,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score
4014,genniferjordyn,2017-10-14 01:43,0,0,commercials happy death day annoying swear two commercials every,,,919076118740848640,-0.4767,0.473,0.224,0.303
4015,blakehallowseve,2017-10-14 01:43,6,19,going hallowseve haunted weeks happy death day bei horsethief canyon,@Kev_quint @avery_minock,#Friday13th,919076060800598016,-0.5106,0.395,0.209,0.395
4016,koolkristi,2017-10-14 01:42,0,2,went see happy death day ironically unrelated brought cupcake candle birthday,,,919076024322875392,-0.0516,0.235,0.223,0.542
4017,im_that_dude98,2017-10-14 01:42,0,1,happy death day worst movie ever,,,919076011203072000,-0.6486,0.544,0.252,0.204
4018,alissyaxo,2017-10-14 01:42,47,954,went saw happy death day also happy friday course wear shirt,@H2ODelirious,,919075995612676096,0.5423,0.202,0.383,0.415
4019,_tsianna,2017-10-14 01:42,1,1,give happy death day ending movie majorrr twist tho,,,919075928608772097,-0.0516,0.267,0.253,0.479
4020,TheSamTatios,2017-10-14 01:42,0,1,turned good movie,,#HappyDeathDay,919075918244495361,0.4404,0.0,0.592,0.408
4021,lilbean1997,2017-10-14 01:42,0,0,must see jigsaw happy death day,,,919075904403529728,-0.0516,0.336,0.319,0.345
4022,MaiFromSK,2017-10-14 01:42,0,1,spoiler killer,,,919075866713276417,-0.6486,0.811,0.0,0.189
4023,Xiinnov_,2017-10-14 01:42,0,0,happy death day good movie,,,919075860128452608,0.4019,0.312,0.528,0.16
4024,betsyyoung82,2017-10-14 01:42,0,0,went see happy death day good,,,919075835860148224,0.4019,0.289,0.489,0.222
4025,louiw49,2017-10-14 01:42,0,0,neutral,@slizoak,,919075834853560320,0.0,0.0,0.0,1.0
4026,Thuggin_lovely,2017-10-14 01:42,0,1,plus went go see happy death day good,,,919075834723491840,0.4019,0.252,0.426,0.323
4027,MrJWells619,2017-10-14 01:41,1,0,anybody seen happy death day wanna see,,,919075739898601472,-0.0516,0.31,0.294,0.397
4028,hellashitonhere,2017-10-14 01:41,0,0,good parts happy death day last minutes,,,919075737012805632,0.4019,0.269,0.455,0.276
4029,kristeezeyy,2017-10-14 01:41,1,14,wanna go green polka dot scary happy death day zombie busy,,,919075731782615041,-0.5267,0.378,0.197,0.426
4030,SyazwanH,2017-10-14 01:41,0,1,happy death day lagi,,,919075655752466433,-0.0516,0.406,0.385,0.208
4031,signedbyAMBER,2017-10-14 01:41,0,0,sweet somebody take see happy death day,,,919075583765688321,0.4215,0.267,0.459,0.274
4032,katenoelk,2017-10-14 01:41,0,1,thrilling hilarious time,,#HappyDeathDay,919075560952868864,0.7003,0.0,0.853,0.147
4033,paolinabenitez,2017-10-14 01:41,0,5,whos watch happy death day tomorrow lmkkk,,,919075557501030400,-0.0516,0.31,0.294,0.397
4034,_missstyler,2017-10-14 01:41,0,1,oh really good scared ended really,,#HappyDeathDay,919075549200441345,0.0038,0.306,0.308,0.386
4035,mashntaters,2017-10-14 01:41,0,0,happy death day live action majoras mask,,,919075547933741056,-0.0516,0.31,0.294,0.397
4036,LauraMjekiqi,2017-10-14 01:40,0,2,highly recommend happy death day roommate whole,,,919075543492059136,0.3834,0.279,0.453,0.268
4037,_xoxojanet,2017-10-14 01:40,0,0,went go see happy death day jocelyn fell asleep eating oreos snuck,,,919075531139686400,-0.0516,0.222,0.21,0.568
4038,fg_kayla,2017-10-14 01:40,0,1,fw hard asf ts cold asf ever made ts cold piece,,#HappyDeathDay,919075505118371843,-0.1027,0.123,0.0,0.877
4039,sara_connelly,2017-10-14 01:40,0,8,happy death day scary good definitely,,,919075467117785088,0.296,0.408,0.534,0.057
4040,diercksmeier,2017-10-14 01:40,0,6,happy death day much exhilarating often near perfect direction editing cinematography,,,919075422184275969,0.7351,0.186,0.481,0.333
4041,cee2groovy,2017-10-14 01:40,0,3,happy death day half,,,919075411396571137,-0.0516,0.406,0.385,0.208
4042,MovieGirlToni,2017-10-14 01:40,0,0,idea christopher directed scouts guide zombie apocalypse funny film directed happy death day,,,919075396338950144,0.4019,0.19,0.322,0.488
4043,johnfoley9621,2017-10-14 01:40,0,1,going see,,#HappyDeathDay #TheForeigner,919075307176562688,0.0,0.0,0.0,1.0
4044,katie_lenhart,2017-10-14 01:40,0,2,guys watching every friday rest life,,#HappyDeathDay,919075305469259776,0.0,0.0,0.0,1.0
4045,Miari_Shandrel,2017-10-14 01:39,0,1,happy death day real life stressed good,,,919075150053638145,0.0772,0.396,0.415,0.189
4046,semitrashypilot,2017-10-14 01:39,0,1,appreciate deaf,@UniversalHorror,,919075123507945472,0.4019,0.0,0.73,0.27
4047,ughjofni,2017-10-14 01:39,0,0,noah fence,,#HappyDeathDay,919075121968570370,0.0,0.0,0.0,1.0
4048,Miaaaaa_Love,2017-10-14 01:39,1,6,happy death day half bad,,,919075067182510080,-0.5719,0.565,0.282,0.153
4049,todororki,2017-10-14 01:39,1,2,terrible headache mt eye wont stop watering happy death day funny hell,,,919075057892073472,-0.8959,0.575,0.189,0.236
4050,cabronuh_,2017-10-14 01:39,0,2,pretty plot loved,,#HappyDeathDay,919075045573410818,0.7964,0.0,0.877,0.123
4051,jjwill1499,2017-10-14 01:38,0,0,watching happy death day thinking college birthday,,,919075025180942336,-0.0516,0.31,0.294,0.397
4052,idek_breanna,2017-10-14 01:38,0,0,watched happy death day kylie really good scary rocio kylie thought,,,919075021439385600,-0.1243,0.347,0.324,0.329
4053,ILUSupernatural,2017-10-14 01:38,1,2,reminds,,#HappyDeathDay #Supernatural,919074992360267776,0.0,0.0,0.0,1.0
4054,josh_knab,2017-10-14 01:38,0,0,happy death day solid,,,919074946671923202,0.1027,0.382,0.52,0.098
4055,THEtorrieking,2017-10-14 01:38,0,1,happy death day byeeeeeeeee,,,919074936399859712,-0.0516,0.406,0.385,0.208
4056,jxrdynnn,2017-10-14 01:38,0,2,think everybody go see,,#HappyDeathDay,919074934336323584,0.0,0.0,0.0,1.0
4057,crystaaal713,2017-10-14 01:38,0,1,scary movie want watch wanted watch happy death day,,,919074933325619200,-0.4767,0.415,0.292,0.292
4058,JamesNoahTucke1,2017-10-14 01:38,0,0,happy death day actually pretty skeptical able throw,,,919074895870480384,0.1779,0.363,0.404,0.234
4059,ariannajaay,2017-10-14 01:38,0,0,wanna see happy death day,,,919074878115995648,-0.0516,0.368,0.349,0.283
4060,Madamlex_,2017-10-14 01:38,0,0,movie happy death day pretty glad went go see solid,,,919074868121030657,0.765,0.191,0.564,0.245
4061,kenya_marqz,2017-10-14 01:38,1,0,happy death day good first got annoying,,,919074822621159424,0.0,0.407,0.407,0.185
4062,monetstcouch,2017-10-14 01:38,0,1,saw happy death day overall pretty good movie plot script really solid,,,919074817525059584,0.7778,0.173,0.518,0.31
4063,skb11094,2017-10-14 01:38,0,1,happy death day killer guessed ten points,@UniversalHorror,#punny #FridayThe13th,919074804598272000,-0.6705,0.516,0.233,0.252
4064,austintaylerr,2017-10-14 01:37,0,4,literally get feeling everytime see happy death day please stop advertising,,,919074774286045184,0.1027,0.311,0.383,0.306
4065,slutnicks,2017-10-14 01:37,0,0,tomorrow start work smoking watching happy death day excited af,,,919074771513384962,0.296,0.229,0.359,0.412
4066,ConradHarvey12,2017-10-14 01:37,0,1,u want see kingsmen around happy death day like aroun ish,,,919074737724317696,0.3818,0.224,0.431,0.345
4067,XTank_,2017-10-14 01:37,0,0,trying go see happy death day sunday,,,919074733769089025,-0.0516,0.31,0.294,0.397
4068,DemeloGuil,2017-10-14 01:37,0,2,watched funny scary loved,,#HappyDeathDay,919074685362540544,0.5574,0.291,0.618,0.091
4069,BabyCeciliaa,2017-10-14 01:37,3,1,happy death day good af,,,919074629712359424,0.4019,0.312,0.528,0.16
4070,Dionneashlee,2017-10-14 01:37,0,0,post happy death day yo snap tonight blocking,,,919074589388312577,-0.4215,0.428,0.243,0.329
4071,stefanie_jc,2017-10-14 01:37,1,0,happy death day good,,,919074588100780032,0.4019,0.339,0.574,0.087
4072,YannickLeJacq,2017-10-14 01:37,0,7,happy death day good pleasantly surprised,,,919074571474452480,0.7717,0.236,0.703,0.061
4073,laceelane,2017-10-14 01:37,0,0,happy death day,,,919074546921197568,-0.0516,0.453,0.43,0.116
4074,russiawalterss,2017-10-14 01:36,0,0,went see happy death day someone pulled fire alarm leave ended shit movie,,,919074452922609665,-0.8316,0.558,0.153,0.289
4075,thatguynick1983,2017-10-14 01:36,0,4,unusually low lol glad enjoyed movie,,,919074405543809024,0.8047,0.171,0.687,0.143
4076,Beatcy,2017-10-14 01:36,0,0,happy death day terrible ending,,,919074351265153024,-0.5106,0.551,0.291,0.157
4077,ciscospeakss,2017-10-14 01:36,0,2,happy death day fun movie watch,,,919074337813970945,0.4767,0.281,0.504,0.216
4078,DesperateGossip,2017-10-14 01:36,1,0,box happy death day poised exceed initial estimates million weekend via,@variety,#utm_medium,919074336786583553,0.2023,0.222,0.324,0.455
4079,SimplyYess_,2017-10-14 01:36,1,1,happy death day good movie,,,919074335142248448,0.4019,0.312,0.528,0.16
4080,sammymai_,2017-10-14 01:36,0,6,happy death day one stressful movies ever,,,919074314879631360,-0.5423,0.483,0.248,0.268
4081,malalachi_,2017-10-14 01:36,0,1,going see happy death day make sure ready stressed af,,,919074303911403523,0.296,0.318,0.429,0.253
4082,alexis_6373,2017-10-14 01:35,0,3,went go see happy death day bad movie crowd watching annoying stop talking,,,919074262199046145,-0.8225,0.513,0.154,0.333
4083,sydneyvbartlett,2017-10-14 01:35,0,3,happy death day,,,919074227206070272,-0.0516,0.453,0.43,0.116
4084,TheHonomichl,2017-10-14 01:35,3,12,tryna go see happy death day,,,919074225117376513,-0.0516,0.336,0.319,0.345
4085,jaetaylor__,2017-10-14 01:35,0,0,happy death day actually really good,,,919074220570759168,0.4576,0.283,0.5,0.218
4086,htxbrit,2017-10-14 01:35,0,2,happy death day sure film date,,,919074206960275456,0.2732,0.302,0.465,0.233
4087,leypaulino,2017-10-14 01:35,0,0,happy death day showing sm waited day long,,,919074185095168000,-0.0516,0.287,0.272,0.441
4088,_TrippyTrell,2017-10-14 01:35,0,0,trying go see happy death day tomorrow,,,919074157886951425,-0.0516,0.31,0.294,0.397
4089,crankyjaxx,2017-10-14 01:35,0,2,happy death day really expect plot twist,,,919074150861418496,-0.0516,0.31,0.294,0.397
4090,austintaylerr,2017-10-14 01:35,0,0,liked video happy death day friday fanday,@YouTube,,919074138962169857,0.3818,0.271,0.451,0.278
4091,shexqueeng,2017-10-14 01:35,0,0,saw happy death day pretty,,,919074127851479040,0.4588,0.305,0.539,0.156
4092,OutaTownHoodrat,2017-10-14 01:35,0,0,shouldnt going see happy death day shoulda known shit would happen,,,919074090970992641,-0.8885,0.568,0.0,0.432
4093,Embalajedigital,2017-10-14 01:35,0,0,happy death day director already specific plans sequel would embalajedigital,,,919074069240320000,-0.0516,0.25,0.237,0.513
4094,CoreyNorris7,2017-10-14 01:35,0,0,actually pretty say check give,@UniversalHorror,#HappyDeathDay,919074042333642752,0.4939,0.0,0.444,0.556
4095,emelynxc,2017-10-14 01:34,0,0,feel like detective shit bc went watch happy death day knew killer since first scene based clues,,,919074018837217280,-0.765,0.393,0.207,0.4
4096,carllymerchant,2017-10-14 01:34,0,0,happy death day really found funny scary still,@jamescharles,,919073968249700352,-0.1243,0.404,0.377,0.219
4097,_JackieRios_,2017-10-14 01:34,0,1,happy death day must,,,919073918664761344,-0.0516,0.406,0.385,0.208
4098,HashtagDALEY,2017-10-14 01:34,0,0,pretty wanted like,,#HappyDeathDay,919073861110345728,0.6908,0.0,0.851,0.149
4099,Patrickavenell,2017-10-14 01:34,0,0,updated reviews films include happy death day living boy tom,,,919073855544557569,-0.0516,0.25,0.237,0.513
4100,icyunvZ_,2017-10-14 01:34,0,0,happy death day cool,,,919073793863241728,0.2732,0.358,0.55,0.092
4101,THEfirstKBG,2017-10-14 01:34,0,0,saw happy death day pretty highly recommend,,,919073786661445632,0.6997,0.235,0.584,0.181
4102,Black_Katts,2017-10-14 01:33,0,0,got home ate minutes left movies saw happy death day honestly best better,,,919073779652861952,0.872,0.152,0.537,0.311
4103,BenzATF,2017-10-14 01:33,0,0,never trust girl left lip hen,,#Shameless #HappyDeathDay,919073773374132224,-0.4023,0.351,0.0,0.649
4104,lizziefontaine,2017-10-14 01:33,0,0,friday,,#happydeathday,919073695317991424,0.0,0.0,0.0,1.0
4105,TheRealPashen,2017-10-14 01:33,0,0,happy death day,,,919073587830689792,-0.0516,0.453,0.43,0.116
4106,J98MINE,2017-10-14 01:33,0,0,happy death day actually good,,,919073587646021632,0.4019,0.312,0.528,0.16
4107,fabulousalyssa_,2017-10-14 01:33,0,1,happy death day pretty good actually,,#HappyDeathDay #FridayThe13th,919073543807156225,0.7096,0.248,0.624,0.127
4108,JensenTomlinson,2017-10-14 01:33,1,3,highly suggest movie happy death day,,,919073535431270400,0.0164,0.329,0.334,0.337
4109,QueeenGlo,2017-10-14 01:32,2,2,doubts happy death day actually pretty good,,,919073495723794432,0.5719,0.341,0.547,0.112
4110,MagnaMelodia,2017-10-14 01:32,0,0,really hope happy death day full soundtrack ost hd ubrxw,,#Halloween,919073388840198144,0.4602,0.227,0.391,0.382
4111,laurissss__,2017-10-14 01:32,0,0,smart predicted murderer happy death day wow,,,919073366207639553,0.1779,0.411,0.493,0.097
4112,Kirstynsadler10,2017-10-14 01:32,0,2,happy death day movie,,,919073364911771648,-0.0516,0.406,0.385,0.208
4113,AdalynnGaona,2017-10-14 01:32,2,3,happy death day taught bitches shit hoes tricks,,,919073305977675776,-0.8481,0.658,0.189,0.153
4114,AmberrCurl,2017-10-14 01:32,0,1,would recommend happy death day,,,919073288286035969,0.3182,0.322,0.512,0.165
4115,heavygame1,2017-10-14 01:31,0,0,solid,,#HappyDeathDay,919073277238181888,0.1531,0.0,1.0,0.0
4116,Lex_Breeze,2017-10-14 01:31,0,1,happy death day actually really,,#pleasantlysurprised #HappyDeathDay,919073260867915776,-0.0516,0.368,0.349,0.283
4117,morgandeniice,2017-10-14 01:31,10,11,wanna see happy death day,,,919073191577997312,-0.0516,0.368,0.349,0.283
4118,_Jasminnxoxo_,2017-10-14 01:31,0,1,recommend watch,,#HappyDeathDay,919073168060534785,0.3612,0.0,0.714,0.286
4119,WordSlayer,2017-10-14 01:31,0,0,really enjoyed happy death day,@jason_blum,,919073115094654976,0.528,0.303,0.551,0.146
4120,princessjennay1,2017-10-14 01:31,0,2,upset happy death day good hoping,,,919073098514812929,0.4404,0.385,0.556,0.059
4121,jellybelly_0416,2017-10-14 01:31,1,0,movie happy death day,,,919073060094963713,-0.0516,0.406,0.385,0.208
4122,stephaniruiz_,2017-10-14 01:31,0,4,happy death day pretttty good,,,919073056747700225,0.4019,0.312,0.528,0.16
4123,Ayrionaa,2017-10-14 01:31,0,0,happy death day good,,,919073056395579392,0.4019,0.339,0.574,0.087
4124,zaraguevarra,2017-10-14 01:31,0,2,happy death day ad volume di ako,,,919073048485138432,-0.0516,0.31,0.294,0.397
4125,heeeynaz,2017-10-14 01:31,0,0,happy death day great movie paranoid,,,919073033066831872,0.4404,0.376,0.497,0.127
4126,JayCapulong,2017-10-14 01:31,0,7,happy death day actually spooky romantic comedy,,,919073032404111361,0.6124,0.247,0.563,0.19
4127,TheASlayWay,2017-10-14 01:30,0,0,went seen happy death day decent good decent lol def tweaked,,,919073012070211585,0.6705,0.192,0.463,0.345
4128,premiumbutera,2017-10-14 01:30,0,4,happy death day good,,,919072979543379971,0.4019,0.339,0.574,0.087
4129,justinedurannn,2017-10-14 01:30,0,0,want see happy death day need cute movie date,,,919072953010024454,0.4767,0.231,0.473,0.296
4130,jazmynsright_,2017-10-14 01:30,1,12,feel like wasted two hours life watching happy death day put like least wasted two hours life pancho,,,919072935888830464,-0.3818,0.332,0.281,0.387
4131,latinsass,2017-10-14 01:30,0,25,happy death day stan tree character development course thank,,#movie,919072925088542720,0.3182,0.242,0.385,0.373
4132,GiannaAlexis1,2017-10-14 01:30,0,1,happy death day,,,919072886123528192,-0.0516,0.453,0.43,0.116
4133,JordanDavis51,2017-10-14 01:30,0,9,happy death day good turned katy detectives whole time lmao,,,919072861217853440,0.765,0.191,0.515,0.294
4134,ColeWBradley,2017-10-14 01:30,0,10,hi back twitter tell happy death day masterpiece,,,919072858185392128,0.5994,0.234,0.467,0.299
4135,SantosM94808914,2017-10-14 01:30,0,3,happy death day good,,,919072849779859456,0.4019,0.339,0.574,0.087
4136,BradleyDigital,2017-10-14 01:30,1,0,da still amazingly original flick never,@blumhouse @UniversalHorror,#HappyDeathDay,919072779760218112,0.3804,0.0,0.341,0.659
4137,RaganFox,2017-10-14 01:29,2,18,go see excellent concept brilliantly executed,,#HappyDeathDay,919072740828635136,0.8271,0.0,0.658,0.342
4138,arnulfoas,2017-10-14 01:29,0,1,bitch died times,,#HappyDeathDay,919072673199685632,-0.8126,0.881,0.0,0.119
4139,Monicaaa_Gtz,2017-10-14 01:29,1,1,happy death day actually good movie,,,919072669735063553,0.4019,0.289,0.489,0.222
4140,whhhatup,2017-10-14 01:29,0,0,want see happy death day like want see,,,919072667831078912,0.4404,0.248,0.561,0.191
4141,_xokaren,2017-10-14 01:29,0,0,happy death day actually pretty good movie definitely recommend,,,919072654807662592,0.8779,0.178,0.685,0.137
4142,Frankeezyy,2017-10-14 01:29,0,2,happy death day cool movie recommend,,,919072639867645952,0.5574,0.271,0.59,0.139
4143,3washy93ali,2017-10-14 01:29,0,0,happy death day lol,,,919072588151877632,0.3818,0.342,0.57,0.088
4144,OhMySophii,2017-10-14 01:28,0,6,happy death day good go see,,,919072521642586113,0.4019,0.289,0.489,0.222
4145,IzZzzZo_O,2017-10-14 01:28,0,1,happy death day really,,,919072472191791104,-0.0516,0.406,0.385,0.208
4146,moviesteem,2017-10-14 01:28,0,0,happy death day director already specific plans sequel,,,919072418517225473,-0.0516,0.287,0.272,0.441
4147,BeautyyyIsPAIN_,2017-10-14 01:28,0,0,got seeing,,#HappyDeathDay,919072416017592320,0.0,0.0,0.0,1.0
4148,IsabelRoemerrr,2017-10-14 01:28,0,4,happy death day wild,,,919072405833658368,-0.0516,0.406,0.385,0.208
4149,MerrilleeAzalea,2017-10-14 01:28,0,0,btw happy death day really good movie scary loved,,,919072388494409728,0.5314,0.332,0.487,0.181
4150,lauryn_medina,2017-10-14 01:28,0,0,happy death day pretty goodt,,,919072383994028032,0.4588,0.305,0.539,0.156
4151,lillydamian,2017-10-14 01:28,0,2,neutral,,#happydeathday,919072375353651201,0.0,0.0,0.0,1.0
4152,jordanreedd,2017-10-14 01:28,0,1,want go see happy death day,,,919072366675730434,0.0258,0.328,0.42,0.252
4153,KrystalMalunda,2017-10-14 01:28,1,3,brought two biggest scaredy cats watch happy death day,,,919072348656975872,-0.0516,0.267,0.253,0.479
4154,michaela_rb,2017-10-14 01:28,0,0,need go see happy death day,,,919072314288889859,-0.0516,0.336,0.319,0.345
4155,junioradvance,2017-10-14 01:28,0,0,happy death day good movie good plot character development,,,919072301823401985,0.6808,0.212,0.516,0.272
4156,himynameismacy,2017-10-14 01:28,0,2,happy death day actually pretty damn good lol,,,919072301752115201,0.7184,0.311,0.594,0.094
4157,forhbes,2017-10-14 01:28,0,16,happy death day good even scary love story yes im lowkey bout stan,,,919072298925256705,0.7506,0.257,0.489,0.254
4158,irisalexus27,2017-10-14 01:28,8,35,happy death day taught tomorrow guaranteed kind smile also let guard,,,919072290809065472,0.6908,0.19,0.468,0.341
4159,naturalgIow,2017-10-14 01:28,0,3,happy death day gooooood,,,919072285901848577,-0.0516,0.406,0.385,0.208
4160,winemamiii,2017-10-14 01:28,0,6,happy death day hell movie shown titties,,,919072275223252992,-0.7003,0.525,0.228,0.247
4161,LT_izTHORO,2017-10-14 01:27,0,0,reminded movies one,,#HappyDeathDay #GroundhogDay #Scream #Scrooge,919072270936690688,0.0,0.0,0.0,1.0
4162,vw_24,2017-10-14 01:27,0,1,happy death day,,,919072182390620161,-0.0516,0.453,0.43,0.116
4163,DK_T2,2017-10-14 01:27,0,1,happy death day good,,,919072179379109888,0.4019,0.339,0.574,0.087
4164,rintanuu,2017-10-14 01:27,0,0,came back hang friend watching happy death day lol,,,919072178414477312,0.7003,0.21,0.522,0.269
4165,ayoo_cereth,2017-10-14 01:27,0,0,happy death day,,,919072106448527360,-0.0516,0.453,0.43,0.116
4166,000_Ending,2017-10-14 01:26,0,0,best acting,@Preston_Schrag,#HappyDeathDay,919071997698523136,0.6369,0.0,0.808,0.192
4167,KhrislynD,2017-10-14 01:26,2,6,wanna see happy death day,,,919071884662079488,-0.0516,0.368,0.349,0.283
4168,lyriiccccc,2017-10-14 01:26,0,0,happy death day good ass,,,919071872519692288,-0.2023,0.493,0.44,0.067
4169,iWizOnYaKhalifa,2017-10-14 01:26,1,5,happy death day awful,,,919071855629295617,-0.4939,0.595,0.319,0.086
4170,ColtWriter12,2017-10-14 01:26,0,0,happy death day lot happy spent friday watching,,,919071802399363073,0.5423,0.239,0.454,0.307
4171,iamher_sea,2017-10-14 01:26,0,1,happy death day,,,919071794887213056,-0.0516,0.453,0.43,0.116
4172,tthaaonguyen,2017-10-14 01:25,3,15,wanna watch happy death day,,,919071666923114496,-0.0516,0.368,0.349,0.283
4173,RaganFox,2017-10-14 01:25,0,2,got audience entire group loved,@creetureshow,#HappyDeathDay,919071646471749632,0.5994,0.0,0.494,0.506
4174,_namnam4,2017-10-14 01:25,0,0,happy death day good asf,,,919071632488099840,0.4019,0.312,0.528,0.16
4175,BeatriceN99,2017-10-14 01:25,1,2,recommend happy death day,,,919071581984268289,0.3182,0.351,0.559,0.09
4176,alexascarpita,2017-10-14 01:25,0,0,happy death day lidera las carteleras en eeuu entornoi,,,919071556281749504,-0.0516,0.267,0.253,0.479
4177,RikaaLove,2017-10-14 01:25,0,2,bother seeing happy death day waste,,#FridayThe13th,919071552087384066,-0.6597,0.615,0.25,0.135
4178,Brokenbondss,2017-10-14 01:25,0,2,aye pretty good,,#HappyDeathDay,919071549121949696,0.7269,0.0,0.859,0.141
4179,trev6k,2017-10-14 01:25,0,3,pretty jessica rothe love,,#HappyDeathDay,919071541870125056,0.8126,0.0,0.787,0.213
4180,xstve,2017-10-14 01:25,0,4,wants watch happy death day tomorrow,,,919071534752284672,-0.0516,0.336,0.319,0.345
4181,ENTORNOi,2017-10-14 01:25,0,0,happy death day lidera las carteleras en eeuu,@entornoi,,919071532923547648,-0.0516,0.287,0.272,0.441
4182,ELiZ2point0,2017-10-14 01:24,0,0,film happy death day variety,,,919071477344952321,-0.0516,0.368,0.349,0.283
4183,JeffGeisbauer,2017-10-14 01:24,0,1,saw happy death day awesome,,,919071452497956865,0.5994,0.285,0.569,0.146
4184,tatibrehh,2017-10-14 01:24,0,0,lol fake ass bitchhhhh,,#HappyDeathDay,919071406649876480,-0.5859,0.635,0.269,0.096
4185,treyogle_III,2017-10-14 01:24,0,0,know make loop,,,919071386362171392,0.0,0.0,0.0,1.0
4186,princesssisis_,2017-10-14 01:24,1,0,happy death day good,,,919071372990697473,0.4019,0.339,0.574,0.087
4187,shitaintsweet,2017-10-14 01:24,0,0,dead thought gonna find happy death day online free actually someone link yall got,,,919071352556056576,-0.296,0.325,0.278,0.397
4188,vegassweetiee,2017-10-14 01:24,1,4,someone seeing happy death day let know,,,919071310474444801,-0.0516,0.31,0.294,0.397
4189,gaystegosaurus,2017-10-14 01:24,0,5,happy death day amazing need everyone see right,,,919071292493586432,0.5574,0.238,0.457,0.305
4190,oscar_Goblinn,2017-10-14 01:24,0,0,happy death day movie lame,,,919071281068302336,-0.4588,0.54,0.298,0.161
4191,cirena_gonzalez,2017-10-14 01:23,0,1,really liked happy death day even though totally knew killer based previews alone,,,919071171437400064,-0.5677,0.416,0.274,0.31
4192,Daferalone13,2017-10-14 01:23,0,6,glad good time saw good movie,,,919071101145231360,0.8316,0.0,0.746,0.254
4193,mirosaliva,2017-10-14 01:23,0,2,happy death day mad,,,919071100193136640,-0.5267,0.602,0.314,0.085
4194,Pizizzle,2017-10-14 01:23,0,4,happy death day scream meets groundhog ridiculous stupid entertaining enjoyed go see,,,919071042638716930,-0.3818,0.456,0.361,0.182
4195,Mariawestcoast,2017-10-14 01:23,1,3,watched spooky sex,,#HappyDeathDay,919071041527324672,0.0,0.0,0.0,1.0
4196,sincerelyxke,2017-10-14 01:22,0,1,happy death day another reason trust one,,,919070988716986368,0.4767,0.262,0.47,0.268
4197,BreakingAches,2017-10-14 01:22,0,2,damn wanted go watch happy death day,,,919070965979422721,-0.4404,0.462,0.259,0.28
4198,yans_yanna,2017-10-14 01:22,0,0,happy death day good,,,919070936262938624,0.4019,0.339,0.574,0.087
4199,MichaelCritzer,2017-10-14 01:22,0,2,great days,@geeksheaux,#Review #HappyDeathDay #Halloween,919070914645504000,0.6249,0.0,0.804,0.196
4200,S_xxxN,2017-10-14 01:22,0,1,happy death day irritating worth,,,919070901412421633,-0.3182,0.511,0.415,0.074
4201,TomFinnDoyle,2017-10-14 01:22,0,3,happy death day,,,919070900535906304,-0.0516,0.453,0.43,0.116
4202,ONE_shot_GURL,2017-10-14 01:22,6,88,really enjoyed scary screamed twice tho also surprisingly funny,@UniversalHorror,,919070900007337984,0.3921,0.322,0.464,0.214
4203,DisgruntledOta,2017-10-14 01:22,0,0,would seen happy death day called death,,,919070896710549505,-0.6249,0.503,0.239,0.258
4204,xoxoLizza,2017-10-14 01:22,0,1,know seeing combined go watch lit,@happydeathday,#FridayThe13th #HappyDeathDay,919070801193705474,0.0,0.0,0.0,1.0
4205,allykkelleyy,2017-10-14 01:22,0,2,omg happy death day worst movie ever,,,919070789436973057,-0.6486,0.51,0.236,0.255
4206,_theyADOREmoni,2017-10-14 01:22,0,0,happy death day dumb lol,,,919070773544972288,-0.1779,0.49,0.442,0.068
4207,kweenkaa_,2017-10-14 01:21,0,1,thinking everyone suspect,,#HappyDeathDay,919070690246053888,-0.296,0.524,0.0,0.476
4208,Leslie_julybaby,2017-10-14 01:21,0,0,tell us thoughts happy death day cause need know good need opinion pleasee,@jamescharles,,919070690145312769,0.4019,0.19,0.322,0.488
4209,trevsmokesfarts,2017-10-14 01:21,0,0,looking suggestions vs good,,#TheSnowman #Happydeathday #SaundersFarm,919070675255676928,0.4404,0.0,0.492,0.508
4210,hypooo_,2017-10-14 01:21,0,0,happy death day funny asf,,,919070660269395968,0.4019,0.312,0.528,0.16
4211,BnCnnn,2017-10-14 01:21,0,0,happy birthday,,,919070567889817600,0.5719,0.0,0.787,0.213
4212,boehm_lauren,2017-10-14 01:21,0,1,happy death day made little terrified walk around campus alone,,,919070564182102016,-0.7102,0.498,0.192,0.311
4213,toopoorbaby,2017-10-14 01:21,0,0,happy death day good ass plot love,,,919070563447877633,0.5267,0.366,0.535,0.099
4214,ErikCruz138,2017-10-14 01:21,0,3,known dude scouts guide zombie apocalypse happy death day would hyped,,,919070526206865410,-0.0516,0.235,0.223,0.542
4215,92playboi,2017-10-14 01:21,4,6,happy death day good hell,,,919070525418119168,-0.4404,0.528,0.41,0.062
4216,Dramidan,2017-10-14 01:21,0,0,happy death day good,,,919070525053272064,0.4019,0.339,0.574,0.087
4217,Airyelle3,2017-10-14 01:21,0,0,happy death day good fr,,,919070513422635008,0.4019,0.312,0.528,0.16
4218,ShansBoomstick,2017-10-14 01:20,0,3,review happy death day via,@YouTube,,919070506564931584,-0.0516,0.368,0.349,0.283
4219,BnCnnn,2017-10-14 01:20,0,1,thanks enduring weird journey leading love,@ChloeLoesch @MattIsHXC @misspennyXlane,#mikemccray,919070502504816640,0.7506,0.144,0.602,0.254
4220,Sydnee_Hanlin,2017-10-14 01:20,0,2,wants go see happy death day go haunted house tomorrow,,,919070472117149696,-0.5106,0.395,0.209,0.395
