,username,date,retweets,favorites,text,mentions,hashtags,id,Sentiment,Sentiment_Score
2997,ftminjoon,10/23/2017 5:18,0,1,happy death day actually really good highly recommend,,,9.22392E+17,positive,0.553333333
2998,kryscasso,10/23/2017 5:17,0,1,happy death day,,,9.22391E+17,positive,0.8
2999,24FPSUK,10/23/2017 5:15,0,0,blade runner happy death day witch,@CurzonAldgate,,9.22391E+17,positive,0.8
3000,ai_nsuraya,10/23/2017 5:14,0,1,bila nal happy death day ay ay ay ay,@hazirahhanis_ @_ainasyafiqahhh @sofeaasoff,,9.22391E+17,positive,0.8
3001,HaroldMmekwa1,10/23/2017 5:14,0,0,happy death day,,,9.22391E+17,positive,0.8
3002,Yulaad,10/23/2017 5:14,0,0,happy death day fire stick lol,,,9.22391E+17,positive,0.8
3003,tiaraxbatrisyia,10/23/2017 5:14,0,0,wanna watch happy death day,,,9.22391E+17,positive,0.8
3004,MSCEMP,10/23/2017 5:14,0,0,monday movie schedule happy death day rated,,,9.22391E+17,positive,0.8
3005,MediaShockUK,10/23/2017 5:13,0,0,ya think check yer pulse kiddies,,#HappyDeathDay,9.2239E+17,neutral,0
3006,tsundderre,10/23/2017 5:12,0,0,happy death day ga seru katanya,,,9.2239E+17,positive,0.8
3007,MediaShockUK,10/23/2017 5:11,1,1,total become cult fast become fan fucking loved,,#HappyDeathDay,9.2239E+17,positive,0.3
3008,ViewsFromKi,10/23/2017 5:10,1,0,still gotta go see happy death day,,,9.2239E+17,positive,0.8
3009,DennyAriyanto93,10/23/2017 5:08,0,0,wow ga,,#HappyDeathDay,9.22389E+17,positive,0.1
3010,bernanadette,10/23/2017 5:07,0,1,watched happy death day day well spent,,,9.22389E+17,positive,0.35
3011,pasteluxes,10/23/2017 5:07,1,1,pinasakit lang ng happy death day ulo ko kala ko talaga ayos kc trailer ih,,,9.22389E+17,positive,0.8
3012,newguyreview101,10/23/2017 5:06,0,1,happy death day,@bloglovin,,9.22389E+17,positive,0.8
3013,videoclubmv,10/23/2017 5:04,0,0,happy death day,,,9.22388E+17,positive,0.8
3014,litdirksen,10/23/2017 5:02,0,0,gusto ko manood ng happy death day,,,9.22388E+17,positive,0.8
3015,litdirksen,10/23/2017 5:02,1,0,happy death day please,,,9.22388E+17,positive,0.8
3016,krnzosa,10/23/2017 5:02,0,0,happy death day,,,9.22388E+17,positive,0.8
3017,alexcooper81,10/23/2017 4:58,0,1,happy death day favorite movie year,@hugop,,9.22387E+17,positive,0.65
3018,xandyelikax,10/23/2017 4:58,0,0,bad genius happy death day whoooo,,,9.22387E+17,positive,0.05
3019,lyaanadhirah,10/23/2017 4:57,0,0,happy death day screen cinemas seremban,@Golden @serasshi @syitahharun,#eh,9.22387E+17,positive,0.8
3020,catig3r,10/23/2017 4:57,0,0,happy death day,,,9.22386E+17,positive,0.8
3021,XY_Annabeth,10/23/2017 4:57,1,0,happy death day masih tayang di go see,,,9.22386E+17,positive,0.8
3022,IssabellaPanda,10/23/2017 4:56,2,6,happy death day suspen nak meneka dia sampai tersepak seat dpn,,,9.22386E+17,positive,0.8
3023,lanygracexx,10/23/2017 4:55,0,0,happy death day manages feel good horror,,,9.22386E+17,positive,0.75
3024,GT2o1o,10/23/2017 4:54,0,1,nice touch bloody popcorn took past looking forward,@OdysseyCinemas,#HappyDeathDay #Jigsaw,9.22386E+17,negative,-0.15
3025,9Megs,10/23/2017 4:53,0,1,movie theatre watching happy death day couples lmaoo like fifth wheeling,,,9.22385E+17,positive,0.8
3026,MonicafmFinance,10/23/2017 4:52,1,0,better check roommates may try poison lmfaooo,,#HappyDeathDay,9.22385E+17,positive,0.5
3027,kyra_lovex,10/23/2017 4:51,3,9,twitter thing find cute horror nights worker front happy death day maze got lit dancing bei halloween horror nights studios universal,,,9.22385E+17,positive,0.433333333
3028,Pransyel,10/23/2017 4:49,0,1,happy death day bad genius ugh,,,9.22385E+17,positive,0.05
3029,motirocky,10/23/2017 4:49,0,2,happy death day,,,9.22385E+17,positive,0.8
3030,MuhdrusydanR,10/23/2017 4:48,0,0,happy death day jom hihi,,,9.22384E+17,positive,0.8
3031,thelonelylosers,10/23/2017 4:46,0,2,every single time rabbit since seen happy death day tried find link god finally blessed us tonight,,,9.22384E+17,positive,0.242857143
3032,thncom,10/23/2017 4:45,2,3,anyone see kinda liked,,#HappyDeathDay,9.22383E+17,positive,0.6
3033,sayang0ppa,10/23/2017 4:42,0,0,happy death day,,,9.22383E+17,positive,0.8
3034,STANLEYURlS,10/23/2017 4:41,0,1,wow okay happy death day favorite,,,9.22383E+17,positive,0.475
3035,J_Mandime_F,10/23/2017 4:41,0,0,finally watch happy death day bitch gets killed lot obvious beginning killing,,,9.22382E+17,positive,0.15
3036,kenandrion7,10/23/2017 4:41,0,9,nood tayo happy death day,,,9.22382E+17,positive,0.8
3037,JerryAndradeRoc,10/23/2017 4:40,0,0,happy death day official trailer horror movie hd,,#1,9.22382E+17,positive,0.8
3038,RlTCHIETOZIER,10/23/2017 4:39,2,28,happy death day cute stanning film,,,9.22382E+17,positive,0.65
3039,annyeongrah,10/23/2017 4:39,0,2,gusto kaayo ko mag watch og happy death day og bad genius huhu money wer,,,9.22382E+17,positive,0.05
3040,JoshDCcomics,10/23/2017 4:39,0,0,happy death day actually decent,,,9.22382E+17,positive,0.483333333
3041,Laurinha_lpfm,10/23/2017 4:39,0,0,happy death day,,,9.22382E+17,positive,0.8
3042,zahiradaud,10/23/2017 4:38,2,2,happy death day roller coaster go watch guy looks lot like andrew garfield,,#rekomenfilem,9.22382E+17,positive,0.8
3043,_Cody_Ray,10/23/2017 4:38,0,0,happy death day actually really good,,,9.22382E+17,positive,0.75
3044,fckmejin,10/23/2017 4:37,0,5,currently watching happy death day,,,9.22382E+17,positive,0.4
3045,Chezenkyla_,10/23/2017 4:37,0,1,happy death day,,,9.22381E+17,positive,0.8
3046,loisahoran,10/23/2017 4:36,0,3,bad genius happy death day,,,9.22381E+17,positive,0.05
3047,annabellepricey,10/23/2017 4:35,0,0,happy death day good noone cinema,,,9.22381E+17,positive,0.75
3048,AnonymousTale,10/23/2017 4:32,3,8,lupa nak siapa yang belum happy death day sila tak welcome,,,9.2238E+17,positive,0.8
3049,adamhlavac,10/23/2017 4:32,7,42,saw yesterday loved hoping jessica rothe knocks outta,,#HappyDeathDay,9.2238E+17,positive,0.7
3050,nikiforcvs,10/23/2017 4:32,0,2,going catch happy death day hour lmao please pray bad horror,,,9.2238E+17,positive,0.233333333
3051,amkc369,10/23/2017 4:31,1,1,today first day rest life happy death day,,,9.2238E+17,positive,0.525
3052,adytpratama,10/23/2017 4:31,0,0,watching happy death day,,,9.2238E+17,positive,0.8
3053,haechanzen,10/23/2017 4:29,0,0,sebenernya ngajak buat nonton either happy death day ruqyah tapi jadinya malah one fine day ayo ta biar lu ada sisi romance,,,9.2238E+17,positive,0.608333333
3054,__Mikey15,10/23/2017 4:29,4,4,happy death day,,,9.22379E+17,positive,0.8
3055,MikeeP1981,10/23/2017 4:28,0,0,watched good funny jumpy,,#HappyDeathDay,9.22379E+17,positive,0.475
3056,sabt0mo,10/23/2017 4:26,0,1,happy death day,,,9.22379E+17,positive,0.8
3057,KristineAbisan_,10/23/2017 4:26,0,0,gusto ko mag lantaw happy death day,,,9.22379E+17,positive,0.8
3058,jharlaeunga,10/23/2017 4:24,0,1,sa wala nakalantaw sang happy death day ang roommate nya ang killer,,,9.22378E+17,positive,0.8
3059,ReelMinutes,10/23/2017 4:24,0,0,added video playlist happy death day movie review audience reactions,@YouTube,,9.22378E+17,positive,0.8
3060,gigiflacko,10/23/2017 4:23,0,0,known candle crazy roommate,,#HappyDeathDayMovie #HappyDeathDay,9.22378E+17,negative,-0.6
3061,ReelMinutes,10/23/2017 4:23,0,0,neutral,,#moviereview #happyDeathday #audiencereactions,9.22378E+17,neutral,0
3062,melojtestado,10/23/2017 4:22,0,0,deathday,,#happydeathday,9.22378E+17,neutral,0
3063,adamblaizelives,10/23/2017 4:22,0,0,new recorded morning happy death day,,,9.22378E+17,positive,0.468181818
3064,jedcorp,10/23/2017 4:19,0,0,cinema happy death day,,#paranormal,9.22377E+17,positive,0.8
3065,Arryo_Ryo,10/23/2017 4:15,0,0,watching happy death day,,,9.22376E+17,positive,0.8
3066,allaineramosss,10/23/2017 4:14,0,0,gusto kong panoorin yung happy death day,,,9.22376E+17,positive,0.8
3067,oqdjennie,10/23/2017 4:14,0,0,happy death day,,,9.22376E+17,positive,0.8
3068,RonsImawan,10/23/2017 4:10,1,3,happy death day lagi tayang di,,,9.22375E+17,positive,0.8
3069,F0reveryolis,10/23/2017 4:09,0,1,watched happy death day little paranoid lmaoooo,,,9.22374E+17,positive,0.30625
3070,EkaMartha_,10/23/2017 4:08,0,0,ada yg belum nonton happy death day mau poster film dan penyebab si,,,9.22374E+17,positive,0.8
3071,notanerd,10/23/2017 4:07,0,0,happy death day screamish groundhog vapid sappy bad want gruesome deaths,,,9.22374E+17,negative,-0.3
3072,newguyreview101,10/23/2017 4:06,0,0,happy death day,,,9.22374E+17,positive,0.8
3073,blakejohns__,10/23/2017 4:02,0,1,anyone wanna go see happy death day cuz still never seen,,,9.22373E+17,positive,0.8
3074,hanzRmax,10/23/2017 4:02,0,0,ini thriller time loop yg sangat dn humor ny kirain gt z rupanya endingny,,#HappyDeathDay,9.22373E+17,neutral,0
3075,QueenMeleXO,10/23/2017 4:01,0,4,happy death day lol actually liked,,,9.22372E+17,positive,0.733333333
3076,canutojerence,10/23/2017 4:01,0,2,happy death day,,,9.22372E+17,positive,0.8
3077,ReytelFrancisco,10/23/2017 4:00,0,0,maganda siya watching happy death day,,,9.22372E+17,positive,0.8
3078,Nickolejohn18,10/23/2017 4:00,0,1,kingsman happy death day bad genius first wala kang finals week iyaq,,,9.22372E+17,positive,0.116666667
3079,ryanofficial,10/23/2017 3:59,0,0,nonton happy death day kayak capek,,,9.22372E+17,positive,0.8
3080,lion_doubutsuen,10/23/2017 3:59,0,0,anime zero kara happy death day movie anime,,,9.22372E+17,positive,0.8
3081,MiguelPoblador,10/23/2017 3:56,0,2,pleasantly surprised full house neomanila despite fact happy death day shown,,,9.22371E+17,positive,0.416666667
3082,SpecialistDK,10/23/2017 3:56,0,0,actually really enjoyed movie,@jessica_rothe,,9.22371E+17,positive,0.5
3083,jarrebkun,10/23/2017 3:55,0,0,watching happy death day,,#BingeOn,9.22371E+17,positive,0.8
3084,WHOINTHEHELLrU,10/23/2017 3:55,0,1,happy death day littttt everyone literally clapped end went day,,,9.22371E+17,positive,0.8
3085,Nikita_Gurung,10/23/2017 3:53,0,0,holy shit happy death day fucking good,,,9.2237E+17,positive,0.433333333
3086,cSMoviesPort,10/23/2017 3:52,0,0,happydeathday,,,9.2237E+17,neutral,0
3087,kdscha,10/23/2017 3:52,0,0,happy death day,,,9.2237E+17,positive,0.8
3088,JChivenda,10/23/2017 3:50,0,0,happy death day,,,9.2237E+17,positive,0.8
3089,louisenichole_,10/23/2017 3:50,0,0,huuuy ang astig ng happy death day,,,9.2237E+17,positive,0.8
3090,CagedBirdsCafe,10/23/2017 3:50,0,0,good list movies see groundhog day happy death day,,,9.2237E+17,positive,0.75
3091,chr6391,10/23/2017 3:50,0,0,penasaran happy death day,,,9.2237E+17,positive,0.8
3092,shameeralaieque,10/23/2017 3:49,1,2,pengaruh happy death day la ni terminat lagu demi lovato,,,9.22369E+17,positive,0.8
3093,vanimet,10/23/2017 3:47,0,0,next happy death day btw udah nonton suka sama fall temanya cocok untuk segmentasi pasar usia tahun,,,9.22369E+17,positive,0.4
3094,kristinvicky201,10/23/2017 3:46,0,0,happy death day movie latest hd films,,,9.22369E+17,positive,0.65
3095,KelvinHenryJr,10/23/2017 3:45,0,0,really good tbh,,#HappyDeathDay,9.22368E+17,positive,0.7
3096,TorrentMoviesCo,10/23/2017 3:45,0,0,happy death day torrent movie download,,,9.22368E+17,positive,0.8
3097,stephentastic21,10/23/2017 3:45,0,0,get live get watching happy death day,,,9.22368E+17,positive,0.468181818
3098,Itschuuuy,10/23/2017 3:45,0,0,happy death day audio working aready updated please fix,@BobbyMovie,,9.22368E+17,positive,0.8
3099,amkc369,10/23/2017 3:44,1,1,happy death day,,#,9.22368E+17,positive,0.8
3100,jeevzxcy,10/23/2017 3:44,0,0,yaaaas happy death day thor ragnarok thursday,,,9.22368E+17,positive,0.8
3101,MoanaGensola,10/23/2017 3:43,0,1,watched happy death day guess september yung bday ni ategurl na bida hahaha,,,9.22368E+17,positive,0.5
3102,renzopiala,10/23/2017 3:42,0,0,yey tysm sa happy death day sir rodz,,,9.22368E+17,positive,0.8
3103,febbieathenajt,10/23/2017 3:42,0,0,happy death day,,,9.22368E+17,positive,0.8
3104,MISS_KRITTER,10/23/2017 3:40,0,0,girl told happy death day good man told tell pay back eating money,,,9.22367E+17,positive,0.5
3105,popdaydream,10/23/2017 3:39,0,1,saw happy death day top fave movies literally favorite kind movie lead actress deserves huge,,,9.22367E+17,positive,0.56
3106,xmafeex,10/23/2017 3:39,0,0,happy death day cult chucky omg banyaknya movie nak kena tgk omg omg takde masa la wei,,,9.22367E+17,positive,0.8
3107,MISS_KRITTER,10/23/2017 3:38,0,0,watched naked last night tonight seen happy death day stole story line,@MarlonWayans,,9.22367E+17,positive,0.266666667
3108,SafiraLandi,10/23/2017 3:38,0,0,happy death day adalah film hollywood berbujet murah yang berhasil menggeser posisi blade runner,,,9.22367E+17,positive,0.8
3109,kinoundco,10/23/2017 3:34,0,0,neutral,,#Kinocharts #BooAMadeaHalloween #Geostorm #HappyDeathDay #BladeRunner2049 #OnlyTheBrave,9.22366E+17,neutral,0
3110,qnfzll,10/23/2017 3:33,0,4,happy death day,,,9.22365E+17,positive,0.8
3111,bella_nza,10/23/2017 3:33,0,0,happy death day geostorm,,,9.22365E+17,positive,0.8
3112,kxmberlyne,10/23/2017 3:32,0,1,watched happy death day,,,9.22365E+17,positive,0.8
3113,itsAshleyNykol,10/23/2017 3:32,0,0,honestly thought bf happy death day killer,,,9.22365E+17,positive,0.7
3114,lizespinoza94,10/23/2017 3:31,0,1,saw happy death day good movie hilarious,,,9.22365E+17,positive,0.666666667
3115,AudreySamantha_,10/23/2017 3:31,0,1,finished watching hocus pocus watching happy death day spooky movie night w gang success,,,9.22365E+17,positive,0.55
3116,ShaneHumann,10/23/2017 3:30,0,0,liked video happy death day makeup,@YouTube,,9.22365E+17,positive,0.7
3117,mentufacturer,10/23/2017 3:30,0,0,groundhog stand time makes want happy death day got,,,9.22365E+17,positive,0.8
3118,TirtoID,10/23/2017 3:30,42,59,happy death day adalah film hollywood berbujet murah yang berhasil menggeser posisi blade runner kok bisa,,,9.22364E+17,positive,0.8
3119,_leannebanan24,10/23/2017 3:29,0,0,happy death day scary maybe,,,9.22364E+17,positive,0.15
3120,elellyna,10/23/2017 3:29,0,0,cant wait watch happy death day thurs,,,9.22364E+17,positive,0.8
3121,newsofemiratess,10/23/2017 3:27,0,0,happy death day success marks return,,,9.22364E+17,positive,0.55
3122,iishsy,10/23/2017 3:26,0,2,happy death day,,,9.22364E+17,positive,0.8
3123,RaraDuncan,10/23/2017 3:26,0,0,nak tgk happy death day la,,,9.22364E+17,positive,0.8
3124,jangelosssss,10/23/2017 3:26,0,1,happy death day,,,9.22364E+17,positive,0.8
3125,swantepipol,10/23/2017 3:25,0,0,happy death day,,,9.22363E+17,positive,0.8
3126,kirkxmarshall,10/23/2017 3:25,0,0,watching happy death day phone lol,,,9.22363E+17,positive,0.8
3127,denofgeek,10/23/2017 3:25,0,3,review happy death day cinemas,,,9.22363E+17,positive,0.8
3128,GraceBones,10/23/2017 3:24,0,0,day,,#GraceBones31DaysOfHorror #HappyDeathDay,9.22363E+17,neutral,0
3129,aniabruh,10/23/2017 3:23,0,0,happy death day lmao ending,,,9.22363E+17,positive,0.7
3130,cureans,10/23/2017 3:19,0,0,happy death day biar bisa pegangan pegangan gt,,,9.22362E+17,positive,0.8
3131,GuraJuliana,10/23/2017 3:18,0,0,wala ng happy death day sa ayala pwend,,,9.22362E+17,positive,0.8
3132,pibgame,10/23/2017 3:18,0,0,happy death day stephen,,,9.22361E+17,positive,0.8
3133,gadgeEffecto,10/23/2017 3:17,0,0,happy death day happy death day sukses bikin bulu kuduk,,#film,9.22361E+17,positive,0.8
3134,judayyy,10/23/2017 3:17,0,0,happy death day,,,9.22361E+17,positive,0.8
3135,stephenVking,10/23/2017 3:16,0,0,actually really liked funniest thing wig,@israelbroussard,#HappyDeathDay,9.22361E+17,positive,0.6
3136,xxceciliaaa,10/23/2017 3:16,3,12,im tryna watch happy death day,,,9.22361E+17,positive,0.8
3137,STANLEYURlS,10/23/2017 3:16,0,3,ugh guy happy death day cute,,,9.22361E+17,positive,0.65
3138,Aninnne,10/23/2017 3:15,0,1,happy death day,,,9.22361E+17,positive,0.8
3139,bruneshamariee,10/23/2017 3:13,0,0,watching happy death day like ian running three hours sleep,,,9.2236E+17,positive,0.8
3140,yannaciii,10/23/2017 3:13,0,4,gusto ko mapanuod ung bad genius happy death day send friends please,,,9.2236E+17,positive,0.05
3141,muhdadry,10/23/2017 3:12,0,0,happy death day cam best je hehe,,,9.2236E+17,positive,0.9
3142,chnnlnsm,10/23/2017 3:11,0,0,alone time,,#HappyDeathDay #lonely,9.2236E+17,neutral,0
3143,emmabung,10/23/2017 3:11,0,0,something random liked happy death day matthew ruby pretty decent,,,9.2236E+17,positive,0.263333333
3144,JulietCap145,10/23/2017 3:11,1,0,keen screening new movie happy death day check tomorrow cinemas,,,9.2236E+17,positive,0.468181818
3145,XIXIVXI_,10/23/2017 3:10,1,1,seen happy death day know jackie chan movie,,,9.2236E+17,positive,0.8
3146,allpoocat,10/23/2017 3:09,0,0,happy death day trus abis tu praktekin ke doi mu,,,9.22359E+17,positive,0.8
3147,snorclax,10/23/2017 3:09,0,0,happy death day,,,9.22359E+17,positive,0.8
3148,Pvncho11,10/23/2017 3:09,0,0,jackie chan happy death day,,,9.22359E+17,positive,0.8
3149,carlotttamata,10/23/2017 3:09,0,1,ka lit sa happy death day,,,9.22359E+17,positive,0.8
3150,dunwahidun,10/23/2017 3:08,0,0,happy death day,,,9.22359E+17,positive,0.8
3151,6_darklink_9,10/23/2017 3:08,0,1,un video de la misma vida una otra happy death day,@YouTube,,9.22359E+17,positive,0.8
3152,carlotttamata,10/23/2017 3:08,0,0,happy death day,,,9.22359E+17,positive,0.8
3153,eunnyak,10/23/2017 3:08,0,0,happy death day,,,9.22359E+17,positive,0.8
3154,kayrangela,10/23/2017 3:07,0,0,happy death day aja biar bisa modus,,,9.22359E+17,positive,0.8
3155,SEULGIDUE,10/23/2017 3:07,0,0,happy death day,,,9.22359E+17,positive,0.8
3156,CharanpreetK,10/23/2017 3:07,0,1,body feels like happens girl happy death day lmao everything hurts,,,9.22359E+17,positive,0.7
3157,giexon,10/23/2017 3:06,0,0,one best film thrilled fun blast watch,@israelbroussard,#HappyDeathDay,9.22359E+17,positive,0.633333333
3158,aerxplane,10/23/2017 3:06,0,0,happy death day,,,9.22358E+17,positive,0.8
3159,Dillon__Barrett,10/23/2017 3:05,0,1,happy death day ass,,,9.22358E+17,positive,0.8
3160,bocahsksd,10/23/2017 3:05,0,0,happy death day,,,9.22358E+17,positive,0.8
3161,jenvolbes,10/23/2017 3:04,0,1,happy death day gusto ko,,,9.22358E+17,positive,0.8
3162,RedWaterDrella,10/23/2017 3:03,0,0,holy crap happy death day actually pretty,,,9.22358E+17,positive,0.083333333
3163,IRADIOBANDUNG,10/23/2017 3:03,0,0,di akhir bulan ada film happy death day yang siap menemani,,#KunjungiIRadioFmDotCom,9.22358E+17,positive,0.8
3164,itsFrecklz,10/23/2017 3:03,0,0,happy death day,,,9.22358E+17,positive,0.8
3165,iradiomakassar,10/23/2017 3:03,0,0,di akhir bulan ada film happy death day yang siap menemani,,#KunjungiIRadioFmDotCom,9.22358E+17,positive,0.8
3166,bitchofmylife,10/23/2017 3:00,0,0,wan watch happy death day,,,9.22357E+17,positive,0.3
3167,KelvinHenryJr,10/23/2017 2:56,0,0,noticed louisiana state trooper car happy death day,,,9.22356E+17,positive,0.8
3168,KylieSerl,10/23/2017 2:55,0,3,happy death day actually really,,,9.22356E+17,positive,0.5
3169,pirate_2018,10/23/2017 2:55,0,1,want see happy death day,,,9.22356E+17,positive,0.8
3170,HaziqBoek,10/23/2017 2:54,0,1,happy death day awek tu yummy,,,9.22356E+17,positive,0.8
3171,rollyoaks,10/23/2017 2:54,0,0,maganda ba happy death day wala kang pinost na,,,9.22355E+17,positive,0.8
3172,oqdjennie,10/23/2017 2:53,0,0,watch happy death day,,,9.22355E+17,positive,0.8
3173,elembilyanweba,10/23/2017 2:53,0,1,happy death day,,,9.22355E+17,positive,0.8
3174,gianacabuhat,10/23/2017 2:50,0,0,happy death day cute funny,,,9.22354E+17,positive,0.516666667
3175,tajmahalhshm,10/23/2017 2:50,0,0,happy death day movie ni best,,,9.22354E+17,positive,0.9
3176,Jesicris,10/23/2017 2:50,0,0,happy death day movie via,@YouTube,,9.22354E+17,positive,0.8
3177,chxnanne,10/23/2017 2:48,0,2,happy death day,,,9.22354E+17,positive,0.8
3178,KateeeYang,10/23/2017 2:47,0,0,libre niyo ko ng sineee huhu want happy death day,,,9.22354E+17,positive,0.8
3179,LindsSwiftJenna,10/23/2017 2:47,0,3,november happy death day,,,9.22354E+17,positive,0.8
3180,JrAldrete,10/23/2017 2:46,0,3,went watch happy death day yesterday part liked girl says stuck head,,,9.22353E+17,positive,0.7
3181,therealest_savv,10/23/2017 2:45,0,0,happy death day comfort zone relaxing,,,9.22353E+17,positive,0.8
3182,MsLadyCasper,10/23/2017 2:45,0,1,happy death day trailer commentary saw unique,@ayaka_eiga,,9.22353E+17,positive,0.5875
3183,detikhot,10/23/2017 2:45,0,1,runner dan happy death day merosot di peringkat box office,,,9.22353E+17,positive,0.8
3184,ddclaire_12,10/23/2017 2:45,0,0,pretty,,#HappyDeathDay,9.22353E+17,positive,0.25
3185,jjmcghie,10/23/2017 2:44,0,0,happy death day exactly trashy fun expected,,,9.22353E+17,positive,0.3125
3186,DavidOakes8,10/23/2017 2:42,1,2,happy death day saw,,#afilmclub,9.22352E+17,positive,0.8
3187,HA0GE,10/23/2017 2:41,0,0,runner dan happy death day merosot di peringkat box office,@null,,9.22352E+17,positive,0.8
3188,BoxOfficeMovie_,10/23/2017 2:40,3,1,boo mengagetkan happy death day di puncak box berikut top minggu,,#BoxOffice,9.22352E+17,positive,0.65
3189,vapevjuice,10/23/2017 2:40,0,1,watched happy death day terrible bored death watching give miss,,#shitfilm #HappyDeathDay,9.22352E+17,negative,-0.233333333
3190,eyyffaa,10/23/2017 2:39,0,1,happy death day mall negeri sembilan,@Palm @ameliadeeanad,,9.22352E+17,positive,0.8
3191,alyxmarissa,10/23/2017 2:38,0,0,finally watched happy death day good wtf,,,9.22352E+17,positive,0.25
3192,breezylashae,10/23/2017 2:38,0,0,happy death day,,,9.22352E+17,positive,0.8
3193,little_dwarfo,10/23/2017 2:38,0,1,verarsch mich den titel haben sie happy death day zu,,,9.22351E+17,positive,0.8
3194,sysylvester,10/23/2017 2:37,0,0,watching happy death day uptown place mall,,,9.22351E+17,positive,0.8
3195,ArditErwandha,10/23/2017 2:37,23,39,habis nonton happy death day kenapa malah bikin lebih bersyukur sama kehidupan ya,,,9.22351E+17,positive,0.8
3196,passingfair,10/23/2017 2:37,0,0,also went saw happy death day actually really funny weirdly also would,,,9.22351E+17,positive,0.183333333
3197,little_dwarfo,10/23/2017 2:35,0,0,ich stimmung wie happy death day,,,9.22351E+17,positive,0.8
3198,shayyyybaeee,10/23/2017 2:35,1,1,happy death day pretty good,,,9.22351E+17,positive,0.583333333
3199,MikeThornWrites,10/23/2017 2:35,0,0,found happy death day flat passed left impression seen,,,9.22351E+17,positive,0.258333333
3200,Iradiojakarta,10/23/2017 2:33,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,9.2235E+17,positive,0.8
3201,iradioBJM,10/23/2017 2:33,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,9.2235E+17,positive,0.8
3202,mhdhanif_,10/23/2017 2:33,0,0,geostorm happy death day,,,9.2235E+17,positive,0.8
3203,iradiobdg,10/23/2017 2:33,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,9.2235E+17,positive,0.8
3204,iradiomedan,10/23/2017 2:32,0,1,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,9.2235E+17,positive,0.8
3205,iradiofmdotcom,10/23/2017 2:32,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,9.2235E+17,positive,0.8
3206,iradiojogja,10/23/2017 2:32,0,0,di akhir bulan ada film happy death day yang siap menemani,,#IRadioFmDotCom,9.2235E+17,positive,0.8
3207,jewelqzn,10/23/2017 2:32,0,9,happy death day wt mi main bitches,,,9.2235E+17,positive,0.483333333
3208,MicFizzle,10/23/2017 2:32,0,0,see happy death day,,,9.2235E+17,positive,0.8
3209,eunhcby,10/23/2017 2:31,0,0,gusur happy death day film komedi dan horor madea puncaki box office,,,9.2235E+17,positive,0.8
3210,pantedlant,10/23/2017 2:30,0,1,happy death day add shit hahhah,,,9.22349E+17,positive,0.3
3211,deamorfati,10/23/2017 2:29,0,0,padahal dikit lagi bisa nonton happy death day tapi lagi nunggu kepastian juga,,,9.22349E+17,positive,0.8
3212,adwkd8,10/23/2017 2:28,0,0,happy death day beyond,,#HappyDeathDay,9.22349E+17,positive,0.8
3213,jubilynv,10/23/2017 2:27,0,1,happy death day,,,9.22349E+17,positive,0.8
3214,jeydmiranduh,10/23/2017 2:26,0,2,ganda ng happy death day,,,9.22348E+17,positive,0.8
3215,_xrjcm,10/23/2017 2:25,0,2,ang ganda nung happy death day hahaha dami q time,,,9.22348E+17,positive,0.5
3216,AgungChoi,10/23/2017 2:24,0,0,watching happy death day one anticipated slahser movies year gold,@Cinema,,9.22348E+17,positive,0.8
3217,MenacingMecha,10/23/2017 2:23,0,0,oh yeah watched happy death day enjoyable schlock part inconsistent tone big plot hole ruins twist,,,9.22348E+17,positive,0.2875
3218,MovieBuffChick1,10/23/2017 2:22,0,0,weekend box office top,,#MadeaBoo2 #Geostorm #HappyDeathDay #BladeRunner2049 #OnlyTheBrave #TheForeigner #IT #TheSnowman,9.22347E+17,positive,0.5
3219,VWXZYV,10/23/2017 2:22,0,0,wanna watch happy death day,,,9.22347E+17,positive,0.8
3220,17stamps,10/23/2017 2:21,0,2,highly recommend happy death day,,,9.22347E+17,positive,0.48
3221,dmusriadi,10/23/2017 2:21,0,0,happy death day xxi jakarta dki,@Epicentrum @cinema21,,9.22347E+17,positive,0.8
3222,levantisa,10/23/2017 2:21,0,0,watching happy death day bagusledy,@cinema21,,9.22347E+17,positive,0.8
3223,Rjhaiye,10/23/2017 2:21,0,1,today first day happy death day,,,9.22347E+17,positive,0.525
3224,Angelikiiim,10/23/2017 2:21,0,0,happy death day beee,,,9.22347E+17,positive,0.8
3225,wow_keren,10/23/2017 2:20,2,1,gusur happy death day film komedi dan,,#film #TylerPerrysBoo2AMadeaHalloween #TitoOritos #DiamondWhite,9.22347E+17,positive,0.8
3226,andreaisnothere,10/23/2017 2:18,0,1,happy death day okay,,,9.22347E+17,positive,0.65
3227,doIIpxrts,10/23/2017 2:17,0,10,figured ending happy death day literally minutes movie,,,9.22346E+17,positive,0.8
3228,zrfaziz,10/23/2017 2:16,0,1,happy death day ni cerita apa nampak menarik,,,9.22346E+17,positive,0.8
3229,eas014,10/23/2017 2:16,0,0,happy death day actually really,,,9.22346E+17,positive,0.5
