,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score
2312,mitoceandria,2017-10-16 03:01,2,2,someone wanna see happy death day w,,,919820506060038144,-0.0516,0.336,0.319,0.345
2313,johnlongdong808,2017-10-16 03:00,0,12,look like baby mask killer happy death day,,,919820363504132098,-0.4588,0.446,0.337,0.217
2314,ox__v,2017-10-16 03:00,0,0,happy death day pretty good,,,919820351550382081,0.7096,0.265,0.667,0.068
2315,_cesar242_,2017-10-16 03:00,0,0,look like one actors happy death day lol,@XCorvus777,,919820316137754624,0.6249,0.231,0.533,0.237
2316,EliMR1024,2017-10-16 03:00,0,1,lowkey want watch happy death day,,,919820285100068864,0.0258,0.328,0.42,0.252
2317,NewsCanadaV,2017-10-16 03:00,0,0,box death crushes runner million pickup wikyou,,#39 #39 #39 #39,919820218108542977,-0.7783,0.576,0.0,0.424
2318,Mileniohey,2017-10-16 03:00,0,1,happy death day desplaza en taquilla,,#BladeRuner2049,919820203986370560,-0.0516,0.336,0.319,0.345
2319,PhillipThailand,2017-10-16 02:58,0,0,happy death day blade runner,,,919819762841948160,-0.0516,0.368,0.349,0.283
2320,trellaaay,2017-10-16 02:58,0,0,happy death day cool,,,919819724699058176,0.2732,0.358,0.55,0.092
2321,ACCBiggz,2017-10-16 02:57,0,0,holy happy death day many critics liked nothing redeeming nothing,,,919819628301422594,0.1027,0.328,0.349,0.323
2322,MitchOVO,2017-10-16 02:57,0,0,hope get films tran tran favorite scenes happy death day lmfao,,,919819612870524928,0.8481,0.17,0.57,0.261
2323,ddan_dan2,2017-10-16 02:57,2,0,want see happy death day,,,919819598018441217,0.0258,0.358,0.459,0.183
2324,Blankweh,2017-10-16 02:57,0,0,alasan film happy death day cocok buat menyambut halloween,,,919819512157036544,-0.0516,0.267,0.253,0.479
2325,France24_en,2017-10-16 02:57,2,2,box office glory piece cake happy death day,,,919819479814586368,0.5106,0.242,0.447,0.311
2326,jeetwinapp,2017-10-16 02:57,0,0,box happy death day crushes runner million,,,919819469731479552,-0.4767,0.469,0.255,0.276
2327,_segagen,2017-10-16 02:57,0,0,actually satisfied happy death day,,,919819454543945728,0.3818,0.315,0.524,0.161
2328,ePakistanToday,2017-10-16 02:56,0,0,happy death day crushes runner million,,,919819347912286208,-0.4767,0.504,0.274,0.222
2329,KaewtaVoiceTV,2017-10-16 02:55,0,0,retweeted noranartta happy death day blade runner,@noranartta,,919819172753956864,-0.0516,0.31,0.294,0.397
2330,indicudd,2017-10-16 02:55,0,0,happy death day alright,,,919819062913335296,0.2023,0.368,0.538,0.094
2331,stuartgary,2017-10-16 02:55,0,0,better might expect happy death day movies first review via,@MoviesFirst,#cinema #happydeathday,919818973054668800,0.4019,0.223,0.377,0.4
2332,Erinhtric,2017-10-16 02:54,0,0,happy death day actually pretty good,,,919818809694855168,0.7096,0.248,0.624,0.127
2333,bintangcomID,2017-10-16 02:54,0,0,alasan film happy death day cocok buat menyambut halloween,,,919818773292396544,-0.0516,0.267,0.253,0.479
2334,Senlac_Hill,2017-10-16 02:54,0,0,rt happy death day ending raises plenty questions,,,919818722851860481,-0.0516,0.287,0.272,0.441
2335,CentrooneCom,2017-10-16 02:54,0,0,happy death day langsung tempati puncak box office,,#News,919818719034974208,-0.0516,0.287,0.272,0.441
2336,CosmicSteeple,2017-10-16 02:54,1,0,loved guess carter n dry ass lips needed lipchap like,,#HappyDeathDay,919818718514782208,0.4404,0.22,0.403,0.377
2337,MitchOVO,2017-10-16 02:53,0,0,understand mihran liked blair witch ok happy death day whuuuuuuuut bruh,,,919818509353345024,0.3182,0.303,0.412,0.284
2338,megaraax,2017-10-16 02:52,0,0,happy death day,,,919818296253284352,-0.0516,0.453,0.43,0.116
2339,muniraamalik,2017-10-16 02:51,0,0,crazy good,,#HappyDeathDay,919818107316617218,0.128,0.453,0.547,0.0
2340,clarissach_,2017-10-16 02:51,0,3,happy death day trash,,,919818063645511680,-0.0516,0.406,0.385,0.208
2341,hueclxud,2017-10-16 02:51,0,2,need someone watch happy death day tuesday tbh,,,919817980585766912,-0.0516,0.287,0.272,0.441
2342,_stuniin_,2017-10-16 02:51,0,0,think happy death day stupid ass movie,,,919817952802742273,-0.7964,0.617,0.211,0.171
2343,JennabGreat,2017-10-16 02:50,1,0,need see happy death day,,,919817751224389632,-0.0516,0.368,0.349,0.283
2344,movietvtechgeek,2017-10-16 02:50,2313,695,horror keeps box office alive happy death day tops charts,,#MovieNews #MovieTVTechGeeks,919817716613005312,0.25,0.342,0.432,0.225
2345,MitchOVO,2017-10-16 02:49,0,0,happy death day rated wanted fun gore instead got lamest jump crap,,,919817652104601600,-0.25,0.391,0.304,0.304
2346,the_mariahs,2017-10-16 02:49,0,1,happy death day,,,919817569489453056,-0.0516,0.453,0.43,0.116
2347,moodyxsenpai,2017-10-16 02:49,0,0,yo happy death day soooo good omg,,,919817484584103936,0.4019,0.269,0.455,0.276
2348,wira_merica,2017-10-16 02:48,0,0,box office glory piece cake happy death day,,,919817410521178112,0.5106,0.242,0.447,0.311
2349,milkXaddict,2017-10-16 02:48,0,0,happy death day funny movie loved,,,919817263150190592,0.765,0.238,0.64,0.122
2350,MitchOVO,2017-10-16 02:48,0,0,ah happy death day fully hated movie like thought god crap,,,919817236306542592,-0.5314,0.448,0.349,0.204
2351,Robledo234,2017-10-16 02:47,0,0,happy death day really good save money,,,919817047973937152,0.7559,0.226,0.6,0.174
2352,AMovieMinute,2017-10-16 02:47,1,1,happy death day written review,,,919816971452948480,-0.0516,0.368,0.349,0.283
2353,abbear111,2017-10-16 02:46,0,0,rt happy death day ending raises plenty questions thr,,,919816763273105409,-0.0516,0.267,0.253,0.479
2354,EagleNewsPH,2017-10-16 02:45,0,0,box office glory piece cake happy death day movie,,,919816583010242561,0.5106,0.228,0.421,0.351
2355,HamezLyons,2017-10-16 02:45,0,0,ffs maybe realise adverts happy death day kids shows scaring kids,@YTAdvertisers @YouTube,,919816534834470912,-0.7845,0.498,0.174,0.329
2356,1066Live,2017-10-16 02:45,0,0,rt happy death day ending raises plenty questions,,,919816519437176832,-0.0516,0.287,0.272,0.441
2357,ejtakesfountain,2017-10-16 02:45,0,1,better might expect happy death day movies first review via,@MoviesFirst,#cinema #happydeathday,919816456577212416,0.4019,0.223,0.377,0.4
2358,StefanieJoy7,2017-10-16 02:44,0,21,happy death day good fuck,,,919816308098711552,-0.2023,0.493,0.44,0.067
2359,BasicallyHooDin,2017-10-16 02:42,0,1,happy death day,,,919815880233668609,-0.0516,0.453,0.43,0.116
2360,DRaayJ,2017-10-16 02:42,0,0,happy death day pretty,,,919815843650744320,0.4588,0.331,0.585,0.085
2361,firasfauzi_,2017-10-16 02:41,0,0,mcm x ngam happy death day minat x nak tgkk,,,919815635856629760,-0.0516,0.287,0.272,0.441
2362,luisawisasisa,2017-10-16 02:41,0,0,someone ruin movie killer happy death day,,,919815568592695296,-0.8519,0.642,0.198,0.16
2363,cbs46,2017-10-16 02:41,0,0,happy death day scares box office,,,919815427588526080,-0.3818,0.485,0.285,0.231
2364,Brand_44,2017-10-16 02:40,0,1,need watch happy death day,@jessicarnoSIO,,919815269710622723,-0.0516,0.368,0.349,0.283
2365,movingpictureTV,2017-10-16 02:39,0,0,another win weekend box interested see,,#HappyDeathDay,919814987052474368,0.7579,0.0,0.619,0.381
2366,SMF_Frieza,2017-10-16 02:38,4,29,happy death day actually enjoyed movie lot,,,919814726564974593,0.4767,0.262,0.47,0.268
2367,wtevrrose,2017-10-16 02:37,0,0,lmao love happy death day,,,919814526798766080,0.836,0.234,0.707,0.06
2368,Syedsahil74,2017-10-16 02:37,0,0,box happy death day crushes runner million,,,919814472864329728,-0.4767,0.469,0.255,0.276
2369,tifflee97,2017-10-16 02:37,0,4,person weak actually genuinely interested watching happy death day,,,919814417411276800,-0.1027,0.374,0.352,0.275
2370,idgaf_either2,2017-10-16 02:36,0,0,another movie like comedy,,#HappyDeathDay,919814381923221505,0.6124,0.0,0.714,0.286
2371,Embalajedigital,2017-10-16 02:35,0,0,happy death day box horror continues totally kill embalajedigital,,,919813957631791104,-0.8718,0.591,0.174,0.235
2372,Marasantikawt,2017-10-16 02:34,0,0,ada yang udah nonton bagus mana sama happy death day ku cuman lht,,,919813834793213952,-0.0516,0.21,0.199,0.591
2373,MovieCockroach,2017-10-16 02:34,0,0,happy death day trailers clips,,,919813739624349697,-0.0516,0.368,0.349,0.283
2374,filmsi,2017-10-16 02:34,0,0,filmsi happy death day runner box american,,#FilmSi,919813730413764609,-0.0516,0.31,0.294,0.397
2375,francepcm,2017-10-16 02:33,0,4,bad genius kaya happy death day guys plssss,,,919813648335302657,-0.5719,0.46,0.23,0.311
2376,Iri_Neto18,2017-10-16 02:33,0,0,gostei de um morte te happy death day,@YouTube,,919813495079743488,-0.0516,0.287,0.272,0.441
2377,wow_keren,2017-10-16 02:33,0,0,baru happy death day berhasil geser harrison ford,,#film #HappyDeathDay #JessicaRothe,919813435721781248,-0.0516,0.287,0.272,0.441
2378,missmota915_,2017-10-16 02:32,0,0,want see happy death day,,,919813280234864640,0.0258,0.358,0.459,0.183
2379,thetimesbusines,2017-10-16 02:31,0,0,happy death day trailers clips movieclips trailer times business,,,919813087632297984,-0.0516,0.267,0.253,0.479
2380,TheBookTheFilm,2017-10-16 02:30,0,0,happy death day jason blum interview,,#jasonblum,919812757419159553,-0.0516,0.336,0.319,0.345
2381,thenowentertain,2017-10-16 02:30,0,0,box death crushes runner million,,#039 #039 #039 #039,919812684492578816,-0.7783,0.694,0.0,0.306
2382,hisnameisreyes,2017-10-16 02:30,1,0,happy death day,,,919812653043793921,-0.0516,0.453,0.43,0.116
2383,greg_ivan,2017-10-16 02:29,0,0,abis fun bareng happy death day netflix juga punya gore somb nerd really love,,,919812580058701824,0.7501,0.229,0.432,0.338
2384,denisseresendiz,2017-10-16 02:28,0,0,expecting happy death day good mask creepy though,,,919812353998315520,0.4019,0.252,0.426,0.323
2385,SalmanRKI,2017-10-16 02:28,0,0,box happy death day crushes runner million,,,919812189082357760,-0.4767,0.469,0.255,0.276
2386,peetzacoke,2017-10-16 02:27,0,0,watching happy death day real excited,,,919811965853212673,0.296,0.3,0.469,0.231
2387,typicaltiffani,2017-10-16 02:27,0,0,happy death day,,,919811911352426496,-0.0516,0.453,0.43,0.116
2388,TeachFilm,2017-10-16 02:26,0,0,happy death day smells sweet weekend box office,,,919811786337062912,0.4215,0.25,0.429,0.321
2389,nahturrlee,2017-10-16 02:26,0,0,turned tv abc channel anchor called horror movie happy earth instead happy death day,,,919811684423802886,-0.0516,0.304,0.296,0.4
2390,YaBoiShockz,2017-10-16 02:25,0,4,anyone wants go see happy death day ya bucks killer chick handed,,,919811624818630657,-0.6705,0.392,0.177,0.431
2391,bethcougs,2017-10-16 02:24,0,3,really wanna see happy death day someone gooooo,,,919811229736091648,0.0164,0.281,0.286,0.433
2392,Mattswerte,2017-10-16 02:23,0,0,happy death day opens scares,@uipmoviesph,,919811070679703552,-0.3818,0.525,0.308,0.167
2393,pinoyexchange,2017-10-16 02:23,0,0,opens october,,#HappyDeathDay,919811025595011072,0.0,0.0,0.0,1.0
2394,kayhiggs4,2017-10-16 02:23,0,3,happy death day literally made head hurt,,,919811025037279233,-0.5574,0.487,0.247,0.267
2395,maqsood43914422,2017-10-16 02:23,0,1,box happy death day crushes runner million,,,919811019077066752,-0.4767,0.469,0.255,0.276
2396,JaimeEnFuego,2017-10-16 02:22,0,0,continues slay box office,@blumhouse,#Horror #HappyDeathDay,919810796946833408,0.0,0.0,0.0,1.0
2397,itschristethys,2017-10-16 02:21,0,0,happy death day,,,919810594550595585,-0.0516,0.453,0.43,0.116
2398,sndratnx,2017-10-16 02:21,0,2,want watch happy death day,,,919810403785359361,0.0258,0.358,0.459,0.183
2399,Sammlopez15,2017-10-16 02:21,0,0,happy death day good fr,,,919810397284323328,0.4019,0.312,0.528,0.16
2400,supfissh17,2017-10-16 02:20,0,0,happy death day pretty good tbh,,,919810317932158976,0.7096,0.248,0.624,0.127
2401,JEberstark,2017-10-16 02:20,0,0,happy death day box horror continues totally kill,,#success #allonkhakshouri #lifeandlove,919810306456481792,-0.8718,0.621,0.182,0.197
2402,MirazulIslamMz,2017-10-16 02:20,20,21,happy death day scares box via,@dailyjuezmz,,919810167725682689,-0.3818,0.485,0.285,0.231
2403,GoIntoTheStory,2017-10-16 02:20,3,9,horror comedy happy death day opens read interview screenwriter,,#1 #scriptchat #movies,919810155180683264,-0.34,0.404,0.33,0.266
2404,Iam_SnowBlack,2017-10-16 02:18,0,5,spoiler watched happy death day roommate jealously sad,,,919809697372393473,-0.743,0.565,0.209,0.226
2405,tylermarcantel,2017-10-16 02:17,0,1,wondering happy death day awesome movie,,,919809514748239873,0.5994,0.265,0.531,0.204
2406,Hareuz,2017-10-16 02:17,0,0,happy death day,,,919809447639375872,-0.0516,0.453,0.43,0.116
2407,LombardLoyLand,2017-10-16 02:16,0,0,feeling,,,919809343372980224,0.128,0.0,1.0,0.0
2408,Kevin_Dith,2017-10-16 02:16,0,0,el terror de happy death day conquista la taquilla el universal,,,919809212661862400,-0.5574,0.384,0.195,0.421
2409,chaaandree,2017-10-16 02:16,0,0,happy death day gosh really wanna watch,,,919809180487188480,-0.0516,0.31,0.294,0.397
2410,josemora933,2017-10-16 02:16,0,0,happy death day es en las taquillas la de terror happy death day al primer lugar,,,919809145267720194,-0.5859,0.378,0.25,0.372
2411,alondraabeey,2017-10-16 02:16,0,1,happy death day alright,,,919809130482712578,0.2023,0.368,0.538,0.094
2412,NetoPeriodista,2017-10-16 02:15,0,0,happy death day desplaza blade runner del primer lugar en taquilla,,,919809109175799808,-0.0516,0.235,0.223,0.542
2413,TIMES_indonesia,2017-10-16 02:15,0,0,happy death day memukau box office klik,,,919809032222838784,-0.0516,0.31,0.294,0.397
2414,pxlyboii,2017-10-16 02:15,0,0,happy death day dude,,,919808939818024961,-0.0516,0.406,0.385,0.208
2415,paigeaicher,2017-10-16 02:14,0,4,happy death day looks good,,,919808736234848258,0.4019,0.312,0.528,0.16
2416,kyycrowe,2017-10-16 02:14,0,1,saw happy death day pretty sure caty ideas kill,,#scared #prayforme #crazyroomate,919808696753913856,-0.1027,0.394,0.422,0.183
2417,QRuck,2017-10-16 02:14,0,0,neutral,,#HappyDeathDay,919808692056453120,0.0,0.0,0.0,1.0
2418,daily_jang,2017-10-16 02:14,0,0,box happy death day crushes runner million,,,919808664688619520,-0.4767,0.469,0.255,0.276
2419,HorrorHoes,2017-10-16 02:14,0,0,really liked excited see happy death day,,,919808636955881478,0.6779,0.238,0.579,0.183
2420,FilmFeeder,2017-10-16 02:13,0,0,new murder victim finds repeating day happy death day,,,919808529426407424,-0.7906,0.552,0.191,0.258
2421,mtrivedi1,2017-10-16 02:13,0,0,hi watched happy death day entertaining film good officially fan moment get say actor guy,,,919808526863577089,0.7845,0.152,0.459,0.389
2422,QRuck,2017-10-16 02:13,0,0,neutral,,#HappyDeathDay,919808502410956800,0.0,0.0,0.0,1.0
2423,MaiIslas,2017-10-16 02:13,0,0,happy death day surprisingly knew right cupcake,,,919808475768565761,0.25,0.283,0.428,0.29
2424,romerohesus,2017-10-16 02:13,0,0,happy death day ight,,,919808468290191361,-0.0516,0.406,0.385,0.208
2425,BigA2417,2017-10-16 02:12,0,1,give heads podcast still itunes know something wrong wanted let,,,919808274391805952,-0.4767,0.256,0.0,0.744
2426,news_eigajouhou,2017-10-16 02:11,3,1,happy death day,,,919808083936755712,-0.0516,0.453,0.43,0.116
2427,DaisyV__,2017-10-16 02:11,0,0,forgot update happy death day wrong thinking going good bc really recommend,,,919808082774867968,0.3384,0.299,0.402,0.299
2428,PersistiveMedia,2017-10-16 02:11,0,0,box office happy death day opens big claim,,#1 #marketingstrategy,919807994669527040,-0.0516,0.287,0.272,0.441
2429,CoyJorden,2017-10-16 02:11,0,3,happy death day actually decent go check,,,919807986603716608,-0.0516,0.31,0.294,0.397
2430,pauclpz,2017-10-16 02:11,0,0,happy death day nice,,,919807961957990401,0.3818,0.342,0.57,0.088
2431,PoshVargas,2017-10-16 02:09,0,0,profe ver lo mismo que edge,@duendecallejero,#HappyDeathDay,919807558767935489,0.0,0.0,0.0,1.0
2432,geonews_english,2017-10-16 02:09,0,5,box happy death day crushes runner million,,,919807501004091392,-0.4767,0.469,0.255,0.276
2433,BrookeHairston,2017-10-16 02:08,0,0,wanna go see happy death day,,,919807123185459207,-0.0516,0.336,0.319,0.345
2434,pad_kamin,2017-10-16 02:07,0,0,happy death day trailer movieclips trailers youtube,,#1,919807092877246464,-0.0516,0.31,0.294,0.397
2435,zoohey,2017-10-16 02:07,0,0,described newcomers mix groundhog day new movie happy death day lol,,,919806954490466305,0.3818,0.212,0.353,0.435
2436,OnlyTrailers,2017-10-16 02:07,0,0,happy death day trailers clips movieclips trailer,,,919806917052063744,-0.0516,0.31,0.294,0.397
2437,Arielrocks5,2017-10-16 02:06,0,0,happy death day crazy easily top ten,,,919806716669243392,0.1531,0.389,0.488,0.123
2438,kanchi_mgc,2017-10-16 02:06,0,1,happy death day trailer movieclips trailers,@YouTube,#1,919806669382598657,-0.0516,0.336,0.319,0.345
2439,Kingo51,2017-10-16 02:06,0,0,happy death day stupid ass movie,,,919806652659859456,-0.7964,0.655,0.224,0.121
2440,Artpigandtad,2017-10-16 02:05,0,0,meant talk blade runner good get happy death day looks fun tbh,,,919806581914652672,0.7184,0.179,0.454,0.367
2441,Hubby_9,2017-10-16 02:05,0,2,lmk happy death day worth watch cause kinda looks corny af lowkey,,,919806369489932290,0.1779,0.211,0.303,0.486
2442,penasaranlagi,2017-10-16 02:04,0,0,review film happy death day penasaran lagi,,,919806121316986880,-0.0516,0.31,0.294,0.397
2443,Bubba_Gumm,2017-10-16 02:03,0,1,happy death day actually really expecting suck,,,919806002366578689,-0.5233,0.479,0.25,0.271
2444,Corduroyalist,2017-10-16 02:03,0,0,think happy death day movie parody hollywood disappear,,,919805977108418560,-0.2732,0.4,0.255,0.345
2445,felizdominguine,2017-10-16 02:03,0,0,happy death day desplaza en taquilla,,#Ent #BladeRuner2049,919805954123878400,-0.0516,0.336,0.319,0.345
2446,jorge_hernn_and,2017-10-16 02:03,0,0,happy death day desplaza en taquilla,,#Ent #BladeRuner2049,919805953503088640,-0.0516,0.336,0.319,0.345
2447,KarenGarciaRoch,2017-10-16 02:03,0,0,milenio happy death day desplaza en taquilla,,#Ent #BladeRuner2049,919805952056004608,-0.0516,0.31,0.294,0.397
2448,Alex_Eisenhauer,2017-10-16 02:02,0,0,play cent happy death day,,,919805837140303873,0.296,0.325,0.508,0.167
2449,kenziietaylor,2017-10-16 02:02,0,2,went saw happy death day umm okay say screamed least cried good af,,,919805783117672449,0.5399,0.26,0.447,0.293
2450,blueberry_ava,2017-10-16 02:02,0,0,happy death day trailer movieclips trailers,@YouTube,#1,919805667459739648,-0.0516,0.336,0.319,0.345
2451,WSJeurope,2017-10-16 02:01,0,0,happy death day scares runner box,,,919805584521748480,-0.3818,0.485,0.285,0.231
2452,badtasteit,2017-10-16 02:01,0,0,vince il weekend con milioni di dollari,,#BoxOffice #HappyDeathDay,919805416187445248,0.0,0.0,0.0,1.0
2453,stevejoezip,2017-10-16 02:00,0,3,watched happy death day fun,,,919805308234432513,0.4767,0.302,0.543,0.155
2454,dancamsam,2017-10-16 02:00,0,0,alright happy death day decent forgot chapstick theater lips hurt,,,919805289938927617,-0.3818,0.384,0.3,0.316
2455,CONKJR,2017-10-16 02:00,0,0,latest corner,,#snl #happydeathday,919805183038840833,0.0,0.0,0.0,1.0
2456,kailea_alexa,2017-10-16 02:00,1,4,tells friends stop walgreens tell think going kill,,#HappyDeathDay,919805165741502464,-0.5859,0.46,0.207,0.333
2457,Margagoh,2017-10-16 02:00,0,1,want watch happy death day soon,,,919805124834246657,0.0258,0.328,0.42,0.252
2458,chollywoodtube,2017-10-16 02:00,0,0,happy death day dies thrives box office breakdown october like us,@fb,,919805111366381568,0.3182,0.215,0.343,0.442
2459,kattgcc,2017-10-16 02:00,0,3,happy death day great movie go watch,,,919805111274229760,0.5994,0.248,0.497,0.255
2460,DreamSteez,2017-10-16 01:59,0,0,im debating foreigner happy death day prolly foreigner,,,919805064532938752,-0.0516,0.287,0.272,0.441
2461,eternalfratboy1,2017-10-16 01:59,0,0,happy death day slays weekend box via,@JustJared,,919805013915967488,-0.0516,0.31,0.294,0.397
2462,names__will,2017-10-16 01:59,0,0,happydeathday,,,919805008303890432,0.0,0.0,0.0,1.0
2463,Xx_Asrii_xX,2017-10-16 01:59,0,0,happy death day,,,919804886551687168,-0.0516,0.453,0.43,0.116
2464,ambsunfleur,2017-10-16 01:59,1,8,see happy death day unless u want wish ur actual death day every moment fun would see,,,919804880662999040,0.296,0.271,0.382,0.347
2465,sfeldstein,2017-10-16 01:58,0,3,happy death day surprisingly entertaining ground hog day wanted scream queens,,#31horrorfilms31days,919804734914969600,0.296,0.308,0.411,0.28
2466,AbangNoneID,2017-10-16 01:58,0,0,happy death day geser blade runner di puncak box office,,,919804731257585664,-0.0516,0.25,0.237,0.513
2467,Papaxy,2017-10-16 01:58,1,0,latest magsons,,#snl #happydeathday,919804618456096769,0.0,0.0,0.0,1.0
2468,NovaSpec,2017-10-16 01:57,0,0,happy death day also funniest imagery ive seen clock tower,,,919804538466418688,0.5267,0.214,0.401,0.385
2469,KokeReport,2017-10-16 01:57,0,1,happy death day place opening weekend,,#HappyDeathDay,919804523857829888,-0.0516,0.336,0.319,0.345
2470,_OkBro,2017-10-16 01:57,0,1,wanna go see happy death day,,,919804450604240896,-0.0516,0.336,0.319,0.345
2471,kidlamy,2017-10-16 01:57,0,0,ok happy death day go see comedy good,,,919804400897441794,0.7506,0.214,0.621,0.165
2472,Celebrilizer,2017-10-16 01:57,0,0,weekend box happy death day another win horror,,#Marston #Marshall #Professor,919804386444005376,-0.0258,0.398,0.393,0.209
2473,rumi3o51,2017-10-16 01:56,0,0,btw talking,,#happydeathday,919804312426987521,0.0,0.0,0.0,1.0
2474,NovaSpec,2017-10-16 01:56,0,0,went happy death day wanting love came pissed last father daughter restaurant scene good tho,,,919804239609708544,0.4019,0.28,0.374,0.346
2475,gee4oo,2017-10-16 01:56,0,0,happy death day actually pretty dope lol,,,919804171196313602,0.7003,0.235,0.584,0.181
2476,BigAshley_,2017-10-16 01:56,0,0,happy death day trip,,,919804141177790464,-0.0516,0.406,0.385,0.208
2477,hunter_hmcc7,2017-10-16 01:56,1,8,happy death day give maybe cause like name carter,,,919804129404268544,0.3182,0.242,0.385,0.373
2478,_Mehrr,2017-10-16 01:56,0,0,bruh seen happy death day beliver real life hoe like nigga,,,919804106377752576,0.3182,0.215,0.343,0.442
2479,twit_artis,2017-10-16 01:55,0,0,baru happy death day berhasil geser harrison ford di box,,#hiburan,919804002866548738,-0.0516,0.25,0.237,0.513
2480,warawiriID,2017-10-16 01:55,0,0,happy death day geser blade runner di puncak box office,,,919803984281452544,-0.0516,0.25,0.237,0.513
2481,gosipartisyuk,2017-10-16 01:55,0,0,baru happy death day berhasil geser harrison ford di box office,,#gosipartisyuk,919803945689714688,-0.0516,0.235,0.223,0.542
2482,filmtvz,2017-10-16 01:54,0,1,happy death day college student relives day murder,,#,919803822733709312,-0.7096,0.497,0.214,0.289
2483,iSyaShaNuFa,2017-10-16 01:54,0,1,happy death day,,,919803770996899840,-0.0516,0.453,0.43,0.116
2484,Senlac_Hill,2017-10-16 01:54,0,0,college student relives day murder,,#HappyDeathDay,919803700700499969,-0.6908,0.54,0.0,0.46
2485,yaszy_,2017-10-16 01:54,0,0,happy death day pretty,,,919803667582042112,0.4588,0.331,0.585,0.085
2486,fucku_bitch7,2017-10-16 01:54,0,3,happy death day good movie,,,919803638993764352,0.4019,0.312,0.528,0.16
2487,ScootsRiver,2017-10-16 01:54,0,0,happy death day looked,,,919803627501387776,-0.0516,0.406,0.385,0.208
2488,starr_erwin,2017-10-16 01:53,0,0,finally finna see happy death day,,,919803436606013440,-0.0516,0.336,0.319,0.345
2489,djproperoficial,2017-10-16 01:53,0,0,happy death day ahuyenta de primer lugar,,,919803379475406848,-0.0516,0.31,0.294,0.397
2490,jenny_alvina,2017-10-16 01:53,0,0,lanjutkan dominasi film happy death day kuasai box office,,,919803373456470016,-0.0516,0.267,0.253,0.479
2491,_1bdc,2017-10-16 01:53,0,2,happy death day solid,,,919803363960803328,0.1027,0.382,0.52,0.098
2492,robledo_ryan,2017-10-16 01:52,1,6,happy death day actually really,,,919803332603998208,-0.0516,0.368,0.349,0.283
2493,Yourfavelex,2017-10-16 01:52,5,3,wanna go see happy death day lol,,,919803161199616006,0.3818,0.271,0.451,0.278
2494,ELiZ2point0,2017-10-16 01:52,0,0,happy death day john hughes side stabbing sfist,,,919803099555954688,-0.0516,0.287,0.272,0.441
2495,TydeTalksMovies,2017-10-16 01:51,0,0,still planning review happy death day thought really flick would,@GraceRandolph,,919803010036858880,-0.0516,0.25,0.237,0.513
2496,mundojameswalle,2017-10-16 01:51,1,2,feliz dia de tu muerte happy death day critica de james wallestein,,,919802991095431168,-0.0516,0.222,0.21,0.568
2497,beenotbea,2017-10-16 01:51,0,0,overall really enjoyed however tasteless deaf joke hard get,,#HappyDeathDay,919802975601573888,0.659,0.106,0.439,0.455
2498,JessicaTan86,2017-10-16 01:51,0,0,happy death day regular passes giveaway via,@saysdotcom,,919802970560065537,-0.0516,0.31,0.294,0.397
2499,cappucani,2017-10-16 01:51,0,0,katanya mau nonton yang happy death day,,,919802930215116800,-0.0516,0.31,0.294,0.397
2500,jazzo_my_clazzo,2017-10-16 01:51,0,0,finished watching happy death day,,,919802890188759040,-0.0516,0.368,0.349,0.283
2501,CBSDFW,2017-10-16 01:51,1,1,happy death day scares box office,,,919802841270767617,-0.3818,0.485,0.285,0.231
2502,duaslena,2017-10-16 01:50,0,0,happy death day,,,919802760001871877,-0.0516,0.453,0.43,0.116
2503,MoneyyRobbie_s,2017-10-16 01:50,1,1,happy death day movie weak fuck,,,919802747813117952,-0.765,0.644,0.231,0.125
2504,KaceyKells,2017-10-16 01:50,0,0,weekend box happy death day another win horror,,,919802712937652224,-0.0258,0.398,0.393,0.209
2505,Morningtyas,2017-10-16 01:50,0,0,baru happy death day berhasil geser harrison ford di b,@null,,919802709863043072,-0.0516,0.267,0.253,0.479
2506,emaaalaaay_,2017-10-16 01:50,0,0,happy death day whack lmao,,,919802652619182080,0.5719,0.289,0.563,0.148
2507,mthai,2017-10-16 01:50,2,1,happy death day blade runner,,,919802599091638272,-0.0516,0.368,0.349,0.283
2508,tlarn,2017-10-16 01:49,0,1,slides heck may like horror movie came happy death day saw liked fun,,,919802569664466944,0.5719,0.283,0.457,0.26
2509,nurfazlinn,2017-10-16 01:49,0,2,mok diat flatliner dgn happy death day,,,919802433097711616,-0.0516,0.31,0.294,0.397
2510,T_Rey42,2017-10-16 01:49,0,0,saw happy death day thursday honestly say good thoroughly enjoyed wish spill,,,919802345717985281,0.9056,0.15,0.62,0.23
2511,HalfABlueeSkyy,2017-10-16 01:48,0,1,wants see happy death day free movie tickets broke bitches lmao,,,919802323022389249,0.0772,0.4,0.411,0.189
2512,emrytting,2017-10-16 01:48,1,10,fall happy death day thinking going wake tomorrow going sunday,,,919802296711626753,-0.0516,0.25,0.237,0.513
2513,neunquote,2017-10-16 01:48,0,0,happy death day kayaknya bagus,,,919802200645255168,-0.0516,0.368,0.349,0.283
2514,Trunks2015,2017-10-16 01:48,1,0,watched recommend yall movie definitely plot,,#HappyDeathDay,919802134614368256,0.6369,0.0,0.565,0.435
2515,sarahbearr16,2017-10-16 01:47,0,0,care anyone happy death day cool movie,,,919802053928423425,0.6486,0.242,0.571,0.186
