Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
2543,_OgRic,2017-10-15 12:43,0,0,happy death day scary killing scene,,,919604618702786560,-0.8316,0.669,0.215,0.116,Neg
2544,Filmedia,2017-10-15 12:43,0,0,happy death day stands among weak lineup wide releases,,,919604588004515841,-0.4767,0.412,0.224,0.364,Neg
2545,invent_therapy,2017-10-15 12:43,0,0,happy death day stands among weak lineup wide releases,,,919604559500099585,-0.4767,0.412,0.224,0.364,Neg
2546,latimesent,2017-10-15 12:43,0,1,happy death day stands among weak lineup wide releases,,,919604556161458178,-0.4767,0.412,0.224,0.364,Neg
2547,latimesmovies,2017-10-15 12:43,3,1,happy death day stands among weak lineup wide releases,,,919604549849047040,-0.4767,0.412,0.224,0.364,Neg
2548,MelCurtisAuthor,2017-10-15 12:42,1,0,latest hollywood,,#snl #happydeathday,919604528001044480,0.0,0.0,0.0,1.0,Neu
2549,_anventura,2017-10-15 12:42,0,0,happy death day scary killing scene,,,919604504911368193,-0.8316,0.669,0.215,0.116,Neg
2550,LatestMovieNew,2017-10-15 12:42,0,0,horror pic happy death day celebrating first place,,,919604496115826688,-0.0516,0.4,0.389,0.211,Neg
2551,FancyPudim,2017-10-15 12:42,3,5,tenho de ir ver happy death day cinema,,,919604457125699587,-0.0516,0.287,0.272,0.441,Neu
2552,LichtAshley,2017-10-15 12:42,14,48,someone go see happy death day pleaseeeee,,,919604456542625794,-0.0516,0.31,0.294,0.397,Neu
2553,GeekMaleek,2017-10-15 12:42,0,5,wait happy death day scripted whoooooo,,,919604449441665024,-0.0516,0.336,0.319,0.345,Neu
2554,MyDailyReporter,2017-10-15 12:42,0,0,happy death day stands among weak lineup wide releases,,,919604353064894464,-0.4767,0.412,0.224,0.364,Neg
2555,lovelyjeneve,2017-10-15 12:41,0,7,wants get canes go see happy death day,,,919604263415832576,-0.0516,0.287,0.272,0.441,Neu
2556,2treeez,2017-10-15 12:41,0,1,cool finally someone almost name,,#HappyDeathDay,919604230922543104,0.3182,0.0,0.365,0.635,Neu
2557,TakeMoney_Runna,2017-10-15 12:41,0,1,psa happy death day horrible movie js,,,919604203143729155,-0.5719,0.49,0.245,0.265,Neg
2558,AdrianYanez01,2017-10-15 12:41,0,3,tryna go watch happy death day,,,919604043340595201,-0.0516,0.336,0.319,0.345,Neu
2559,HasdiBravo,2017-10-15 12:41,0,1,happy death day enjoyable get movie scripted xmen comic book,,,919604036751458304,0.4019,0.223,0.377,0.4,Neu
2560,_saraaa7,2017-10-15 12:41,0,0,happy death day,,,919604035077976065,-0.0516,0.453,0.43,0.116,Neg
2561,theysayrixhes,2017-10-15 12:40,0,2,going see happy death day today guess,,,919603987627806720,-0.0516,0.31,0.294,0.397,Neu
2562,MovieTicketRev,2017-10-15 12:40,0,1,watched still watched world wrong,,#HappyDeathDay #BladeRunner2049,919603947026960385,-0.4767,0.437,0.0,0.563,Neu
2563,morpmarkk,2017-10-15 12:40,0,1,tangna happy death day excited na ko,,,919603940718624768,0.296,0.279,0.436,0.286,Pos
2564,WWLAMFM,2017-10-15 12:40,0,0,happy death day scares box office,,,919603914554699776,-0.3818,0.485,0.285,0.231,Neg
2565,beautiful_bern,2017-10-15 12:40,0,1,clothes days row,,#HappyDeathDay,919603864847794176,0.0,0.0,0.0,1.0,Neu
2566,stevenacurtis,2017-10-15 12:40,0,0,happy death day stands among weak lineup wide releases via cc,@LATimes,#LosAngeles #California #USA,919603845876957184,-0.4767,0.368,0.2,0.432,Neu
2567,latimesfirehose,2017-10-15 12:40,0,0,happy death day stands among weak lineup wide releases,,,919603815044616192,-0.4767,0.412,0.224,0.364,Neg
2568,AsianTheatre,2017-10-15 12:40,0,0,happy death day stands among weak lineup wide releases,,,919603808530866176,-0.4767,0.412,0.224,0.364,Neg
2569,Tonopimen,2017-10-15 12:39,0,0,happy death day stands among weak lineup wide releases,,,919603679182725120,-0.4767,0.412,0.224,0.364,Neg
2570,sweeet_mari,2017-10-15 12:39,0,0,happy death day aightttt,,,919603658047684608,-0.0516,0.406,0.385,0.208,Neg
2571,Crabtree844,2017-10-15 12:39,0,0,happy death day campy little horror comedy plays like new generation,,,919603589328359425,0.2146,0.325,0.452,0.223,Pos
2572,GabyMoon18,2017-10-15 12:39,0,0,give happy death day predictable entertained also lessons learned,,,919603587726143489,0.3612,0.239,0.393,0.368,Pos
2573,xSageof6Paths,2017-10-15 12:39,0,0,happy death day cool,,,919603553164865536,0.2732,0.358,0.55,0.092,Pos
2574,_Bcrespo,2017-10-15 12:39,0,2,makes money box office,,#HappyDeathDay #BladeRunner2049,919603536756903936,0.0,0.0,0.0,1.0,Neu
2575,AaronCouch,2017-10-15 12:39,9,18,director idea sequel,,#HappyDeathDay,919603533669793794,0.0,0.0,0.0,1.0,Neu
2576,puggiecake,2017-10-15 12:38,0,2,seeing happy death day,,,919603436542361600,-0.0516,0.406,0.385,0.208,Neg
2577,HollywoodSBlog,2017-10-15 12:38,0,0,happy death day stands among weak lineup wide releases,,,919603365444833285,-0.4767,0.412,0.224,0.364,Neg
2578,CinemaCLIPS,2017-10-15 12:38,0,1,blows candles multiplex year studio executives,,#HappyDeathDay #BoxOffice,919603291834662912,0.0,0.0,0.0,1.0,Neu
2579,ThePlaylist,2017-10-15 12:37,0,0,happy death day blows candles multiplex,,,919603180052160513,-0.0516,0.336,0.319,0.345,Neu
2580,NerdsUnlimted,2017-10-15 12:37,0,0,beats box office,,#HappyDeathDay #BladeRunner2049,919603146422411264,0.0,0.0,0.0,1.0,Neu
2581,TerraBouwens,2017-10-15 12:37,0,2,also seeing happy death day girl eller mcmanny,,,919603129418739713,-0.0516,0.287,0.272,0.441,Neu
2582,NancyLynn_xx,2017-10-15 12:37,0,1,im way excited see even im chaperoning teenagers date,,#HappyDeathDay,919603113979531267,0.34,0.0,0.231,0.769,Neu
2583,GTGHALEY,2017-10-15 12:37,0,9,little girl sitting next theatre see happy death day parents,,,919603052591673349,-0.0516,0.25,0.237,0.513,Neu
2584,nvision_360,2017-10-15 12:37,0,0,box happy death day crushes runner million,,#FINANCE,919603044530077696,-0.4767,0.469,0.255,0.276,Neg
2585,venmortell_,2017-10-15 12:37,1,1,excited na ko sa happy death day hahahaha sana sa sat yung seven sundays naman huhu,,,919603025282342912,0.296,0.17,0.265,0.565,Neu
2586,nikkkayee,2017-10-15 12:36,0,0,need see happy death day,,,919603004621447169,-0.0516,0.368,0.349,0.283,Neg
2587,abcinematk,2017-10-15 12:36,0,0,happy death day blows candles multiplex,,,919602996308332544,-0.0516,0.336,0.319,0.345,Neu
2588,dilanobraien,2017-10-15 12:36,0,0,happy death day de rj,@Kinoplex,,919602906369871875,-0.0516,0.368,0.349,0.283,Neg
2589,ConstructionWa_,2017-10-15 12:36,0,0,box happy death day crushes runner,,,919602900719910912,-0.4767,0.504,0.274,0.222,Neg
2590,rolaneffinswift,2017-10-15 12:36,0,1,gonna go movies oversized comfy ass sweater hopefully scared mind happy death day,,,919602805664391169,-0.5994,0.417,0.259,0.324,Neg
2591,BiffBamPop,2017-10-15 12:35,0,0,stellar debut happy death day box office,,,919602689029353473,-0.0516,0.31,0.294,0.397,Neu
2592,LCScreenTalk,2017-10-15 12:35,0,0,happy death day opened strong great,,#HappyDeathDay #Movies #BoxOffice #Film,919602657676763136,0.802,0.229,0.653,0.118,Pos
2593,adoreaynos,2017-10-15 12:35,2,2,happy death day banger,,,919602610268790785,-0.0516,0.406,0.385,0.208,Neg
2594,mcriffle,2017-10-15 12:35,0,0,box happy death day crushes runner million via,@variety,#utm_medium,919602580245725185,-0.4767,0.439,0.239,0.323,Neg
2595,theplaylistfeed,2017-10-15 12:34,0,0,happy death day blows candles multiplex,,,919602442836303872,-0.0516,0.336,0.319,0.345,Neu
2596,emjohnsonnn_,2017-10-15 12:34,6,8,need see happy death day,,,919602310938021889,-0.0516,0.368,0.349,0.283,Neg
2597,TrueRealFrost,2017-10-15 12:33,0,1,happy probably wanna watch happy death day lmao,@Real_KidGokuYT,,919602249680281607,0.8126,0.203,0.589,0.208,Pos
2598,schngllntvdd,2017-10-15 12:33,0,2,gusto ko panoodin bad genius happy death day wt u migs kaso malabo pa sa malabong mata ko,,,919602178678956032,-0.5719,0.295,0.147,0.558,Neu
2599,brettgallman,2017-10-15 12:33,0,2,october horror movie happy death day,,#8,919602136157249536,-0.5994,0.531,0.259,0.21,Neg
2600,ComicBook,2017-10-15 12:33,7,25,beats box office,,#HappyDeathDay #BladeRunner2049,919602072588378112,0.0,0.0,0.0,1.0,Neu
2601,bicaraboxoffice,2017-10-15 12:33,0,1,box office usa pekan lalu pesta pora,,#HappyDeathDay,919602045782450176,0.0,0.0,0.0,1.0,Neu
2602,itsmeviceganda,2017-10-15 12:33,0,10,happy death day crushes runner,,,919602026853601281,-0.4767,0.544,0.296,0.16,Neg
2603,SusanFunderburg,2017-10-15 12:32,0,0,box happy death day crushes runner million,,,919601895169298432,-0.4767,0.469,0.255,0.276,Neg
2604,movienewsdotme,2017-10-15 12:32,0,0,college girl makes every death count happy death day,,#horrorsuspense,919601889783709696,-0.6249,0.446,0.211,0.343,Neg
2605,142Countries,2017-10-15 12:32,0,0,box happy death day crushes runner million via,@YahooEnt,,919601799400636416,-0.4767,0.439,0.239,0.323,Neg
2606,Celebz777,2017-10-15 12:31,0,0,box happy death day crushes runner million,,,919601704416497665,-0.4767,0.469,0.255,0.276,Neg
2607,JustNichelle_,2017-10-15 12:31,0,0,tryna watch happy death day nah internet stupid,,,919601648225398784,-0.6124,0.53,0.226,0.244,Neg
2608,ShepBrant,2017-10-15 12:31,0,0,happy death day beat blade runner box blade runner even sell,,,919601605128871936,-0.0516,0.235,0.223,0.542,Neu
2609,mcriffle,2017-10-15 12:31,0,0,box happy death day crushes runner million via,@variety,#utm_medium,919601583813304322,-0.4767,0.439,0.239,0.323,Neg
2610,YassyTv,2017-10-15 12:31,3,1,ommmmmgggg someone take see happy death day,,,919601561990565888,-0.0516,0.31,0.294,0.397,Neu
2611,InterestingOBN,2017-10-15 12:31,0,0,box happy death day crushes runner million,,,919601548258365440,-0.4767,0.469,0.255,0.276,Neg
2612,mukmook,2017-10-15 12:30,0,0,neutral,,#HappyDeathDay,919601485905739777,0.0,0.0,0.0,1.0,Neu
2613,BuzzNation2010,2017-10-15 12:30,0,1,box happy death day crushes runner million,,,919601462040256512,-0.4767,0.469,0.255,0.276,Neg
2614,JohnBMillerClea,2017-10-15 12:30,0,0,box happy death day crushes runner million,,,919601441853132801,-0.4767,0.469,0.255,0.276,Neg
2615,JacobDKall,2017-10-15 12:30,0,1,happy death day bad,,,919601426141134849,-0.5719,0.612,0.306,0.083,Neg
2616,Lunatic_Dre,2017-10-15 12:30,0,0,happy death day good movie original era remakes,,,919601422286639104,0.6124,0.232,0.53,0.238,Pos
2617,Dom_Buonadonna,2017-10-15 12:30,0,1,ok literally one comments realized throwing shade happy death day,,,919601391072620546,0.25,0.232,0.351,0.417,Neu
2618,nrg_funk009,2017-10-15 12:30,0,1,box happy death day crushes runner million,,,919601383942295555,-0.4767,0.469,0.255,0.276,Neg
2619,emet_news_press,2017-10-15 12:30,0,0,broadcast happy death day movie north america,,#USA #UPI #NEWS #EMET_NEWS_PRESS,919601373049774080,-0.0516,0.31,0.294,0.397,Neu
2620,JamesSm90033533,2017-10-15 12:30,0,1,happy death day scares box office,,#business #newswires #associatedpress,919601345010814979,-0.3818,0.485,0.285,0.231,Neg
2621,kingoftalk,2017-10-15 12:30,1,1,happy death day crushes runner,,,919601310491607041,-0.4767,0.544,0.296,0.16,Neg
2622,Grc6_,2017-10-15 12:30,0,0,happy death day et,,,919601278841389056,-0.0516,0.406,0.385,0.208,Neg
2623,CHINTAN_27,2017-10-15 12:30,0,0,box happy death day scares weekend,,,919601275834007553,-0.3818,0.485,0.285,0.231,Neg
2624,break_now_news,2017-10-15 12:30,0,0,box happy death day crushes runner million,,,919601271430139904,-0.4767,0.469,0.255,0.276,Neg
2625,TysonReviews,2017-10-15 12:30,0,2,pleasant surprise enjoyed,,#HappyDeathDay,919601261988798466,0.8271,0.0,1.0,0.0,Pos
2626,camrynbeaudion,2017-10-15 12:29,12,12,really wanna go see happy death day,,,919601258222313474,-0.0516,0.31,0.294,0.397,Neu
2627,StevieNoJay,2017-10-15 12:29,2,3,go see happy death day,,,919601247593918465,-0.0516,0.368,0.349,0.283,Neg
2628,__starrrrrr,2017-10-15 12:29,0,0,happy death day trash save money,,,919601177905508352,0.4588,0.283,0.5,0.217,Pos
2629,LoasMaf,2017-10-15 12:29,0,0,literally saw happy death day trailer every day never snapped hard,,,919601160436310016,0.0248,0.231,0.296,0.473,Neu
2630,jbelleee26,2017-10-15 12:29,0,14,wants see happy death day w us,,,919601109882126337,-0.0516,0.336,0.319,0.345,Neu
2631,mmichelleflores,2017-10-15 12:29,26,8,wanna go see happy death day,,,919601083533660162,-0.0516,0.336,0.319,0.345,Neu
2632,Begging_4_Moore,2017-10-15 12:29,1,3,someone come see happy death day,,,919601076092973057,-0.0516,0.336,0.319,0.345,Neu
2633,SallyFan1985,2017-10-15 12:29,0,0,liked video happy death day movie review maniacal cinephile,@YouTube,,919601027984363520,0.3182,0.311,0.389,0.299,Pos
2634,WEAU13News,2017-10-15 12:29,0,0,horror pic happy death day celebrating first place finish box office weekend,,,919601022951182339,-0.0516,0.33,0.322,0.348,Neu
2635,CaillouPettis,2017-10-15 12:29,5,24,happy death day movie review,,#HappyDeathDay,919601008107429888,-0.0516,0.368,0.349,0.283,Neg
2636,TimTkaner,2017-10-15 12:28,1,2,wanna see happy death day,,,919601005792256008,-0.0516,0.368,0.349,0.283,Neg
2637,ronnietrees,2017-10-15 12:28,0,0,rt go watch happy death day,,,919601001417539584,-0.0516,0.336,0.319,0.345,Neu
2638,ComicBookNOW,2017-10-15 12:28,19,55,happy death day beats runner box office,,,919600835499315202,-0.0516,0.31,0.294,0.397,Neu
2639,juliajdpr,2017-10-15 12:28,0,0,weekend box happy death day another win horror hollywood reporter bbfczpvqg,,,919600802729099264,-0.0258,0.344,0.339,0.317,Neg
2640,saguilan94,2017-10-15 12:27,0,0,want go see happy death day,,,919600713541459968,0.0258,0.328,0.42,0.252,Pos
2641,corgiKD,2017-10-15 12:27,0,4,happy death day definitely one best horror movies ever seen tbh,,,919600646948556800,0.4588,0.314,0.438,0.248,Pos
2642,someabouther_,2017-10-15 12:27,0,0,happy death day good low key thinking shorty die oneeeeee,,,919600644155047937,-0.5106,0.46,0.307,0.233,Neg
2643,LoasMaf,2017-10-15 12:27,0,1,felt spotify youtube kept playing happy death day trailer,,,919600547484889088,0.1531,0.253,0.357,0.39,Neu
2644,heroichollywood,2017-10-15 12:27,7,9,box happy death day takes top spot runner,,,919600540610387968,0.1531,0.271,0.382,0.347,Pos
2645,_kelcemcgran,2017-10-15 12:26,0,0,really wanna go see happy death day,,,919600431982108673,-0.0516,0.31,0.294,0.397,Neu
2646,camddl,2017-10-15 12:26,0,2,happy death day,,,919600367343734784,-0.0516,0.453,0.43,0.116,Neg
2647,purehavuk,2017-10-15 12:26,0,0,happy death day box office,@NightRTs @DNR_CREW,#geek #blog,919600366802653184,-0.0516,0.368,0.349,0.283,Neg
2648,IbrahimHossainA,2017-10-15 12:26,0,0,happy death day scares box office facebook,,,919600308933791744,-0.3818,0.45,0.264,0.286,Neg
2649,matt_illgofar,2017-10-15 12:26,0,0,happy death day actually pretty good,,,919600263450816512,0.7096,0.248,0.624,0.127,Pos
2650,Substream,2017-10-15 12:26,0,1,happy death day skirts cliches keeps guessing identity killer,,,919600263408779264,-0.6705,0.458,0.207,0.335,Neg
2651,nswright123,2017-10-15 12:25,0,1,happy death day actually pretty good movie,,,919600154499518466,0.7096,0.234,0.587,0.18,Pos
2652,Nelbon888,2017-10-15 12:25,1,0,congratulations star,@jessica_rothe @UniversalHorror,#1 #HappyDeathDay,919600049381826560,0.5994,0.0,0.796,0.204,Pos
2653,jacquesdurand54,2017-10-15 12:25,0,0,top weekend box happy death day another see,,,919600044432678912,0.1531,0.271,0.382,0.347,Pos
2654,kaaelax,2017-10-15 12:24,0,2,someone see happy death day w,,,919599997762658304,-0.0516,0.368,0.349,0.283,Neg
2655,EdwardLovell_,2017-10-15 12:24,0,0,happy death day good movie pay go see,,,919599923338924033,0.3182,0.333,0.415,0.252,Pos
2656,PHShowbizNow,2017-10-15 12:24,0,0,happy death day crushes runner via,,,919599882977136641,-0.4767,0.504,0.274,0.222,Neg
2657,HillisEric,2017-10-15 12:24,0,0,hurricane ophelia prevents seeing happy death day tomorrow literally angry man raging,,,919599864815726593,-0.765,0.469,0.221,0.31,Neg
2658,____yas___,2017-10-15 12:24,0,0,nome msm happy death day,,,919599860373970945,-0.0516,0.368,0.349,0.283,Neg
2659,seventy____,2017-10-15 12:24,0,0,neutral,,,919599794359693312,0.0,0.0,0.0,1.0,Neu
2660,xRyyz,2017-10-15 12:24,0,0,happy death day actually pretty good,,,919599781386665984,0.7096,0.248,0.624,0.127,Pos
2661,ibn_my_dad,2017-10-15 12:23,0,0,happy death day looks pretty good,,,919599601937780737,0.7096,0.248,0.624,0.127,Pos
2662,CookTony710,2017-10-15 12:23,0,10,happy death day,,,919599591410020352,-0.0516,0.453,0.43,0.116,Neg
2663,luisiyo0498,2017-10-15 12:22,0,0,quiero ver happy death day,,,919599462233923585,-0.0516,0.368,0.349,0.283,Neg
2664,PanPasikonik,2017-10-15 12:22,0,1,box office usa happy death day mln foreinger jackie chana mln big mln,,,919599329412878336,-0.0516,0.21,0.199,0.591,Neu
2665,_SocialBuzz,2017-10-15 12:22,2,0,blade runner loses box office spot happy death day,,#1,919599258549882880,-0.3612,0.39,0.233,0.377,Neg
2666,datboy_howard,2017-10-15 12:21,0,1,bout check happy death day tonight,,,919599178782666752,-0.0516,0.336,0.319,0.345,Neu
2667,_laurynholly,2017-10-15 12:21,0,6,watching happy death day birthday best,,,919599169488150528,0.6124,0.264,0.534,0.203,Pos
2668,mull_zack,2017-10-15 12:21,0,0,liked video happy death day movie review maniacal cinephile,@YouTube,,919599059995906050,0.3182,0.311,0.389,0.299,Pos
2669,Gracefullmer1,2017-10-15 12:21,1,37,wanna take boy movie date see happy death day,,,919599056757800960,-0.0516,0.267,0.253,0.479,Neu
2670,TkusNeger,2017-10-15 12:21,0,0,jessica happy death day meets today,,,919599045466820608,-0.0516,0.336,0.319,0.345,Neu
2671,Bmilli_12,2017-10-15 12:21,0,0,happy death day good movie,,,919599035622752256,0.4019,0.312,0.528,0.16,Pos
2672,francisJaxFL,2017-10-15 12:20,0,0,better watch might mash blade runner happy death day called last,,,919598913295876101,0.4019,0.211,0.357,0.432,Neu
2673,NewsFlashFYI,2017-10-15 12:20,0,0,happy death day scares,,,919598854361747457,-0.3818,0.573,0.336,0.091,Neg
2674,wpmag,2017-10-15 12:20,0,0,weekend box happy death day another win horror hollywood reporter,,,919598852574990337,-0.0258,0.36,0.355,0.284,Neg
2675,Snow_BroYT,2017-10-15 12:20,0,0,happy death day got,,,919598848657338370,-0.0516,0.406,0.385,0.208,Neg
2676,davesalla,2017-10-15 12:20,0,0,millions pour happy death day br perd de ses passe et cumule pas glop,,,919598808622919681,-0.0516,0.199,0.189,0.612,Neu
2677,LeaihLawrence,2017-10-15 12:20,0,0,happy death day scares box office,,,919598790058893312,-0.3818,0.485,0.285,0.231,Neg
2678,Shikai32,2017-10-15 12:19,0,0,weekend box happy death day another win horror hollywood reporter hollywood,,,919598588182892544,-0.0258,0.344,0.339,0.317,Neg
2679,sorryfellasleep,2017-10-15 12:19,0,4,wanna see happy death day,,,919598525574471680,-0.0516,0.368,0.349,0.283,Neg
2680,dipernews,2017-10-15 12:18,0,0,box happy death day crushes runner million,,,919598448315219968,-0.4767,0.469,0.255,0.276,Neg
2681,TribuneMAG,2017-10-15 12:18,0,0,weekend box happy death day another win horror hollywood reporter,,,919598443647176705,-0.0258,0.36,0.355,0.284,Neg
2682,PitbullTheGr8,2017-10-15 12:18,0,1,weekend box happy death day another win horror hollywood reporter,,,919598274973073408,-0.0258,0.36,0.355,0.284,Neg
2683,EmobileApps1,2017-10-15 12:18,0,0,weekend box happy death day another win horror hollywood reporter,,,919598273437908993,-0.0258,0.36,0.355,0.284,Neg
2684,DigitalMediaUNI,2017-10-15 12:17,0,0,happy death day cost produce raked opening audience,,,919598213178552323,-0.0516,0.287,0.272,0.441,Neu
2685,Hannuh_Stewart,2017-10-15 12:17,0,3,recommend nobody go see happy death day,,,919598188708839425,0.3182,0.277,0.44,0.284,Pos
2686,bearmccreary,2017-10-15 12:17,18,94,happy share release available,,#HappyDeathDay,919598173361864704,0.7096,0.0,0.747,0.253,Pos
2687,Izzo_Michael,2017-10-15 12:17,0,1,look forward dvd release happy death day name changed die,,,919598150255566848,-0.6249,0.422,0.2,0.378,Neg
2688,sgtastemakers,2017-10-15 12:16,0,0,happy death day cause,,,919597986509975552,-0.0516,0.406,0.385,0.208,Neg
2689,zennie62,2017-10-15 12:16,0,0,happy death day kills box office competition,,,919597936811610112,-0.5719,0.49,0.245,0.265,Neg
2690,GossipCop,2017-10-15 12:16,0,0,happy death day wins box office,,,919597851495321600,0.5423,0.273,0.517,0.21,Pos
2691,Universal_UofU,2017-10-15 12:16,0,0,thanks review theatres,@TheChrony,#HappyDeathDay,919597825645858816,0.4404,0.0,0.592,0.408,Pos
2692,metacritic,2017-10-15 12:16,1,8,weekend box happy death day blade runner foreigner mountain us,,,919597805986971650,-0.0516,0.25,0.237,0.513,Neu
2693,WavemStudios,2017-10-15 12:16,2,1,weekend box happy death day takes top spot million,,#filmmaking #filmnews,919597752190844928,0.1531,0.253,0.357,0.39,Neu
2694,angle_maries,2017-10-15 12:15,0,1,tapos sa happy death day naman,,,919597722444865536,-0.0516,0.336,0.319,0.345,Neu
2695,jlang10001,2017-10-15 12:15,0,0,box happy death day crushes runner million,,,919597661170302977,-0.4767,0.469,0.255,0.276,Neg
2696,lovetoquibble,2017-10-15 12:15,0,0,entertainment box happy death day crushes runner million,,,919597661094928384,-0.0772,0.393,0.376,0.231,Neg
2697,TaxIncomeTweet,2017-10-15 12:15,0,1,box happy death day crushes runner million,,,919597656267284480,-0.4767,0.469,0.255,0.276,Neg
2698,nj_deGreat,2017-10-15 12:15,0,0,box happy death day crushes runner million,,,919597638206611456,-0.4767,0.469,0.255,0.276,Neg
2699,ABC45TV,2017-10-15 12:15,0,0,horror reigns happy death day tops domestic box office,,,919597629050368000,-0.1531,0.388,0.357,0.255,Neg
2700,smokinaces_,2017-10-15 12:15,0,0,happy death day,,,919597617654444034,-0.0516,0.453,0.43,0.116,Neg
2701,AshleyMageosi,2017-10-15 12:15,0,0,box happy death day crushes runner million,,,919597615997771778,-0.4767,0.469,0.255,0.276,Neg
2702,jordangersh,2017-10-15 12:15,0,3,movie came weekend keep trying different things always end dying end,,#HappyDeathDay,919597586369085441,0.0,0.0,0.0,1.0,Neu
2703,kevnin_,2017-10-15 12:15,0,0,trying go see happy death day,,,919597505595064322,-0.0516,0.336,0.319,0.345,Neu
2704,NiceTips4u83,2017-10-15 12:15,0,0,happy death day exceeds expectations box office like us,@fb,,919597499752398848,0.3182,0.242,0.385,0.373,Pos
2705,NiceTips4u83,2017-10-15 12:15,0,0,happy death day release clip compilation like us,@fb,#Trailer,919597496413822976,0.3182,0.258,0.411,0.331,Pos
2706,johnnyPodcast,2017-10-15 12:14,0,0,liked video happy death day parody movie review,@YouTube,,919597450637213696,0.3818,0.253,0.422,0.325,Pos
2707,hannahsg21,2017-10-15 12:14,0,5,happy death day definitely recommend,,,919597450175963137,0.6124,0.283,0.645,0.072,Pos
2708,Humarl,2017-10-15 12:14,0,2,want see happy death day,,,919597447604776960,0.0258,0.358,0.459,0.183,Pos
2709,Mark_Hobin,2017-10-15 12:14,0,1,blumhouse productions stronger get happy death day debut far beyond,,#1,919597440285544453,0.34,0.227,0.366,0.407,Neu
2710,TrendStyleDaily,2017-10-15 12:14,0,0,weekend box happy death day another win horror hollywood reporter hollywood,,,919597403153592321,-0.0258,0.344,0.339,0.317,Neg
2711,Stephbou08,2017-10-15 12:14,1,1,usa et cumule et,@LVT_RTL,#HappyDeathDay #TheForeigner #BladeRunner2049 #,919597281355149312,0.0,0.0,0.0,1.0,Neu
2712,NinjaGreg34,2017-10-15 12:14,0,2,thanks seeing,@MoviePass @Cinemark,#HappyDeathDay,919597270198128640,0.4404,0.0,0.744,0.256,Pos
2713,blacktreetv,2017-10-15 12:13,0,1,happy death day interview israel broussard jessica via,@YouTube,,919597067277946880,-0.0516,0.287,0.272,0.441,Neu
2714,suzy_galvan,2017-10-15 12:13,0,2,see happy death day,,,919597058033668102,-0.0516,0.406,0.385,0.208,Neg
2715,YourHeda,2017-10-15 12:13,0,0,tentando arrastar mainha pra ir assistir happy death day cinema comigo,,,919597007114731520,-0.0516,0.235,0.223,0.542,Neu
2716,xambernicole,2017-10-15 12:12,0,0,called death date talking happy death day,,,919596939578085376,-0.6249,0.503,0.239,0.258,Neg
2717,lilfrenchiee,2017-10-15 12:12,0,0,wanna go see happy death day,,,919596938512732161,-0.0516,0.336,0.319,0.345,Neu
2718,sroyo15,2017-10-15 12:12,0,3,recommend go watch happy death day good,,,919596935136215040,0.6369,0.244,0.569,0.188,Pos
2719,lhrtaxis,2017-10-15 12:12,0,0,box happy death day crushes runner million,,,919596886541074432,-0.4767,0.469,0.255,0.276,Neg
2720,filmdialogueone,2017-10-15 12:12,0,0,box happy death day crushes runner,@UniversalHorror @bladerunner @yahooent,,919596873828241408,-0.4767,0.504,0.274,0.222,Neg
2721,MIKEX4,2017-10-15 12:12,132,330,entire theater started clapping singing along confident came happy death day,@ddlovato,,919596848066826240,0.4588,0.207,0.367,0.426,Neu
2722,HASAN7077,2017-10-15 12:12,0,0,latest sharing,,#snl #happydeathday,919596814478823424,0.4215,0.0,0.737,0.263,Pos
2723,KrystalPumpkin,2017-10-15 12:12,0,0,happy death day representation wake everyday impending death,@shanedawson,,919596773236248578,-0.6249,0.473,0.224,0.303,Neg
2724,KinanoNanina,2017-10-15 12:12,0,0,checkout latest news post happy death day scares box office news world report,,,919596769515835392,-0.3818,0.315,0.185,0.5,Neu
2725,KRMGtulsa,2017-10-15 12:12,0,0,happy death day scares box office,,,919596752830910464,-0.3818,0.485,0.285,0.231,Neg
2726,colochoelba_,2017-10-15 12:11,0,0,kinda wanna go see happy death day,,,919596653337702400,-0.0516,0.31,0.294,0.397,Neu
2727,chuhaizhou,2017-10-15 12:11,0,0,box happy death day crushes runner million,,,919596568176660480,-0.4767,0.469,0.255,0.276,Neg
2728,EthanMarx3,2017-10-15 12:11,1,2,thoughts latest blum house happy death day,,,919596565806886912,-0.0516,0.31,0.294,0.397,Neu
2729,LVSells,2017-10-15 12:11,0,1,happy death day,,,919596565089488897,-0.0516,0.453,0.43,0.116,Neg
2730,z4mp1,2017-10-15 12:11,0,0,blade runner loses box office spot happy death day,,#1,919596517849214976,-0.3612,0.39,0.233,0.377,Neg
2731,theslanted,2017-10-15 12:11,0,0,slays opening,,#HappyDeathDay,919596513470402560,0.0,0.0,0.0,1.0,Neu
2732,ChristianM_28,2017-10-15 12:11,0,1,understand instantly dies whenever stabbed,,#HappyDeathDay,919596486345809920,-0.4404,0.42,0.0,0.58,Neu
2733,LEEL_SHOTTA,2017-10-15 12:10,5,3,wanna see happy death day shit,,,919596440384614400,-0.5859,0.528,0.261,0.211,Neg
2734,grindzmyreels,2017-10-15 12:10,0,0,happy death day celebrates top,,,919596296075390976,0.6486,0.277,0.652,0.071,Pos
2735,stockbaat,2017-10-15 12:10,0,0,box happy death day crushes blade runner los,,,919596250021941248,-0.4767,0.439,0.239,0.323,Neg
