Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
1178,kennafoxy8,2017-10-21 10:29,0,0,happy death day told yung belat na nagbigay ng cupcake yung pasimuno,,,9.21745345646e+17,-0.0516,0.222,0.21,0.568,Neu
1179,BoxOffice,2017-10-21 10:29,3,5,earned estimated domestic haul,,#HappyDeathDay,9.217452419e+17,0.0,0.0,0.0,1.0,Neu
1180,jhnknnthrmb,2017-10-21 10:29,0,3,done watching happy death day,,,9.21745213622e+17,-0.0516,0.368,0.349,0.283,Neg
1181,ToptvMovie,2017-10-21 10:28,0,1,watch happy death day full movies online free hd streamnow,,#happydeathday #horrormovies,9.21744885182e+17,0.4767,0.218,0.391,0.391,Neu
1182,kadmiranda,2017-10-21 10:27,0,0,nang happy death day,,,9.21744876072e+17,-0.0516,0.406,0.385,0.208,Neg
1183,nurhx4a_,2017-10-21 10:27,0,3,want watch happy death day sad face bro u watch la dalam hati alamak aku nk kau teman aku la haha fml,,,9.21744823669e+17,0.0,0.226,0.258,0.516,Neu
1184,cappuccinobars,2017-10-21 10:27,0,3,geostorm foreigner happy death day omg palimos,,,9.21744791792e+17,-0.0516,0.31,0.294,0.397,Neu
1185,AnjoemarPerez,2017-10-21 10:27,0,1,happy death day,,,9.21744666563e+17,-0.0516,0.453,0.43,0.116,Neg
1186,jmcorpuz09,2017-10-21 10:26,0,0,watched happy death day,,,9.2174438924e+17,-0.0516,0.406,0.385,0.208,Neg
1187,madsimad,2017-10-21 10:25,0,0,konsep besarnya sama kyk edge tomorrow happy death day waktu berulang terus menerus utk apa yg sudah terjadi,,,9.21744242871e+17,-0.0516,0.165,0.157,0.678,Neu
1188,adeb_khairuddin,2017-10-21 10:25,0,0,happy death day screen cinemas signature kuala wp kuala,@Golden @gscinemas,,9.21744217407e+17,0.2023,0.25,0.365,0.385,Neu
1189,CenayangFilm,2017-10-21 10:25,36,49,happy death day lumayan lebih asik dari fall,,,9.21744138651e+17,-0.0516,0.287,0.272,0.441,Neu
1190,chelelmwaa,2017-10-21 10:24,1,1,hell na poison ang cupcake,,#HappyDeathDay,9.21744066639e+17,-0.8442,0.73,0.0,0.27,Neg
1191,hafiz_leader,2017-10-21 10:24,1,2,seriuz best dan jangan risau cerita dia tak seram jalan cerita dia menarik,,#HappyDeathDay,9.2174398209e+17,0.6369,0.0,0.259,0.741,Neu
1192,januaryananda_p,2017-10-21 10:24,0,0,watched happy death day cgv blitz kepri,,,9.21743976432e+17,-0.0516,0.31,0.294,0.397,Neu
1193,Treforedds,2017-10-21 10:23,0,0,cineworld happy death day uk,,,9.21743868714e+17,-0.0516,0.368,0.349,0.283,Neg
1194,QueenAriesya,2017-10-21 10:23,1,10,happy death day bosan sikit sebab hari dia ulang ulang sampai boleh hafal,,,9.21743858173e+17,-0.0516,0.21,0.199,0.591,Neu
1195,_amirasraf,2017-10-21 10:23,0,0,happy death day nowww,,,9.2174385434e+17,-0.0516,0.406,0.385,0.208,Neg
1196,_shsyazwani,2017-10-21 10:23,0,0,nak tengok happy death day,,,9.21743770517e+17,-0.0516,0.368,0.349,0.283,Neg
1197,kimangelaruiz8,2017-10-21 10:23,0,8,bad happy death day,,,9.21743699411e+17,-0.5719,0.612,0.306,0.083,Neg
1198,itsmecisca,2017-10-21 10:23,0,0,nobar happy death day,,,9.21743659326e+17,-0.0516,0.406,0.385,0.208,Neg
1199,ketzel73,2017-10-21 10:21,0,1,happy death day exactly want cheapie teen horror movie way better right,,,9.21743371869e+17,-0.1779,0.338,0.351,0.311,Pos
1200,yohanlovejesus,2017-10-21 10:21,0,0,geostorm vs happy death day,@veryluckylady88,,9.21743145477e+17,-0.0516,0.368,0.349,0.283,Neg
1201,Ayceedoodles,2017-10-21 10:20,0,0,saw happy death day enjoyed loved plot twist jump scares,,,9.21743118818e+17,0.6808,0.284,0.491,0.225,Pos
1202,regcasea,2017-10-21 10:19,0,0,happy death day bad,,,9.21742824735e+17,-0.5719,0.612,0.306,0.083,Neg
1203,yugivivar1,2017-10-21 10:19,0,0,pag ako may nabasa sa news feed ko ng spoiler sa happy death day cutterin ko,,,9.21742665825e+17,-0.0516,0.181,0.171,0.648,Neu
1204,morgmorgan25,2017-10-21 10:18,0,0,getting stabbed watching happy death day,,,9.21742602974e+17,-0.4767,0.504,0.274,0.222,Neg
1205,jocjoccc,2017-10-21 10:18,0,0,happy death day,,,9.21742465442e+17,-0.0516,0.453,0.43,0.116,Neg
1206,azaaaamm,2017-10-21 10:18,0,0,happy death day suprisingly good,,,9.21742427907e+17,0.4019,0.312,0.528,0.16,Pos
1207,Carszxc,2017-10-21 10:17,0,1,bagsik man pud diay ang happy death day pero hawod gyud ang bad genius,,,9.21742253492e+17,-0.5719,0.335,0.167,0.498,Neu
1208,eevieevelyn,2017-10-21 10:17,0,0,watching happy death day,,,9.2174223848e+17,-0.0516,0.406,0.385,0.208,Neg
1209,achimics,2017-10-21 10:17,0,0,happy death day really found lead actress quite charming,,,9.21742198655e+17,0.5984,0.22,0.44,0.339,Pos
1210,dandeliawn,2017-10-21 10:16,0,0,happy death day kata tmn gue plot twist,,,9.21742017054e+17,-0.0516,0.287,0.272,0.441,Neu
1211,TariqFoxNews,2017-10-21 10:16,0,0,fun time watching inventive scary movie great job scene stealer,@UniversalHorror @jessica_rothe @israelbroussard @calebspillyards,,9.2174200391e+17,0.3612,0.306,0.383,0.311,Pos
1212,shavitaa_,2017-10-21 10:16,0,0,want watch happy death day,,,9.21741997224e+17,0.0258,0.358,0.459,0.183,Pos
1213,moviesadviser,2017-10-21 10:16,0,0,neutral,,# #happydeathday # # #BoxOffice # # # #,9.21741910184e+17,0.0,0.0,0.0,1.0,Neu
1214,TheFirstRun,2017-10-21 10:15,0,0,jerk traveling discussion delayed,@Thurston3rd,#TheForeigner #HappyDeathDay,9.21741721222e+17,-0.5106,0.683,0.0,0.317,Neg
1215,joyelyssa_,2017-10-21 10:15,0,2,sana showing parin ang happy death day bad genius,,,9.21741717581e+17,-0.5719,0.433,0.216,0.351,Neg
1216,OLIVE_CUETA,2017-10-21 10:15,0,0,happy death day,,,9.2174163656e+17,-0.0516,0.453,0.43,0.116,Neg
1217,kanadefan,2017-10-21 10:15,0,0,watching happy death day febby,@cinema21,,9.21741619028e+17,-0.0516,0.368,0.349,0.283,Neg
1218,RadovanPaul,2017-10-21 10:14,3,2,happy death day mukhang sto ko panoorin ah,,,9.21741609578e+17,-0.0516,0.287,0.272,0.441,Neu
1219,Threelegged57,2017-10-21 10:13,0,0,happy death day,,,9.2174120557e+17,-0.0516,0.453,0.43,0.116,Neg
1220,CikNadiaaaaa,2017-10-21 10:12,0,0,happy death day,,,9.21741095667e+17,-0.0516,0.453,0.43,0.116,Neg
1221,wnnurain_,2017-10-21 10:12,0,1,esok ingat nak tengok cerita happy death day tapi lupa pulak bawak ibu mngandung,,,9.2174105744e+17,-0.0516,0.199,0.189,0.612,Neu
1222,aaaaaamirrrrr,2017-10-21 10:12,0,1,ever since saw happy death day feel like kill,,,9.2174095738e+17,-0.5267,0.434,0.313,0.253,Neg
1223,dclastya,2017-10-21 10:12,1,0,mau nonton thor happy death day eh geostorm juga sepertinja mau movie marathon tapi bulan ini kebanyakan hedon,,,9.21740903077e+17,-0.0516,0.165,0.157,0.678,Neu
1224,hiidrasidi,2017-10-21 10:11,0,0,happy death day seems interesting,,,9.21740664601e+17,0.3612,0.317,0.52,0.163,Pos
1225,lexrivera92,2017-10-21 10:10,1,1,today first day rest,,#HappyDeathDay,9.21740593101e+17,0.0,0.0,0.0,1.0,Neu
1226,tntncrz,2017-10-21 10:10,0,1,kelan showing ng happy death day,,,9.21740578891e+17,-0.0516,0.336,0.319,0.345,Neu
1227,That_Hooker,2017-10-21 10:10,0,0,saw happy death day last plot twist roommate whole crazy,,,9.21740555885e+17,-0.3818,0.371,0.218,0.412,Neu
1228,hanaazahar,2017-10-21 10:10,0,3,happy death day sis bg yg jahat adlh roommate dia kbye,,,9.21740534104e+17,-0.0516,0.235,0.223,0.542,Neu
1229,cyweeeww,2017-10-21 10:09,0,3,want thank person directed happy death day huhu thank u hahahaha,,,9.21740300057e+17,0.6249,0.206,0.529,0.265,Pos
1230,dexterjohn24,2017-10-21 10:09,0,0,done watching happy death day comedy na thrill pala hahahaha,,,9.21740269615e+17,0.5859,0.21,0.468,0.323,Pos
1231,harry_pyk,2017-10-21 10:09,0,0,thor justice happydeathday,,,9.2174017578e+17,0.5267,0.0,0.63,0.37,Pos
1232,cyweeeww,2017-10-21 10:09,0,4,happy death day worth ang,,,9.21740173649e+17,0.1779,0.339,0.487,0.174,Pos
1233,elizabethvalad4,2017-10-21 10:08,0,0,wanna go watch happy death day,,,9.21740054162e+17,-0.0516,0.336,0.319,0.345,Neu
1234,bigWillyBeatz,2017-10-21 10:07,1,0,murdery mean girls meets groudhog read review,,#HappyDeathDay,9.21739800512e+17,0.0,0.0,0.0,1.0,Neu
1235,thelegalalter,2017-10-21 10:07,1,4,happy death day actually really,,,9.21739733029e+17,-0.0516,0.368,0.349,0.283,Neg
1236,LemniscateB,2017-10-21 10:06,0,0,happy death day showing,,,9.21739498559e+17,-0.0516,0.406,0.385,0.208,Neg
1237,_arifnugroho,2017-10-21 10:05,0,0,watched happy death day dan cukup happy karena di tengah film udah bisa nebak siapa,,,9.21739334042e+17,0.5423,0.167,0.318,0.515,Neu
1238,WahonganRobby,2017-10-21 10:05,0,0,watching happy death day cgv gold,,,9.2173925362e+17,-0.0516,0.336,0.319,0.345,Neu
1239,AlyssaC2164,2017-10-21 10:05,0,1,saw happy death day last night scary movies one,@LexiC1102 @SRHSTheRIOT,#SRHS100,9.21739217638e+17,-0.5267,0.423,0.22,0.357,Neg
1240,_brookepaulsen,2017-10-21 10:04,0,1,real life happy death day,,,9.21739063937e+17,-0.0516,0.368,0.349,0.283,Neg
1241,paredudes,2017-10-21 10:04,0,0,jessica rothe happy death day omg,,,9.2173899575e+17,-0.0516,0.336,0.319,0.345,Neu
1242,markdrakes1980,2017-10-21 10:04,0,1,happy death day really five minutes get screen film three death,,,9.21738964423e+17,-0.6249,0.4,0.19,0.41,Neu
1243,carissa_mck,2017-10-21 10:04,0,0,always best time making forever memories thanks tripping happy death day last night,,,9.21738862586e+17,0.7845,0.165,0.456,0.38,Pos
1244,hiYana,2017-10-21 10:03,0,0,kalo suka horror yg tp tetep ngajak film ini banget buat udah ada di bioskop kok,,#HappyDeathDay,9.21738778192e+17,-0.5719,0.198,0.0,0.802,Neu
1245,tiffanybucknerr,2017-10-21 10:03,1,1,need see happy death day,,,9.21738717001e+17,-0.0516,0.368,0.349,0.283,Neg
1246,chrishaydon99,2017-10-21 10:02,12,50,happy death day surprising subversive slasher flick since manages feel good horror,,,9.21738434045e+17,-0.2023,0.393,0.36,0.248,Neg
1247,Donie2212,2017-10-21 10:02,0,0,watching happy death day,,,9.21738381453e+17,-0.0516,0.406,0.385,0.208,Neg
1248,IskandarJafriz,2017-10-21 10:01,0,0,best tak happy death day,,,9.21738114632e+17,0.6124,0.283,0.572,0.145,Pos
1249,JLFilm,2017-10-21 10:00,0,0,review,@RadioTimes @RadioTimesFilm,#HappyDeathDay,9.21738055983e+17,0.0,0.0,0.0,1.0,Neu
1250,reylchinoe,2017-10-21 10:00,1,20,puas hati nya tgok cite happy death day,,,9.2173804827e+17,-0.0516,0.287,0.272,0.441,Neu
1251,aieynajainal,2017-10-21 10:00,0,0,happy death day best,,,9.21738008348e+17,0.6124,0.305,0.617,0.078,Pos
1252,CheesyFellowYT,2017-10-21 10:00,0,0,liked video go behind scenes happy death day,@YouTube,,9.21737854799e+17,0.3818,0.253,0.422,0.325,Pos
1253,nbjntn_,2017-10-21 09:59,0,1,happy death day good,,,9.21737766283e+17,0.4019,0.339,0.574,0.087,Pos
1254,_l0rdsarah,2017-10-21 09:59,0,0,soooo wanna go movies tonight watch boo happy death day,,,9.21737760247e+17,-0.0516,0.25,0.237,0.513,Neu
1255,Paulo_Aromin,2017-10-21 09:59,0,0,happy death day time loop fairly main character grows resolution bit weak sake,,,9.21737680232e+17,-0.4767,0.332,0.18,0.488,Neu
1256,maricaaaar_,2017-10-21 09:59,0,0,watch happy death day tomors w troupe,,,9.21737628336e+17,-0.0516,0.336,0.319,0.345,Neu
1257,spooksketch,2017-10-21 09:59,0,0,watched happy death day,,,9.21737610225e+17,-0.0516,0.406,0.385,0.208,Neg
1258,sondrapace8,2017-10-21 09:59,0,0,watch happy death day,,,9.21737607209e+17,-0.0516,0.406,0.385,0.208,Neg
1259,alineboyer801,2017-10-21 09:59,0,0,watch happy death day,,,9.21737602453e+17,-0.0516,0.406,0.385,0.208,Neg
1260,KellyWi65535560,2017-10-21 09:59,0,0,watch happy death day,,,9.21737600889e+17,-0.0516,0.406,0.385,0.208,Neg
1261,alliefa31868845,2017-10-21 09:59,0,0,watch happy death day,,,9.21737600419e+17,-0.0516,0.406,0.385,0.208,Neg
1262,miajquinn,2017-10-21 09:58,0,0,happy death day,,,9.21737383468e+17,-0.0516,0.453,0.43,0.116,Neg
1263,dzlkflhsn,2017-10-21 09:58,0,0,happy death day surprisingly,,,9.21737359045e+17,0.25,0.361,0.546,0.093,Pos
1264,requixxm,2017-10-21 09:57,0,0,montage happy death day made feel fuckin powerful,,,9.21737264107e+17,0.3818,0.253,0.422,0.325,Pos
1265,AtchleyAlyssa,2017-10-21 09:56,0,3,happy death day sucked,,,9.21736944459e+17,-0.4939,0.595,0.319,0.086,Neg
1266,multiimau,2017-10-21 09:56,0,14,really want see happy death day,,,9.21736934179e+17,0.1672,0.313,0.446,0.241,Pos
1267,adom_ross,2017-10-21 09:56,1,2,oh went see happy death day last shit,,,9.2173691845e+17,-0.5859,0.463,0.228,0.309,Neg
1268,krstnbltzr_,2017-10-21 09:56,0,3,happy death day nice nice,,,9.21736878982e+17,0.6597,0.275,0.655,0.07,Pos
1269,celinepls,2017-10-21 09:55,0,1,lets watch happy death day pls guys,,,9.21736788133e+17,0.0258,0.302,0.388,0.31,Pos
1270,lacunalungs,2017-10-21 09:55,0,0,wanna see happy death day,,,9.21736762376e+17,-0.0516,0.368,0.349,0.283,Neg
1271,LarsSupremo,2017-10-21 09:55,2,5,bad genius happy death day,,,9.21736677185e+17,-0.5719,0.565,0.282,0.153,Neg
1272,CheesyFellowYT,2017-10-21 09:55,0,0,liked video happy death day trailer movieclips trailers,@YouTube,#1,9.2173667362e+17,0.3818,0.253,0.422,0.325,Pos
1273,mujikari_,2017-10-21 09:54,0,0,public service film happy death day patut dan nasi goreng dumbo eh domba depan casa end,,,9.21736390484e+17,-0.0516,0.181,0.171,0.648,Neu
1274,sooyuyun,2017-10-21 09:54,0,0,happy death day,,,9.21736359584e+17,-0.0516,0.453,0.43,0.116,Neg
1275,ZyronCamerino,2017-10-21 09:53,1,4,happy death day pls,,,9.21736201694e+17,0.0258,0.394,0.505,0.101,Pos
1276,BabyboyPodcast,2017-10-21 09:53,0,2,congratulations happy death day number,,,9.21736141569e+17,0.6124,0.283,0.645,0.072,Pos
1277,nicole_almanzor,2017-10-21 09:52,0,10,happy death day,,,9.21735901654e+17,-0.0516,0.453,0.43,0.116,Neg
1278,b_faima,2017-10-21 09:51,0,1,happy death day pls,,,9.21735745635e+17,0.0258,0.394,0.505,0.101,Pos
1279,hiYana,2017-10-21 09:50,1,0,inti cerita ini soal cewek yg harus mengulang hari dia berusaha menghindar dan nyari tau siapa pembunuhnya,,#HappyDeathDay,9.21735532522e+17,0.0,0.0,0.0,1.0,Neu
1280,LauraOlvera23,2017-10-21 09:50,0,1,happy death day gayest movie ever seen,,,9.21735518761e+17,-0.0516,0.31,0.294,0.397,Neu
1281,nellyinsyirah,2017-10-21 09:50,0,0,happy death day,,,9.21735468584e+17,-0.0516,0.453,0.43,0.116,Neg
1282,xamvolo,2017-10-21 09:50,0,0,groundhog source edge happy death day,,,9.21735334945e+17,-0.0516,0.336,0.319,0.345,Neu
1283,_nyleg,2017-10-21 09:49,0,1,happy death day,,,9.21735239302e+17,-0.0516,0.453,0.43,0.116,Neg
1284,Shari_Macole,2017-10-21 09:49,0,1,really need watching happy death day jigsaw,,,9.21735157375e+17,0.0164,0.303,0.308,0.389,Neu
1285,rey_ginting,2017-10-21 09:48,0,0,watching happy death day,@cinema21,,9.21734906199e+17,-0.0516,0.406,0.385,0.208,Neg
1286,_wlfrddie,2017-10-21 09:47,0,2,happydeathday doneee hahahah,,,9.21734796669e+17,0.0,0.0,0.0,1.0,Neu
1287,joeyjasonx,2017-10-21 09:47,0,0,happy death day,@CathayCineplex,,9.21734591518e+17,-0.0516,0.453,0.43,0.116,Neg
1288,Lee_JM75,2017-10-21 09:46,0,1,happy death day,,,9.21734353889e+17,-0.0516,0.453,0.43,0.116,Neg
1289,iamawrongturn,2017-10-21 09:45,0,0,watching happy death day anticipation bday lol finally,,,9.21734269684e+17,0.4588,0.247,0.5,0.253,Pos
1290,cutayee,2017-10-21 09:45,0,0,want watch happy death day,,,9.21734164797e+17,0.0258,0.358,0.459,0.183,Pos
1291,Puterizzatul,2017-10-21 09:45,0,0,happy death day dah kluarr lahh halamakk excited helllll,,,9.21734088394e+17,0.296,0.244,0.381,0.375,Pos
1292,sopevocals,2017-10-21 09:44,0,2,anybody seen happy death day already,,,9.21734021683e+17,-0.0516,0.336,0.319,0.345,Neu
1293,bella_tld,2017-10-21 09:44,0,1,happy death day sooo,,,9.21733921402e+17,-0.0516,0.406,0.385,0.208,Neg
1294,Lee_JM75,2017-10-21 09:43,0,3,time see happy death day,,#31DaysOfHorror,9.21733621908e+17,-0.0516,0.368,0.349,0.283,Neg
1295,gwynvillosoo,2017-10-21 09:41,0,2,bad genius next happy death day,,,9.21733171032e+17,-0.5719,0.525,0.262,0.213,Neg
1296,tricialalala_,2017-10-21 09:41,0,1,happy death day waaaas,,,9.21733157908e+17,-0.0516,0.406,0.385,0.208,Neg
1297,esjeylove,2017-10-21 09:40,0,0,today first day rest,,#HappyDeathDay,9.21733034764e+17,0.0,0.0,0.0,1.0,Neu
1298,sembannnggg,2017-10-21 09:40,0,0,aku tengok memang best tapi tak best nasib tiket,,#HappyDeathDay #Geostorm #HappyDeathDay #Geostorm,9.21732969509e+17,0.8555,0.0,0.545,0.455,Pos
1299,__heart_world,2017-10-21 09:40,0,6,happy death day,,,9.21732949988e+17,-0.0516,0.453,0.43,0.116,Neg
1300,ciaran_shea,2017-10-21 09:40,0,0,saw yesterday thoroughly enjoyed really horror movie good teen,@cineworld,#HappyDeathDay,9.21732897182e+17,0.3612,0.25,0.397,0.353,Pos
1301,farhanahalham,2017-10-21 09:40,0,0,boleh pulak cozen aku pg cerita ending happy death day gonna watch,,,9.21732821567e+17,-0.0516,0.222,0.21,0.568,Neu
1302,hiYana,2017-10-21 09:39,0,0,kalo di indonesia lagi happening banget nah di amerika sana film ini nih film horror yang merajai box,,#PengabdiSetan #HappyDeathDay,9.21732682283e+17,-0.6249,0.242,0.0,0.758,Neu
1303,ptbreak,2017-10-21 09:38,0,2,soundtrack week happy death day demi mother mother,,#rockmusic #popmusic #soundtracks,9.21732418046e+17,-0.0516,0.287,0.272,0.441,Neu
1304,theistne,2017-10-21 09:37,0,4,happy death day bad genius huhuhu gusto ko mag movie marathon mag isa sa sinehan,,,9.21732299431e+17,-0.5719,0.32,0.16,0.519,Neu
1305,tjrcuenca,2017-10-21 09:37,0,0,keeping hopes happy death day,,,9.21732284633e+17,0.3818,0.315,0.524,0.161,Pos
1306,kashime05,2017-10-21 09:37,0,1,today first day rest,,#HappyDeathDay,9.21732162495e+17,0.0,0.0,0.0,1.0,Neu
1307,jrcabrki,2017-10-21 09:37,0,0,wna watch happy death day boo,,,9.21732054739e+17,-0.0516,0.336,0.319,0.345,Neu
1308,ysarezmac,2017-10-21 09:36,0,1,hello someone watch happy death day please,,,9.21732007432e+17,0.2732,0.281,0.432,0.288,Pos
1309,rosellebrity,2017-10-21 09:36,0,1,must watch sobrang gandaaa,,#HappyDeathDay,9.21731843934e+17,0.0,0.0,0.0,1.0,Neu
1310,Cvamber,2017-10-21 09:34,0,0,wanna go see happy death day,,,9.21731474852e+17,-0.0516,0.336,0.319,0.345,Neu
1311,kashime05,2017-10-21 09:34,0,4,happy death day two thumbs,,,9.21731444288e+17,-0.0516,0.368,0.349,0.283,Neg
1312,WeMinoredInFilm,2017-10-21 09:34,0,0,film might care happy death day kids going,,,9.21731382493e+17,0.4588,0.247,0.437,0.316,Pos
1313,telavancinethan,2017-10-21 09:34,0,2,im going xx bouta watch happy death day time xxoxoxox,,,9.217313753e+17,-0.0516,0.25,0.237,0.513,Neu
1314,RainstormRuiz,2017-10-21 09:34,0,5,happiest thing happy death day ophelia playing background,,,9.2173135453e+17,0.7003,0.222,0.551,0.227,Pos
1315,ninaaazmn,2017-10-21 09:33,0,0,eh shit la aku bru nk buka link rumus math pstu keluar ad happy death day muko gitu pstu sound dio boleh pekok tlingo kloh,,,9.21731254684e+17,-0.5859,0.226,0.111,0.663,Neu
1316,clytecahate__,2017-10-21 09:33,1,0,bad genius ug happy death day,,,9.21731215694e+17,-0.5719,0.525,0.262,0.213,Neg
1317,veeventaroy,2017-10-21 09:33,0,0,watching happy death day,@goldenkediri,,9.21731207997e+17,-0.0516,0.406,0.385,0.208,Neg
1318,sunflowerpajt,2017-10-21 09:33,0,0,training wtchd bad genius happy death day,,#daywellspent #ThankYouG,9.21731172983e+17,-0.5719,0.49,0.245,0.265,Neg
1319,ceeevalencia,2017-10-21 09:33,0,1,bad genius last happy death day tonight movie nights row,,,9.21731115115e+17,-0.5719,0.409,0.204,0.387,Neg
1320,novisase,2017-10-21 09:33,0,0,watching happy death day,@goldenkediri,,9.21731068365e+17,-0.0516,0.406,0.385,0.208,Neg
1321,yericoal,2017-10-21 09:33,0,0,happy death day,,,9.21731058269e+17,-0.0516,0.453,0.43,0.116,Neg
1322,shawntyrel,2017-10-21 09:32,0,0,acho q vou ver happy death day msm,,,9.21731032659e+17,-0.0516,0.31,0.294,0.397,Neu
1323,EvikDPriagung_,2017-10-21 09:32,0,0,watching happy death day,@cinema21,,9.21730890917e+17,-0.0516,0.406,0.385,0.208,Neg
1324,sudedeken,2017-10-21 09:31,0,3,en iyi happy death day e girdik korkuyorun,,,9.21730716073e+17,-0.0516,0.31,0.294,0.397,Neu
1325,CaranganMark,2017-10-21 09:30,0,0,kala ko horror talaga yung happy death day haha kala ko lang pala,,,9.21730476431e+17,-0.2263,0.326,0.288,0.386,Neu
1326,meischuckbass,2017-10-21 09:30,0,4,sht talaga di pa din ako sa happy death day bad enjoyed movie marathon,,,9.21730303001e+17,-0.1027,0.303,0.287,0.41,Neu
1327,faizmohd3012,2017-10-21 09:29,0,0,want watch happy death day,,,9.21730245812e+17,0.0258,0.358,0.459,0.183,Pos
1328,ainiratih,2017-10-21 09:29,0,0,watching happy death day sita gus,@cinema21,,9.21730244465e+17,-0.0516,0.336,0.319,0.345,Neu
1329,_aldo____,2017-10-21 09:29,0,2,heart beating fast saw thought baby masked wtfudgeeee,@UniversalHorror,,9.21730166783e+17,-0.4588,0.3,0.0,0.7,Neu
1330,gelosiii,2017-10-21 09:29,0,2,san mig apple watching happy death day sa tangina tapos na upcat,,,9.21730045261e+17,-0.0516,0.222,0.21,0.568,Neu
1331,chihirokwsk,2017-10-21 09:28,0,1,happy death day,,,9.21730029461e+17,-0.0516,0.453,0.43,0.116,Neg
1332,shahfikah_tw,2017-10-21 09:28,1,1,happy death day,,,9.21730019634e+17,-0.0516,0.453,0.43,0.116,Neg
1333,kyzman,2017-10-21 09:28,0,0,loved happy death day,,,9.21729974709e+17,0.5719,0.312,0.608,0.08,Pos
1334,jinbinn,2017-10-21 09:28,1,8,going see happy death day today,@m_sheena_,,9.2172994732e+17,-0.0516,0.336,0.319,0.345,Neu
1335,jpitxzza,2017-10-21 09:28,0,3,ka happy death day,,,9.2172978508e+17,-0.0516,0.406,0.385,0.208,Neg
1336,_emmmmily_,2017-10-21 09:27,1,0,happy death day worth,,,9.21729732634e+17,0.1779,0.371,0.533,0.095,Pos
1337,kayleigh_sinnet,2017-10-21 09:27,0,4,really want see happy death day,,,9.21729671637e+17,0.1672,0.313,0.446,0.241,Pos
1338,omgilirawaidaa,2017-10-21 09:27,0,0,happy death day,,,9.21729607011e+17,-0.0516,0.453,0.43,0.116,Neg
1339,shranko_js,2017-10-21 09:26,1,3,someone see happy death day w,,,9.21729510634e+17,-0.0516,0.368,0.349,0.283,Neg
1340,iTsFerdaus,2017-10-21 09:26,0,4,happy death day died times survived goes life keep fails succeed,,,9.21729487225e+17,-0.0258,0.404,0.4,0.196,Neg
1341,ainnqhah,2017-10-21 09:26,0,0,happy death day okay lah boleh la,,,9.21729442028e+17,0.1779,0.289,0.415,0.296,Pos
1342,TomHawkNY,2017-10-21 09:26,0,0,see movie,,#1 #happydeathday,9.2172941458e+17,0.0,0.0,0.0,1.0,Neu
1343,ChampCelluloid,2017-10-21 09:26,0,0,happy death day fun slasher twist groundhog could done concept jessica rothe blake top scream queen,,,9.21729372373e+17,0.296,0.25,0.333,0.417,Neu
1344,pottyfries,2017-10-21 09:26,0,1,kasama mag watch ng happy death day please,,,9.21729313611e+17,0.2732,0.262,0.403,0.336,Pos
1345,SharonDeniseAmy,2017-10-21 09:25,0,0,great right amount scary,,#HappyDeathDay,9.21729261039e+17,0.2263,0.344,0.441,0.215,Pos
1346,MeylitaRafarrel,2017-10-21 09:24,0,0,watching happy death day yayak xxi jogja city,,,9.21729017719e+17,-0.0516,0.287,0.272,0.441,Neu
1347,intanyazid,2017-10-21 09:24,0,1,happy death day,,#nw,9.21729006713e+17,-0.0516,0.453,0.43,0.116,Neg
1348,myzwiah,2017-10-21 09:23,0,0,diff diff taste bud waiting,@DPULZE,#weekendvibes #movienight #happydeathday,9.21728663968e+17,0.0,0.0,0.0,1.0,Neu
1349,killamentality_,2017-10-21 09:23,0,0,guess going see happy death day oomf,,,9.21728573627e+17,-0.0516,0.31,0.294,0.397,Neu
1350,jjmarfe,2017-10-21 09:23,0,6,gusto ko mag watch bad genius happy death day,,,9.21728571596e+17,-0.5719,0.433,0.216,0.351,Neg
1351,diary_fangirl,2017-10-21 09:22,0,0,liked video bad baby happy death day attacks davidstv scary freak mom halloween horror,@YouTube,,9.21728491385e+17,-0.9274,0.617,0.199,0.184,Neg
1352,Marco96084080,2017-10-21 09:22,0,0,neutral,,#HappyDeathDay,9.21728464277e+17,0.0,0.0,0.0,1.0,Neu
1353,THE_Stefano_DLC,2017-10-21 09:22,0,1,happy death day joins ranks nerve unfriended b movies expect much turned surprisingly solid,,,9.2172834419e+17,0.3818,0.191,0.368,0.441,Neu
1354,GeorginaEspejoo,2017-10-21 09:22,0,2,bad genius happy death day,,,9.21728333767e+17,-0.5719,0.565,0.282,0.153,Neg
1355,caballero_jan,2017-10-21 09:22,1,5,happy death day,,,9.21728306927e+17,-0.0516,0.453,0.43,0.116,Neg
1356,ernestllau,2017-10-21 09:21,0,0,happy death day,@TGVCinemas,,9.2172816943e+17,-0.0516,0.453,0.43,0.116,Neg
1357,muttdawggs,2017-10-21 09:21,0,0,happy death day movie via,@YouTube,,9.2172816391e+17,-0.0516,0.368,0.349,0.283,Neg
1358,adoresdeclan,2017-10-21 09:21,0,0,vanavond dus naar happy death day maar ik houd niet eens van horror groetjes,,,9.21728129462e+17,-0.5994,0.341,0.166,0.493,Neu
1359,patrwiziaalva,2017-10-21 09:20,0,0,happy death day,,,9.21727958955e+17,-0.0516,0.453,0.43,0.116,Neg
1360,Marco96084080,2017-10-21 09:20,0,0,best film,,#HappyDeathDay,9.21727947081e+17,0.6369,0.0,0.808,0.192,Pos
