Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
802,natalie_stiles,2017-10-17 12:54,1,5,want see happy death day,,,920332162062266369,0.0258,0.358,0.459,0.183,Pos
803,SuperNoBueno,2017-10-17 12:53,0,0,reference discussion review,@TheAmyNicholson @rox_anne_b @thecanoncast,#HappyDeathDay,920332034698108928,0.0,0.0,0.0,1.0,Neu
804,shortyRay98,2017-10-17 12:53,0,3,someone watch happy death day,,,920331876794957824,-0.0516,0.368,0.349,0.283,Neg
805,monique_sonnier,2017-10-17 12:52,1,1,great movie,,#HappyDeathDay,920331821119832064,0.6249,0.0,0.804,0.196,Pos
806,La_RisaP,2017-10-17 12:51,0,3,eel de noviembre es mi,,#HappyDeathDay,920331481012228096,0.0,0.0,0.0,1.0,Neu
807,wyomoviesRS,2017-10-17 12:51,0,0,last happy death day premium cinema flatliners end,,,920331479464394753,-0.0516,0.287,0.272,0.441,Neu
808,killlakels_,2017-10-17 12:51,1,3,happy death day dumbest movie ever saw,,,920331431443697664,-0.5423,0.483,0.248,0.268,Neg
809,cdcra11,2017-10-17 12:50,1,0,quero ir ver happy death day ao,,,920331118662037509,-0.0516,0.31,0.294,0.397,Neu
810,AlushiFarhan,2017-10-17 12:50,0,1,happy death day need something get ready personal,,,920331105600806912,0.3182,0.258,0.411,0.331,Pos
811,merlle_,2017-10-17 12:50,0,2,got fed fake birthday wishes wishes happy death day theaters friday,,#notsponsored,920331089197125642,-0.2732,0.352,0.347,0.302,Neg
812,cocinsa,2017-10-17 12:50,6,22,si vamos estrenar una de terror que te pensando si supieras que en te van matar nov,,#HappyDeathDay,920331083786473472,-0.5267,0.175,0.0,0.825,Neu
813,magiccola,2017-10-17 12:50,0,2,blade runner goes box office failure happy death day successful going go nuclear,,,920331074160472070,0.0772,0.304,0.316,0.38,Neu
814,fiImjauregui,2017-10-17 12:49,0,1,always good singing songs yesterday watched seeing happy death day jessica,,,920331014022541312,0.4019,0.211,0.357,0.432,Neu
815,MichXue,2017-10-17 12:49,0,0,happy death day,,,920330955780268032,-0.0516,0.453,0.43,0.116,Neg
816,lyla18,2017-10-17 12:49,0,0,happy death day new,,,920330891821543425,-0.0516,0.406,0.385,0.208,Neg
817,sfgains,2017-10-17 12:48,0,0,happy death day wack movie,,,920330765069684736,-0.0516,0.368,0.349,0.283,Neg
818,rephie11,2017-10-17 12:48,0,0,someone watch happy death day please,,,920330747172470784,0.2732,0.302,0.465,0.233,Pos
819,gaitoulabackder,2017-10-17 12:45,0,0,happy death day new spy armed,,,920329893694537728,-0.0516,0.336,0.319,0.345,Neu
820,InversorMex,2017-10-17 12:45,0,0,young audiences flock happy death day,,,920329873784262656,-0.0516,0.336,0.319,0.345,Neu
821,afreeeena,2017-10-17 12:45,0,0,weh patung dalam happy death day ni seram,,,920329871372402689,-0.0516,0.287,0.272,0.441,Neu
822,CLNS_Nick,2017-10-17 12:44,0,0,brunch happy death day,,,920329799855431681,-0.0516,0.406,0.385,0.208,Neg
823,SuperNoBueno,2017-10-17 12:44,0,0,neutral,@UniversalHorror @jessica_rothe @jason_blum @creetureshow @ScottyLobdell @israelbroussard @RubyModine,,920329751885119488,0.0,0.0,0.0,1.0,Neu
824,YankeesTwitt2,2017-10-17 12:44,0,1,success think could revive another iconic slasher,@ColliderVideo,#HappyDeathDay #Blumhouse #FridayThe13th,920329711095607296,0.7269,0.0,0.55,0.45,Pos
825,PyT_JuvIeEKee16,2017-10-17 12:44,0,0,really wanna go watch happy death day,,,920329643428929538,-0.0516,0.31,0.294,0.397,Neu
826,PeteBlackburn,2017-10-17 12:44,0,3,new new movie rating scale review happy death day care,@ListenToBrunch,,920329612483350528,0.4588,0.219,0.388,0.393,Neu
827,imnayeoff,2017-10-17 12:44,0,3,sorry went happy death day w crush missed everything kekeke,,,920329604706992129,-0.5106,0.539,0.222,0.24,Neg
828,caspermovies,2017-10-17 12:43,0,0,last battle sexes happy death day premium cinema end,,,920329421113798657,-0.4215,0.401,0.228,0.37,Neg
829,ZelebTV,2017-10-17 12:43,3,1,la de terror teen low cost que ha desbancado,,#HappyDeathDay #BladeRunner2049,920329308761071616,-0.4767,0.396,0.173,0.432,Neu
830,unite_and_fight,2017-10-17 12:41,0,0,cinemas colonie center rpx,@Regal,#HappyDeathDay #TheSnowman #HorrorMovies #Thrillers,920328968225673216,0.0,0.0,0.0,1.0,Neu
831,ListenToBrunch,2017-10-17 12:41,4,7,happy death day new movie rating scale putting slasher film test,,,920328927859572742,-0.0516,0.235,0.223,0.542,Neu
832,saddthot,2017-10-17 12:41,0,6,terrrrribleeeeeeee time last lucky got high friends went see happy death day good,,,920328908330995716,0.8225,0.16,0.512,0.328,Pos
833,FazieyanaRazali,2017-10-17 12:41,0,0,nk tgk nk tgk cite happy death day,,,920328811375247360,-0.0516,0.287,0.272,0.441,Neu
834,CLNSMedia,2017-10-17 12:40,0,0,happy death day via,@YouTube,,920328661819117568,-0.0516,0.406,0.385,0.208,Neg
835,CLNSMedia,2017-10-17 12:40,1,0,happy death day via,@YouTube,,920328634577059841,-0.0516,0.406,0.385,0.208,Neg
836,5hyrina,2017-10-17 12:40,1,3,gonna see happy death day tomorrow,,,920328567615119360,-0.0516,0.336,0.319,0.345,Neu
837,stcmovieaddict,2017-10-17 12:39,0,4,neutral,@UniversalHorror @greglovesmovies @Marcus_Theatres,,920328422794153984,0.0,0.0,0.0,1.0,Neu
838,heyim_maddy,2017-10-17 12:39,0,0,waiting months see happy death day excited,,,920328332419493888,0.296,0.279,0.436,0.286,Pos
839,Ivyyy_Rose,2017-10-17 12:38,0,0,wanna go date see happy death day,,,920328270251548672,-0.0516,0.31,0.294,0.397,Neu
840,hasyanabilah_,2017-10-17 12:38,0,0,anw happy death day cenggini plot twist boek ah,,,920328257970376704,-0.0516,0.267,0.253,0.479,Neu
841,daanieyy,2017-10-17 12:38,0,0,kecewa sikit dgn happy death day maybe sbb expect something lagi,,,920328208968380421,-0.0516,0.235,0.223,0.542,Neu
842,LexieCalvin,2017-10-17 12:38,1,0,need see happy death day,,,920328135270420482,-0.0516,0.368,0.349,0.283,Neg
843,Foreverxamber_,2017-10-17 12:38,1,2,want movie date ls watch happy death day,,,920328126202351617,0.0258,0.281,0.36,0.36,Neu
844,BeatnEats,2017-10-17 12:37,0,0,happy death day podcast rolls new movie rating scale puts slasher film test,,,920328015720181760,-0.0516,0.21,0.199,0.591,Neu
845,CLNSMedia,2017-10-17 12:37,0,0,happy death day podcast rolls new movie rating scale puts slasher film test,,,920328015577567232,-0.0516,0.21,0.199,0.591,Neu
846,CLNS_Nick,2017-10-17 12:37,0,1,happy death day podcast rolls new movie rating scale puts slasher film test,,,920328015229390848,-0.0516,0.21,0.199,0.591,Neu
847,pearlynnx,2017-10-17 12:37,0,1,happy death day nc gg sad please let yo ass watch,,,920327822094123008,-0.5106,0.443,0.346,0.211,Neg
848,Lixa123,2017-10-17 12:36,0,0,happy death day reminds one spn episode,,,920327780772077573,-0.0516,0.31,0.294,0.397,Neu
849,Kobe_Carter,2017-10-17 12:35,0,0,mind going see happy death day,,,920327463447691266,-0.0516,0.336,0.319,0.345,Neu
850,yudichu,2017-10-17 12:35,0,1,israel broussard gemasssss,,#HappyDeathDay,920327451741265920,0.0,0.0,0.0,1.0,Neu
851,colinjo20515845,2017-10-17 12:35,1,0,happy death day,,,920327313358819328,-0.0516,0.453,0.43,0.116,Neg
852,syazasyahira99,2017-10-17 12:34,0,1,happy death day must watch,,,920327180139163648,-0.0516,0.368,0.349,0.283,Neg
853,zakiahanimm,2017-10-17 12:34,0,0,happy death day bad,,,920327077986942976,-0.5719,0.612,0.306,0.083,Neg
854,_xcupkate,2017-10-17 12:33,0,0,lapit na mag showing yung jigsaw dko parin npapanuod yung geostorm saka happy death day anes,,,920326982377672704,-0.0516,0.181,0.171,0.648,Neu
855,jennieca_,2017-10-17 12:31,1,4,happy death day showing,,,920326425378398208,-0.0516,0.406,0.385,0.208,Neg
856,MrStax,2017-10-17 12:31,0,0,big full set quick trip grreat presentation happy death day,@edithmayhall,#happydeathdaymovie,920326423587577856,-0.0516,0.25,0.237,0.513,Neu
857,fayzo6roez,2017-10-17 12:31,0,0,happy death day,,,920326375608688640,-0.0516,0.453,0.43,0.116,Neg
858,erniraeha,2017-10-17 12:31,0,0,happy death day screen cinemas wp,@Golden @gscinemas,,920326358320009216,0.2023,0.31,0.452,0.238,Pos
859,trashbagkatie,2017-10-17 12:30,0,0,really wanna see happy death day,,,920326224550952960,0.0164,0.329,0.334,0.337,Neu
860,makeemsay_yae,2017-10-17 12:30,0,0,want go movies see happy death day though,,,920326196356841472,0.0258,0.281,0.36,0.36,Neu
861,Mr_heybet,2017-10-17 12:30,0,1,happy death day shit,,,920326182834462720,-0.5859,0.615,0.303,0.082,Neg
862,KosyCam,2017-10-17 12:30,1,1,really tryna go see happy death day,,,920326065540747265,-0.0516,0.31,0.294,0.397,Neu
863,oddcrest,2017-10-17 12:30,0,0,happy death day plays fun scary,,#scifi,920326051682586629,0.2263,0.415,0.526,0.058,Pos
864,zionsarreaga,2017-10-17 12:29,0,0,need stop soft im going see happy death day maybe death day bye,,,920325987300270083,-0.743,0.441,0.163,0.396,Neg
865,nigeriaenews,2017-10-17 12:29,0,0,box happy death day crushes runner,,,920325957378027520,-0.4767,0.504,0.274,0.222,Neg
866,ayybraiebraie,2017-10-17 12:27,0,14,seen happy death day first killer,,,920325485627891712,-0.6705,0.55,0.248,0.201,Neg
867,Horustoo,2017-10-17 12:27,0,0,box happy death day crushes runner million,,,920325406963748864,-0.4767,0.469,0.255,0.276,Neg
868,smhtaylor,2017-10-17 12:27,0,2,seeing happy death day,,,920325321114685440,-0.0516,0.406,0.385,0.208,Neg
869,ebony_alderson,2017-10-17 12:25,0,1,happy death day,@emilyannbowie,,920324934697701376,-0.0516,0.453,0.43,0.116,Neg
870,babyymulatto,2017-10-17 12:25,11,3,still wanna see happy death day,,,920324849356087296,-0.0516,0.336,0.319,0.345,Neu
871,blackefron,2017-10-17 12:25,0,1,speaking shows,@MarshallMovie @UniversalHorror @ForeignerMovie @onlythebrave,,920324845547720711,0.0,0.0,0.0,1.0,Neu
872,malaymango,2017-10-17 12:25,0,8,cant get fun happy death day desperately need quality slasher flicks,,,920324817030496256,-0.9042,0.635,0.0,0.365,Neg
873,jcAgudon,2017-10-17 12:24,0,0,wants watch happy death day,,,920324605524324352,-0.0516,0.368,0.349,0.283,Neg
874,aikal_kamal,2017-10-17 12:23,0,0,happy death day bad,,,920324392843821061,-0.5719,0.612,0.306,0.083,Neg
875,aini_greybiebs,2017-10-17 12:23,0,6,happy death day dah keluar weyhhhhhh,,,920324279257915392,-0.0516,0.336,0.319,0.345,Neu
876,jjasmints,2017-10-17 12:22,0,0,somebody come see happy death day look like fucking loser,,,920324238703251456,-0.3384,0.384,0.313,0.303,Neg
877,COZYDanii,2017-10-17 12:22,3,2,go see happy death day,,,920324214812323841,-0.0516,0.368,0.349,0.283,Neg
878,celestinuuhh,2017-10-17 12:21,0,0,wanna go see happy death day everyone already seen,,,920324004413456384,-0.0516,0.267,0.253,0.479,Neu
879,Chelserellie,2017-10-17 12:21,0,0,happy death day,@MarieAntoinette,,920323891435851782,-0.0516,0.453,0.43,0.116,Neg
880,okaycriti,2017-10-17 12:21,0,0,happy death day tonight,,,920323841766895618,-0.0516,0.406,0.385,0.208,Neg
881,BraceFace_Breee,2017-10-17 12:20,1,0,wanna go see happy death day,,,920323745499303937,-0.0516,0.336,0.319,0.345,Neu
882,fnhjh__,2017-10-17 12:19,0,2,rate happy death day,,,920323454762565634,-0.0516,0.406,0.385,0.208,Neg
883,taylorslaton95,2017-10-17 12:19,0,2,happy death day actually pretty great,,,920323414497382400,0.7964,0.231,0.651,0.118,Pos
884,wackdrugdealer,2017-10-17 12:19,0,0,wish saw cuz movie watched happy death day shit gave anxiety,,,920323407404605440,-0.4215,0.426,0.296,0.278,Neg
885,_aih3,2017-10-17 12:18,7,7,wanna go see happy death day,,,920323237485187073,-0.0516,0.336,0.319,0.345,Neu
886,_MKennedy23,2017-10-17 12:18,1,3,happy death day,,,920323165645131776,-0.0516,0.453,0.43,0.116,Neg
887,ummisahira,2017-10-17 12:16,0,1,okayla even need explanation um rating guess,,#HappyDeathDay,920322685682335744,0.0,0.0,0.0,1.0,Neu
888,TheDevilsEyes1,2017-10-17 12:16,0,0,neutral,,#HappyDeathDay,920322670297788416,0.0,0.0,0.0,1.0,Neu
889,CuffDaddiDee,2017-10-17 12:16,0,0,wanna see happy death day weekend,,,920322651935133697,-0.0516,0.336,0.319,0.345,Neu
890,fattandcutee,2017-10-17 12:16,0,0,jeng happy death day screen cinemas kuala wp kuala lumpur,@Golden @gscinemas @teejinghan,,920322636994969605,0.2023,0.235,0.343,0.422,Neu
891,Dendodavinkeln,2017-10-17 12:16,0,0,vad det har blivit mixtra med tiden oavsett happy death day,,,920322559912173568,-0.0516,0.235,0.223,0.542,Neu
892,__luisafreitas,2017-10-17 12:16,0,0,primeiro filme sozinha gente nunca esquece happy death day porto,@GNC_Cinemas,,920322551959773187,-0.0516,0.25,0.237,0.513,Neu
893,shrlxne,2017-10-17 12:15,0,0,happy death day hehe petaling,@TGVCinemas,,920322492648120323,-0.0516,0.368,0.349,0.283,Neg
894,aliapoji,2017-10-17 12:15,0,1,happy death day macam bangangs,,,920322481566523397,-0.0516,0.368,0.349,0.283,Neg
895,snailbyy_mcally,2017-10-17 12:15,0,0,really wanna see happy death day seen text decide worth money,,,920322404764618752,0.2415,0.22,0.33,0.45,Neu
896,ChatttyBangBang,2017-10-17 12:13,0,0,really want see happy death day,,,920321957522034688,0.1672,0.313,0.446,0.241,Pos
897,TheRealRice22,2017-10-17 12:13,0,13,open invite whoever wants see happy death day jump opportunity,,,920321822855516160,0.4939,0.217,0.45,0.333,Pos
898,wjmldd,2017-10-17 12:12,0,0,yeay happy death day,,,920321586829312000,-0.0516,0.406,0.385,0.208,Neg
899,WinglessRobin,2017-10-17 12:11,0,1,see happy death day,,,920321479702609920,-0.0516,0.406,0.385,0.208,Neg
900,abbbyyyy0366,2017-10-17 12:10,1,7,someone go see happy death day w,,,920321241222959107,-0.0516,0.336,0.319,0.345,Neu
901,ralphjosol,2017-10-17 12:10,0,0,happy death day bad,,,920321135517904896,-0.5719,0.612,0.306,0.083,Neg
902,tmazzzz,2017-10-17 12:09,0,1,plot twist happy death day,,,920320880634245120,-0.0516,0.368,0.349,0.283,Neg
903,FondueHellKat,2017-10-17 12:08,0,0,scary thing hollywood runs reboots happy death day meets,,,920320660865302528,-0.5267,0.423,0.22,0.357,Neg
904,makeemsay_yae,2017-10-17 12:08,0,0,want go see happy death day today,,,920320499762286594,0.0258,0.302,0.388,0.31,Pos
905,Just_NaeNae,2017-10-17 12:07,0,0,happy death day good,,,920320376281985029,0.4019,0.339,0.574,0.087,Pos
906,Jan_LG,2017-10-17 12:07,0,0,may replacing showings happy death day,,,920320326885449729,-0.0516,0.336,0.319,0.345,Neu
907,IC_Southpoint,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320068881403906,-0.6705,0.474,0.0,0.526,Neu
908,Imagine_CP,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320068818558979,-0.6705,0.474,0.0,0.526,Neu
909,ImagineCinema6,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320067866329089,-0.6705,0.474,0.0,0.526,Neu
910,ImagineWoodbine,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320067480576000,-0.6705,0.474,0.0,0.526,Neu
911,ImagineMarketSq,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320067329495040,-0.6705,0.474,0.0,0.526,Neu
912,ImagineCinemas,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320067203731457,-0.6705,0.474,0.0,0.526,Neu
913,IC_ElginMills,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320066377326592,-0.6705,0.474,0.0,0.526,Neu
914,ImagineVillage8,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320066364821504,-0.6705,0.474,0.0,0.526,Neu
915,ImagineCarlton,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320065941188608,-0.6705,0.474,0.0,0.526,Neu
916,IC_Frederick,2017-10-17 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,920320065907683330,-0.6705,0.474,0.0,0.526,Neu
917,Tallomnimon5,2017-10-17 12:06,0,0,watching happy death day right,,,920320054046150656,-0.0516,0.368,0.349,0.283,Neg
918,lopes__07,2017-10-17 12:05,0,2,want see happy death day tn someone go w,,,920319766933524480,0.0258,0.281,0.36,0.36,Neu
919,karlahembr,2017-10-17 12:04,0,0,hala kailangan ko panoodin ung happy death day ahagagaagagasgagagagahhaahah,,,920319498564939776,-0.0516,0.267,0.253,0.479,Neu
920,NadhirahAddie,2017-10-17 12:03,0,0,happy death day,,#HappyDiwali,920319414372667392,-0.0516,0.453,0.43,0.116,Neg
921,asmabilazahan,2017-10-17 12:03,0,2,said really must watched omg wanna watch,,#HappyDeathDay,920319320244342790,0.0,0.0,0.0,1.0,Neu
922,Servo_Joe,2017-10-17 12:02,0,0,liked video happy death day,@YouTube,,920319101612052481,0.3818,0.315,0.524,0.161,Pos
923,Horrifyou,2017-10-17 12:01,0,0,really thing,@happydeathday,,920318957458001921,0.0,0.0,0.0,1.0,Neu
924,mxdwnmovies,2017-10-17 12:01,0,0,neutral,,#HappyDeathDay,920318879989227520,0.0,0.0,0.0,1.0,Neu
925,aimanishtafa,2017-10-17 12:01,0,0,happy death day,,,920318857033613312,-0.0516,0.453,0.43,0.116,Neg
926,huwslucian,2017-10-17 12:01,0,0,happy death day evil dead,,,920318778969346049,-0.872,0.728,0.214,0.058,Neg
927,tinemanriza,2017-10-17 12:00,0,0,happy death day,,,920318703119482880,-0.0516,0.453,0.43,0.116,Neg
928,VOXCinemasOman,2017-10-17 12:00,2,7,days want others absolute get ready watch october,,#HappyDeathDay,920318576678047744,0.4215,0.0,0.388,0.612,Neu
929,Kerasotes,2017-10-17 12:00,0,0,friend get tickets,,#HappyDeathDay #SignInAndSave,920318560202870784,0.4939,0.0,0.615,0.385,Pos
930,ShowPlaceICON,2017-10-17 12:00,0,0,friend get tickets,,#HappyDeathDay #SignInAndSave,920318527302766592,0.4939,0.0,0.615,0.385,Pos
931,PvNDvchu,2017-10-17 12:00,0,0,liked video happy death day video experience horror,@YouTube,,920318517098045440,-0.2732,0.42,0.359,0.221,Neg
932,ogobogocom,2017-10-17 12:00,0,0,happy death day almost,,,920318491088924672,-0.0516,0.406,0.385,0.208,Neg
933,seamus_winger,2017-10-17 11:59,0,0,young audiences flock happy death day,,,920318450664435712,-0.0516,0.336,0.319,0.345,Neu
934,charismacatches,2017-10-17 11:57,0,0,one wanna see happy death day,,,920317748944785413,-0.0516,0.336,0.319,0.345,Neu
935,SittiAmeera,2017-10-17 11:56,0,0,happy death day,,,920317493272461318,-0.0516,0.453,0.43,0.116,Neg
936,_imibh,2017-10-17 11:56,0,1,wanna watch happy death day,,,920317480093937664,-0.0516,0.368,0.349,0.283,Neg
937,TheONLYB_DaWg1,2017-10-17 11:55,0,2,taking requests whoever wants go see happy death day,,,920317363551178753,-0.0516,0.267,0.253,0.479,Neu
938,SitiNurAdleena,2017-10-17 11:54,0,1,tadi tgk happy death day rate besttttt mind blown,,,920317081899343872,-0.0516,0.267,0.253,0.479,Neu
939,qianxiaa,2017-10-17 11:53,0,0,wanna watch happy death day,,,920316901913387008,-0.0516,0.368,0.349,0.283,Neg
940,yabbadabba_do,2017-10-17 11:53,0,2,anyone wanna want watch happy death day,,,920316828945088517,0.0258,0.302,0.388,0.31,Pos
941,PilipinasMMA,2017-10-17 11:52,0,0,liked video box office happy death day blade runner,@YouTube,,920316657503031296,0.3818,0.238,0.396,0.366,Pos
942,leanne_noakes,2017-10-17 11:51,0,0,happy death day pile crap,,,920316420180922368,-0.4215,0.533,0.303,0.164,Neg
943,DexBuenaventura,2017-10-17 11:51,0,0,wants watch happy death day,,,920316381895073792,-0.0516,0.368,0.349,0.283,Neg
944,BiohusetVanlose,2017-10-17 11:50,0,0,happy death day premiere oktober din lidt mere se,,,920316198927175680,-0.0516,0.267,0.253,0.479,Neu
945,kertgotclout,2017-10-17 11:48,0,0,bro remember part happy death day died,,,920315640371728384,-0.5859,0.493,0.243,0.263,Neg
946,IndieClubNYC,2017-10-17 11:48,0,0,happy death day almost ended,,,920315509123383296,-0.0516,0.368,0.349,0.283,Neg
947,MapsoPapi,2017-10-17 11:48,0,0,want go see happy death day today,,,920315504857841664,0.0258,0.302,0.388,0.31,Pos
948,TheAnarCHris,2017-10-17 11:48,0,1,alternatively sneak screening happy death day make,,,920315494309285888,-0.0516,0.31,0.294,0.397,Neu
949,PAPASIFAZZI_COM,2017-10-17 11:48,0,0,happy death day film clip,,,920315469286051841,-0.0516,0.368,0.349,0.283,Neg
950,Swagnuz,2017-10-17 11:47,0,2,ngl saw trailer happy death day saw new kingsmen thought looked absolutely horrible,,,920315434892693504,-0.6115,0.36,0.173,0.467,Neu
951,ProducerBooster,2017-10-17 11:45,0,0,happy death day,,,920314931215503365,-0.0516,0.453,0.43,0.116,Neg
952,e_diginet,2017-10-17 11:45,0,0,happy death day almost ended spoiler following post dives ending happy death day,,,920314904959176704,-0.1027,0.322,0.306,0.372,Neu
953,UFOtekkie,2017-10-17 11:45,0,3,happy death day worst finally doomed repeatedly brought back life,,,920314865142640641,-0.8591,0.557,0.169,0.274,Neg
954,mythmanjay,2017-10-17 11:45,0,0,beneath glow box office happy death day blade runner,,,920314840417173505,-0.0516,0.267,0.253,0.479,Neu
955,CheharniqueH_,2017-10-17 11:45,14,5,wanna go see happy death day,,,920314831382765569,-0.0516,0.336,0.319,0.345,Neu
956,SyazaAn,2017-10-17 11:44,0,0,happy death day little pony wanna waaaatchhh,,,920314688201678848,-0.0516,0.31,0.294,0.397,Neu
957,adornarmani__,2017-10-17 11:43,1,1,movies wanna see happy death day,,,920314393296101381,-0.0516,0.336,0.319,0.345,Neu
958,SyafiqRozi,2017-10-17 11:43,0,0,neutral,@aireenfitra_,,920314392956121090,0.0,0.0,0.0,1.0,Neu
959,FahmiDunya,2017-10-17 11:42,0,3,happy death day cam gini,,,920314183467462657,-0.0516,0.368,0.349,0.283,Neg
960,fathinhilda,2017-10-17 11:42,1,0,happy death day really made recall last movie watched good regrets worth,,,920314000113516544,0.2732,0.292,0.388,0.32,Pos
961,limecyoj,2017-10-17 11:41,0,0,happy death day homie,,,920313869095936000,-0.0516,0.406,0.385,0.208,Neg
962,theJaypocalypse,2017-10-17 11:41,3,23,happy death day looks like fucking shit beat blade runner box office,,,920313737461895169,-0.3804,0.354,0.282,0.364,Neu
963,WickedD365,2017-10-17 11:40,0,0,happy death day sdx theaters put silly slasher flick atmos action,,,920313645518807040,-0.0258,0.234,0.287,0.479,Neu
964,Mayacarolina9,2017-10-17 11:39,1,1,happy death day full movie,,,920313401028444161,-0.0516,0.368,0.349,0.283,Neg
965,fieraahmad,2017-10-17 11:37,1,0,nak bagi review pasal overall bagi cerita dia tak banyak bunuh bunuh sangat lawak lawak daripada suspense,,#HappyDeathDay,920312872281956353,0.0,0.0,0.0,1.0,Neu
966,Dolledup_DOMO,2017-10-17 11:37,1,0,anyone see happy death day,,,920312726391607301,-0.0516,0.368,0.349,0.283,Neg
967,yusrismile_,2017-10-17 11:36,0,1,boleh tahan la movie happy death day saya kasi yow,,,920312643012853760,-0.0516,0.25,0.237,0.513,Neu
968,Luisanthony65A,2017-10-17 11:36,0,1,happy death day fun entertaining slasher film great charmed whole,,,920312606354759680,0.9201,0.157,0.683,0.161,Pos
969,adrinktothepast,2017-10-17 11:36,0,4,watched last night stupid expected totally slasher resurgence,,#HappyDeathDay,920312534174900224,-0.5267,0.327,0.0,0.673,Neu
970,danayasmsn,2017-10-17 11:35,0,1,bukas na yung happy death day huhuhuhu,,,920312278238445569,-0.0516,0.31,0.294,0.397,Neu
971,IzzahKhumaira,2017-10-17 11:34,0,4,happy death day best,,,920312168607662080,0.6124,0.305,0.617,0.078,Pos
972,movietubeplus,2017-10-17 11:34,0,0,happy death day almost ended,,#movies,920312115453239297,-0.0516,0.368,0.349,0.283,Neg
973,fieraahmad,2017-10-17 11:34,0,0,sis dah tengok cerita,,#HappyDeathDay,920312031303016448,0.0,0.0,0.0,1.0,Neu
974,bayumhndr,2017-10-17 11:33,0,0,happy death day udah tayang,,,920311800389701632,-0.0516,0.368,0.349,0.283,Neg
975,_Reeexx,2017-10-17 11:32,0,0,happy death day,,,920311666356580353,-0.0516,0.453,0.43,0.116,Neg
976,SyahirahDeen,2017-10-17 11:31,0,0,happy death day,,,920311276550500352,-0.0516,0.453,0.43,0.116,Neg
977,TheBrendanV,2017-10-17 11:31,0,0,liked video box office happy death day blade runner,@YouTube,,920311252429295616,0.3818,0.238,0.396,0.366,Pos
978,socialmediavip1,2017-10-17 11:31,4,6,feliz de tu muerte arrasa en las lo que sabias sobre la del,,#HappyDeathDay,920311201170690050,0.0,0.0,0.0,1.0,Neu
979,chollywoodtube,2017-10-17 11:30,0,0,box office happy death day blade runner like us,@fb,,920310943887872000,0.3182,0.242,0.385,0.373,Pos
980,ShahroolBon,2017-10-17 11:29,0,0,woo wanna watch happy death day,,,920310860270014464,0.4404,0.285,0.496,0.219,Pos
981,dbrhngrg,2017-10-17 11:29,0,0,happy death day cinemas,@MBO,,920310742330601474,-0.0516,0.406,0.385,0.208,Neg
982,05jfabian,2017-10-17 11:27,0,0,happy death day,,,920310397655068673,-0.0516,0.453,0.43,0.116,Neg
983,bghorror,2017-10-17 11:27,0,1,tonight sit talk happy death day next bgh send questions,,#askbgh,920310360091045889,-0.0516,0.25,0.237,0.513,Neu
984,clipsonlinetv,2017-10-17 11:27,0,0,box happy death day takes blade runner,,#Movies #Film,920310208806768640,-0.0516,0.31,0.294,0.397,Neu
985,nuhajauregui,2017-10-17 11:26,0,0,happy death day rate,,,920310038526169088,-0.0516,0.406,0.385,0.208,Neg
986,TODDCastPodcast,2017-10-17 11:25,0,1,trolls target latest powered,@Penthouse604,#Letterman #LAGuns #HappyDeathDay #CHIRP,920309701706792960,0.0,0.0,0.0,1.0,Neu
987,iamkrystalh_,2017-10-17 11:24,0,1,want go see happy death day,,,920309590847250432,0.0258,0.328,0.42,0.252,Pos
988,TEAMBLISSBOSS,2017-10-17 11:23,0,0,movie night happy death day moved meet sign,@1800 @SAC,,920309397716312065,-0.0516,0.287,0.272,0.441,Neu
989,GajahMadaCinema,2017-10-17 11:23,4,4,cinema happy death day,,,920309361217454080,-0.0516,0.406,0.385,0.208,Neg
990,NotTHATAshanti,2017-10-17 11:23,0,0,listened happy death day review mtr network,@Stitcher @insanityreport,,920309222495195137,-0.0516,0.31,0.294,0.397,Neu
991,jordanm785,2017-10-17 11:21,0,0,looks fucking genius like groundhog day halloween special,@blumhouse,#HappyDeathDay,920308830797475840,0.6682,0.0,0.477,0.523,Neu
992,fitzgeraldb_,2017-10-17 11:21,0,0,happy death day ngn flatliners sure make work mheheheh,,,920308782206410753,0.2732,0.245,0.377,0.377,Neu
993,jscomunicadores,2017-10-17 11:20,0,1,el film de horror happy death day domina la taquilla norteamericana,,#Cine,920308665520926721,-0.5994,0.394,0.192,0.415,Neu
994,malaymango,2017-10-17 11:20,0,0,eh takdela bukan tak best cuma think baik tgk happy death day,,,920308661766971393,0.6124,0.188,0.38,0.433,Neu
