body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
bob,2016-02-15 18:14:29,0,0,,#Deadpool #podcast,,0.0,0.0,0.0,1.0,NN,77
deadpool movie ihop great afternoon,2016-02-15 18:14:29,0,0,,,,0.6249,0.0,0.506,0.494,PP,77
como se las gasta con los sorteos lo,2016-02-15 18:14:28,0,0,@AgentedeMARVEL,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
unicorn handjob,2016-02-15 18:14:28,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool shatters box office etc daily via,2016-02-15 18:14:28,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,77
une de deadpool en jeu video,2016-02-15 18:14:28,0,0,@YouTube @lespizzaguys,,,0.0,0.0,0.0,1.0,NN,77
vi sombras de grey deadpool en creo que bien voy cumplir,2016-02-15 18:14:27,0,0,@Enmatz_Rosales,,,0.0516,0.0,0.107,0.893,NN,77
limp bizkit music late feckin brilliant,2016-02-15 18:14:27,2,9,,#Deadpool #DeadpoolMovie,,0.5859,0.0,0.432,0.568,PP,77
still idea deadpool,2016-02-15 18:14:27,0,1,,,,0.0,0.0,0.0,1.0,NN,77
lulu,2016-02-15 18:14:26,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
te interese ver la deadpool puedes ver online la pelicula bajando esta,2016-02-15 18:14:26,0,0,,,,0.0,0.0,0.0,1.0,NN,77
en troll filmeri listesinde ilk deadpool gidin izleyin,2016-02-15 18:14:25,0,0,,,,0.0,0.0,0.0,1.0,NN,77
quiero ver deadpool,2016-02-15 18:14:25,0,0,,,,0.0,0.0,0.0,1.0,NN,77
behind comics leave deadpool use money,2016-02-15 18:14:25,0,0,@TheBigBang_,,,-0.0516,0.194,0.0,0.806,NN,77
even deadpool agrees daario hot,2016-02-15 18:14:24,0,0,@jakegyllenhell,,,0.2023,0.0,0.31,0.69,PP,77
preciso ver deadpool,2016-02-15 18:14:24,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:14:24,0,1,,,,0.0,0.0,0.0,1.0,NN,77
see deadpool wana see somethn else,2016-02-15 18:14:23,0,0,@jalekamarie,,,0.0,0.0,0.0,1.0,NN,77
para deadpool,2016-02-15 18:14:23,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool broadway multiplex ny,2016-02-15 18:14:22,0,3,,,,0.0,0.0,0.0,1.0,NN,77
lugar alerta de spoiler sobre deadpool sai na quarta e na quinta como de,2016-02-15 18:14:21,0,2,,,,0.0,0.0,0.0,1.0,NN,77
deadpool soooo,2016-02-15 18:14:21,0,1,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds com deadpool super twitter,2016-02-15 18:14:21,0,0,,,,0.5994,0.0,0.438,0.562,PP,77
liked video whisper challenge ryan reynolds deadpool,2016-02-15 18:14:20,0,0,@YouTube @ksiolajidebt,,,0.4767,0.0,0.451,0.549,PP,77
probably see deadpool like yesterday,2016-02-15 18:14:20,0,0,,,,0.3612,0.0,0.385,0.615,PP,77
deadpool,2016-02-15 18:14:19,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool yes,2016-02-15 18:14:18,0,0,,,,0.4019,0.0,0.73,0.27,PP,77
deadpool dope,2016-02-15 18:14:18,0,2,,,,0.0,0.0,0.0,1.0,NN,77
saw deadpool best superhero movie,2016-02-15 18:14:17,0,0,,,,0.6369,0.0,0.512,0.488,PP,77
deadpool director tim miller remembers fox execs told get,2016-02-15 18:14:15,0,0,@EW,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool poderes que ele possui e talvez sabia,2016-02-15 18:14:15,0,0,@YouTube @hsogameplays,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds cried first time saw deadpool dude,2016-02-15 18:14:14,0,0,,,,-0.3818,0.271,0.0,0.729,Neg,77
f count bad words deadpool,2016-02-15 18:14:13,3,2,,,,-0.5423,0.538,0.0,0.462,Neg,77
going share popcorn movie even started,2016-02-15 18:14:13,0,2,@imCRAVENyou,#deadpool,,0.296,0.0,0.306,0.694,PP,77
watched gotta well done,2016-02-15 18:14:12,0,1,@VancityReynolds,#Deadpool,,0.2732,0.0,0.412,0.588,PP,77
voy ver deadpool sola sha foeh,2016-02-15 18:14:12,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool cam version,2016-02-15 18:14:12,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gente deadpool e muito foda pqp,2016-02-15 18:14:11,0,0,,,,0.0,0.0,0.0,1.0,NN,77
si alguien lleva ver deadpool pues,2016-02-15 18:14:11,0,2,,,,0.0,0.0,0.0,1.0,NN,77
liked video deadpool movie review,2016-02-15 18:14:10,0,0,@YouTube @schmoesknow,,,0.4215,0.0,0.412,0.588,PP,77
instantly increase nerd save,2016-02-15 18:14:10,0,1,,#Deadpool #WalkingDead #LOOTCRATE,,0.5106,0.253,0.632,0.115,PP,77
deadpool insanely good,2016-02-15 18:14:10,2,3,,,,0.4404,0.0,0.592,0.408,PP,77
liked video stephen lang gunning cable deadpool,2016-02-15 18:14:09,0,0,@YouTube @ComicBookCast,,,0.4215,0.0,0.318,0.682,PP,77
deadpool si vieron un spoiler ahr,2016-02-15 18:14:09,1,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool sigue rompiendo,2016-02-15 18:14:08,0,1,,,,0.0,0.0,0.0,1.0,NN,77
ainda bolado q todo mundo virou deadpool,2016-02-15 18:14:07,0,1,,,,0.0,0.0,0.0,1.0,NN,77
site talk deadpool,2016-02-15 18:14:07,0,0,@pocketables,,,0.0,0.0,0.0,1.0,NN,77
took year old son see dropped f bomb got,2016-02-15 18:14:07,0,0,@VancityReynolds,#Deadpool,,-0.4939,0.314,0.0,0.686,Neg,77
making goal see deadpool weekend,2016-02-15 18:14:06,0,0,,,,0.0,0.0,0.0,1.0,NN,77
sorry actually super comfortable judging bringing six year old see deadpool,2016-02-15 18:14:06,0,2,,,,0.7845,0.079,0.436,0.485,PP,77
gata vamo assistir deadpool,2016-02-15 18:14:06,0,0,,,,0.0,0.0,0.0,1.0,NN,77
waiting movie couple years watching deadpool movie regal virginia,2016-02-15 18:14:06,0,1,,,,0.0,0.0,0.0,1.0,NN,77
back deadpool back,2016-02-15 18:14:05,0,1,,#BetterCallSaulMarathon,,0.0,0.0,0.0,1.0,NN,77
none speak remember account knew jack anna v,2016-02-15 18:14:05,0,0,@Bruce_TheBATMAN,,,0.0,0.0,0.0,1.0,NN,77
havent seen deadpool yet go,2016-02-15 18:14:05,0,0,,,,0.0,0.0,0.0,1.0,NN,77
teen waiting deadpool movie,2016-02-15 18:14:04,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool crushes rated r record million opening weekend,2016-02-15 18:14:03,1,0,,,,-0.4404,0.326,0.0,0.674,Neg,77
finally seen best boy vancityreynolds big days,2016-02-15 18:14:03,0,0,,#Deadpool,,0.6369,0.0,0.412,0.588,PP,77
really enjoyed deadpool decent,2016-02-15 18:14:03,0,0,,,,0.5563,0.0,0.545,0.455,PP,77
along deadpool picked,2016-02-15 18:14:03,0,0,,#ReadyPlayerOne,,0.0,0.0,0.0,1.0,NN,77
deadpool new fav superhero film omg,2016-02-15 18:14:02,0,1,,,,0.4588,0.0,0.375,0.625,PP,77
deadpool girls walked first pretty sure changing,2016-02-15 18:14:02,0,0,@VancityReynolds,,,0.6705,0.0,0.524,0.476,PP,77
first came away movie quotes,2016-02-15 18:14:02,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
vou acabar indo assistir deadpool sozinho,2016-02-15 18:14:02,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:14:00,1,5,@YouTube,,,0.0,0.0,0.0,1.0,NN,77
este ver revenant el viernes ver deadpool,2016-02-15 18:14:00,0,4,,,,0.0,0.0,0.0,1.0,NN,77
deadpool cumple de un fan que lucha contra el,2016-02-15 18:13:59,0,0,,,,0.3182,0.0,0.223,0.777,PP,77
another thing liked girlfriend sex one judges even mentions,2016-02-15 18:13:59,0,0,,#Deadpool,,0.4215,0.0,0.259,0.741,PP,77
deadpool could goodfellas marvel still would notch gigli paul blart mall,2016-02-15 18:13:58,0,0,,,,0.4215,0.0,0.219,0.781,PP,77
film editor kept flying,2016-02-15 18:13:57,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
already road lady deadpool,2016-02-15 18:13:57,0,0,@LadyWandaWilson,,,0.0,0.0,0.0,1.0,NN,77
stay credit scene,2016-02-15 18:13:56,0,0,,#Deadpool,,0.3818,0.0,0.565,0.435,PP,77
yo que queria ir domingo la cancha pero si subero nunga viene mejor voy al cine ver deadpool,2016-02-15 18:13:56,3,0,,,,0.0,0.0,0.0,1.0,NN,77
deliver minor spoilers review,2016-02-15 18:13:56,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
wanna go see deadpool friday,2016-02-15 18:13:56,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool liveee,2016-02-15 18:13:55,1,0,,,,0.0,0.0,0.0,1.0,NN,77
necesito ir ver deadpool,2016-02-15 18:13:53,2,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool funny,2016-02-15 18:13:53,0,0,,#CelebrateMonday,,0.4404,0.0,0.744,0.256,PP,77
motion picture,2016-02-15 18:13:52,0,0,,#NowPlaying #Deadpool #Spotify #Music,,0.0,0.0,0.0,1.0,NN,77
imagina assistir deadpool em uma piscina da morte,2016-02-15 18:13:52,0,0,@valdezplong,,,0.0,0.0,0.0,1.0,NN,77
deadpool merc mouth shut brandon russell,2016-02-15 18:13:50,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool foi,2016-02-15 18:13:50,0,0,,,,0.0,0.0,0.0,1.0,NN,77
reasons see deadpool,2016-02-15 18:13:50,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool amazzzinnng,2016-02-15 18:13:49,0,1,,,,0.0,0.0,0.0,1.0,NN,77
en deadpool hay asi que quedate hasta,2016-02-15 18:13:49,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool subtitulada la con,2016-02-15 18:13:48,0,0,,,,0.0,0.0,0.0,1.0,NN,77
anyone wanna see deadpool,2016-02-15 18:13:48,0,1,,,,0.0,0.0,0.0,1.0,NN,77
ba ta louco uiahiuah gente deadpool em slow motion,2016-02-15 18:13:46,0,0,@FkZGustavo,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds deadpool,2016-02-15 18:13:46,0,0,,,,0.0,0.0,0.0,1.0,NN,77
en una hora el viernes deadpool el jueves que viene la vida,2016-02-15 18:13:46,1,1,,,,0.0,0.0,0.0,1.0,NN,77
vlh deadpool e muito foda,2016-02-15 18:13:44,1,1,,,,0.0,0.0,0.0,1.0,NN,77
saw deadpool two favourite people amazing road trip swaggy death defying,2016-02-15 18:13:44,0,1,@Deegster96 @safetypin_kiss,,,-0.0258,0.234,0.228,0.539,NN,77
need go see deadpool asappp,2016-02-15 18:13:44,0,0,,,,0.0,0.0,0.0,1.0,NN,77
going get makeup deadpool woooh,2016-02-15 18:13:42,0,0,@HolySkiditttles,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:13:42,0,1,,,,0.0,0.0,0.0,1.0,NN,77
see deadpool film,2016-02-15 18:13:42,0,0,,#chimifuckinchangas,,0.0,0.0,0.0,1.0,NN,77
want movie actually like movie deadpool glimmer hope,2016-02-15 18:13:41,0,0,@QuandtumTheory,,,0.6908,0.0,0.573,0.427,PP,77
deadpool medyo bastos lang,2016-02-15 18:13:41,0,0,,,,0.0,0.0,0.0,1.0,NN,77
promo deadpool hell,2016-02-15 18:13:41,0,1,@RoosterTeeth,#LazerTeam,,-0.6808,0.697,0.0,0.303,Neg,77
see deadpool last,2016-02-15 18:13:40,1,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool fucking saw hour ago still,2016-02-15 18:13:39,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool worth fucking hype,2016-02-15 18:13:38,0,1,,#Deadpool,,0.2263,0.0,0.388,0.612,PP,77
deadpool tomorrow gateway,2016-02-15 18:13:38,7,6,,,,0.0,0.0,0.0,1.0,NN,77
got back deadpool pretty,2016-02-15 18:13:37,0,1,@BigLepley,,,0.4939,0.0,0.516,0.484,PP,77
deadpool faz um dahora pra humilha meu,2016-02-15 18:13:36,0,0,@ManenteG4mes,,,0.0,0.0,0.0,1.0,NN,77
deadpool por una peli que nadie hacer es uno de los mayores de taquilla por,2016-02-15 18:13:33,0,0,@magnet_es,,,0.0,0.0,0.0,1.0,NN,77
watching deadpool tonight,2016-02-15 18:13:33,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool badass,2016-02-15 18:13:33,0,0,,,,-0.1531,0.615,0.0,0.385,Neg,77
fui cineminha com laura ver deadpool,2016-02-15 18:13:31,0,0,,,,0.0,0.0,0.0,1.0,NN,77
el vamos ver deadpool con los miercoles que bien te veo,2016-02-15 18:13:31,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool tiene que ser la,2016-02-15 18:13:30,0,0,,,,0.0,0.0,0.0,1.0,NN,77
alguem leva pra assistir deadpool please parece que sou unico que nao assisti,2016-02-15 18:13:29,0,0,,,,0.3182,0.0,0.161,0.839,PP,77
petit podcast du soir,2016-02-15 18:13:29,0,0,@COMICSBLOGFRA,#Deadpool #Chimichangas,,0.0,0.0,0.0,1.0,NN,77
deadpool still must watch,2016-02-15 18:13:29,1,1,,,,0.0,0.0,0.0,1.0,NN,77
world box office weekend february deadpool new force awakens leaves top,2016-02-15 18:13:29,0,0,,,,0.2023,0.0,0.153,0.847,PP,77
deadpool definitely funniest movie seen long time,2016-02-15 18:13:29,1,6,,,,0.743,0.0,0.558,0.442,PP,77
gostei de um de de deadpool que gostei e gostei,2016-02-15 18:13:28,0,0,@YouTube @andre_pilli,,,0.0,0.0,0.0,1.0,NN,77
deadpool hilarious,2016-02-15 18:13:28,0,2,,,,0.4019,0.0,0.73,0.27,PP,77
catch credits,2016-02-15 18:13:28,0,0,,#Thump #spoilers #justkidding #deadpool,,0.3612,0.0,0.714,0.286,PP,77
fuck wade people watched deadpool understand,2016-02-15 18:13:28,0,0,@9GAG,,,-0.5423,0.412,0.0,0.588,Neg,77
nmrl deadpool um dos melhores filmes que vi,2016-02-15 18:13:28,0,0,,,,0.0,0.0,0.0,1.0,NN,77
vou ver deadpool horas,2016-02-15 18:13:27,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool ist der,2016-02-15 18:13:26,0,0,,,,0.0,0.0,0.0,1.0,NN,77
non vedo di rivedere e soprattutto di poterne parlare ampiamente e liberamente xd,2016-02-15 18:13:26,0,0,,#Deadpool,,0.5859,0.0,0.275,0.725,PP,77
obligatory deadpool,2016-02-15 18:13:25,0,3,,,,0.0,0.0,0.0,1.0,NN,77
querendo assistir deadpool essa mas anima,2016-02-15 18:13:24,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool gittim sonunda aq,2016-02-15 18:13:23,0,1,,,,0.0,0.0,0.0,1.0,NN,77
thank perfect deadpool seen,2016-02-15 18:13:23,0,0,@VancityReynolds,#Deadpool,,0.7351,0.0,0.756,0.244,PP,77
por fin podido verla,2016-02-15 18:13:21,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
willing let someone take watch deadpool,2016-02-15 18:13:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
nem comentei mas fui ver deadpool,2016-02-15 18:13:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
predicted million deadpool doubled crazy,2016-02-15 18:13:21,0,0,@ThinkHero,,,-0.34,0.375,0.0,0.625,Neg,77
deadpool director tim miller remembers fox execs told get,2016-02-15 18:13:20,0,0,@EW,,,0.0,0.0,0.0,1.0,NN,77
rompe la cuarta pared es,2016-02-15 18:13:19,0,0,,#DeadPool,,0.0,0.0,0.0,1.0,NN,77
saw deadpool movie yesterday fucking amazing rated r reason people wanted fuck,2016-02-15 18:13:19,0,0,,,,0.1513,0.211,0.247,0.542,PP,77
need see deadpool,2016-02-15 18:13:19,0,7,,,,0.0,0.0,0.0,1.0,NN,77
sett deadpool bra,2016-02-15 18:13:18,0,1,,,,0.0,0.0,0.0,1.0,NN,77
cada vez que veo algo de deadpool dan ganas de verla,2016-02-15 18:13:18,0,0,,,,0.0,0.0,0.0,1.0,NN,77
much,2016-02-15 18:13:17,0,1,,#deadpool,,0.0,0.0,0.0,1.0,NN,77
came deadpool like heroic fucking,2016-02-15 18:13:17,0,0,@VancityReynolds,,,0.7269,0.0,0.67,0.33,PP,77
deadpool producer simon kinberg says could,2016-02-15 18:13:17,0,0,,,,0.0,0.0,0.0,1.0,NN,77
meu primo disse que deadpool mt massa gente ansiosa mas vou,2016-02-15 18:13:16,0,0,,,,0.0,0.0,0.0,1.0,NN,77
lucky best friend went see deadpool dx,2016-02-15 18:13:15,0,0,@Xion_Sapphire27,,,0.7351,0.233,0.593,0.174,PP,77
quarta eu vou ver deadpool bem animada obrigada emanuel c eh um amor,2016-02-15 18:13:15,0,0,,,,0.6124,0.0,0.267,0.733,PP,77
aaaaaaaaaaaaaaaaaahhhhhh deadpool melhor filme,2016-02-15 18:13:13,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool vale ou pena jogar,2016-02-15 18:13:13,0,0,@YouTube @zangadogames,,,0.0,0.0,0.0,1.0,NN,77
filme deadpool mto,2016-02-15 18:13:12,0,0,,,,0.0,0.0,0.0,1.0,NN,77
saw got cutest brought get charm bracelet baby perfect,2016-02-15 18:13:12,0,0,,#DeadPool #snickers #teddybear #Pandora,,0.8807,0.0,0.63,0.37,PP,77
best,2016-02-15 18:13:12,0,4,,#Deadpool,,0.6369,0.0,1.0,0.0,PP,77
wants see deadpool jasper dm reply,2016-02-15 18:13:11,0,0,@the,,,0.0,0.0,0.0,1.0,NN,77
cameron really excited deadpool,2016-02-15 18:13:11,0,1,,,,0.4005,0.0,0.473,0.527,PP,77
wanna go see deadpool,2016-02-15 18:13:11,0,1,,,,0.0,0.0,0.0,1.0,NN,77
know completely different categories,2016-02-15 18:13:09,0,0,,#Deadpool #StarWars,,0.0,0.0,0.0,1.0,NN,77
prohibido ver deadpool sin conocer estos de la cultura popular,2016-02-15 18:13:09,0,0,@ShockCo,,,-0.2023,0.25,0.194,0.556,Neg,77
deadpool cinema,2016-02-15 18:13:08,0,0,@PokeyBR,,,0.0,0.0,0.0,1.0,NN,77
el de deadpool hace mojar braga,2016-02-15 18:13:07,0,2,,,,0.0,0.0,0.0,1.0,NN,77
que alguien lleve ver deadpool porfavor,2016-02-15 18:13:06,1,1,,,,0.0,0.0,0.0,1.0,NN,77
watched deadpool one best well done,2016-02-15 18:13:05,0,1,,#Deadpool #DeadpoolMovie #Marvel,,0.743,0.0,0.612,0.388,PP,77
want watch deadpool,2016-02-15 18:13:05,0,0,,,,0.0772,0.0,0.394,0.606,PP,77
se barrarem deadpool ficar puto,2016-02-15 18:13:05,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool ou ultimo de bruxas,2016-02-15 18:13:05,0,0,@PokeyBR,,,0.0,0.0,0.0,1.0,NN,77
see deadpool,2016-02-15 18:13:04,0,0,@JesseGladsaget,,,0.0,0.0,0.0,1.0,NN,77
director predicts studios miss point deadpool success via,2016-02-15 18:13:04,0,0,@thr,,,0.4767,0.142,0.327,0.531,PP,77
seeing deadpoopl tomorrow star wars deadpool within days week starting,2016-02-15 18:13:04,0,0,,,,-0.5574,0.286,0.0,0.714,Neg,77
tried watch deadpool tickets haha,2016-02-15 18:13:03,0,0,,,,0.4588,0.0,0.429,0.571,PP,77
deadpool movie even straight shouts blade one come people,2016-02-15 18:13:02,0,2,,,,0.2263,0.0,0.192,0.808,PP,77
lo bueno de los anuncios ha sido el de deadpool,2016-02-15 18:13:01,2,4,,#PrincesasOlimpicas,,0.34,0.0,0.211,0.789,PP,77
deadpool e jesus mesma,2016-02-15 18:13:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
helmer james gunn slams deadline studio exec deadpool succeeded via deadline,2016-02-15 18:13:00,0,0,,,,0.4215,0.0,0.219,0.781,PP,77
deadpool karma karma,2016-02-15 18:13:00,0,0,@lohwanrong,,,0.0,0.0,0.0,1.0,NN,77
snuck deadpool like badass,2016-02-15 18:13:00,0,0,,,,0.2263,0.262,0.41,0.328,PP,77
deadpool tight,2016-02-15 18:13:00,0,0,,,,0.0,0.0,0.0,1.0,NN,77
really want see deadpool since everyone go age,2016-02-15 18:13:00,0,1,,,,0.1513,0.0,0.185,0.815,PP,77
watched deadpool,2016-02-15 18:12:59,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool best movie,2016-02-15 18:12:59,0,1,,,,0.6369,0.0,0.677,0.323,PP,77
sobre deadpool recomendo sim recomendo muito,2016-02-15 18:12:59,0,0,,,,0.0,0.0,0.0,1.0,NN,77
meganmoviegirl james gunn defends praises deadpool nsfw rant,2016-02-15 18:12:59,0,0,,,,0.25,0.203,0.288,0.508,PP,77
il trailer di deadpool tv aaaah,2016-02-15 18:12:59,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool muito muito pica,2016-02-15 18:12:58,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool sets opening weekend box office record films,2016-02-15 18:12:58,0,0,,,,0.0,0.0,0.0,1.0,NN,77
seen deadpool stop whatever,2016-02-15 18:12:58,0,1,,,,-0.296,0.423,0.0,0.577,Neg,77
deadpool director tim miller remembers fox execs told get,2016-02-15 18:12:57,0,0,@EW,,,0.0,0.0,0.0,1.0,NN,77
lo que yo quiero es dejar de asombrarme con cada cosa que pero deadpool star gog,2016-02-15 18:12:55,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:12:55,0,0,,,,0.0,0.0,0.0,1.0,NN,77
need relationship like wade vanessa deadpool js,2016-02-15 18:12:55,0,0,,,,0.3612,0.0,0.294,0.706,PP,77
llevadme ver deadpool,2016-02-15 18:12:54,0,1,,,,0.0,0.0,0.0,1.0,NN,77
lrt complain deadpool pan,2016-02-15 18:12:54,0,0,@anyone,,,-0.3612,0.455,0.0,0.545,Neg,77
think deadpool,2016-02-15 18:12:54,0,0,,,,0.0,0.0,0.0,1.0,NN,77
para que estrenen deadpool,2016-02-15 18:12:53,1,4,,,,0.0,0.0,0.0,1.0,NN,77
deadpool melhor filme,2016-02-15 18:12:53,0,0,,,,0.0,0.0,0.0,1.0,NN,77
warning slight deadpool spoiler,2016-02-15 18:12:53,0,0,,,,-0.34,0.444,0.0,0.556,Neg,77
assiste fuga em alcatraz ou primeira fortaleza ou deadpool,2016-02-15 18:12:53,0,0,@PokeyBR,,,0.0,0.0,0.0,1.0,NN,77
saw deadpool best movie ever,2016-02-15 18:12:52,0,0,@Michael5SOS,,,0.6369,0.0,0.512,0.488,PP,77
gostei de um de deadpool veredito omeletv,2016-02-15 18:12:52,0,0,@YouTube @omelete,,,0.0,0.0,0.0,1.0,NN,77
quiero ver deadpool,2016-02-15 18:12:51,0,0,,,,0.0,0.0,0.0,1.0,NN,77
watched time comfy ass recliner,2016-02-15 18:12:51,0,0,,#Deadpool,,-0.5423,0.467,0.0,0.533,Neg,77
neutral,2016-02-15 18:12:50,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
quiero ver deadpool,2016-02-15 18:12:50,0,0,,,,0.0,0.0,0.0,1.0,NN,77
great hyped check review,2016-02-15 18:12:49,0,0,,#Deadpool #PFYMT #moviereviews,,0.6249,0.0,0.577,0.423,PP,77
hahaha see lah kakak ktk sik minat deadpool belum ada crita gik masih tp duit dh hbs hahahaha,2016-02-15 18:12:49,0,0,@missddiyanaz,,,0.5574,0.0,0.175,0.825,PP,77
deadpool e mais fuleiro que eu kkk,2016-02-15 18:12:49,0,1,,,,0.0,0.0,0.0,1.0,NN,77
si tengo que elegir entre ver deadpool otra vez mirar el techo por horas elijo mirar el,2016-02-15 18:12:49,0,3,,,,0.0,0.0,0.0,1.0,NN,77
finally seeing deadpool woo woo,2016-02-15 18:12:48,0,4,,,,0.7351,0.0,0.674,0.326,PP,77
okay listen know much moneyz left like deadpool shirts least opm shirt quertee want plz,2016-02-15 18:12:48,0,0,,,,0.6124,0.0,0.389,0.611,PP,77
maioria das pessoas falando filme deadpool e eu ainda nem fui assistir,2016-02-15 18:12:47,0,0,,,,0.0,0.0,0.0,1.0,NN,77
quierooo verrr deadpool yaaaaaa,2016-02-15 18:12:46,1,2,,,,0.0,0.0,0.0,1.0,NN,77
since plans tomorrow deadpool going watch favorite eps tonight birthday eve invited min,2016-02-15 18:12:46,0,11,,,,0.4588,0.0,0.2,0.8,PP,77
wanna see deadpool lot someone take pls,2016-02-15 18:12:46,0,1,,,,0.0772,0.0,0.178,0.822,PP,77
deadpool get cut,2016-02-15 18:12:45,0,0,,,,-0.2732,0.512,0.0,0.488,Neg,77
need little deadpool movie,2016-02-15 18:12:45,1,1,,,,0.0,0.0,0.0,1.0,NN,77
seeing deadpool tomorrow,2016-02-15 18:12:44,0,2,,,,0.0,0.0,0.0,1.0,NN,77
cada vez que veo el trailer de deadpool,2016-02-15 18:12:44,0,1,,,,0.0,0.0,0.0,1.0,NN,77
origin hydra bob show notes fabian nicieza cable deadpool,2016-02-15 18:12:43,0,0,,#Deadpool #podcast,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:12:42,0,0,,,,0.0,0.0,0.0,1.0,NN,77
people find deadpool,2016-02-15 18:12:42,1,2,,,,0.0,0.0,0.0,1.0,NN,77
alta peli deadpool,2016-02-15 18:12:41,0,0,,,,0.0,0.0,0.0,1.0,NN,77
simon kinberg believes film could deadpool,2016-02-15 18:12:40,3,5,,#Marvel #Deadpool,,0.0,0.0,0.0,1.0,NN,77
wtf deadpool,2016-02-15 18:12:40,0,0,,,,-0.5859,0.792,0.0,0.208,Neg,77
motiva deadpool,2016-02-15 18:12:40,0,0,,,,0.0,0.0,0.0,1.0,NN,77
retweet follow chance win deadpool funko pop,2016-02-15 18:12:39,0,0,,,,0.7003,0.0,0.537,0.463,PP,77
deadpool du dla tout ce que vous voulez,2016-02-15 18:12:39,0,0,,,,-0.128,0.176,0.0,0.824,Neg,77
someone please please please go see deadpool,2016-02-15 18:12:39,0,2,,,,0.7096,0.0,0.633,0.367,PP,77
go promenade,2016-02-15 18:12:38,0,1,@AMC,#deadpool,,0.0,0.0,0.0,1.0,NN,77
natascha convidando todo mundo pra assistir deadpool mas ela se lembrou que nao tem dinheiro pra ir ai ela nao vai mais ahahahah chorrei,2016-02-15 18:12:37,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de watch deadpool easter secret cameos references,2016-02-15 18:12:37,0,0,@YouTube @mrsundaymovies,,,0.0,0.0,0.0,1.0,NN,77
deadpool producer simon kinberg says could,2016-02-15 18:12:37,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool marvel yolda,2016-02-15 18:12:36,0,1,,,,0.4215,0.0,0.583,0.417,PP,77
ready movie college point multiplex deadpool ny,2016-02-15 18:12:36,0,0,,,,0.3612,0.0,0.294,0.706,PP,77
meet internet friends youtubers oli book mr robot deadpool dvd happiness travel world,2016-02-15 18:12:36,0,1,,,,0.7717,0.0,0.379,0.621,PP,77
deadpool far one best films seen ages,2016-02-15 18:12:35,0,0,,,,0.6369,0.0,0.412,0.588,PP,77
liked video deadpool healing factor science kyle,2016-02-15 18:12:35,0,0,@YouTube,,,0.4215,0.0,0.318,0.682,PP,77
watch deadpool,2016-02-15 18:12:34,1,1,@Michael5SOS,,,0.0,0.0,0.0,1.0,NN,77
