body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
ima go see deadpool tomorrow,2016-02-12 18:07:36,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool best film,2016-02-12 18:07:36,0,1,,,,0.6369,0.0,0.677,0.323,PP,77
que iba salir el la de deadpool,2016-02-12 18:07:36,0,0,,,,0.0,0.0,0.0,1.0,NN,77
chaotic neutral cat effortlessly pulls deadpool cosplay,2016-02-12 18:07:36,0,0,,,,-0.4939,0.348,0.0,0.652,Neg,77
ha gustado un de deadpool,2016-02-12 18:07:35,0,0,@YouTube,,,0.34,0.0,0.375,0.625,PP,77
liked video titles deadpool,2016-02-12 18:07:35,0,0,@YouTube,#243,,0.4215,0.0,0.483,0.517,PP,77
un video de de es deadpool,2016-02-12 18:07:35,0,0,@YouTube @alexmonthy,,,0.0,0.0,0.0,1.0,NN,77
liked video deadpool spoilers review,2016-02-12 18:07:35,0,0,@YouTube,,,0.4215,0.0,0.412,0.588,PP,77
deadpool looks sick,2016-02-12 18:07:35,0,0,,,,-0.5106,0.623,0.0,0.377,Neg,77
talking,2016-02-12 18:07:35,0,0,@jasminebassdrop,#cosplay #deadpool #domino #perfect,,0.0,0.0,0.0,1.0,NN,77
social media news chaotic neutral cat effortlessly pulls deadpool ryan merc,2016-02-12 18:07:35,0,1,,,,-0.4939,0.242,0.0,0.758,Neg,77
assistindo deadpool filme,2016-02-12 18:07:34,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool vale ou pena jogar,2016-02-12 18:07:34,0,0,@YouTube @zangadogames,,,0.0,0.0,0.0,1.0,NN,77
ready merc mouth,2016-02-12 18:07:34,0,0,,#deadpool #deadpoolmovie,,0.3612,0.0,0.556,0.444,PP,77
trebuia mai mult,2016-02-12 18:07:34,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
vamo fazer vaquinha p gente assistir deadpool junto gente,2016-02-12 18:07:34,1,0,,,,0.0,0.0,0.0,1.0,NN,77
un video de de es deadpool,2016-02-12 18:07:34,0,0,@YouTube @alexmonthy,,,0.0,0.0,0.0,1.0,NN,77
un video de de lokistrikes deadpool power concurso,2016-02-12 18:07:34,0,0,@YouTube @lokistrikes,,,0.0,0.0,0.0,1.0,NN,77
ik vind een van whisper challenge ryan reynolds deadpool,2016-02-12 18:07:34,0,0,@YouTube @ksiolajidebt,,,0.0772,0.0,0.14,0.86,PP,77
comment ils ont deadpool,2016-02-12 18:07:34,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de poderes de deadpool nerdologia,2016-02-12 18:07:33,0,0,@YouTube @nerdologia,,,0.0,0.0,0.0,1.0,NN,77
dia de dia de assistir deadpool,2016-02-12 18:07:33,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ha gustado un de de blue uhc default edit lag,2016-02-12 18:07:33,1,2,@YouTube @vemahd,,,0.0,0.187,0.187,0.625,NN,77
iyi ki internetim gitti yoksa star oldugu gibi deadpool icin de bir gunde kim kimin ic guveysi filme gitmeden ogrenicektim,2016-02-12 18:07:33,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool aight,2016-02-12 18:07:33,0,1,,#boobies,,0.0,0.0,0.0,1.0,NN,77
postei uma imagem deadpool filtro meu snap e vieram perguntar se era,2016-02-12 18:07:32,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-12 18:07:31,0,1,,,,0.0,0.0,0.0,1.0,NN,77
wanted see deadpool today guess gotta wait till tomorrow,2016-02-12 18:07:31,0,0,,,,0.0,0.0,0.0,1.0,NN,77
quero domingo logo pra ver deadpool aguento mais todo mundo falando que,2016-02-12 18:07:31,0,2,,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-12 18:07:31,0,0,,,,0.0,0.0,0.0,1.0,NN,77
hell yeah seein deadpool,2016-02-12 18:07:30,0,0,,,,-0.5267,0.523,0.25,0.227,Neg,77
deadpool movie review collider via,2016-02-12 18:07:30,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,77
deadpool best movie ever,2016-02-12 18:07:29,0,0,,,,0.6369,0.0,0.583,0.417,PP,77
deadpool estou em multicine cinemas assistindo deadpool em pi,2016-02-12 18:07:29,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool writer details action scenes removed budget cut,2016-02-12 18:07:29,0,0,,#article,,-0.2732,0.231,0.0,0.769,Neg,77
already gingered watch deadpool,2016-02-12 18:07:28,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool jerry mccabe,2016-02-12 18:07:28,0,0,@The,#RyanReynolds,,0.0,0.0,0.0,1.0,NN,77
movie fucken lit fam one funniest films ever seen lol need go watch one,2016-02-12 18:07:28,0,0,,#Deadpool,,0.7506,0.0,0.348,0.652,PP,77
pop vinyl deadpool wants tag along,2016-02-12 18:07:27,1,6,,,,0.0,0.0,0.0,1.0,NN,77
deadpool banged,2016-02-12 18:07:27,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool genial putain,2016-02-12 18:07:27,0,0,,,,0.4215,0.0,0.583,0.417,PP,77
desde que vi los vengadores la segunda con deadpool lo estoy sintiendo,2016-02-12 18:07:26,0,4,,,,0.0,0.0,0.0,1.0,NN,77
first scene tears inside jokes,2016-02-12 18:07:26,0,0,,#Deadpool,,0.0258,0.275,0.29,0.435,NN,77
take kid see deadpool remember many negatives,2016-02-12 18:07:25,0,1,@lukelucas,,,0.0,0.0,0.0,1.0,NN,77
deadpool tonight lit,2016-02-12 18:07:25,0,2,,,,0.0,0.0,0.0,1.0,NN,77
win awesome deadpool,2016-02-12 18:07:25,0,0,,,,0.836,0.0,0.888,0.112,PP,77
deadpool sick,2016-02-12 18:07:25,0,1,,,,-0.5106,0.767,0.0,0.233,Neg,77
deadpool ki david beckham espirisini ben de ama pek sinemaya para verdikleri kahkaha,2016-02-12 18:07:25,0,1,,,,0.0,0.0,0.0,1.0,NN,77
pazar berkle deadpool gidicektik ama beni beklemeden herif,2016-02-12 18:07:24,0,5,,,,0.0,0.0,0.0,1.0,NN,77
someone come see deadpool,2016-02-12 18:07:24,0,1,,,,0.0,0.0,0.0,1.0,NN,77
usually watch superhero l said superhero,2016-02-12 18:07:24,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
saw deadpool last night loved well wondering fanmail sequel,2016-02-12 18:07:23,0,0,@briannahilde,,,0.7184,0.0,0.462,0.538,PP,77
neutral,2016-02-12 18:07:23,0,1,@616Politics,#cyclops #deadpool #whitequeen #joequesada,,0.0,0.0,0.0,1.0,NN,77
deadpool esgotado,2016-02-12 18:07:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
best deadpool comics guide print magazine,2016-02-12 18:07:22,0,1,@sharethis,,,0.6369,0.0,0.457,0.543,PP,77
las palabras preferidas de son chimichanga por,2016-02-12 18:07:22,0,1,@pancetman,#Deadpool #SoloEnCines,,0.0,0.0,0.0,1.0,NN,77
que consigo ver os deadpool pra,2016-02-12 18:07:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
interesting fun tomorrow deadpool bros awesome weekend even started yet,2016-02-12 18:07:21,0,1,,,,0.8779,0.0,0.591,0.409,PP,77
deadpool batman v superman civil war,2016-02-12 18:07:20,0,0,,,,-0.5994,0.494,0.0,0.506,Neg,77
deadpool everything wanted best marvel character country,2016-02-12 18:07:19,0,1,,,,0.7906,0.0,0.583,0.417,PP,77
deadpool could end one profitable fox even want make,2016-02-12 18:07:19,1,2,,,,0.4939,0.0,0.375,0.625,PP,77
deadpool cusses lot movie look comic deadpool actually bad words,2016-02-12 18:07:18,0,0,,,,-0.5423,0.28,0.0,0.72,Neg,77
deadpool good,2016-02-12 18:07:18,0,0,,,,0.4404,0.0,0.744,0.256,PP,77
well confirmed deadpool reynalds done character proud,2016-02-12 18:07:16,0,0,,#driveby #DeadpoolMovie,,0.6369,0.0,0.51,0.49,PP,77
deadpool release denied china,2016-02-12 18:07:16,0,0,,#Deadpool #Deadpool,,-0.4404,0.492,0.0,0.508,Neg,77
neutral,2016-02-12 18:07:16,0,0,,#DeadpoolMovie #DeadpoolTrailer #Deadpool,,0.0,0.0,0.0,1.0,NN,77
got back seeing watching morena baccarin became lot,2016-02-12 18:07:14,0,1,,#Deadpool #Gotham,,0.0,0.0,0.0,1.0,NN,77
long wait see deadpool gonna painful l,2016-02-12 18:07:13,0,0,,,,-0.4404,0.367,0.0,0.633,Neg,77
really enjoyed deadpool hoping get around shattered dimensions later,2016-02-12 18:07:13,0,0,@JKCompletesIt,,,0.5509,0.197,0.422,0.381,PP,77
deadpool,2016-02-12 18:07:13,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool broke,2016-02-12 18:07:13,0,1,,,,-0.4215,0.737,0.0,0.263,Neg,77
chaotic neutral cat effortlessly pulls deadpool cosplay,2016-02-12 18:07:12,0,0,,,,-0.4939,0.348,0.0,0.652,Neg,77
va salir deadpool,2016-02-12 18:07:12,0,0,@_phxntomhive,,,0.0,0.0,0.0,1.0,NN,77
cola em mim que te ensino umas paradas massa deadpool pra tu ficar por,2016-02-12 18:07:12,0,0,@dimateria,,,0.0,0.0,0.0,1.0,NN,77
deadpool sure loved,2016-02-12 18:07:11,0,0,,,,0.7351,0.0,0.861,0.139,PP,77
deadpool amazing,2016-02-12 18:07:10,1,0,,,,0.5859,0.0,0.792,0.208,PP,77
wanted go see deadpool today mom said tell brother bc want take girls night us lol,2016-02-12 18:07:09,0,1,,,,0.4767,0.0,0.227,0.773,PP,77
take bow,2016-02-12 18:07:08,1,1,@VancityReynolds,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
valeu foi um perfeito escroto como realmente deve,2016-02-12 18:07:08,0,0,,#Deadpool #Cinema,,0.0,0.0,0.0,1.0,NN,77
deadpool bom demais,2016-02-12 18:07:08,1,2,,,,0.0,0.0,0.0,1.0,NN,77
super stoked see deadpool,2016-02-12 18:07:07,0,1,,,,0.5994,0.0,0.565,0.435,PP,77
deadpool going hype,2016-02-12 18:07:06,0,5,,,,0.0,0.0,0.0,1.0,NN,77
vienen ver deadpool con los hijos de tienen la mas puta idea de lo que van ver,2016-02-12 18:07:06,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool violent crude definitely recommend going see,2016-02-12 18:07:05,1,1,,,,-0.5267,0.481,0.329,0.19,Neg,77
deadpool,2016-02-12 18:07:05,0,1,@watchmecomeup__,,,0.0,0.0,0.0,1.0,NN,77
im seeing deadpool gonna lit,2016-02-12 18:07:05,1,3,,,,0.0,0.0,0.0,1.0,NN,77
one wants see deadpool w,2016-02-12 18:07:05,0,5,,,,0.0,0.0,0.0,1.0,NN,77
deadpool tonight,2016-02-12 18:07:04,0,0,,,,0.0,0.0,0.0,1.0,NN,77
guess seeing deadpool tomorrow avoid day,2016-02-12 18:07:04,0,0,,,,-0.296,0.306,0.0,0.694,Neg,77
deadpool awesome happy bday,2016-02-12 18:07:04,0,1,@aneestbh,,,0.8316,0.0,0.796,0.204,PP,77
someone take see deadpool againnnn,2016-02-12 18:07:04,0,0,,,,0.0,0.0,0.0,1.0,NN,77
boa de jogar deadpool search yt e aparecer epi que ele aparece em spider man e fan made,2016-02-12 18:07:03,0,1,,,,0.3182,0.0,0.133,0.867,PP,77
mashable chaotic neutral cat effortlessly pulls deadpool cosplay,2016-02-12 18:07:03,0,1,,,,-0.4939,0.314,0.0,0.686,Neg,77
deadpool,2016-02-12 18:07:03,1,0,,,,0.0,0.0,0.0,1.0,NN,77
see deadpool,2016-02-12 18:07:03,0,1,,,,0.0,0.0,0.0,1.0,NN,77
making deadpool brownies try get dad take see deadpool movie xd,2016-02-12 18:07:02,0,0,,,,0.5859,0.0,0.275,0.725,PP,77
neutral,2016-02-12 18:07:02,0,0,,#,,0.0,0.0,0.0,1.0,NN,77
deadpool quite expected really enjoyed getting ready trip swansea tomorrow watch,2016-02-12 18:07:02,0,0,,#saintsfc,,0.7664,0.0,0.424,0.576,PP,77
deadpool r member last time laughed,2016-02-12 18:07:02,0,0,,,,0.4588,0.0,0.429,0.571,PP,77
tipo eu estou solteira e queria ir com todos domingo ao cinema ver deadpool,2016-02-12 18:07:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
foto de deadpool,2016-02-12 18:07:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool fucking,2016-02-12 18:07:01,0,1,,,,0.0,0.0,0.0,1.0,NN,77
proper wait see deadpool sunday,2016-02-12 18:07:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
meine freunde bekannte aus der warum habt ihr deadpool schon es mit eurem lover vor od scheinlich keine,2016-02-12 18:07:00,0,0,,,,0.5859,0.0,0.183,0.817,PP,77
movies packed deadpool roll fat one go eat,2016-02-12 18:07:00,0,0,,,,0.0,0.0,0.0,1.0,NN,77
want go watch deadpool bad,2016-02-12 18:06:59,0,0,,,,-0.4939,0.449,0.167,0.385,Neg,77
deadpool,2016-02-12 18:06:59,0,0,,,,0.0,0.0,0.0,1.0,NN,77
hearing good things deadpool,2016-02-12 18:06:59,1,1,,,,0.4404,0.0,0.492,0.508,PP,77
que eh deadpool,2016-02-12 18:06:58,0,0,,,,0.0,0.0,0.0,1.0,NN,77
tonight definitely guy bought tickets,2016-02-12 18:06:58,0,0,,#deadpool #tickets,,0.4019,0.0,0.403,0.597,PP,77
deadpool dope,2016-02-12 18:06:58,0,3,,,,0.0,0.0,0.0,1.0,NN,77
deadpool es uno de esos personajes que encantaria soy digna de tanta,2016-02-12 18:06:57,0,0,,,,0.0,0.0,0.0,1.0,NN,77
agr sentei na poltrona mt ansioso pra ver deadpool flw depois eu falo como foi,2016-02-12 18:06:57,0,0,,,,0.0,0.0,0.0,1.0,NN,77
hoy toca deadpool,2016-02-12 18:06:57,0,0,,,,0.0,0.0,0.0,1.0,NN,77
quiero ver deadpool ttiiiioooo,2016-02-12 18:06:57,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool trying hard,2016-02-12 18:06:57,0,0,,,,-0.1027,0.412,0.0,0.588,Neg,77
deadpool pure flames,2016-02-12 18:06:56,0,3,,,,0.0,0.0,0.0,1.0,NN,77
secrets know deadpool even ryan deadpool completely,2016-02-12 18:06:56,0,0,,#goodnews,,0.0,0.0,0.0,1.0,NN,77
redeemed deadpool disaster really fun film,2016-02-12 18:06:56,0,0,@VancityReynolds,,,0.2006,0.316,0.454,0.231,PP,77
deadpool cineflix,2016-02-12 18:06:55,0,0,,,,0.0,0.0,0.0,1.0,NN,77
queria ver filme deadpool,2016-02-12 18:06:54,0,0,,,,0.0,0.0,0.0,1.0,NN,77
quiero ver deadpool hoy mismo,2016-02-12 18:06:54,0,0,,,,0.0,0.0,0.0,1.0,NN,77
realised gonna seeing deadpool thw rwby finale comes shitshtishtishti,2016-02-12 18:06:54,0,1,,,,0.0,0.0,0.0,1.0,NN,77
le film deadpool est tout simplement une un des meilleurs films le personnage est comme dans les comics,2016-02-12 18:06:54,0,0,,,,-0.128,0.081,0.0,0.919,Neg,77
even take cousin brother go see deadpool feel like even bigger pos,2016-02-12 18:06:53,0,0,,,,0.3612,0.0,0.185,0.815,PP,77
deadpool movie giveaway,2016-02-12 18:06:53,0,0,,#9998,,0.0,0.0,0.0,1.0,NN,77
deadpool great movie,2016-02-12 18:06:53,0,0,,,,0.6249,0.0,0.672,0.328,PP,77
want see deadpool bad,2016-02-12 18:06:52,0,0,,,,-0.4939,0.515,0.191,0.294,Neg,77
saliendo de ver deadpool,2016-02-12 18:06:52,1,0,,,,0.0,0.0,0.0,1.0,NN,77
nina forever playing anywhere suffer deadpool ryan reynolds,2016-02-12 18:06:52,0,2,,,,-0.4019,0.31,0.159,0.531,Neg,77
quick selfie deadpool get screen,2016-02-12 18:06:52,0,0,,,,0.0,0.0,0.0,1.0,NN,77
secrets know deadpool even ryan deadpool completely,2016-02-12 18:06:52,0,0,,,,0.0,0.0,0.0,1.0,NN,77
need humor game,2016-02-12 18:06:51,0,0,,#Deadpool,,0.2732,0.0,0.512,0.488,PP,77
saw made pumped driving like maniac drive,2016-02-12 18:06:51,0,2,@deadpoolmovie,#Deadpool,,-0.1531,0.292,0.236,0.472,Neg,77
secrets know deadpool even ryan reynolds,2016-02-12 18:06:51,0,0,,#Love #RT,,0.0,0.0,0.0,1.0,NN,77
nba allstar weekend saka deadpool great week,2016-02-12 18:06:51,0,0,,,,0.6249,0.0,0.406,0.594,PP,77
added video playlist deadpool full movie special edition,2016-02-12 18:06:50,0,0,@YouTube,#SHRoundup,,0.4019,0.0,0.278,0.722,PP,77
liked video titles deadpool,2016-02-12 18:06:50,0,0,@YouTube,#243,,0.4215,0.0,0.483,0.517,PP,77
secrets know deadpool even ryan reynolds,2016-02-12 18:06:50,0,0,,,,0.0,0.0,0.0,1.0,NN,77
congratulations everyone involved longtime deadpool fan thrilled,2016-02-12 18:06:48,0,0,@VancityReynolds,#DeadpoolMovie,,0.8442,0.0,0.695,0.305,PP,77
going see deadpool super,2016-02-12 18:06:48,0,1,,,,0.5994,0.0,0.565,0.435,PP,77
secrets know deadpool even ryan reynolds,2016-02-12 18:06:48,0,0,@HCP520,#GOOD #NEWS #STUFF #LOVE,,0.0,0.0,0.0,1.0,NN,77
deadpool movie review,2016-02-12 18:06:47,0,0,,,,0.0,0.0,0.0,1.0,NN,77
wanna go see deadpool,2016-02-12 18:06:46,0,1,,,,0.0,0.0,0.0,1.0,NN,77
entre el deadpool recomiendo deadpool mil veces,2016-02-12 18:06:46,0,1,,,,0.0,0.0,0.0,1.0,NN,77
altas ganas de ver deadpool,2016-02-12 18:06:46,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool really fucking good recommend everyone loved,2016-02-12 18:06:46,0,1,,,,0.8863,0.0,0.722,0.278,PP,77
need deadpool biqoq cause ya got one thanks,2016-02-12 18:06:46,4,5,@hEnereyG,,,0.4404,0.0,0.293,0.707,PP,77
deadpool spoiler yemeden izlemek istiyorum,2016-02-12 18:06:45,0,1,,,,0.0,0.0,0.0,1.0,NN,77
uzun izledigim en filmdi,2016-02-12 18:06:45,0,0,,#DeadpoolMovie #Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool everything ever hoped,2016-02-12 18:06:44,0,1,,,,0.3818,0.0,0.464,0.536,PP,77
vou ver deadpool,2016-02-12 18:06:43,0,0,,,,0.0,0.0,0.0,1.0,NN,77
cinemark rabbit,2016-02-12 18:06:42,0,0,,#Yelp #Deadpool,,0.0,0.0,0.0,1.0,NN,77
brilliant,2016-02-12 18:06:41,0,0,,#Deadpool,,0.5859,0.0,1.0,0.0,PP,77
get see deadpool,2016-02-12 18:06:40,0,1,,,,0.0,0.0,0.0,1.0,NN,77
amazing items coming,2016-02-12 18:06:39,1,0,,#deadpool #Marvel,,0.5859,0.0,0.655,0.345,PP,77
juiced deadpool,2016-02-12 18:06:39,0,4,,,,0.0,0.0,0.0,1.0,NN,77
surprising thing deadpool took long make marvel tv scratch itch,2016-02-12 18:06:38,0,0,,,,0.5994,0.0,0.38,0.62,PP,77
neutral,2016-02-12 18:06:38,0,2,,#Deadpool #awesome # #,,0.0,0.0,0.0,1.0,NN,77
need watch deadpool immediately,2016-02-12 18:06:38,0,4,,,,0.0,0.0,0.0,1.0,NN,77
reynalds favor de deadpool ter um namorado ryan reynalds fala sobre parceria com homem,2016-02-12 18:06:38,0,0,,,,0.4019,0.0,0.172,0.828,PP,77
want go see deadpool,2016-02-12 18:06:38,0,0,,,,0.0772,0.0,0.302,0.698,PP,77
highly recommend people go see deadpool,2016-02-12 18:06:38,0,0,,,,0.4201,0.0,0.358,0.642,PP,77
bro see deadpool way record undertale,2016-02-12 18:06:38,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool efsaneydi gidin izleyin,2016-02-12 18:06:38,1,7,,,,0.0,0.0,0.0,1.0,NN,77
love betty deadpool review video via,2016-02-12 18:06:37,0,1,@thatishhhh,#bettywhite #deadpool,,0.6369,0.0,0.457,0.543,PP,77
um gonna watch deadpool,2016-02-12 18:06:36,0,0,,,,0.0,0.0,0.0,1.0,NN,77
getting shape deadpool fl,2016-02-12 18:06:36,0,0,@LAFitness,,,0.0,0.0,0.0,1.0,NN,77
el apodo de deadpool es el mercenario bocon mer mouth,2016-02-12 18:06:35,0,0,@ELTIEMPOTELE,#EsTiempoDe,,0.0,0.0,0.0,1.0,NN,77
estou em cinemark assistindo deadpool em df,2016-02-12 18:06:35,0,1,,,,0.0,0.0,0.0,1.0,NN,77
reynolds es deadpool ya da tanto asco ese deadpool ryan reynolds cae bien,2016-02-12 18:06:35,0,1,,,,0.0,0.0,0.0,1.0,NN,77
added video playlist titles deadpool,2016-02-12 18:06:34,0,0,@YouTube,#243,,0.0,0.0,0.0,1.0,NN,77
bc u see deadpool,2016-02-12 18:06:34,0,0,@DViibes,,,0.0,0.0,0.0,1.0,NN,77
falaram que deadpool foda pra,2016-02-12 18:06:34,0,0,,,,0.0,0.0,0.0,1.0,NN,77
u seen deadpool,2016-02-12 18:06:33,0,0,@kugs_official,,,0.0,0.0,0.0,1.0,NN,77
go see deadpool,2016-02-12 18:06:33,0,0,@ashley_koehler,,,0.0,0.0,0.0,1.0,NN,77
deadpool good ass,2016-02-12 18:06:33,0,0,,,,-0.1531,0.473,0.392,0.135,Neg,77
wants watch deadpool,2016-02-12 18:06:33,2,1,,,,0.0,0.0,0.0,1.0,NN,77
kinda wanna see deadpool,2016-02-12 18:06:33,0,0,,,,0.0,0.0,0.0,1.0,NN,77
going see deadpool tonight goooooo,2016-02-12 18:06:32,0,0,,,,0.0,0.0,0.0,1.0,NN,77
los nerds ya se enojaron acusan de amargado plagiador de bios de pero lo q opino de deadpool,2016-02-12 18:06:32,4,1,,,,0.0,0.0,0.0,1.0,NN,77
tenho que ver deadpool mais uma vez jsjdhdbd,2016-02-12 18:06:31,0,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool good,2016-02-12 18:06:31,0,0,,,,0.4404,0.0,0.744,0.256,PP,77
loved loved everything,2016-02-12 18:06:30,0,1,,#Deadpool,,0.8316,0.0,0.886,0.114,PP,77
deadpool melhor pessoa,2016-02-12 18:06:30,0,0,,,,0.0,0.0,0.0,1.0,NN,77
pumped see deadpool tonight,2016-02-12 18:06:29,0,2,,,,0.0,0.0,0.0,1.0,NN,77
everyone watching deadpool im,2016-02-12 18:06:29,0,0,,,,0.0,0.0,0.0,1.0,NN,77
n assisti deadpool hj,2016-02-12 18:06:29,0,0,,,,0.0,0.0,0.0,1.0,NN,77
estoy en para deadpool en distrito federal,2016-02-12 18:06:28,0,0,@Cinemex,,,0.0,0.0,0.0,1.0,NN,77
voir deadpool et franchement le il est,2016-02-12 18:06:27,1,5,,,,0.0,0.0,0.0,1.0,NN,77
love studio owned shit treatment deadpool giving us perfection,2016-02-12 18:06:27,1,1,@smoakswift,,,0.7717,0.19,0.545,0.265,PP,77
neutral,2016-02-12 18:06:27,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-12 18:06:26,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool incredible,2016-02-12 18:06:26,0,2,,,,0.0,0.0,0.0,1.0,NN,77
going see deadpool tonight goooooo,2016-02-12 18:06:26,0,1,,,,0.0,0.0,0.0,1.0,NN,77
think first movie see,2016-02-12 18:06:25,0,0,@VancityReynolds,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
quiero una remera de deadpool,2016-02-12 18:06:25,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ready deadpool tonight,2016-02-12 18:06:25,0,0,@thundershrike_,,,0.3612,0.0,0.556,0.444,PP,77
wants see,2016-02-12 18:06:24,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
going see deadpool hour,2016-02-12 18:06:24,1,3,,,,0.0,0.0,0.0,1.0,NN,77
deadpool daveti hepsini geri mal yessd,2016-02-12 18:06:24,0,1,,,,0.0,0.0,0.0,1.0,NN,77
thank thank everything getting wait next,2016-02-12 18:06:24,0,0,@VancityReynolds,#DEADPOOL,,0.6124,0.0,0.556,0.444,PP,77
see,2016-02-12 18:06:23,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
quero assistir esse filme deadpool,2016-02-12 18:06:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
almost slapped tapped loud mouth teens watching deadpool yesterday mate,2016-02-12 18:06:23,0,1,@JarrodAlonge,#tools #shutyacakehole,,0.0,0.0,0.0,1.0,NN,77
definitely seeing deadpool,2016-02-12 18:06:22,0,5,,,,0.4019,0.0,0.574,0.426,PP,77
soledad nadie quiere ver deadpool,2016-02-12 18:06:22,0,0,,,,0.0,0.0,0.0,1.0,NN,77
caralho que te foda ele acabou de dar spoils deadpool,2016-02-12 18:06:22,1,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool benito df,2016-02-12 18:06:21,0,0,@Cinemex,,,0.0,0.0,0.0,1.0,NN,77
paga minha entrada p assistir deadpool,2016-02-12 18:06:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
soy el que domino en deadpool,2016-02-12 18:06:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool worth money,2016-02-12 18:06:21,0,3,,,,0.2263,0.0,0.487,0.513,PP,77
seeing deadpool blackbear upset,2016-02-12 18:06:21,0,0,,,,-0.3818,0.464,0.0,0.536,Neg,77
deadpool,2016-02-12 18:06:21,0,0,,,,0.0,0.0,0.0,1.0,NN,77
dad going see deadpool dis gon awkward,2016-02-12 18:06:20,0,0,,#Deadpool,,-0.1531,0.211,0.0,0.789,Neg,77
piola quinta lastima que pude ver deadpool creo que la voy ver en miramar,2016-02-12 18:06:20,0,1,,,,0.0,0.0,0.0,1.0,NN,77
sorry much company glhf deadpool love guys,2016-02-12 18:06:20,0,2,@ayykuang @Monzana21,,,0.5994,0.124,0.4,0.476,PP,77
trynna go see deadpool,2016-02-12 18:06:19,0,1,,,,0.0,0.0,0.0,1.0,NN,77
step bro seen deadpool says crap immediately follows saying marvel films gonna give reason,2016-02-12 18:06:19,0,0,,,,0.0516,0.149,0.161,0.69,NN,77
de recomiendas ver deadpool,2016-02-12 18:06:18,0,0,@RenzoTIC,,,0.0,0.0,0.0,1.0,NN,77
mins til,2016-02-12 18:06:17,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
cinemark deadpool sp,2016-02-12 18:06:17,0,0,,,,0.0,0.0,0.0,1.0,NN,77
want see video reaction deadpool watching apocalypse,2016-02-12 18:06:16,0,0,@deadpoolmovie,,,0.0772,0.0,0.178,0.822,PP,77
hey still like deadpool know origin story lack desire see,2016-02-12 18:06:16,2,11,,,,0.4404,0.159,0.359,0.483,PP,77
hoje eu vi deadpool que filme foda,2016-02-12 18:06:16,0,1,,,,0.0,0.0,0.0,1.0,NN,77
bless siblings waiting watch deadpool movie,2016-02-12 18:06:16,0,0,,,,0.4215,0.0,0.359,0.641,PP,77
pick good moviess tho lol,2016-02-12 18:06:16,0,0,,#Deadpool,,0.6908,0.0,0.655,0.345,PP,77
never met bad one order make good might throw tip,2016-02-12 18:06:14,0,0,@ShiftyKatrina,,,0.6956,0.0,0.418,0.582,PP,77
tu opinion,2016-02-12 18:06:14,0,1,@puliidooo,,,0.0,0.0,0.0,1.0,NN,77
deadpool freaking awesome holy shit,2016-02-12 18:06:14,1,0,,,,-0.3182,0.512,0.328,0.16,Neg,77
see deadpool movie anxious hear,2016-02-12 18:06:14,0,0,@JinSaotome,,,-0.25,0.333,0.0,0.667,Neg,77
deadpool,2016-02-12 18:06:13,0,0,,,,0.0,0.0,0.0,1.0,NN,77
