body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
finally saw definitely worth,2016-02-24 13:39:38,2,42,,#Deadpool,,0.5574,0.0,0.697,0.303,PP,28
ppl keep asking go see deadpool lmao seen five times,2016-02-24 13:39:38,0,0,,,,0.5994,0.0,0.302,0.698,PP,28
deadpool jeden von denen,2016-02-24 13:39:37,0,0,@milkonurface @diemitderpizza,,,0.0,0.0,0.0,1.0,NN,28
quiero un unicornio como el de mal si visto la si entiendes el chiste,2016-02-24 13:39:34,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
im currently cinema watching deadpool guy gave ticket said lonely ticket deadpool ok,2016-02-24 13:39:34,0,2,,,,-0.0772,0.159,0.14,0.701,Neg,28
see deadpool second time right still excited first time,2016-02-24 13:39:33,0,1,,,,0.34,0.0,0.231,0.769,PP,28
watching deadpool movie,2016-02-24 13:39:32,0,0,,,,0.0,0.0,0.0,1.0,NN,28
received walking deadpool u guys,2016-02-24 13:39:32,0,1,@lootcrate,,,0.0,0.0,0.0,1.0,NN,28
azy vais et voir deadpool et steve,2016-02-24 13:39:29,0,0,@InThePanda,,,0.0,0.0,0.0,1.0,NN,28
damn sure dude bend arms legs beat,2016-02-24 13:39:26,0,0,@theEvilCAIN,,,-0.1027,0.27,0.23,0.5,Neg,28
could add deadpool shirt hawkeye sweater,2016-02-24 13:39:24,0,1,@Doctor_Spidey,,,0.0,0.0,0.0,1.0,NN,28
ha gustado un de de deadpool en gta masacre deadpool en gta mods pc,2016-02-24 13:39:23,0,0,@YouTube @makiman131,,,0.34,0.0,0.156,0.844,PP,28
deadpool movie really gave green light much marvel universe,2016-02-24 13:39:21,0,0,,,,0.4215,0.0,0.259,0.741,PP,28
neutral,2016-02-24 13:39:20,0,0,@H___hua,,,0.0,0.0,0.0,1.0,NN,28
live world superman batman scared deadpool,2016-02-24 13:39:20,0,0,@RobbiRodriguez,,,-0.4404,0.367,0.0,0.633,Neg,28
neutral,2016-02-24 13:39:18,1,0,,#Deadpool #FTW,,0.0,0.0,0.0,1.0,NN,28
pues este es deadpool en lobezno bueno esta un fan nunca lo,2016-02-24 13:39:16,1,1,@WestDough,,,0.3182,0.0,0.173,0.827,PP,28
horica entro ver deadpool ahora todos sois fanboys de los en verdad alegro porque es bueno para el sector,2016-02-24 13:39:11,0,0,,,,0.0,0.0,0.0,1.0,NN,28
feel comfortable saying deadpool first rated r comic book movie first,2016-02-24 13:39:09,0,0,@DoctorOfFizz,,,0.5106,0.0,0.268,0.732,PP,28
deadpool soooooo good,2016-02-24 13:39:07,0,0,,,,0.4404,0.0,0.592,0.408,PP,28
deadpool,2016-02-24 13:39:06,0,0,,,,0.0,0.0,0.0,1.0,NN,28
noche de cine con mis,2016-02-24 13:38:53,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
deadpool success leads big paydays ryan reynolds team,2016-02-24 13:38:45,0,0,,,,0.5719,0.0,0.346,0.654,PP,28
quiere playeras de,2016-02-24 13:38:40,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
deadpool te mantiene guay la identidad del dice chimichanga una sola,2016-02-24 13:38:38,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:38:38,0,0,@_YoungWave,,,0.0,0.0,0.0,1.0,NN,28
deadpool es muy muy,2016-02-24 13:38:35,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool hosting snl,2016-02-24 13:38:34,0,0,,,,0.0,0.0,0.0,1.0,NN,28
ready deadpool,2016-02-24 13:38:32,0,0,,#PeliPalomitasyAmigas #DeadpoolEsVida #DeadpoolEsAmor #DeadpoolMovie,,0.3612,0.0,0.714,0.286,PP,28
pues hoy estaria mal un cine,2016-02-24 13:38:31,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,28
gonna watch brother,2016-02-24 13:38:29,0,1,@artmgalindo,#Deadpool #regal,,0.0,0.0,0.0,1.0,NN,28
liked video deadpool deadpool drawing,2016-02-24 13:38:27,1,2,@YouTube,,,0.4215,0.0,0.412,0.588,PP,28
info people find chef deadpool,2016-02-24 13:38:25,0,0,@OriginalFunko,,,0.0,0.0,0.0,1.0,NN,28
plop les loulous donc vue la semaine derniere et bah jai hate de le revoire mdrrr xd,2016-02-24 13:38:20,0,0,,#deadpool,,0.0258,0.164,0.169,0.667,NN,28
dps de vou conseguir ver deadpool finalmente,2016-02-24 13:38:19,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:38:18,0,0,,,,0.0,0.0,0.0,1.0,NN,28
semana que vem vou ver deadpool com dona estou entrando em desespero,2016-02-24 13:38:17,0,0,,,,0.0,0.0,0.0,1.0,NN,28
shvarhmaher,2016-02-24 13:38:16,0,0,,# # #shvarhmaher #deadpool #cinema #mememe #spb,,0.0,0.0,0.0,1.0,NN,28
deadpool main website,2016-02-24 13:38:15,0,0,,,,0.0,0.0,0.0,1.0,NN,28
ver deadpool,2016-02-24 13:38:14,0,1,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:38:14,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool lo chiamavano jeeg robot,2016-02-24 13:38:11,0,0,,,,0.0,0.0,0.0,1.0,NN,28
kkkkkkkkkkkkkkkkkk deadpool que quis ser assistido por triste,2016-02-24 13:38:11,0,0,@Caco_Silva_,,,0.0,0.0,0.0,1.0,NN,28
se supone que es con deadpool poca estot en,2016-02-24 13:38:10,0,0,,,,0.0,0.0,0.0,1.0,NN,28
vamos estoy viendo deadpool,2016-02-24 13:38:09,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool para hombre mujer en la tienda de los,2016-02-24 13:38:07,0,1,,,,0.0,0.0,0.0,1.0,NN,28
deadpool crosses half billion dollars worldwide box office,2016-02-24 13:38:07,0,0,,,,0.0,0.0,0.0,1.0,NN,28
hi box office success deadpool rated see openings adult performers go,2016-02-24 13:38:06,0,0,@MissAuroraSnow,,,0.5719,0.0,0.27,0.73,PP,28
en nuestro programa hablamos de la recien estrenada,2016-02-24 13:38:05,11,19,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
deadpool wear red enemies see bleed guy right idea wearing brown lol,2016-02-24 13:38:00,0,0,,,,-0.1027,0.2,0.175,0.625,Neg,28
alguien en la uni que tenga nada que hacer las que quiera ver deadpool conmigo,2016-02-24 13:37:58,0,0,,,,0.0,0.0,0.0,1.0,NN,28
acaso eres deadpool,2016-02-24 13:37:57,0,0,@ManoloHdez7,#TeLoFumas,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:37:56,0,1,,#WalkingDeadAFilm,,0.0,0.0,0.0,1.0,NN,28
saying probably maximum extent deadpool people going,2016-02-24 13:37:54,0,3,@JesabelRaay @SonofArrogance,,,0.0,0.0,0.0,1.0,NN,28
deadpool archi bizarre mais vaux son prix,2016-02-24 13:37:53,0,1,,,,-0.3182,0.277,0.0,0.723,Neg,28
need know happened taxi driver cousin end deadpool,2016-02-24 13:37:52,0,0,,,,0.0,0.0,0.0,1.0,NN,28
sure timing news nothing deadpool,2016-02-24 13:37:47,0,0,@Alottapmk,#justsaying,,0.3182,0.0,0.365,0.635,PP,28
idk name like deadpool doubt cool,2016-02-24 13:37:47,0,0,@kvngyayalove,,,0.2263,0.364,0.449,0.187,PP,28
go see deadpool seen,2016-02-24 13:37:42,0,0,@Emmaarrawr,,,0.0,0.0,0.0,1.0,NN,28
la peli de deadpool es la,2016-02-24 13:37:42,0,1,,,,0.0,0.0,0.0,1.0,NN,28
ai gente foi ver deadpool quando agente foi comer sushi gente encontrou felipe neto,2016-02-24 13:37:38,0,1,,,,0.0,0.0,0.0,1.0,NN,28
liked video deadpool trailer red band ryan reynolds marvel superhero movie,2016-02-24 13:37:38,0,0,@YouTube,,,0.6808,0.0,0.384,0.616,PP,28
deadpool ha gustado muchi,2016-02-24 13:37:37,0,1,,,,0.34,0.0,0.444,0.556,PP,28
deadpool,2016-02-24 13:37:35,0,0,@myriadofcosmos,,,0.0,0.0,0.0,1.0,NN,28
gone wanna see deadpool lol,2016-02-24 13:37:30,0,0,,,,0.4215,0.0,0.412,0.588,PP,28
deadpool,2016-02-24 13:37:29,0,0,,,,0.0,0.0,0.0,1.0,NN,28
saying wb could change strategy marketing ultimate cut based deadpool,2016-02-24 13:37:29,0,2,@JesabelRaay @SonofArrogance,,,-0.2732,0.189,0.0,0.811,Neg,28
ever look deadpool feel suffocated like breathing air fresh deep,2016-02-24 13:37:27,0,0,,,,0.5859,0.0,0.375,0.625,PP,28
tengo que ver deadpool si si,2016-02-24 13:37:23,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool foi,2016-02-24 13:37:21,0,1,@Braga_Soares,,,0.0,0.0,0.0,1.0,NN,28
cuando las entradas para ver deadpool,2016-02-24 13:37:21,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool smyrna cinema,2016-02-24 13:37:21,0,0,@Malco,,,0.0,0.0,0.0,1.0,NN,28
sweet pack restocked,2016-02-24 13:37:17,0,0,,#Texastoyz #deadpool #cable #captainamerica #marvel #chimichangas,,0.4588,0.0,0.6,0.4,PP,28
nganung wala mani mga unta kog deadpool,2016-02-24 13:37:16,0,0,,,,0.0,0.0,0.0,1.0,NN,28
think mcu tony would super mad bc supposed team smartass deadpool even smartass,2016-02-24 13:37:15,0,0,@IncompLentils,,,-0.6705,0.422,0.175,0.404,Neg,28
deadpool still waiting break dance,2016-02-24 13:37:14,0,0,@WWW_,,,0.0,0.0,0.0,1.0,NN,28
ver deadpool unas veces mas jajaja,2016-02-24 13:37:12,0,0,,,,0.0,0.0,0.0,1.0,NN,28
true seems like trying copy deadpool,2016-02-24 13:37:09,0,1,@RobertNGraphics,,,0.6486,0.0,0.57,0.43,PP,28
see deadpool,2016-02-24 13:37:09,0,0,,#STLRams #Rams #StLouisRams #RamsNation,,0.0,0.0,0.0,1.0,NN,28
like deadpool everyone stops paying attention much part,2016-02-24 13:37:09,0,1,@vfxgordon @VFXSoldier,,,0.2263,0.158,0.248,0.594,PP,28
alguna chica busca ir al cine esta noche para ver deadpool tiene con si es gusta pongo,2016-02-24 13:37:06,0,0,,,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:37:04,0,0,@H___hua,,,0.0,0.0,0.0,1.0,NN,28
ser deadpool movie kino,2016-02-24 13:37:03,0,0,,,,0.0,0.0,0.0,1.0,NN,28
yo con academia ver deadpool,2016-02-24 13:37:03,0,0,,,,0.0,0.0,0.0,1.0,NN,28
beef dp acknowledge stan lee stan loooved,2016-02-24 13:37:02,0,0,@VancityReynolds,#Deadpool #sequel #L #THANKYOU,,0.0,0.0,0.0,1.0,NN,28
living deadpool,2016-02-24 13:36:59,0,1,@TheWalkingDead,#WalkingDeadAFilm,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:36:58,0,0,,,,0.0,0.0,0.0,1.0,NN,28
student advising office asked superman deadpool,2016-02-24 13:36:54,0,0,,,,0.0,0.0,0.0,1.0,NN,28
friends,2016-02-24 13:36:54,0,0,,#deadpool #spiderman #spidey #marvelcomics,,0.4767,0.0,1.0,0.0,PP,28
czekam na deadpool,2016-02-24 13:36:53,0,0,,#bringthefunon,,0.0,0.0,0.0,1.0,NN,28
well whole already filmed deadpool came,2016-02-24 13:36:47,0,0,@rickmarshall @DigitalTrends,#justsaying,,0.2732,0.0,0.296,0.704,PP,28
prize bundle including signed photo deadpool jacket,2016-02-24 13:36:45,0,0,,#Win #Deadpool #RyanReynolds #capncookuk,,0.5106,0.0,0.355,0.645,PP,28
little boys talking amazing deadpool like get saw movie boobies big boy,2016-02-24 13:36:43,0,1,,,,0.7216,0.0,0.376,0.624,PP,28
un video de de es deadpool,2016-02-24 13:36:42,0,0,@YouTube @alexmonthy,,,0.0,0.0,0.0,1.0,NN,28
selling point dvd deadpool start,2016-02-24 13:36:36,0,2,@antovolk @SonofArrogance,,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:36:35,0,0,@julietbluebird,,,0.0,0.0,0.0,1.0,NN,28
time captain cold like deadpool hero,2016-02-24 13:36:32,0,0,@Jabberant,,,0.7269,0.0,0.604,0.396,PP,28
deadpool dhmstkydktsjtsjtskstj,2016-02-24 13:36:31,0,1,@aralytylara,,,0.0,0.0,0.0,1.0,NN,28
deadpool shook head thanks,2016-02-24 13:36:30,0,0,@WWW_,,,0.3612,0.222,0.46,0.317,PP,28
une deadpool extrait vf,2016-02-24 13:36:29,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,28
e gli oscar,2016-02-24 13:36:29,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
deadpool cad,2016-02-24 13:36:27,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool quan deadpool,2016-02-24 13:36:27,0,0,,,,0.0,0.0,0.0,1.0,NN,28
dont think im ever going see deadpool cinemas,2016-02-24 13:36:27,0,0,,,,0.0,0.0,0.0,1.0,NN,28
queria assitir deadpool hoje mas,2016-02-24 13:36:27,0,0,,,,0.0,0.0,0.0,1.0,NN,28
uh deadpool someone challenging,2016-02-24 13:36:26,0,1,@fatkyloren @viciousdeadpool @Burnt_Out_Darth @DeadPalpatine,#DarthTrump,,0.1531,0.0,0.348,0.652,PP,28
deadpool probably change superhero movies unless,2016-02-24 13:36:25,0,0,,,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:36:24,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
acabo de robar una foto de deadpool de twitter,2016-02-24 13:36:23,0,0,,,,0.0,0.0,0.0,1.0,NN,28
going see hoping lives standards,2016-02-24 13:36:23,0,1,,#Deadpool,,0.4215,0.0,0.412,0.588,PP,28
buenas soy chico de apetecia ir ver deadpool alguien se mg contacto,2016-02-24 13:36:21,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool want see,2016-02-24 13:36:21,0,0,,,,0.0772,0.0,0.394,0.606,PP,28
due deadpool massive lie,2016-02-24 13:36:18,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool watch,2016-02-24 13:36:18,0,0,,#RReviews #deadpool #review #ryanreynolds #critics,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:36:16,0,0,,,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:36:14,0,0,,#Sweet #Deadpool #Marvel #CollectorCorps #Funko #Pops #Dorbz #Plush #Exclusives,,0.0,0.0,0.0,1.0,NN,28
finally seeing deadpool,2016-02-24 13:36:13,0,1,,,,0.0,0.0,0.0,1.0,NN,28
deadpool crew celebrate success masked mariachi chimichangas,2016-02-24 13:36:12,0,2,,#Deadpool,,0.8126,0.0,0.597,0.403,PP,28
deadpool,2016-02-24 13:36:12,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:36:08,0,0,@Cin,#cinitotime,,0.0,0.0,0.0,1.0,NN,28
et deadpool tu,2016-02-24 13:36:08,0,0,@emilytrs1,,,0.0,0.0,0.0,1.0,NN,28
liked video whisper challenge ryan reynolds deadpool,2016-02-24 13:36:05,0,0,@YouTube @ksiolajidebt,,,0.4767,0.0,0.451,0.549,PP,28
ok filme deadpool,2016-02-24 13:36:05,0,3,,,,0.296,0.0,0.524,0.476,PP,28
ha gustado un de de el juego de deadpool al trailer de la,2016-02-24 13:36:04,0,0,@YouTube @dalas_azahar,,,0.34,0.0,0.167,0.833,PP,28
reviewed deadpool earn per review via,2016-02-24 13:36:03,0,0,@MouthShut,#WriteShareWin,,0.0,0.0,0.0,1.0,NN,28
see correlation deadpool numerous franchises used r rating,2016-02-24 13:36:02,0,1,@antovolk @SonofArrogance,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:35:58,0,0,,,,0.0,0.0,0.0,1.0,NN,28
seen yet smh rt wanna see deadpool third time,2016-02-24 13:35:57,0,1,@iDntWearCondoms,,,-0.3182,0.223,0.0,0.777,Neg,28
ver deadpool,2016-02-24 13:35:57,0,0,,,,0.0,0.0,0.0,1.0,NN,28
finally watching deadpool know early,2016-02-24 13:35:53,0,0,,#middlevillage #midvill,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:35:53,0,0,@H___hua,,,0.0,0.0,0.0,1.0,NN,28
batman v superman cut way deadpool via,2016-02-24 13:35:46,0,0,@TheMarySue,,,-0.2732,0.296,0.0,0.704,Neg,28
sad missed stream last nigh went go watch deadpool great fucking movie,2016-02-24 13:35:45,0,0,@TheBardockObama,,,-0.0516,0.288,0.223,0.489,NN,28
someone probably made already oh well,2016-02-24 13:35:44,1,1,@VancityReynolds @deadpoolmovie,#Deadpool #deadpoolmemes,,0.2732,0.0,0.296,0.704,PP,28
pues con deadpool esta noche estudiar,2016-02-24 13:35:43,0,1,,,,0.0,0.0,0.0,1.0,NN,28
yep deadpool,2016-02-24 13:35:42,0,1,,#DeadpoolMovie,,0.296,0.0,0.688,0.313,PP,28
pops sick last week really wanted see theater seats prob fall,2016-02-24 13:35:39,0,1,,#Deadpool,,-0.5106,0.248,0.0,0.752,Neg,28
quiero ver deadpool ya,2016-02-24 13:35:39,0,0,,,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:35:37,0,0,,#lootcrate #dead #lcdead #february2016 #deadpool #twd #thewalkingdead #walker #tacos #qfig,,0.0,0.0,0.0,1.0,NN,28
deadpool var fin,2016-02-24 13:35:37,0,0,,,,0.0,0.0,0.0,1.0,NN,28
wait watch deadpool,2016-02-24 13:35:35,0,0,,,,0.0,0.0,0.0,1.0,NN,28
es un,2016-02-24 13:35:33,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
please note deadpool backwards compatible titles found,2016-02-24 13:35:33,0,0,@GizzmoJones,,,0.3182,0.0,0.277,0.723,PP,28
vamo assistir esse deadpool kk,2016-02-24 13:35:28,0,1,,,,0.3612,0.0,0.385,0.615,PP,28
get bringing kids,2016-02-24 13:35:24,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
finalmente verei deadpool,2016-02-24 13:35:22,0,0,,,,0.0,0.0,0.0,1.0,NN,28
epic deadpool prize pack giveaway,2016-02-24 13:35:20,0,0,@screenrant @collectsideshow,,,0.5106,0.0,0.452,0.548,PP,28
un video de deadpool crossover studios strip marvel,2016-02-24 13:35:20,0,0,@YouTube,,,0.4215,0.0,0.286,0.714,PP,28
severler deadpool oyununu tavsiye,2016-02-24 13:35:17,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
watch deadpool,2016-02-24 13:35:16,0,0,@nadamusa_,,,0.0,0.0,0.0,1.0,NN,28
por fin tengo tiempo para ir con toda la tranquilidad del caso ver deadpool,2016-02-24 13:35:15,0,0,,,,0.0,0.0,0.0,1.0,NN,28
someone watch witch deadpool weekend,2016-02-24 13:35:14,0,0,,,,-0.3612,0.385,0.0,0.615,Neg,28
academy consider deadpool,2016-02-24 13:35:13,0,0,,#Deadpool #Oscars #RyanReynolds,,0.0,0.0,0.0,1.0,NN,28
meant deadpool mind got,2016-02-24 13:35:11,0,0,,,,0.0,0.0,0.0,1.0,NN,28
still seen deadpool problem,2016-02-24 13:35:11,1,4,,,,-0.4019,0.474,0.0,0.526,Neg,28
quiero un reloj como el de deadpool,2016-02-24 13:35:11,0,0,,,,0.0,0.0,0.0,1.0,NN,28
gostei de um de deadpool movie review,2016-02-24 13:35:09,0,0,@YouTube @johnflickster,,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:35:08,0,1,@Deadpool,,,0.0,0.0,0.0,1.0,NN,28
im deadpool enemy batman,2016-02-24 13:35:07,0,0,,,,-0.5423,0.538,0.0,0.462,Neg,28
rt nifty bird deadpool new studio bird cage going,2016-02-24 13:35:07,0,0,,,,0.4019,0.0,0.252,0.748,PP,28
pra concluir e assista deadpool muito bom,2016-02-24 13:35:06,0,4,@revoltalol,,,0.0,0.0,0.0,1.0,NN,28
raucous rascal rampage reintroduces ryan reynolds rambunctious rendition reanimates,2016-02-24 13:35:06,0,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
deadpool smyrna cinema,2016-02-24 13:35:05,0,0,@Malco,,,0.0,0.0,0.0,1.0,NN,28
violin lessons half deadpool,2016-02-24 13:35:05,0,0,,,,0.0,0.0,0.0,1.0,NN,28
rubs asks gentle think handle,2016-02-24 13:35:04,0,0,@AvengerWrangler,,,0.4404,0.0,0.42,0.58,PP,28
video deadpool,2016-02-24 13:35:03,0,0,@RandomGuyAtHome,,,0.0,0.0,0.0,1.0,NN,28
films break fourth honor deadpool film breaks fourth wall almost,2016-02-24 13:35:02,0,0,,,,0.4939,0.0,0.262,0.738,PP,28
deadpool thanks,2016-02-24 13:34:57,0,1,,,,0.4404,0.0,0.744,0.256,PP,28
desire entire uncensored,2016-02-24 13:34:56,0,0,@AvengerWrangler,,,0.4019,0.0,0.574,0.426,PP,28
deadpool,2016-02-24 13:34:56,0,0,@TRelly12,,,0.0,0.0,0.0,1.0,NN,28
quiero ver deadpool viejaaa,2016-02-24 13:34:55,0,0,,,,0.0,0.0,0.0,1.0,NN,28
un cachet enorme per ryan reynolds per,2016-02-24 13:34:54,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:34:53,0,0,,,,0.0,0.0,0.0,1.0,NN,28
dando una nueva del hombre es el hombre es deadpool pasa en los pasa en la vida,2016-02-24 13:34:51,1,0,,,,0.0,0.0,0.0,1.0,NN,28
la humanidad se pregunta en un lamento si un nuevo,2016-02-24 13:34:49,0,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 13:34:48,0,2,,#vonvon #vvkorea_235,,0.0,0.0,0.0,1.0,NN,28
deadpool fast,2016-02-24 13:34:47,0,0,,,,0.0,0.0,0.0,1.0,NN,28
want,2016-02-24 13:34:47,0,0,@Deadpool,#CivilWar,,0.0772,0.0,1.0,0.0,PP,28
como que hoy voy gozarla con deadpool,2016-02-24 13:34:46,0,2,,,,0.0,0.0,0.0,1.0,NN,28
see deadpool movie,2016-02-24 13:34:45,1,1,@nballaccess,,,0.0,0.0,0.0,1.0,NN,28
deadpool darle gas esto hombreeee jajajaja,2016-02-24 13:34:43,0,1,@Francis84505543,#EstaVezLlegamosBien #YSinMultas,,0.0,0.0,0.0,1.0,NN,28
deadpool prova concorrere per la statuetta via,2016-02-24 13:34:43,0,0,@badtasteit,#Oscar2016,,0.0,0.0,0.0,1.0,NN,28
ryan reynolds playing deadpool late night seth meyers,2016-02-24 13:34:41,0,0,,,,0.2023,0.0,0.205,0.795,PP,28
eu alguien segundea al cine hoy ver deadpool dale se ortiven,2016-02-24 13:34:40,0,1,,,,0.0,0.0,0.0,1.0,NN,28
alguien ya vio deadpool vale la,2016-02-24 13:34:36,0,0,,,,0.0,0.0,0.0,1.0,NN,28
newly wolverine intended rated r deadpool,2016-02-24 13:34:35,0,0,,,,0.0,0.0,0.0,1.0,NN,28
amiga dijo que yo iba tener un deadpool pero recuerdo el,2016-02-24 13:34:33,0,0,@me,,,0.0,0.0,0.0,1.0,NN,28
omg deadpool que buena,2016-02-24 13:34:31,0,1,,,,0.0,0.0,0.0,1.0,NN,28
cuando tu novia te invita ver eso si que es amor,2016-02-24 13:34:26,1,3,@Cris_Keira,#Deadpool,,0.6124,0.0,0.286,0.714,PP,28
train station,2016-02-24 13:34:24,0,1,@F,#DeadPool #leapolitan #Bigevil #bigeviltv #AbraDoll #waittilyougetaloadofme,,0.0,0.0,0.0,1.0,NN,28
going see deadpool whoo,2016-02-24 13:34:23,0,0,,,,0.0,0.0,0.0,1.0,NN,28
thank deadpool,2016-02-24 13:34:21,0,1,,,,0.3612,0.0,0.714,0.286,PP,28
february,2016-02-24 13:34:15,0,0,@lootcrate,#Unboxing #female #LVLUP #review #deadpool #heruniverse,,0.0,0.0,0.0,1.0,NN,28
seeing stoked,2016-02-24 13:34:13,0,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
well finally got see deadpool,2016-02-24 13:34:13,0,0,,,,0.2732,0.0,0.344,0.656,PP,28
deadpool,2016-02-24 13:34:13,0,0,,#AGA,,0.0,0.0,0.0,1.0,NN,28
deadpool hello,2016-02-24 13:34:12,0,0,@VancityReynolds,,,0.0,0.0,0.0,1.0,NN,28
would rate movie,2016-02-24 13:34:10,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
get everybody went insane talks deadpool going saying justice deadpool,2016-02-24 13:34:07,0,0,,,,0.1779,0.191,0.241,0.567,PP,28
finally watched sooooo freaking,2016-02-24 13:34:06,0,0,,#DEADPOOL,,-0.4215,0.483,0.0,0.517,Neg,28
uno de estos por unas rankeds antes de ver deadpool en honor al gran que es un amante de ellos xd,2016-02-24 13:34:05,0,1,@ernesbarbeq,,,0.7906,0.0,0.269,0.731,PP,28
deadpool hear toy story getting,2016-02-24 13:34:05,0,0,,,,0.0,0.0,0.0,1.0,NN,28
mini guillermo alias mini deadpool,2016-02-24 13:34:05,1,1,,,,0.0,0.0,0.0,1.0,NN,28
deadpool made spain,2016-02-24 13:34:05,0,0,@VancityReynolds @SrCastelo,,,0.0,0.0,0.0,1.0,NN,28
deadpool easily battle heaven earth north american box office second earning sizeable,2016-02-24 13:34:04,1,0,,,,0.4767,0.15,0.329,0.52,PP,28
neutral,2016-02-24 13:34:02,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
liked video cosas que deadpool,2016-02-24 13:34:01,0,0,@YouTube @daplei,,,0.4215,0.0,0.412,0.588,PP,28
deadpool hat glaub ich spidey mal,2016-02-24 13:34:00,0,1,@diemitderpizza,,,0.0,0.0,0.0,1.0,NN,28
start petition get deadpool actual mcu think things mouse jokes would,2016-02-24 13:34:00,0,1,@MarkKolpack,,,0.25,0.0,0.167,0.833,PP,28
kinda wanna go see deadpool,2016-02-24 13:33:59,0,1,,,,0.0,0.0,0.0,1.0,NN,28
liked video watch deadpool deleted rejected characters missing,2016-02-24 13:33:56,0,0,@YouTube @mrsundaymovies,,,-0.4019,0.414,0.211,0.376,Neg,28
deadpool bad,2016-02-24 13:33:56,0,2,,,,-0.5423,0.778,0.0,0.222,Neg,28
biggest hope deadpool movie leads come back ruff ryders,2016-02-24 13:33:54,0,1,,,,0.4404,0.0,0.266,0.734,PP,28
deadpool finally drafthouse,2016-02-24 13:33:54,0,0,@Alamo,#yelpomaha #Yelp,,0.0,0.0,0.0,1.0,NN,28
even deadpool told parents take kids,2016-02-24 13:33:51,0,0,,,,0.0,0.0,0.0,1.0,NN,28
stan lee comenta que gostou na em deadpool via,2016-02-24 13:33:48,0,0,@YahooBr,,,0.0,0.0,0.0,1.0,NN,28
estamos fire el programa con nuestra quiniela de los estrenos de como,2016-02-24 13:33:47,1,1,@s,#Oscars #Deadpool,,-0.34,0.179,0.0,0.821,Neg,28
neutral,2016-02-24 13:33:47,0,0,,#deadpool #draw #dibujo #artwork #sketch #instadraw,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 13:33:46,0,0,@Cines @HiperseisCines,,,0.0,0.0,0.0,1.0,NN,28
oh god deadpool good,2016-02-24 13:33:42,0,0,,,,0.6124,0.0,0.714,0.286,PP,28
crazy eyes himym vanessa deadpool,2016-02-24 13:33:41,1,5,,,,-0.34,0.375,0.0,0.625,Neg,28
neutral,2016-02-24 13:33:36,0,0,,,,0.0,0.0,0.0,1.0,NN,28
watching deadpool,2016-02-24 13:33:35,1,2,,,,0.0,0.0,0.0,1.0,NN,28
muy deadpool en su autoconsciente gilipollez con gags continuos rotura de la cuarta pared,2016-02-24 13:33:31,0,0,,,,0.0,0.0,0.0,1.0,NN,28
