body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
pretty fucking,2016-02-21 16:43:13,0,0,,#Deadpool,,0.4939,0.0,0.762,0.238,PP,60
saw deadpool time seeing second time much,2016-02-21 16:43:12,0,1,,,,0.0,0.0,0.0,1.0,NN,60
early weekend box office results feb top deadpool kung fu panda,2016-02-21 16:43:10,0,0,,,,-0.5994,0.303,0.116,0.581,Neg,60
best movie,2016-02-21 16:43:10,0,0,@VancityReynolds,#deadpool #teamhellokitty,,0.6369,0.0,0.808,0.192,PP,60
esperando pra ver deadpool mas cagando pra essa ter mais nova isso vir cinema pra,2016-02-21 16:43:10,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool holds top spot box brooks barnes via nyt,2016-02-21 16:43:10,0,0,,,,0.2023,0.0,0.184,0.816,PP,60
deadpool holds top spot box brooks barnes via nyt,2016-02-21 16:43:09,0,0,,#sandiego #ceo,,0.2023,0.0,0.184,0.816,PP,60
rt deadpool ungguli violent prosecutor di korea,2016-02-21 16:43:07,0,0,,,,-0.5994,0.394,0.0,0.606,Neg,60
deadpool happened,2016-02-21 16:43:06,0,0,,,,0.0,0.0,0.0,1.0,NN,60
watching deadpool last night honestly say madly love,2016-02-21 16:43:05,0,0,@VancityReynolds,,,0.6705,0.181,0.483,0.336,PP,60
deadpool marvel collector corps box reveals special form,2016-02-21 16:43:05,4,5,,,,0.6705,0.0,0.478,0.522,PP,60
good movie,2016-02-21 16:43:05,0,1,,#deadpool #driveby,,0.4404,0.0,0.744,0.256,PP,60
thoughts deadpool via,2016-02-21 16:43:04,0,1,@YouTube,,,0.0,0.0,0.0,1.0,NN,60
esperando quinta feira pra assistir deadpool aqui chegou atrasado,2016-02-21 16:43:04,0,0,,,,0.0,0.0,0.0,1.0,NN,60
watch deadpool full movie online free,2016-02-21 16:43:04,0,0,,#Forum,,0.5106,0.0,0.398,0.602,PP,60
lucas foi assistir deadpool depois de eu ter contado filme todo telefone,2016-02-21 16:43:03,0,0,,,,0.0,0.0,0.0,1.0,NN,60
comic lot set new series wade wilson merc,2016-02-21 16:43:03,0,0,,#DEADPOOL #1 #MARVEL,,0.0,0.0,0.0,1.0,NN,60
deadpool time,2016-02-21 16:43:03,0,0,,,,0.0,0.0,0.0,1.0,NN,60
classic vol tpb new mutants circle chase wade wilson new,2016-02-21 16:43:02,0,0,,#DEADPOOL,,0.0,0.0,0.0,1.0,NN,60
deadpool absolutely,2016-02-21 16:43:02,0,1,,,,0.0,0.0,0.0,1.0,NN,60
cable psylocke bishop august comic book new,2016-02-21 16:43:02,0,0,,#3 #DEADPOOL #MARVEL,,0.0,0.0,0.0,1.0,NN,60
eu queria saber nome da mina q viu deadpool meu lado,2016-02-21 16:43:01,0,0,,,,0.0,0.0,0.0,1.0,NN,60
comics anniversary horn variant cover new,2016-02-21 16:43:01,0,0,,#DEADPOOL #45 #MARVEL,,0.0,0.0,0.0,1.0,NN,60
agora falta olhar deadpool,2016-02-21 16:43:01,0,0,,,,0.0,0.0,0.0,1.0,NN,60
secret secret wars gazin cover marvel comic,2016-02-21 16:43:00,0,0,,#DEADPOOLS #1 #VARIANT #DEADPOOL,,-0.2023,0.316,0.246,0.439,Neg,60
harris anniversary variant cover comic new,2016-02-21 16:43:00,0,0,,#DEADPOOL #7 #DEADPOOL #MARVEL,,0.0,0.0,0.0,1.0,NN,60
liked video deadpool meets maidpool,2016-02-21 16:43:00,0,0,@YouTube,,,0.4215,0.0,0.412,0.588,PP,60
ver deadpool,2016-02-21 16:42:59,0,0,,,,0.0,0.0,0.0,1.0,NN,60
return living dead tpb wade wilson shipping,2016-02-21 16:42:59,0,0,,#DEADPOOL #FREE,,-0.6486,0.417,0.0,0.583,Neg,60
top de cosas favoritas de deadpool mi,2016-02-21 16:42:59,0,1,@EDC_MEXICO,,,0.2023,0.0,0.231,0.769,PP,60
night living tpb cullen bunn shipping,2016-02-21 16:42:59,0,0,,#DEADPOOL #1 #MARVEL #FREE,,0.0,0.0,0.0,1.0,NN,60
il est lourd deadpool cest des oufs les,2016-02-21 16:42:59,0,1,,,,0.0,0.0,0.0,1.0,NN,60
contest champions skottie young baby cover new,2016-02-21 16:42:59,0,0,,#1 #VARIANT #DEADPOOL #SPIDER,,0.5267,0.0,0.362,0.638,PP,60
deadpool es otra,2016-02-21 16:42:58,0,0,,,,0.0,0.0,0.0,1.0,NN,60
killustrated tpb classic graphic novel shipping,2016-02-21 16:42:58,3,0,,#DEADPOOL #1 #MARVEL #FREE,,0.3182,0.0,0.315,0.685,PP,60
action figure photo cover comic book new,2016-02-21 16:42:58,0,0,,#SPIDER #DEADPOOL #1 #VARIANT,,0.0,0.0,0.0,1.0,NN,60
loving deadpool l,2016-02-21 16:42:58,0,2,@BrettDaltonOrg @swanshooks,,,0.5994,0.0,0.796,0.204,PP,60
cual de zac con quien juistes deadpool,2016-02-21 16:42:58,0,0,@AlejaTeellez,,,0.0,0.0,0.0,1.0,NN,60
kaare andrews hip hop variant cover comic book new,2016-02-21 16:42:57,0,0,,#DEADPOOL #1 #MARVEL,,0.0,0.0,0.0,1.0,NN,60
johnson hip hop cover comic book new marvel,2016-02-21 16:42:57,0,0,,#SPIDER #DEADPOOL #1 #VARIANT,,0.4215,0.0,0.286,0.714,PP,60
marvel secret wars action figure set,2016-02-21 16:42:57,0,0,,#VARIANT #DEADPOOL #SPIDER,,-0.2023,0.346,0.269,0.385,Neg,60
kills universe tpb shipping wade wilson,2016-02-21 16:42:57,0,0,,#DEADPOOL #MARVEL #FREE,,-0.5423,0.412,0.0,0.588,Neg,60
neutral,2016-02-21 16:42:54,0,1,,#deadpool #drawing #fanart #chibi #cute,,0.0,0.0,0.0,1.0,NN,60
deadpool movie sell tickets avengers debut week upon opinions metacritic imd,2016-02-21 16:42:53,0,0,,#DeadpoolMovie,,0.0,0.0,0.0,1.0,NN,60
entre deadpool la nieve en el las ya se puede acabar,2016-02-21 16:42:52,2,6,,,,0.0,0.0,0.0,1.0,NN,60
creo que tengo que ver deadpool de nuevo pq siento que vi una peli distinta la que todos vieron,2016-02-21 16:42:52,0,2,,,,0.0,0.0,0.0,1.0,NN,60
tu si sabes hacer bulling dqt sirvieron esos marcadores si mandaste al decenso,2016-02-21 16:42:51,0,0,@deadpool @asiesmonterrey @TigresOficial @Rayados,,,0.0,0.0,0.0,1.0,NN,60
deadpool tonight,2016-02-21 16:42:50,0,0,,,,0.0,0.0,0.0,1.0,NN,60
liked video omegle new look deadpool,2016-02-21 16:42:50,0,0,@YouTube @ultimate_bagel,#1,,0.4215,0.0,0.359,0.641,PP,60
deadpool spoofs kanye backstage rant host rejection video,2016-02-21 16:42:50,0,0,,,,-0.7096,0.496,0.0,0.504,Neg,60
deadpool made nearly million worldwide awesome fuck hollywood,2016-02-21 16:42:49,0,1,,,,0.1531,0.257,0.301,0.441,PP,60
want watch eat swedish,2016-02-21 16:42:49,0,1,,#Deadpool,,0.0772,0.0,0.302,0.698,PP,60
todo mundo falando sobre deadpool eu ainda fui assistir,2016-02-21 16:42:48,0,1,,,,0.0,0.0,0.0,1.0,NN,60
took brother see deadpool good deed,2016-02-21 16:42:48,0,4,,,,0.4404,0.0,0.367,0.633,PP,60
days let sink movie actually kinda,2016-02-21 16:42:47,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,60
want go rewatch deadpool,2016-02-21 16:42:47,1,1,,,,0.0772,0.0,0.302,0.698,PP,60
el viernes fui ver la deadpool con un la sorpresa fue tan grata que nos vimos en la de celebrarlo con hidromiel,2016-02-21 16:42:46,0,2,,,,0.0,0.0,0.0,1.0,NN,60
finished bartpool,2016-02-21 16:42:45,0,2,,#painting #Deadpool #DeadpoolMovie #TheSimpsons #bartsimpson #marvel,,0.0,0.0,0.0,1.0,NN,60
look like advocado sex older advocado go see deadpool,2016-02-21 16:42:44,0,3,,,,0.3612,0.0,0.238,0.762,PP,60
deadpool followed ugly betty marathon sunday done,2016-02-21 16:42:42,0,0,,,,-0.5106,0.355,0.0,0.645,Neg,60
great weekend sushi yesterday deadpool today good times,2016-02-21 16:42:42,0,0,,,,0.7906,0.0,0.538,0.462,PP,60
neutral,2016-02-21 16:42:41,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,60
watched fucking phenomenal job,2016-02-21 16:42:40,0,1,@VancityReynolds @nottjmiller,#Deadpool,,0.0,0.0,0.0,1.0,NN,60
deadpool holds top spot box brooks barnes via nyt new york times,2016-02-21 16:42:39,0,1,,,,0.2023,0.0,0.141,0.859,PP,60
deadpool vs ajax,2016-02-21 16:42:37,0,0,,#deadpool #ajax #deadpoolvsajax #marvel #universomarvel #antihero #antiheroe,,0.0,0.0,0.0,1.0,NN,60
assisti deadpool hoje com yuri,2016-02-21 16:42:37,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool wynnsong deadpool,2016-02-21 16:42:36,0,0,@Carmike @carmikecinemas,,,0.0,0.0,0.0,1.0,NN,60
ver el cine lleno de novios de sus chicas por todas esas tardes de pelis,2016-02-21 16:42:35,0,0,,#Deadpool #LoveStory,,0.0,0.0,0.0,1.0,NN,60
new ep deadpool,2016-02-21 16:42:35,1,5,,#SoundCloud,,0.0,0.0,0.0,1.0,NN,60
quiero los tres tomos de deadpool que sortea,2016-02-21 16:42:32,0,0,@TezukaComics,#TezukaDeadpool,,0.0,0.0,0.0,1.0,NN,60
deadpool writers discuss fear taking risks,2016-02-21 16:42:31,0,0,,,,-0.6486,0.57,0.0,0.43,Neg,60
vou ir wallig ver deadpool com meu cunhado,2016-02-21 16:42:30,0,1,,,,0.0,0.0,0.0,1.0,NN,60
dia sai deadpool eu acho,2016-02-21 16:42:28,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool toma tiro meio kkkkkkkkkkkkkkkkk,2016-02-21 16:42:28,0,0,,#SPOILER,,0.0,0.0,0.0,1.0,NN,60
check profx walking dead life size tribute zombie bust,2016-02-21 16:42:27,0,0,,#deadpool #collector #twd #thewalkingdead #sale,,-0.6486,0.35,0.0,0.65,Neg,60
deadpool es una basura todos les hahahahaha,2016-02-21 16:42:27,2,1,,,,0.0,0.0,0.0,1.0,NN,60
je viens de voir deadpool,2016-02-21 16:42:26,0,1,,,,0.0,0.0,0.0,1.0,NN,60
deadpool marketing strategy dissertation get,2016-02-21 16:42:25,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool holds top spot box brooks barnes,2016-02-21 16:42:24,0,0,,,,0.2023,0.0,0.231,0.769,PP,60
deadpool scale collectible deadpool get load,2016-02-21 16:42:24,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool fucking amazing everyone go see deadpool fuckkkk,2016-02-21 16:42:24,0,8,,,,0.624,0.0,0.369,0.631,PP,60
deadpool scale collectible deadpool get load,2016-02-21 16:42:23,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool holds top spot box brooks barnes via nyt,2016-02-21 16:42:23,0,0,,,,0.2023,0.0,0.184,0.816,PP,60
deadpool scale collectible deadpool get load,2016-02-21 16:42:22,0,0,,,,0.0,0.0,0.0,1.0,NN,60
ajax deadpool fucking zaddy b,2016-02-21 16:42:22,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool still cinema deadpool hancock otherwise,2016-02-21 16:42:22,0,0,@Trollzous,,,0.0,0.0,0.0,1.0,NN,60
deadpool scale collectible deadpool get load,2016-02-21 16:42:22,0,0,,,,0.0,0.0,0.0,1.0,NN,60
ha gustado un de de review deadpool,2016-02-21 16:42:21,0,0,@YouTube @agentedemarvel,,,0.34,0.0,0.286,0.714,PP,60
joue un dans,2016-02-21 16:42:20,0,1,@epenser,#Deadpool #sosie,,0.0,0.0,0.0,1.0,NN,60
vuelto de ver deadpool estoy sin,2016-02-21 16:42:18,0,1,,,,-0.5574,0.419,0.0,0.581,Neg,60
quiero una maleta de deadpool,2016-02-21 16:42:18,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool start soon,2016-02-21 16:42:17,0,0,,,,0.0,0.0,0.0,1.0,NN,60
esse filme e bom de mais,2016-02-21 16:42:17,0,1,,#DEADPOOL,,0.0,0.0,0.0,1.0,NN,60
acho que eu nao vi deadpool ainda,2016-02-21 16:42:16,0,1,,,,0.0,0.0,0.0,1.0,NN,60
think deadpool going damon,2016-02-21 16:42:15,0,0,@KillerDelirious,,,0.0,0.0,0.0,1.0,NN,60
deadpool best movie ive seen long time yo go watch shit,2016-02-21 16:42:14,0,5,,,,0.1531,0.214,0.25,0.536,PP,60
see deadpool,2016-02-21 16:42:14,0,0,@madison_pacelli @SuperheroFeed,,,0.0,0.0,0.0,1.0,NN,60
ryan reynolds green lantern deadpool,2016-02-21 16:42:13,1,0,,,,0.0,0.0,0.0,1.0,NN,60
neutral,2016-02-21 16:42:12,0,0,,#Pikachu #Deadpool,,0.0,0.0,0.0,1.0,NN,60
ahahahahah comunque hai visto deadpool,2016-02-21 16:42:12,0,1,@Franceskov @amyleesvoice,,,0.0,0.0,0.0,1.0,NN,60
por fiiiin palacio chino deadpool,2016-02-21 16:42:09,0,0,@Cinemex,,,0.0,0.0,0.0,1.0,NN,60
deadpool est pas et gore mais aurait pu,2016-02-21 16:42:08,0,0,,,,-0.2732,0.231,0.0,0.769,Neg,60
jutro na z ja chce na deadpool,2016-02-21 16:42:08,0,0,,,,0.0,0.0,0.0,1.0,NN,60
sale appearances direct message us,2016-02-21 16:42:07,0,0,,#xforce #deadpool #comicbook #keyissue,,0.0,0.0,0.0,1.0,NN,60
kinda want go see deadpool,2016-02-21 16:42:07,0,0,,,,0.0018,0.0,0.201,0.799,NN,60
black deadpool totoro l xl xxl,2016-02-21 16:42:07,0,0,,#ViralStyles,,0.0,0.0,0.0,1.0,NN,60
ryan reynolds spoofs kanye backstage rant character deadpool,2016-02-21 16:42:06,0,0,,,,-0.34,0.255,0.0,0.745,Neg,60
deadpool dominates million new york antihero smash deadpool,2016-02-21 16:42:06,0,0,,,,0.0516,0.0,0.146,0.854,NN,60
deadpool,2016-02-21 16:42:05,0,0,,,,0.0,0.0,0.0,1.0,NN,60
best crossover,2016-02-21 16:42:05,0,0,,#Deadpool #HarleyQuinn #art #nerdsunite,,0.6369,0.0,0.808,0.192,PP,60
added video playlist deadpool one command block creation superhero marvel,2016-02-21 16:42:05,0,0,@YouTube,,,0.25,0.196,0.331,0.473,PP,60
deadpool con la,2016-02-21 16:42:04,0,0,,,,0.0,0.0,0.0,1.0,NN,60
wanna see deadpool bad,2016-02-21 16:42:03,0,0,,,,-0.5423,0.538,0.0,0.462,Neg,60
deadpool highlight weekend box office great thing beating low,2016-02-21 16:42:03,0,0,,,,0.34,0.307,0.392,0.301,PP,60
gostei de um de deadpool poderes que ele possui e talvez sabia,2016-02-21 16:42:03,0,0,@YouTube @hsogameplays,,,0.0,0.0,0.0,1.0,NN,60
need see witch deadpool,2016-02-21 16:42:02,0,2,,,,-0.3612,0.455,0.0,0.545,Neg,60
cuando fui ver la de deadpool el trailer en q la castle sale pero creo q salga pq es una de,2016-02-21 16:42:01,0,0,,,,0.0,0.0,0.0,1.0,NN,60
resumen rapidillo de deadpool guay de ahora con palabrotas chascarrillos,2016-02-21 16:42:00,0,2,,,,0.0,0.0,0.0,1.0,NN,60
deadpool,2016-02-21 16:41:58,2,4,,,,0.0,0.0,0.0,1.0,NN,60
would rather hang deadpool harley pick harley,2016-02-21 16:41:58,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool good everyone making,2016-02-21 16:41:57,0,1,,,,0.4404,0.0,0.492,0.508,PP,60
perfect shirt merc mouth,2016-02-21 16:41:56,0,0,,#Deadpool #DeadpoolMovie #nintendo,,0.5719,0.0,0.552,0.448,PP,60
michaels tryna imply dont like deadpool didnt like movie didnt think translated well screen,2016-02-21 16:41:56,0,0,,,,-0.6167,0.354,0.0,0.646,Neg,60
super finally saw century city,2016-02-21 16:41:56,0,0,@AMC,#deadpool #sitonthis,,0.5994,0.0,0.494,0.506,PP,60
eu quero ver deadpool scr,2016-02-21 16:41:56,0,0,,,,0.0,0.0,0.0,1.0,NN,60
acho que eu nao vi deadpool aindq,2016-02-21 16:41:56,0,2,,,,0.0,0.0,0.0,1.0,NN,60
girl power definitely running veins,2016-02-21 16:41:55,0,0,@DerelictWhore,,,0.4019,0.0,0.403,0.597,PP,60
es un semanas ya es el mayor de la saga,2016-02-21 16:41:54,15,30,,#Deadpool,,0.0,0.0,0.0,1.0,NN,60
lo peor es que un cartel enorme de deadpool un al lado en las taquillas,2016-02-21 16:41:54,0,1,@Janaitxo,,,0.0,0.0,0.0,1.0,NN,60
neutral,2016-02-21 16:41:52,0,0,,#ElCambioEsPedro #ElCambioEsTejero,,0.0,0.0,0.0,1.0,NN,60
deadpool gusto la supero todas mis expectativas,2016-02-21 16:41:51,0,0,,#Deadpool #marvel #dead #pool,,0.0,0.0,0.0,1.0,NN,60
deadpool holds top spot box barnes via,2016-02-21 16:41:51,0,0,@ @BROOKS @NYT @http,#NYTNewsTrending,,0.2023,0.0,0.231,0.769,PP,60
deadpool trailer gets shown,2016-02-21 16:41:51,0,3,,,,0.0,0.0,0.0,1.0,NN,60
deadpool que ganda,2016-02-21 16:41:50,0,3,,,,0.0,0.0,0.0,1.0,NN,60
enhorabuena por ese que es deadpool congratulations awesome,2016-02-21 16:41:50,0,0,@VancityReynolds,,,0.8402,0.0,0.571,0.429,PP,60
went see perfect potrayal character wait see next,2016-02-21 16:41:49,0,0,@VancityReynolds,#Deadpool,,0.5719,0.0,0.346,0.654,PP,60
film,2016-02-21 16:41:49,1,0,,#Deadpool #XMen,,0.0,0.0,0.0,1.0,NN,60
thinking going finally go see deadpool,2016-02-21 16:41:48,0,3,,,,0.0,0.0,0.0,1.0,NN,60
deadpool reasons cable awesome via,2016-02-21 16:41:48,0,0,@whatculture,,,0.6249,0.0,0.506,0.494,PP,60
one gorgeous nerd another thank,2016-02-21 16:41:47,0,0,@VancityReynolds,#Deadpool,,0.6486,0.206,0.607,0.187,PP,60
deadpool gets bf sequel want someone say thought,2016-02-21 16:41:47,0,0,,,,0.0772,0.0,0.157,0.843,PP,60
deadpool holds top spot box office,2016-02-21 16:41:46,3,12,,,,0.2023,0.0,0.265,0.735,PP,60
thank goodness tj hands greatest part deadpool,2016-02-21 16:41:46,0,0,,,,0.8658,0.0,0.708,0.292,PP,60
deadpool mad film,2016-02-21 16:41:46,0,3,,,,-0.4939,0.615,0.0,0.385,Neg,60
acho que sou pessoa que ainda assistiu deadpool,2016-02-21 16:41:46,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool fucking think laughed much whole lifetime,2016-02-21 16:41:45,0,0,,,,0.507,0.0,0.353,0.647,PP,60
hasta hace mucho nadie ni de la existencia de deadpool ni notado su en wolverine que poco de,2016-02-21 16:41:45,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool really,2016-02-21 16:41:45,0,1,,,,0.0,0.0,0.0,1.0,NN,60
deadpool funny second time ngl,2016-02-21 16:41:45,0,0,,,,0.4404,0.0,0.42,0.58,PP,60
de deadpool un superheroe fuera de lo un superheroe diferente veremos como salva el mundo pero su manera,2016-02-21 16:41:45,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool um filme foda,2016-02-21 16:41:44,1,1,,,,0.0,0.0,0.0,1.0,NN,60
saw little guy friend,2016-02-21 16:41:44,0,0,@AP,#BadParenting #Deadpool #Marvel,,0.4445,0.0,0.493,0.507,PP,60
makes day,2016-02-21 16:41:43,0,2,,#Deadpool,,0.0,0.0,0.0,1.0,NN,60
watching trailer wanna go watch,2016-02-21 16:41:39,0,0,@deadpoolmovie,#Deadpool,,0.0,0.0,0.0,1.0,NN,60
te juro que esto arriba de tu tweet ir ver deadpool,2016-02-21 16:41:38,1,1,@_GallardoRo,,,0.0,0.0,0.0,1.0,NN,60
si vieses alguien robando en una en deadpool mato el que,2016-02-21 16:41:37,0,0,,,,0.0,0.0,0.0,1.0,NN,60
sure deadpool ms,2016-02-21 16:41:37,0,1,@FrancescaLWhite,,,0.3182,0.0,0.535,0.465,PP,60
petition,2016-02-21 16:41:37,0,0,,#india #censorship #Deadpool,,0.0,0.0,0.0,1.0,NN,60
dark humor deadpool,2016-02-21 16:41:36,0,0,,,,0.2732,0.0,0.512,0.488,PP,60
liked video como fazer deadpool,2016-02-21 16:41:36,0,1,@YouTube @ga_manfredi,,,0.4215,0.0,0.412,0.588,PP,60
going deadpool,2016-02-21 16:41:35,0,0,,,,0.0,0.0,0.0,1.0,NN,60
go see deadpool,2016-02-21 16:41:35,0,0,@cyancrux,,,0.0,0.0,0.0,1.0,NN,60
rules,2016-02-21 16:41:33,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,60
wanna go see deadpool,2016-02-21 16:41:32,0,1,,,,0.0,0.0,0.0,1.0,NN,60
deadpool,2016-02-21 16:41:29,0,0,,,,0.0,0.0,0.0,1.0,NN,60
neutral,2016-02-21 16:41:29,0,0,@Movieverse2,#Deadpool #DeadpoolMovie #moviereview,,0.0,0.0,0.0,1.0,NN,60
cool move deadpool top grossing film,2016-02-21 16:41:29,0,0,,,,0.4215,0.155,0.488,0.357,PP,60
la wea todos han ido ver deadpool menos yo por la rechucha grande,2016-02-21 16:41:27,0,0,,,,0.0,0.0,0.0,1.0,NN,60
watched deadpool much better loved,2016-02-21 16:41:26,0,0,,,,0.7783,0.0,0.694,0.306,PP,60
dear ryan reynolds,2016-02-21 16:41:24,0,0,,#Deadpool,,0.3818,0.0,0.565,0.435,PP,60
red deadpool redemption,2016-02-21 16:41:24,0,0,,,,0.0,0.0,0.0,1.0,NN,60
wanna see deadpool pls,2016-02-21 16:41:22,2,2,,,,0.0772,0.0,0.302,0.698,PP,60
enhorabuena deadpool cumplido mis con,2016-02-21 16:41:21,0,0,,,,0.0,0.0,0.0,1.0,NN,60
want watch deadpool,2016-02-21 16:41:20,0,3,,#Down,,0.0772,0.0,0.394,0.606,PP,60
deadpool funny asf,2016-02-21 16:41:19,0,0,,,,0.4404,0.0,0.592,0.408,PP,60
entonces sabras que han incluido deadpool como heroe en league su ulti es un,2016-02-21 16:41:19,0,0,@Regik,,,0.0,0.0,0.0,1.0,NN,60
deadpool,2016-02-21 16:41:18,9,0,,,,0.0,0.0,0.0,1.0,NN,60
pissed least going see deadpool,2016-02-21 16:41:17,0,0,,,,-0.6369,0.512,0.0,0.488,Neg,60
pedi pra ir assistir deadpool quero ver de,2016-02-21 16:41:16,0,0,,,,0.0,0.0,0.0,1.0,NN,60
really wish made kinda good,2016-02-21 16:41:16,0,0,,#Dredd #deadpool,,0.6808,0.0,0.651,0.349,PP,60
still wanna see deadpool,2016-02-21 16:41:15,0,0,,,,0.0,0.0,0.0,1.0,NN,60
es deadpool,2016-02-21 16:41:15,0,1,,,,0.0,0.0,0.0,1.0,NN,60
father son watching deadpool movie amc aventura,2016-02-21 16:41:14,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool holds top spot box brooks barnes via nyt,2016-02-21 16:41:14,0,0,,,,0.2023,0.0,0.184,0.816,PP,60
impresionante la fresca originalmente gamberra combinando humor violencia de forma magistral,2016-02-21 16:41:13,0,0,,#Deadpool,,0.2732,0.0,0.174,0.826,PP,60
deadpool really,2016-02-21 16:41:13,0,0,,,,0.0,0.0,0.0,1.0,NN,60
liked video deadpool one command block creation superhero marvel,2016-02-21 16:41:13,0,1,@YouTube @smoothscape,,,0.5859,0.186,0.494,0.321,PP,60
deadpool ungguli violent prosecutor di korea,2016-02-21 16:41:12,0,0,,,,-0.5994,0.438,0.0,0.562,Neg,60
deadpool ungguli violent prosecutor di korea,2016-02-21 16:41:12,0,0,,,,-0.5994,0.438,0.0,0.562,Neg,60
robert downey responds chris evans praising,2016-02-21 16:41:12,1,0,,#Deadpool,,0.5423,0.0,0.412,0.588,PP,60
deadpool nears million worldwide box office,2016-02-21 16:41:11,0,0,,#Movies,,0.0,0.0,0.0,1.0,NN,60
salir del cine de ver que te duela todo de parar de,2016-02-21 16:41:11,1,0,@Deadp50 @VancityReynolds,#DeadpoolMovie #Deadpoolmola #Deadpool,,0.0,0.0,0.0,1.0,NN,60
finally seeing deadpool holy fuckkkkkkkkkkk,2016-02-21 16:41:09,0,1,,,,0.0,0.0,0.0,1.0,NN,60
next get nandos deadpool,2016-02-21 16:41:09,0,0,@CapsExaminer,,,0.0,0.0,0.0,1.0,NN,60
en la pero en la original se,2016-02-21 16:41:09,0,0,@VancityReynolds,#DeadpoolMovie #Deadpool #DEADPOOLpelicula,,0.3182,0.0,0.277,0.723,PP,60
os del iron os un deadpool,2016-02-21 16:41:09,0,0,,,,0.0,0.0,0.0,1.0,NN,60
box deadpool dominates nearly worldwide,2016-02-21 16:41:07,0,0,,,,0.0516,0.0,0.231,0.769,NN,60
soy un amante de las de pero la verdad que deadpool es una muy,2016-02-21 16:41:07,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool super good movie go watch,2016-02-21 16:41:06,0,2,,,,0.7783,0.0,0.63,0.37,PP,60
gostei de um de deadpool player red,2016-02-21 16:41:05,0,1,@YouTube @viihferreiratm,,,0.0,0.0,0.0,1.0,NN,60
deadpool great worth time money great,2016-02-21 16:41:05,0,0,,,,0.8779,0.0,0.771,0.229,PP,60
deadpool muito bom,2016-02-21 16:41:05,0,0,,,,0.0,0.0,0.0,1.0,NN,60
get go see deadpool excited,2016-02-21 16:41:04,0,0,,,,0.34,0.0,0.375,0.625,PP,60
altas ganas de ver deadpool,2016-02-21 16:41:04,0,1,,,,0.0,0.0,0.0,1.0,NN,60
deadpool,2016-02-21 16:41:03,0,0,,#nw,,0.0,0.0,0.0,1.0,NN,60
friends go deadpool,2016-02-21 16:41:03,0,1,,#Deadpool #howimeetyourmother,,0.4767,0.0,0.608,0.392,PP,60
one best movies recent witty self,2016-02-21 16:41:03,0,0,,#Deadpool #maximumeffort,,0.6369,0.0,0.457,0.543,PP,60
thank sporting deadpool wallpaper comp,2016-02-21 16:41:02,0,0,@IntoLautner,,,0.3612,0.0,0.385,0.615,PP,60
watched deadpool right amazing,2016-02-21 16:41:00,0,0,@tbhbeanz,,,0.5859,0.0,0.559,0.441,PP,60
deadpool highest grossing movie ten according entertainment,2016-02-21 16:40:59,0,0,,,,0.3612,0.143,0.308,0.549,PP,60
big marvel fan god,2016-02-21 16:40:59,0,2,,#Deadpool,,0.7351,0.0,0.878,0.122,PP,60
waited years marvel release film one fave characters dissapoint one bit,2016-02-21 16:40:57,0,0,,#Deadpool,,0.6908,0.0,0.388,0.612,PP,60
deadpool holds top spot box brooks barnes via nyt new york times,2016-02-21 16:40:57,0,0,,,,0.2023,0.0,0.141,0.859,PP,60
bell sauce deadpool sauce,2016-02-21 16:40:57,0,0,@the_corsaro,,,0.0,0.0,0.0,1.0,NN,60
deadpool one best films watched absolutely,2016-02-21 16:40:57,0,0,,,,0.6369,0.0,0.457,0.543,PP,60
finally watching deadpool movie amc woodlands square,2016-02-21 16:40:56,0,0,,,,0.0,0.0,0.0,1.0,NN,60
lmaooo deadpool one w,2016-02-21 16:40:55,0,0,,,,0.0,0.0,0.0,1.0,NN,60
nossaaaa acabei ver deadpool,2016-02-21 16:40:54,0,0,,,,0.0,0.0,0.0,1.0,NN,60
looking forward spending tomorrow movie theater three consecutive deadpool star,2016-02-21 16:40:53,0,2,,,,0.0,0.0,0.0,1.0,NN,60
going watch deadpool,2016-02-21 16:40:52,0,1,,,,0.0,0.0,0.0,1.0,NN,60
deadpool woz gd,2016-02-21 16:40:51,0,0,,,,0.0,0.0,0.0,1.0,NN,60
deadpool batman eh,2016-02-21 16:40:50,0,0,@LightskinTB12 @BrettPats,,,0.0,0.0,0.0,1.0,NN,60
