body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
guess hoe saw deadpool,2016-02-20 17:26:12,0,3,,,,0.0,0.0,0.0,1.0,NN,62
deadpool zootopia,2016-02-20 17:26:12,0,0,,,,0.0,0.0,0.0,1.0,NN,62
movie dead star gratiot deadpool,2016-02-20 17:26:11,0,0,@AMC @amctheatres,,,-0.6486,0.518,0.0,0.482,Neg,62
de las mejores que visto en mucho deadpool,2016-02-20 17:26:09,0,2,,,,0.0,0.0,0.0,1.0,NN,62
go see deadpool bro,2016-02-20 17:26:08,0,0,,,,0.0,0.0,0.0,1.0,NN,62
like deadpool much rated sex makes uncomfortable going pay food,2016-02-20 17:26:08,0,0,@radical6_,,,-0.128,0.296,0.185,0.519,Neg,62
ryan reynolds mocks kanye meltdown deadpool epic rant listen hollywood life,2016-02-20 17:26:08,1,0,,#Hollywood,,-0.6597,0.375,0.0,0.625,Neg,62
neutral,2016-02-20 17:26:06,0,1,,#deadpool #colossus #negasonicteenagewarhead #deadpoolmovie #chimichanga,,0.0,0.0,0.0,1.0,NN,62
somebody go see deadpool,2016-02-20 17:26:06,0,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool vai ser mais um filme que vou deixar de ver porque tenho companhia af vida,2016-02-20 17:26:04,1,0,,,,0.0,0.0,0.0,1.0,NN,62
mashable truth deadpool hosting,2016-02-20 17:26:04,0,0,,,,0.3182,0.0,0.434,0.566,PP,62
deadpool deadpool,2016-02-20 17:26:04,0,1,@Jack_Septic_Eye,,,0.0,0.0,0.0,1.0,NN,62
greatest super hero,2016-02-20 17:26:03,1,1,,#deadpool #Fabo,,0.9136,0.0,1.0,0.0,PP,62
de lo admiraba lo,2016-02-20 17:26:01,0,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 17:26:00,0,0,,#movies #film #wpool,,0.0,0.0,0.0,1.0,NN,62
deadpool gambit announced marvel via,2016-02-20 17:26:00,3,1,@ComicBook,,,0.4215,0.0,0.412,0.588,PP,62
neutral,2016-02-20 17:25:57,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
esse filme deadpool uns,2016-02-20 17:25:56,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool muito doido mds ceu que filme bom,2016-02-20 17:25:55,0,1,,,,0.0,0.0,0.0,1.0,NN,62
god damn saying deadpool,2016-02-20 17:25:54,0,0,,,,-0.1531,0.397,0.309,0.294,Neg,62
extremely salty able see deadpool opening night,2016-02-20 17:25:53,0,0,,,,0.0,0.0,0.0,1.0,NN,62
estar viendo spiderman que salga el de deadpool goals,2016-02-20 17:25:52,0,4,,,,0.0,0.0,0.0,1.0,NN,62
deadpool mencarut tu yg nak dgr hhahaa,2016-02-20 17:25:52,0,0,@IMshuki,,,0.0,0.0,0.0,1.0,NN,62
made little fella years deadpool big movie thought,2016-02-20 17:25:51,0,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool absolutely good everyone says loved entire,2016-02-20 17:25:51,0,2,,,,0.796,0.0,0.587,0.413,PP,62
por eso casi lloro en el cine viendo ese romance que es deadpool esta vez como en,2016-02-20 17:25:50,0,0,,,,0.5574,0.0,0.184,0.816,PP,62
ps q vamos ver zootopia por que eatan muy peques para ver deadpool,2016-02-20 17:25:50,0,0,,,,0.0,0.0,0.0,1.0,NN,62
genial brillantez,2016-02-20 17:25:49,0,0,,#Deadpool,,0.4215,0.0,0.737,0.263,PP,62
deadpool meets rating meets little,2016-02-20 17:25:49,0,0,,,,0.0,0.0,0.0,1.0,NN,62
al final fui madrid pero ido ver deadpool pues es mi de hasta que salga civil por lo,2016-02-20 17:25:47,1,1,,,,0.0,0.0,0.0,1.0,NN,62
watched second equally may first movie buy,2016-02-20 17:25:47,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
liked video deadpool sidekick auditions ryan reynolds,2016-02-20 17:25:46,0,0,@YouTube,,,0.4215,0.0,0.318,0.682,PP,62
necesito ver deadpool,2016-02-20 17:25:46,1,1,,,,0.0,0.0,0.0,1.0,NN,62
truth deadpool hosting,2016-02-20 17:25:45,0,0,,,,0.3182,0.0,0.535,0.465,PP,62
deadpool ships,2016-02-20 17:25:45,0,4,,,,0.0,0.0,0.0,1.0,NN,62
assisti deadpool hoje e fiquei com das que levaram os filhos pra assistir de super,2016-02-20 17:25:44,0,2,,,,0.5994,0.0,0.231,0.769,PP,62
deadpool se puede mantener en usa con millones el mejor viernes en del,2016-02-20 17:25:42,0,0,,#bitacoras,,0.0,0.0,0.0,1.0,NN,62
best dowh deadpool nak haha,2016-02-20 17:25:42,0,0,@FaizRuslan,,,0.802,0.0,0.706,0.294,PP,62
really wanna go see deadpool,2016-02-20 17:25:41,0,0,,,,0.0,0.0,0.0,1.0,NN,62
added video playlist marvel giveaway deadpool unboxing february collector,2016-02-20 17:25:40,0,0,@YouTube,,,0.4215,0.0,0.259,0.741,PP,62
wish could watched deadpool movie theaters,2016-02-20 17:25:40,0,0,,,,0.4019,0.0,0.351,0.649,PP,62
onde vcs viram tanta em deadpool,2016-02-20 17:25:39,0,0,,,,0.0,0.0,0.0,1.0,NN,62
know good date movie even deadpool dead pool sound romantic,2016-02-20 17:25:39,0,0,,,,0.0772,0.254,0.331,0.414,PP,62
mom almost took brother friend see deadpool tonight rip,2016-02-20 17:25:39,0,0,,,,0.4472,0.0,0.268,0.732,PP,62
watched deadpool best movie,2016-02-20 17:25:37,0,0,,#deadpool,,0.6369,0.0,0.583,0.417,PP,62
gran tarde con deadpool muy recomendada,2016-02-20 17:25:35,1,2,@HatingAllOfU,,,0.0,0.0,0.0,1.0,NN,62
deadpool un efso yav filmi gibi,2016-02-20 17:25:35,0,11,,,,0.0,0.0,0.0,1.0,NN,62
deadpool absolutely loved every,2016-02-20 17:25:34,0,5,,,,0.6361,0.0,0.583,0.417,PP,62
thought impossible laugh every watch deadpool absolutely hilarious,2016-02-20 17:25:31,1,1,,,,0.7645,0.0,0.524,0.476,PP,62
frases de la deadpool,2016-02-20 17:25:30,0,2,,,,0.0,0.0,0.0,1.0,NN,62
great day laughing along knew love loved every,2016-02-20 17:25:30,0,2,@crispatrick53,#Deadpool,,0.9468,0.0,0.794,0.206,PP,62
por hay un ship entre spiderman deadpool,2016-02-20 17:25:29,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool movie everything wanted life,2016-02-20 17:25:29,0,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 17:25:29,0,0,@asrieltales,,,0.0,0.0,0.0,1.0,NN,62
fui ver deadpool pela segunda vez hoje,2016-02-20 17:25:28,0,2,,,,0.0,0.0,0.0,1.0,NN,62
someone brought baby deadpool kid going grow kinds fucked,2016-02-20 17:25:28,0,1,,,,-0.6597,0.355,0.0,0.645,Neg,62
je disais ironiquement pour deadpool mais oui vrai,2016-02-20 17:25:28,0,0,@LhommeGoujoon,,,0.0,0.0,0.0,1.0,NN,62
acho se eu tiver tempo e ele vou assistir deadpool com namoradinho agora,2016-02-20 17:25:27,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool icon quero roubar,2016-02-20 17:25:26,0,0,@obeyhinata,,,0.0,0.0,0.0,1.0,NN,62
le banneo en tu canal dice que deadpool es,2016-02-20 17:25:25,0,0,@JaviGracia_17 @DaviidD_7,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 17:25:23,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 17:25:22,0,4,,,,0.0,0.0,0.0,1.0,NN,62
ich nie gedacht dass ich das sagen ich finde deadpool ist bis jetzt ryan reynolds attraktivste,2016-02-20 17:25:21,0,1,,#DeadpoolMovie,,0.0,0.0,0.0,1.0,NN,62
necesito ver deadpool con,2016-02-20 17:25:21,0,0,,,,0.0,0.0,0.0,1.0,NN,62
liked video deadpool sidekick auditions ryan reynolds,2016-02-20 17:25:21,0,0,@YouTube,,,0.4215,0.0,0.318,0.682,PP,62
loved cameos finally portrayed properly,2016-02-20 17:25:19,0,0,,#Deadpool #Colossus #XMen,,0.5994,0.0,0.494,0.506,PP,62
ryan reynolds spoofs kanye leaked night audio deadpool,2016-02-20 17:25:19,0,0,,,,-0.3182,0.247,0.0,0.753,Neg,62
wins,2016-02-20 17:25:15,0,0,,#Deadpool,,0.5719,0.0,1.0,0.0,PP,62
agghh watched deadpool need sooooon,2016-02-20 17:25:15,0,2,@Austin_Haus @Brian_Mendoozle,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 17:25:14,2,1,,#Deadpool #LesSimpson,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 17:25:12,0,1,,,,0.0,0.0,0.0,1.0,NN,62
watched man,2016-02-20 17:25:09,0,0,@VancityReynolds,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
piscina de la muerta,2016-02-20 17:25:09,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,62
peki neredeyse bu film ryan ne kendisinin da,2016-02-20 17:25:09,0,4,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
descubre los efectos especiales de la del,2016-02-20 17:25:08,0,0,,#Deadpool #Cine,,0.0,0.0,0.0,1.0,NN,62
made additional yesterday track estimated,2016-02-20 17:25:08,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
want deadpool,2016-02-20 17:25:07,0,0,@VancityReynolds @deadpoolmovie,,,0.0772,0.0,0.565,0.435,PP,62
marvel making deadpool gambit comic book could mean deadpool gambit ryan reynolds channing tatum together,2016-02-20 17:25:07,1,2,,#wow,,0.4215,0.0,0.167,0.833,PP,62
por que,2016-02-20 17:25:07,0,0,,#deadpool #drawing #artwork,,0.0,0.0,0.0,1.0,NN,62
liked video collider mail bag play cable deadpool,2016-02-20 17:25:07,0,0,@YouTube,,,0.6369,0.0,0.464,0.536,PP,62
deadpool spoofs kanye rant,2016-02-20 17:25:02,0,0,,,,-0.34,0.444,0.0,0.556,Neg,62
venido de ver deadpool recomendable,2016-02-20 17:25:02,0,1,,,,0.0,0.0,0.0,1.0,NN,62
hj eu assisti deadpool bom demais,2016-02-20 17:25:02,0,2,,,,0.0,0.0,0.0,1.0,NN,62
daq da rua veio chamar pra ver deadpool cm ele,2016-02-20 17:25:01,0,0,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 17:25:01,0,0,,#DeadPool,,0.0,0.0,0.0,1.0,NN,62
never nerded harder anything want watch right like,2016-02-20 17:25:00,0,0,,#Deadpool,,0.4215,0.0,0.388,0.612,PP,62
los que vieron deadpool tan,2016-02-20 17:25:00,0,0,,,,0.0,0.0,0.0,1.0,NN,62
possible love ryan reynolds deadpool,2016-02-20 17:24:59,0,3,,,,0.6369,0.0,0.512,0.488,PP,62
acabei de chegar cinema fui assistir deadpool,2016-02-20 17:24:58,0,1,,,,0.0,0.0,0.0,1.0,NN,62
aaaaaand deadpool stitched mouth understand filmmakers,2016-02-20 17:24:58,0,0,,#xmenoriginswolverine,,0.0,0.0,0.0,1.0,NN,62
appena visto deadpool epicooooooo,2016-02-20 17:24:58,0,0,@claudiodibiagio,,,0.0,0.0,0.0,1.0,NN,62
seburuk mana pun kau kalau dia sayang dekat kau dia takkan tinggalkan kau deadpool,2016-02-20 17:24:57,0,2,@Ipoh,,,0.0,0.0,0.0,1.0,NN,62
olha ai na emporiohq tem primeira hq solo deadpool,2016-02-20 17:24:56,0,0,,#deadpoolthemovie #deadpool,,0.0,0.0,0.0,1.0,NN,62
deadpool mexico df,2016-02-20 17:24:56,0,0,@Cinemex,,,0.0,0.0,0.0,1.0,NN,62
truth deadpool hosting,2016-02-20 17:24:56,0,0,,#UnLockYourWorld,,0.3182,0.0,0.535,0.465,PP,62
deadpool everything thought would,2016-02-20 17:24:56,0,0,,,,0.0,0.0,0.0,1.0,NN,62
dont super hero get right girl bring inner super deadpool,2016-02-20 17:24:56,0,0,,,,-0.8487,0.568,0.0,0.432,Neg,62
turn,2016-02-20 17:24:55,0,0,,#costco #shoppingwagon #violation #manchild #deadpool #saturday #longisland,,0.0,0.0,0.0,1.0,NN,62
truth deadpool hosting,2016-02-20 17:24:55,0,0,,#UnLockYourWorld,,0.3182,0.0,0.535,0.465,PP,62
truth deadpool hosting,2016-02-20 17:24:54,0,0,,#UnLockYourWorld,,0.3182,0.0,0.535,0.465,PP,62
deadpool pra quem sacou pode ser usado como em,2016-02-20 17:24:52,0,0,,,,0.0,0.0,0.0,1.0,NN,62
por una vez en mi hay mas deadpool que jojos en mi tl,2016-02-20 17:24:51,0,1,,,,0.0,0.0,0.0,1.0,NN,62
watched deadpool,2016-02-20 17:24:48,0,1,,,,0.0,0.0,0.0,1.0,NN,62
logan hubiera salido en deadpool,2016-02-20 17:24:48,0,0,@Xades92,,,0.0,0.0,0.0,1.0,NN,62
dear yeah romance never mind deadpool deadpool,2016-02-20 17:24:46,0,2,,,,0.8126,0.0,0.677,0.323,PP,62
neutral,2016-02-20 17:24:46,0,1,,#CaptainAmerica #Deadpool,,0.0,0.0,0.0,1.0,NN,62
u seen deadpool yet btw see soon u wanted,2016-02-20 17:24:46,0,0,@renkylee,,,0.0,0.0,0.0,1.0,NN,62
steaming plan night rt wanna go see deadpool want,2016-02-20 17:24:45,0,0,@MirLagerfield,,,0.0772,0.0,0.14,0.86,PP,62
maybe cap fault,2016-02-20 17:24:45,0,0,,#Deadpool,,-0.4019,0.574,0.0,0.426,Neg,62
yeah rt deadpool well done,2016-02-20 17:24:44,0,0,@ChrisEvans @VancityReynolds,#killedit #maximumeffort,,0.5106,0.0,0.589,0.411,PP,62
impresionante deadpool el mejor personaje marvel hasta el momento,2016-02-20 17:24:43,1,4,,,,0.4215,0.0,0.259,0.741,PP,62
deadpool il est vraiment bien,2016-02-20 17:24:42,1,1,,,,0.0,0.0,0.0,1.0,NN,62
gostei de um de deadpool poderes que ele possui e talvez sabia,2016-02-20 17:24:42,0,0,@YouTube @hsogameplays,,,0.0,0.0,0.0,1.0,NN,62
little brother playing hg apparently kill deadpool idk feel,2016-02-20 17:24:41,0,1,,,,-0.6786,0.448,0.112,0.44,Neg,62
shot saw girls dressed like baby one time video saw deadpool according guys awesome saturday,2016-02-20 17:24:40,0,0,,,,0.765,0.0,0.337,0.663,PP,62
watching deadpool second time around still enjoyable first coming someone never watches anything twice,2016-02-20 17:24:40,0,0,,,,0.4404,0.0,0.182,0.818,PP,62
vez que veo deadpool,2016-02-20 17:24:38,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool mt bom,2016-02-20 17:24:37,0,1,,,,0.0,0.0,0.0,1.0,NN,62
watching deadpool movie amc marple,2016-02-20 17:24:36,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool e muito pika,2016-02-20 17:24:35,0,0,,#peideiesai,,0.0,0.0,0.0,1.0,NN,62
deadpool ist ein cooler film und ryan reynolds ist auch cool,2016-02-20 17:24:35,0,0,,,,0.3182,0.0,0.187,0.813,PP,62
erb deadpool vs boba bonus,2016-02-20 17:24:34,0,0,,,,0.5423,0.0,0.467,0.533,PP,62
deadpool join giveaways,2016-02-20 17:24:34,0,0,,,,0.296,0.0,0.524,0.476,PP,62
deadpool mlr filme,2016-02-20 17:24:34,1,1,,,,0.0,0.0,0.0,1.0,NN,62
times like really wish,2016-02-20 17:24:34,0,1,@deadpoolmovie,#Deadpool,,0.6697,0.0,0.733,0.267,PP,62
deadpool,2016-02-20 17:24:33,2,2,,,,0.0,0.0,0.0,1.0,NN,62
dear reader deadpool,2016-02-20 17:24:33,0,0,,#13,,0.3818,0.0,0.565,0.435,PP,62
really awesometacular,2016-02-20 17:24:33,0,0,@JeremyJahns,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
sobre filme deadpool uma coisa,2016-02-20 17:24:33,0,0,,#PeideieSai,,0.0,0.0,0.0,1.0,NN,62
actually get fact becca never even heard deadpool like,2016-02-20 17:24:31,0,4,,,,0.3612,0.0,0.238,0.762,PP,62
finally watching deadpool really,2016-02-20 17:24:30,0,0,,#deadpool #L,,0.0,0.0,0.0,1.0,NN,62
seen deadpool yet,2016-02-20 17:24:30,0,1,,,,0.0,0.0,0.0,1.0,NN,62
se continua finisco che mi trovo uno streaming di deadpool e lo vedo,2016-02-20 17:24:30,0,0,,,,0.0,0.0,0.0,1.0,NN,62
saturday night watching time catch shows missed,2016-02-20 17:24:30,0,1,,#Deadpool #Marvel #DC #Perfect,,-0.296,0.268,0.0,0.732,Neg,62
ha gustado un de de rap de deadpool marvel,2016-02-20 17:24:30,0,1,@YouTube @doblecerox,,,0.6369,0.0,0.426,0.574,PP,62
wanna go see deadpool parents dont wanna broke,2016-02-20 17:24:30,0,2,,,,0.3252,0.0,0.25,0.75,PP,62
way see deadpool,2016-02-20 17:24:29,0,1,,,,0.0,0.0,0.0,1.0,NN,62
si qqn est le de deadpool g pas vu,2016-02-20 17:24:28,0,1,,,,0.0,0.0,0.0,1.0,NN,62
oh deadpool,2016-02-20 17:24:27,0,0,,,,0.0,0.0,0.0,1.0,NN,62
finally saw deadpool last person earth see lol fuckin crazy good action scenes funny,2016-02-20 17:24:27,0,0,,,,0.7351,0.114,0.41,0.476,PP,62
sigue pareciendo demasiado para una peli de por avengers tuvo marketing frente deadpool,2016-02-20 17:24:27,0,0,@SoySantiOk,,,0.0,0.0,0.0,1.0,NN,62
deadpool like,2016-02-20 17:24:25,0,0,@DVATW,,,0.3612,0.0,0.714,0.286,PP,62
lo que podido,2016-02-20 17:24:25,0,0,,#DeadPool,,0.0,0.0,0.0,1.0,NN,62
get voiced hyuk,2016-02-20 17:24:22,0,0,,#Turbo #Deadpool,,0.0,0.0,0.0,1.0,NN,62
ouhh nosotros molamos mucho que deadpool,2016-02-20 17:24:22,0,0,,,,0.0,0.0,0.0,1.0,NN,62
todo el mundo vio va ver deadpool mi quieren llevar,2016-02-20 17:24:21,0,0,,#PutaVida,,0.0,0.0,0.0,1.0,NN,62
demain je vais voir deadpool,2016-02-20 17:24:20,0,0,,,,0.0,0.0,0.0,1.0,NN,62
tengo ganas de ir ver deadpool,2016-02-20 17:24:20,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool terrific,2016-02-20 17:24:20,1,0,,,,0.4767,0.0,0.756,0.244,PP,62
deadpool pretty liked story little action,2016-02-20 17:24:19,0,0,,#2,,0.7184,0.0,0.6,0.4,PP,62
meant kada mall cinema last showing deadpool didnt understand reply,2016-02-20 17:24:17,0,0,@Michael_Excel @Pr33ty_Chi,,,0.0,0.0,0.0,1.0,NN,62
deadpool muito,2016-02-20 17:24:15,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool literally pro reg cw go steve stans,2016-02-20 17:24:15,0,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool wis nae bad lyk,2016-02-20 17:24:15,0,2,,,,-0.5423,0.467,0.0,0.533,Neg,62
deadpool lot nm unread books movie c,2016-02-20 17:24:12,0,0,,#MARVEL #COMICS #22 #Canada,,0.0,0.0,0.0,1.0,NN,62
watching deadpool neighbours smash fuck garlic bulbs,2016-02-20 17:24:12,0,0,@wefail,,,-0.5423,0.368,0.0,0.632,Neg,62
proud going see,2016-02-20 17:24:11,0,1,@Kerry_Vanyo,#Deadpool,,0.4767,0.0,0.608,0.392,PP,62
deadpool,2016-02-20 17:24:11,0,0,,#16,,0.0,0.0,0.0,1.0,NN,62
muuuuy buena deadpool,2016-02-20 17:24:10,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool pranks saturday night live kanye deadpool pranks saturday night live kanye ryan,2016-02-20 17:24:09,0,0,,,,0.0,0.0,0.0,1.0,NN,62
tv friendly deadpool would,2016-02-20 17:24:08,0,0,@Chilitime,,,0.4939,0.0,0.516,0.484,PP,62
liked video gta deadpool n hood,2016-02-20 17:24:07,0,0,@YouTube @krypto9095xbox,,,0.4215,0.0,0.412,0.588,PP,62
pop vinyl figure,2016-02-20 17:24:06,1,5,,#Deadpool #DeadpoolMovie #PopVinyl,,0.0,0.0,0.0,1.0,NN,62
deadpool busting girl fam lmao,2016-02-20 17:24:06,0,0,@QuickAint_Fair,,,0.5994,0.0,0.494,0.506,PP,62
ho provato guardarmi deadpool su streaming poi mi ha stancato e ho spento il,2016-02-20 17:24:05,0,0,,#annoiata,,0.34,0.0,0.167,0.833,PP,62
tweet joke cant belieb yall taking tho always thought deadpool would imo,2016-02-20 17:24:04,1,1,,,,0.296,0.0,0.167,0.833,PP,62
ryan reynolds spoofs kanye leaked night audio deadpool ryan reynolds bad news,2016-02-20 17:24:02,0,0,,,,-0.7003,0.367,0.0,0.633,Neg,62
alguem pra ir assistir deadpool cmg cinema amanha,2016-02-20 17:24:02,0,2,,,,0.0,0.0,0.0,1.0,NN,62
assisti deadpool,2016-02-20 17:24:02,0,0,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 17:24:01,0,0,@TIP_SoSexy,#DeadPool,,0.0,0.0,0.0,1.0,NN,62
ryan reynolds spoofs kanye leaked night audio deadpool ryan reynolds bad news,2016-02-20 17:24:01,0,0,,,,-0.7003,0.367,0.0,0.633,Neg,62
hoy visto,2016-02-20 17:24:01,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,62
ryan reynolds spoofs kanye leaked night audio deadpool retweet,2016-02-20 17:24:01,0,0,,,,-0.3182,0.223,0.0,0.777,Neg,62
deadpool fucking great,2016-02-20 17:24:00,0,0,,,,0.659,0.0,0.687,0.313,PP,62
minha falando que pra eu que eu vou ver deadpool dublado mais cedo e tudo ideia dela,2016-02-20 17:23:57,0,1,,,,0.0,0.0,0.0,1.0,NN,62
deadpool absolutely loved,2016-02-20 17:23:57,0,0,,,,0.6361,0.0,0.677,0.323,PP,62
deadpool amazing,2016-02-20 17:23:56,0,0,@VancityReynolds,,,0.5859,0.0,0.792,0.208,PP,62
deadpool,2016-02-20 17:23:56,0,0,,,,0.0,0.0,0.0,1.0,NN,62
neutral,2016-02-20 17:23:54,0,0,@meowwharry @yfcrfrjc,,,0.0,0.0,0.0,1.0,NN,62
watched deadpool,2016-02-20 17:23:54,0,1,,,,0.0,0.0,0.0,1.0,NN,62
happy saw would amazing see cap deadpool together oh maybe another,2016-02-20 17:23:54,0,0,@ChrisEvans,,,0.8176,0.0,0.455,0.545,PP,62
see awesome funny mental loved wait awesome,2016-02-20 17:23:53,0,1,@cineworld @VancityReynolds,#Deadpool,,0.9432,0.0,0.833,0.167,PP,62
wants see deadpool tonight,2016-02-20 17:23:50,0,0,,,,0.0,0.0,0.0,1.0,NN,62
visto deadpool,2016-02-20 17:23:49,0,0,,,,0.0,0.0,0.0,1.0,NN,62
cuando en lugar de deadpool comenzo zootopia les juro que pense que era una broma de la el wey se equivoco de,2016-02-20 17:23:49,0,1,,,,0.0,0.0,0.0,1.0,NN,62
pedaso de viendo deadpool el humor de la es genial xd star wars vii deadpool,2016-02-20 17:23:48,0,0,,,,0.6249,0.155,0.373,0.472,PP,62
deadpool il est cool,2016-02-20 17:23:47,0,0,,,,0.3182,0.0,0.434,0.566,PP,62
vedere deadpool con ci spero un film scorretto e,2016-02-20 17:23:47,0,0,,,,0.0,0.0,0.0,1.0,NN,62
oggi ho visto deadpool e wow,2016-02-20 17:23:47,0,0,,,,0.5859,0.0,0.487,0.513,PP,62
deadpool tem mesmo dom de supernatural tem otimas trilhas sonoras,2016-02-20 17:23:46,1,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool,2016-02-20 17:23:45,0,0,@yaramedina14,,,0.0,0.0,0.0,1.0,NN,62
yewwhaha hear ryan brilliant deadpool hosting snl see,2016-02-20 17:23:45,0,0,,,,0.5859,0.0,0.352,0.648,PP,62
ryan reynolds hilariously spoofs kanye snl rant explain deadpool hosting show,2016-02-20 17:23:44,0,0,,,,-0.34,0.194,0.0,0.806,Neg,62
deadpool legalzinho,2016-02-20 17:23:44,0,0,,,,0.0,0.0,0.0,1.0,NN,62
deadpool filme mais foda que eu assisti,2016-02-20 17:23:43,2,2,,,,0.0,0.0,0.0,1.0,NN,62
ohh guy deadpool guy first played daario naharis game daenerys lover,2016-02-20 17:23:43,0,0,,,,0.7351,0.0,0.408,0.592,PP,62
bester film teil auf jeden fall auch noch,2016-02-20 17:23:42,0,2,@Lusa_Bam,#Deadpool #Kino,,0.0,0.0,0.0,1.0,NN,62
que cago de risa deadpool muy buena,2016-02-20 17:23:42,1,1,,,,0.0,0.0,0.0,1.0,NN,62
de deadpool en moi,2016-02-20 17:23:41,0,0,,,,0.0,0.0,0.0,1.0,NN,62
pleased long long,2016-02-20 17:23:41,0,0,,#Deadpool #DeadpoolMovie,,0.4404,0.0,0.592,0.408,PP,62
neutral,2016-02-20 17:23:39,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
indo ver deadpool com minha,2016-02-20 17:23:39,0,0,,,,0.0,0.0,0.0,1.0,NN,62
dios deadpool es la,2016-02-20 17:23:39,0,0,,,,0.0,0.0,0.0,1.0,NN,62
finalmente vou ver deadpool,2016-02-20 17:23:39,0,2,,,,0.0,0.0,0.0,1.0,NN,62
deadpool funniest superhero date,2016-02-20 17:23:38,0,0,,,,0.5574,0.0,0.545,0.455,PP,62
ryan reynolds spoofs kanye snl rant explain deadpool hosting,2016-02-20 17:23:38,0,0,,,,-0.34,0.231,0.0,0.769,Neg,62
mis dies,2016-02-20 17:23:36,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,62
quit job drinking margarita going see deadpool soon,2016-02-20 17:23:33,0,3,,,,0.0,0.0,0.0,1.0,NN,62
answer wishes marvel movie,2016-02-20 17:23:33,0,4,,#Deadpool,,0.5267,0.0,0.688,0.313,PP,62
ryan reynolds con deadpool es como esa persona que le gusta leer porque ha encontrado su libro al fin lo ha,2016-02-20 17:23:32,1,1,,,,0.5859,0.0,0.202,0.798,PP,62
watching deadpool roles would never take god hate,2016-02-20 17:23:31,1,4,,,,0.2924,0.168,0.277,0.555,PP,62
screw hoes seeing deadpool,2016-02-20 17:23:31,0,0,,,,-0.1027,0.318,0.0,0.682,Neg,62
deadpool,2016-02-20 17:23:31,0,1,,,,0.0,0.0,0.0,1.0,NN,62
primer spoiler de deadpool que acabo de que estaba evitando todos comido uno sin,2016-02-20 17:23:30,1,1,,,,-0.5574,0.217,0.0,0.783,Neg,62
solo sale deadpool al final,2016-02-20 17:23:30,0,0,@shhgeniusatwork,,,0.0,0.0,0.0,1.0,NN,62
ur thinking going see deadpool watched last saturday good omg,2016-02-20 17:23:29,0,0,,,,0.4404,0.0,0.244,0.756,PP,62
deadpool da izlemen bu arada biliyosun di,2016-02-20 17:23:29,0,0,@DameSolitude,,,0.0,0.0,0.0,1.0,NN,62
okay see deadpool week,2016-02-20 17:23:28,0,1,,,,0.2263,0.0,0.388,0.612,PP,62
movies see get enough time still feel excited,2016-02-20 17:23:27,0,0,@VancityReynolds,#deadpool,,0.34,0.0,0.255,0.745,PP,62
want go see deadpool,2016-02-20 17:23:27,0,1,,,,0.0772,0.0,0.302,0.698,PP,62
star wars joy man deadpool,2016-02-20 17:23:26,0,1,@BRAGEN53,,,0.0516,0.346,0.365,0.288,NN,62
eu preciso assistir deadpool,2016-02-20 17:23:24,1,1,,,,0.0,0.0,0.0,1.0,NN,62
madre mia os lo juro amo deadpool sea es la puta mejor pelicula del mundo anrkaldkdmls,2016-02-20 17:23:23,1,0,,,,-0.296,0.128,0.0,0.872,Neg,62
going watch,2016-02-20 17:23:23,0,4,@RegalMovies,#Deadpool #MyRegalMillionSweepstakes,,0.0,0.0,0.0,1.0,NN,62
eu ia ver deadpool dnv com meu mas essa chuva atrapalhou tudo,2016-02-20 17:23:22,0,0,,,,0.0,0.0,0.0,1.0,NN,62
