Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
3290,brynrmrz,10/15/2017 9:57,0,0,happy death day ending raises plenty questions,,,9.19563e+17,-0.0516,0.31,0.294,0.397,NN
3291,brynrmrz,10/15/2017 9:57,0,0,happy death day ending raises plenty questions,,,9.19563e+17,-0.0516,0.31,0.294,0.397,NN
3292,PerfectPandaG16,10/15/2017 9:55,0,0,basically,,#fridaythe13 #happydeathday #woopers #friday,9.19562e+17,0.0,0.0,0.0,1.0,NN
3293,morghanluck,10/15/2017 9:55,0,0,happy death day fantastic,,,9.19562e+17,0.5267,0.32,0.598,0.082,PP
3294,thehorrorcist,10/15/2017 9:54,20,33,happy death day dominating weekends box office,,#Horror #HorrorMovies #BoxOffice #HappyDeathDayMovie,9.19562e+17,-0.34,0.442,0.268,0.29,Neg
3295,MagicMastrMinds,10/15/2017 9:54,0,0,latest magic,,#happydeathday #snl,9.19562e+17,0.0,0.0,0.0,1.0,NN
3296,MoBetter,10/15/2017 9:52,0,0,latest mo better,,#snl #happydeathday,9.19562e+17,0.4404,0.0,0.592,0.408,PP
3297,Enriquezskx,10/15/2017 9:51,0,1,torn ko kung happy death day aking tan awun bad genius,,,9.19561e+17,-0.6908,0.468,0.184,0.348,Neg
3298,Ballinwilk,10/15/2017 9:51,0,0,saw happy death day holy shit,,,9.19561e+17,-0.5859,0.528,0.261,0.211,Neg
3299,jpitxzza,10/15/2017 9:50,0,0,happy death day nlng,,,9.19561e+17,-0.0516,0.406,0.385,0.208,NN
3300,LaishaMarquez22,10/15/2017 9:50,0,2,liked video happy death day movie review,@YouTube,,9.19561e+17,0.3818,0.271,0.451,0.278,PP
3301,inteushallway,10/15/2017 9:49,0,2,happy death day absolutely flawless,,,9.19561e+17,0.5256,0.296,0.553,0.152,PP
3302,goontaneem,10/15/2017 9:48,0,9,mau tgk happy death day,,,9.19561e+17,-0.0516,0.368,0.349,0.283,NN
3303,BobbbyChampion,10/15/2017 9:48,0,0,anyone wanting see happy death day saw last night trash,,,9.19561e+17,-0.0516,0.25,0.237,0.513,NN
3304,DellanEddie,10/15/2017 9:48,0,0,happy death day ending raises plenty questions hollywood reporter oxrxzabhg,,,9.19561e+17,-0.0516,0.25,0.237,0.513,NN
3305,KinanoNanina,10/15/2017 9:47,0,0,checkout latest news post friday box happy death day overcome runner,,,9.1956e+17,-0.0516,0.235,0.223,0.542,NN
3306,aliceabarca1,10/15/2017 9:47,0,0,even watch happy death day know,,,9.1956e+17,-0.0516,0.336,0.319,0.345,NN
3307,bsved_tee,10/15/2017 9:46,3,4,happy death day perfect example people closest hating hoping worst,,,9.1956e+17,-0.2732,0.443,0.4,0.157,Neg
3308,syahrix13,10/15/2017 9:45,0,0,happy death day looks like interesting movie,,,9.1956e+17,0.6124,0.247,0.563,0.19,PP
3309,katejumpay,10/15/2017 9:45,0,1,knew happy death day would corny fuck,,,9.1956e+17,-0.5719,0.49,0.245,0.265,Neg
3310,HeatVisionBlog,10/15/2017 9:45,9,24,happy death day ending raises plenty questions,,,9.1956e+17,-0.0516,0.31,0.294,0.397,NN
3311,jmbbernardo,10/15/2017 9:44,0,0,happy death day going murder,,,9.1956e+17,-0.7096,0.601,0.259,0.14,Neg
3312,Senlac_Hill,10/15/2017 9:44,0,0,ending raises plenty questions,,#HappyDeathDay,9.1956e+17,0.0,0.0,0.0,1.0,NN
3313,jmcgarry05,10/15/2017 9:44,0,0,latest book,,#snl #happydeathday,9.1956e+17,0.0,0.0,0.0,1.0,NN
3314,tyrekhbk,10/15/2017 9:43,1,1,basically happy death day bitch keep dying cause roommate kept killing cause jealous,,,9.19559e+17,-0.9081,0.563,0.138,0.299,Neg
3315,benochps,10/15/2017 9:43,0,2,kalau happy death day sudah tayang reguler di nonton bagus ceritanya,,,9.19559e+17,-0.0516,0.235,0.223,0.542,NN
3316,SimonNPitts,10/15/2017 9:43,1,1,latest simon pitts bugle,,#happydeathday #tendaysinthevalley,9.19559e+17,0.0,0.0,0.0,1.0,NN
3317,_princessSkyy,10/15/2017 9:42,0,0,really wanna see happy death day know thirsty movie,,,9.19559e+17,0.0164,0.262,0.267,0.471,NN
3318,cjzisi,10/15/2017 9:42,0,0,happy death day movie review via terrific review,@YouTube @mormozine,,9.19559e+17,0.4404,0.248,0.433,0.318,PP
3319,CinemasCineplex,10/15/2017 9:42,0,0,une sortie au ce au encore,,#TheForeigner #Innocent #HappyDeathDay,9.19559e+17,0.0,0.0,0.0,1.0,NN
3320,solidheav,10/15/2017 9:41,6,4,happy death day roommate whole,,,9.19559e+17,-0.0516,0.368,0.349,0.283,NN
3321,joeLIKEwhoaa,10/15/2017 9:40,0,0,happy death day thinking seeing,,,9.19559e+17,-0.0516,0.368,0.349,0.283,NN
3322,sincerlysavage,10/15/2017 9:40,0,1,believe stupid happy death day,,,9.19559e+17,-0.5574,0.562,0.285,0.154,Neg
3323,1066Live,10/15/2017 9:40,0,0,ending raises plenty questions,,#HappyDeathDay,9.19559e+17,0.0,0.0,0.0,1.0,NN
3324,nacikse,10/15/2017 9:39,0,0,happy death day blade boyut az,,,9.19558e+17,-0.0516,0.336,0.319,0.345,NN
3325,Krissykins1,10/15/2017 9:39,0,1,another horror smash congrats hopefully slashers coming,@blumhouse @jason_blum @_RyanTurek @UniversalHorror,#HappyDeathDay,9.19558e+17,0.34,0.268,0.442,0.29,PP
3326,2kiminaj,10/15/2017 9:39,0,4,thought horror movie actually nice mix comedy,,#Happydeathday,9.19558e+17,0.1531,0.285,0.408,0.308,PP
3327,chelsea_2018,10/15/2017 9:38,0,1,fr everyone go see happy death day,,,9.19558e+17,-0.0516,0.31,0.294,0.397,NN
3328,ShaneMediaMosh,10/15/2017 9:38,0,0,drunken happy death day babysitter fck,,#,9.19558e+17,-0.0516,0.336,0.319,0.345,NN
3329,TheFichup,10/15/2017 9:38,0,0,neutral,,#HappyDeathDay,9.19558e+17,0.0,0.0,0.0,1.0,NN
3330,oralwithricky,10/15/2017 9:34,0,0,really wanna go watch happy death day,,,9.19557e+17,-0.0516,0.31,0.294,0.397,NN
3331,YoungDuke_,10/15/2017 9:33,0,0,happy death day crazy ass movie junt kinda,,,9.19557e+17,-0.7269,0.56,0.211,0.229,Neg
3332,Natliedn,10/15/2017 9:33,0,1,srsly want watch happy death day,,,9.19557e+17,0.0258,0.328,0.42,0.252,NN
3333,ciaosonosara,10/15/2017 9:32,0,2,anyone interested seeing happy death day unfriend,,,9.19557e+17,0.3612,0.273,0.448,0.28,PP
3334,okayycass,10/15/2017 9:31,0,2,saw trailer happy death day guessed killer,,,9.19556e+17,-0.6705,0.516,0.233,0.252,Neg
3335,abbear111,10/15/2017 9:31,0,0,ending raises plenty questions thr,,#HappyDeathDay,9.19556e+17,0.0,0.0,0.0,1.0,NN
3336,THR,10/15/2017 9:31,9,26,ending raises plenty questions,,#HappyDeathDay,9.19556e+17,0.0,0.0,0.0,1.0,NN
3337,hundred40review,10/15/2017 9:29,0,0,issue da used ringtone movie generic bday,,#HappyDeathDay,9.19556e+17,0.0,0.0,0.0,1.0,NN
3338,hundred40review,10/15/2017 9:27,0,1,issue someone hiding would put birthday ringtone phone,,#HappyDeathDay,9.19555e+17,-0.296,0.239,0.0,0.761,Neg
3339,OWNTVFans,10/15/2017 9:26,1,0,latest owntv fans,,#snl #happydeathday,9.19555e+17,0.0,0.0,0.0,1.0,NN
3340,hundred40review,10/15/2017 9:25,0,1,movie almost beginning ending great middle,,#HappyDeathDay,9.19555e+17,0.5908,0.0,0.434,0.566,PP
3341,ErinTurnbull13,10/15/2017 9:23,1,1,watched happy death day tbh,@israelbroussard,,9.19554e+17,-0.0516,0.368,0.349,0.283,NN
3342,NahstyNess,10/15/2017 9:22,0,1,although happy death day wack best perfect,@_NickyNicole,,9.19554e+17,0.8271,0.211,0.627,0.162,PP
3343,Funsizedd_bri,10/15/2017 9:20,0,0,wanna go see happy death day somebody,,,9.19554e+17,-0.0516,0.31,0.294,0.397,NN
3344,hnyyyy_,10/15/2017 9:20,1,0,get ready girls nadz dh copkn duit utk tgk happy death day,@filzahroslan_ @shkiransrdn @wenain_ @KhairaniRaes2 @mirajj_14 @yennoi_ @NdzrhNur,,9.19554e+17,0.3182,0.204,0.325,0.471,PP
3345,BORReport,10/15/2017 9:20,3,6,happy death day debuted estimated,,#HappyDeathDay #BoxOffice,9.19554e+17,-0.0516,0.368,0.349,0.283,NN
3346,RCATD,10/15/2017 9:20,1,0,woe happy death day,@FuqkSBRxqksBro,#RCATD,9.19553e+17,-0.4588,0.588,0.325,0.088,Neg
3347,malaymango,10/15/2017 9:19,0,0,screen happy death day,,,9.19553e+17,-0.0516,0.406,0.385,0.208,NN
3348,TotesWILD,10/15/2017 9:16,4,20,review happy death day remove h add,,#HappyDeathDay,9.19553e+17,-0.0516,0.336,0.319,0.345,NN
3349,RCATD,10/15/2017 9:15,1,0,woe happy death day,@FuqkSBRxqksBro,#RCATD,9.19552e+17,-0.4588,0.588,0.325,0.088,Neg
3350,Journeyrene_,10/15/2017 9:15,0,2,wanna go see mountain us happy death day,,,9.19552e+17,-0.0516,0.287,0.272,0.441,NN
3351,hollywoodbIues,10/15/2017 9:14,0,0,forgot tell guys saw happy death day friday loved highly recommend,,,9.19552e+17,0.7574,0.183,0.488,0.329,PP
3352,Trepacer,10/15/2017 9:12,0,0,liked video happy death day movie review double toasted,@YouTube,,9.19552e+17,0.3818,0.238,0.396,0.366,PP
3353,OILBSUZY,10/15/2017 9:12,0,0,happy death day nih bagus tp masih coming soon,,,9.19552e+17,-0.0516,0.267,0.253,0.479,NN
3354,trabznluya,10/15/2017 9:11,0,11,happy death day,,,9.19551e+17,-0.0516,0.453,0.43,0.116,NN
3355,__siag,10/15/2017 9:11,0,0,happy death day se las,,,9.19551e+17,-0.0516,0.368,0.349,0.283,NN
3356,Redish_Grace,10/15/2017 9:09,0,0,happy death day reminds creepier,,,9.19551e+17,-0.0516,0.368,0.349,0.283,NN
3357,frankenfag_,10/15/2017 9:09,0,0,happy death day day ridiculous love,,,9.19551e+17,0.3612,0.393,0.485,0.123,PP
3358,_TammyGotIt,10/15/2017 9:09,0,0,happy death day want back,,,9.19551e+17,0.0258,0.358,0.459,0.183,NN
3359,daveeastham,10/15/2017 9:08,0,0,latest daily,,#happydeathday #bladerunner2049,9.1955e+17,0.0,0.0,0.0,1.0,NN
3360,Shaderra_,10/15/2017 9:07,0,0,happy death day good funny,,,9.1955e+17,0.6808,0.271,0.66,0.069,PP
3361,kiwitwice,10/15/2017 9:06,0,1,forgot say happy death day spectacular loved,,,9.1955e+17,0.5719,0.252,0.49,0.258,PP
3362,Matthewws_,10/15/2017 9:05,0,0,filme happy death day,,,9.1955e+17,-0.0516,0.406,0.385,0.208,NN
3363,A_shazlan,10/15/2017 9:05,0,0,happy death day regular passes giveaway via,@saysdotcom,,9.1955e+17,-0.0516,0.31,0.294,0.397,NN
3364,genisepatterson,10/15/2017 9:05,0,0,km business journal,,#business #snl #happydeathday,9.1955e+17,0.0,0.0,0.0,1.0,NN
3365,trissyyy_,10/15/2017 9:05,0,0,somebody watch happy death day please,,,9.1955e+17,0.2732,0.302,0.465,0.233,PP
3366,clintcardoza7,10/15/2017 9:03,0,0,happy happy death day weekend box fantastic loved see,,#1,9.19549e+17,0.9001,0.171,0.654,0.175,PP
3367,jmexclusives,10/15/2017 9:02,0,0,moviebob happy death day,,#jmexclusives,9.19549e+17,-0.0516,0.406,0.385,0.208,NN
3368,bpatafie,10/15/2017 9:02,0,3,outstanding usual pete,,,9.19549e+17,0.6124,0.0,0.667,0.333,PP
3369,clintcardoza7,10/15/2017 9:02,0,2,congrats weekend box fantastic loved,,#1,9.19549e+17,0.8979,0.0,0.845,0.155,PP
3370,loveshob,10/15/2017 9:01,0,1,oof hello yesterday went see happy death day rly went bowling met best friends,,,9.19549e+17,0.7964,0.157,0.442,0.402,PP
3371,uipmoviesph,10/15/2017 9:00,0,0,movie review happy death day see ph cinemas,,,9.19548e+17,-0.0516,0.287,0.272,0.441,NN
3372,NdzrhNur,10/15/2017 8:59,0,1,jom laaa happy death day,,,9.19548e+17,-0.0516,0.368,0.349,0.283,NN
3373,clintcardoza7,10/15/2017 8:59,0,0,happy death day weekend box love,@jessica_rothe,#1,9.19548e+17,0.6124,0.264,0.534,0.203,PP
3374,SuckerfreeFresh,10/15/2017 8:59,0,0,happy death day got really wanted see mountain reach late,,,9.19548e+17,-0.0258,0.248,0.306,0.446,NN
3375,SkyGoOnline,10/15/2017 8:58,0,0,latest sky go,,#snl #happydeathday,9.19548e+17,0.0,0.0,0.0,1.0,NN
3376,deep_lapis,10/15/2017 8:58,0,0,neutral,,#HappyBirthdaydayDonghae #HappyDeathDay,9.19548e+17,0.0,0.0,0.0,1.0,NN
3377,middlezack,10/15/2017 8:57,0,1,yeah super meanwhile happy death day apparently super convoluted probably think funny hell,,,9.19548e+17,0.7964,0.273,0.534,0.193,PP
3378,WhySoSeriousS0,10/15/2017 8:54,0,2,happy death day days left,,,9.19547e+17,-0.0516,0.368,0.349,0.283,NN
3379,theseawells,10/15/2017 8:54,0,12,seeing happy death day today hope worth,,,9.19547e+17,0.5574,0.253,0.552,0.195,PP
3380,karmaoo,10/15/2017 8:53,0,1,today first day rest,,#HappyDeathDay,9.19547e+17,0.0,0.0,0.0,1.0,NN
3381,norfaeleafron,10/15/2017 8:53,0,0,bad genius happy death day omg aym konpyusd,,,9.19547e+17,-0.5719,0.46,0.23,0.311,Neg
3382,shrsofena,10/15/2017 8:52,0,0,hulat na lang kog happy death day haha,,,9.19546e+17,0.4215,0.25,0.429,0.321,PP
3383,minnizaty,10/15/2017 8:51,0,0,mmm aku nakkan moment moment geostorm tapi diorang cerita banyak pasal konflik kan best kalau hero tu happy death day cambest,,,9.19546e+17,0.8225,0.12,0.355,0.525,PP
3384,brvzed,10/15/2017 8:50,0,0,happy death day surprisingly enjoyable def exceeded expectations,,,9.19546e+17,0.5994,0.234,0.527,0.24,PP
3385,Haarriisson,10/15/2017 8:50,0,0,watched happy death day tonight really good better expected worth watch keep u intrigued whole way,,,9.19546e+17,0.7947,0.151,0.463,0.387,PP
3386,kaiiitaylor,10/15/2017 8:48,1,0,happy death day even good tbh,,,9.19546e+17,0.4019,0.289,0.489,0.222,PP
3387,pda_87,10/15/2017 8:46,0,0,nowhere showing looking forward,,#HappyDeathDay,9.19545e+17,0.0,0.0,0.0,1.0,NN
3388,Dianafvantuness,10/15/2017 8:44,0,0,quem vai ver happy death day aos cinemas,,,9.19545e+17,-0.0516,0.287,0.272,0.441,NN
3389,Radikult_0311,10/15/2017 8:44,0,1,happy death day,,,9.19544e+17,-0.0516,0.453,0.43,0.116,NN
3390,catielinb,10/15/2017 8:43,0,2,happy death day,,,9.19544e+17,-0.0516,0.453,0.43,0.116,NN
3391,ristanford,10/15/2017 8:41,0,0,choose seeing happy death day know,,,9.19544e+17,-0.0516,0.336,0.319,0.345,NN
3392,BaldAvenger57,10/15/2017 8:40,0,1,box happy death day slays million opening,,,9.19544e+17,-0.0516,0.31,0.294,0.397,NN
3393,Darksyde32,10/15/2017 8:40,1,0,hours kill day refused go see long ass blade saw happy death day instead,,,9.19544e+17,-0.891,0.53,0.137,0.333,Neg
3394,shhaaiii,10/15/2017 8:38,0,2,happy death day pretty good,,,9.19543e+17,0.7096,0.265,0.667,0.068,PP
3395,karadaanvers,10/15/2017 8:37,0,0,really want go watch happy death day looks pretty good love horror,,,9.19543e+17,0.7902,0.27,0.553,0.177,PP
3396,trissyyy_,10/15/2017 8:36,0,0,really wanna watch happy death day scared go alone,,,9.19543e+17,-0.5908,0.495,0.223,0.281,Neg
3397,sinemacinecity,10/15/2017 8:35,0,0,sonuyla tekrar tekrar ta ki katilinin gerilim korku filmi happy death day deniz cinecity bilet almak inecity,,,9.19542e+17,-0.0516,0.173,0.164,0.664,NN
3398,macDaddyCarr,10/15/2017 8:34,1,1,waste ur money see happy death day,,,9.19542e+17,-0.4588,0.465,0.257,0.278,Neg
3399,myrriellunario,10/15/2017 8:33,0,0,list watch happy death day watch anime watch kdrama sleep,,,9.19542e+17,-0.0516,0.25,0.237,0.513,NN
3400,paulmac708,10/15/2017 8:33,1,4,happy death day tracking million opening weekend,,,9.19542e+17,-0.0516,0.31,0.294,0.397,NN
3401,drsalvaria,10/15/2017 8:31,0,3,day fifteen happy death day,,#31horrorfilms31days,9.19541e+17,-0.0516,0.368,0.349,0.283,NN
3402,shOoObz,10/15/2017 8:30,0,0,yassss also going see happy death day,,,9.19541e+17,-0.0516,0.31,0.294,0.397,NN
3403,tetua_espere,10/15/2017 8:30,0,0,honestly happy death day super hilarious relatable,,,9.19541e+17,0.8555,0.203,0.693,0.104,PP
3404,uipmoviesph,10/15/2017 8:30,0,0,happy death day opens philippines,,,9.19541e+17,-0.0516,0.368,0.349,0.283,NN
3405,KeefNoSweat,10/15/2017 8:29,0,0,happy death day actually,,,9.19541e+17,-0.0516,0.406,0.385,0.208,NN
3406,mysarajohari,10/15/2017 8:28,0,0,nak tengok happy death day,,,9.1954e+17,-0.0516,0.368,0.349,0.283,NN
3407,maxwellball02,10/15/2017 8:27,0,1,happy death day making mad last,,,9.1954e+17,-0.5267,0.514,0.268,0.217,Neg
3408,Fatal116,10/15/2017 8:26,0,0,happy death day supposed scary,,,9.1954e+17,-0.5267,0.555,0.289,0.156,Neg
3409,TheBonitoMan,10/15/2017 8:26,0,1,invited universal pictures watch happy death day last week write photo sent looks like receive something,,,9.1954e+17,0.3182,0.169,0.268,0.563,PP
3410,metiandani,10/15/2017 8:25,0,0,happy death day kek apasii pelemnya,,,9.1954e+17,-0.0516,0.336,0.319,0.345,NN
3411,Yanniemon,10/15/2017 8:25,0,1,pero bakit magkasabay date showing ng bad genius tsaka happy death day,,,9.1954e+17,-0.5719,0.368,0.184,0.448,Neg
3412,Cumberland_12,10/15/2017 8:25,0,0,movie,,#HappyDeathDay #TheForeigner #ProfessorMarstonAndTheWonderWomen,9.1954e+17,0.0,0.0,0.0,1.0,NN
3413,MauldinVictoria,10/15/2017 8:23,0,5,happy death day dumbest movie ever seen,,,9.19539e+17,-0.5423,0.483,0.248,0.268,Neg
3414,Rachelwildridge,10/15/2017 8:21,1,0,happy death day made go like rollercoaster emotions know feel,,,9.19539e+17,0.3182,0.228,0.363,0.409,PP
3415,eniwua,10/15/2017 8:20,0,1,happy death day,,,9.19539e+17,-0.0516,0.453,0.43,0.116,NN
3416,favflicks1,10/15/2017 8:20,1,0,happy death day director already sequel happy death day director chris landon already plans,,,9.19538e+17,-0.1027,0.31,0.294,0.397,Neg
3417,YazeedSaleh8,10/15/2017 8:18,0,0,happy death day,,,9.19538e+17,-0.0516,0.453,0.43,0.116,NN
3418,IamTiye_,10/15/2017 8:18,0,0,knew killed watching,,#HappyDeathDay,9.19538e+17,-0.6705,0.692,0.0,0.308,Neg
3419,gameofjedis,10/15/2017 8:17,0,0,ontem com minhas amigas e tive que ver pela segunda vez ao de happy death day,,,9.19538e+17,-0.0516,0.189,0.18,0.631,NN
3420,piquant_prose,10/15/2017 8:17,0,0,certainly seems struck right chord,,#HappyDeathDay,9.19538e+17,0.1027,0.27,0.324,0.405,PP
3421,HauntedPod,10/15/2017 8:16,0,0,happy death day slays box become quite common occurrence horror movie,,,9.19537e+17,-0.6326,0.402,0.189,0.409,Neg
3422,EssexCinemas10,10/15/2017 8:15,0,0,come see movie,,#HappyDeathDay #TheForeigner #ProfessorMarstonAndTheWonderWomen #BTV,9.19537e+17,0.0,0.0,0.0,1.0,NN
3423,xInfamousGoatx,10/15/2017 8:13,0,0,liked video moist happy death day,@YouTube,,9.19537e+17,0.3818,0.291,0.485,0.224,PP
3424,home_business_o,10/15/2017 8:13,0,0,happy death day official movie review,,,9.19537e+17,-0.0516,0.336,0.319,0.345,NN
3425,paperhobo,10/15/2017 8:08,0,1,happy death day turned lot better,,,9.19535e+17,0.4019,0.289,0.489,0.222,PP
3426,justshar3,10/15/2017 8:06,0,1,film happy death day bioskop today,,,9.19535e+17,-0.0516,0.336,0.319,0.345,NN
3427,doganbuse97,10/15/2017 8:02,0,1,happy death day istanbul,@Cinemaximum @cetiner_akif,,9.19534e+17,-0.0516,0.406,0.385,0.208,NN
3428,UIPIndonesia,10/15/2017 8:00,12,3,siapa temukan jawabannya hari lagi saat tayang di bioskop mulai oktober,,#HappyDeathDay,9.19533e+17,0.0,0.0,0.0,1.0,NN
3429,xxxijennamarie,10/15/2017 7:59,0,0,wala pang happy death day sa sm aura,,,9.19533e+17,-0.0516,0.287,0.272,0.441,NN
3430,Celebrilizer,10/15/2017 7:57,0,0,happy death day thursday box office,,#GroundhogDay,9.19533e+17,-0.0516,0.336,0.319,0.345,NN
3431,shawntyrel,10/15/2017 7:56,0,0,quero ver happy death day parece tao legal,,,9.19532e+17,0.0772,0.277,0.369,0.355,PP
3432,BritMcGinnis,10/15/2017 7:54,0,2,still seeing happy death day gets horror remake,,,9.19532e+17,-0.5994,0.466,0.227,0.307,Neg
3433,HemmoHDGaming,10/15/2017 7:53,0,0,added video playlist happy death day official trailer horror movie hd,@YouTube,#1,9.19532e+17,-0.5994,0.394,0.192,0.415,Neg
3434,graysfenty,10/15/2017 7:53,0,3,happy death day aight moofy,,,9.19532e+17,-0.0516,0.368,0.349,0.283,NN
3435,camilammir,10/15/2017 7:51,0,0,procurando pra ver happy death day,,,9.19531e+17,-0.0516,0.336,0.319,0.345,NN
3436,aliciaxstar,10/15/2017 7:50,0,0,saw happy death day bad,,,9.19531e+17,-0.5719,0.565,0.282,0.153,Neg
3437,JavierbroYOLO,10/15/2017 7:49,0,0,happy death day looks like horrible movie almost bad visit worse,,,9.19531e+17,-0.8044,0.546,0.252,0.203,Neg
3438,HorrorAndFilms,10/15/2017 7:46,0,0,happy death day slays box,,,9.1953e+17,-0.0516,0.368,0.349,0.283,NN
3439,JoyPixelID,10/15/2017 7:45,0,0,time loop mencekam tapi seru,,#HappyDeathDay,9.1953e+17,0.0,0.0,0.0,1.0,NN
3440,TheEntRoom,10/15/2017 7:43,0,0,report,,#TheER #snl #happydeathday,9.19529e+17,0.0,0.0,0.0,1.0,NN
3441,Elliottward,10/15/2017 7:40,0,0,liked video happy death day trailers clips movieclips trailer,@YouTube,,9.19528e+17,0.3818,0.238,0.396,0.366,PP
3442,bRaiNzsz,10/15/2017 7:37,0,0,ich mag das things missed happy death day,@YouTube,,9.19528e+17,-0.34,0.412,0.25,0.338,Neg
3443,xxbleuux,10/15/2017 7:36,0,1,happy death day right killer yass lol,,,9.19527e+17,-0.4019,0.463,0.367,0.169,Neg
3444,itsmuhleeyuh,10/15/2017 7:36,0,1,happy death day hella funny lol also fuckin knew,,,9.19527e+17,0.7245,0.207,0.528,0.265,PP
3445,fox13,10/15/2017 7:35,0,0,happy death day marston wonder,,,9.19527e+17,-0.0516,0.368,0.349,0.283,NN
3446,iamangeeelx,10/15/2017 7:34,0,0,bebe watch happy death day,@edelvaycee,,9.19527e+17,-0.0516,0.368,0.349,0.283,NN
3447,taynaelaine24,10/15/2017 7:34,0,0,know episode made several appearances movie,@GroundLevelUp,#happydeathday,9.19527e+17,0.0,0.0,0.0,1.0,NN
3448,DynamikError,10/15/2017 7:32,0,0,happy death day one stupidest horror movies heard trailer enough,,,9.19526e+17,-0.8074,0.531,0.179,0.29,Neg
3449,uipmoviesph,10/15/2017 7:32,1,0,celebrate every birthday like october,,#HappyDeathDay,9.19526e+17,0.7351,0.0,0.674,0.326,PP
3450,NazSanity,10/15/2017 7:31,0,0,liked video happy death day final killer reveal,@YouTube,,9.19526e+17,-0.4019,0.439,0.348,0.214,Neg
3451,rinoaedwards,10/15/2017 7:30,0,0,happy death day,,,9.19526e+17,-0.0516,0.453,0.43,0.116,NN
3452,gabrielabesin,10/15/2017 7:29,0,0,happy death day nalang dalanon tang apat hahaha,,,9.19526e+17,0.5267,0.241,0.451,0.309,PP
3453,ronrayton,10/15/2017 7:28,0,2,showing na yata yung happy death day,,,9.19525e+17,-0.0516,0.31,0.294,0.397,NN
3454,ernielipshitz,10/15/2017 7:27,0,1,saw last theater wife top oldest people kids thought,,#HappyDeathDay,9.19525e+17,0.2023,0.0,0.184,0.816,PP
3455,anj3m,10/15/2017 7:26,0,1,happy death day nice movie,,,9.19525e+17,0.3818,0.315,0.524,0.161,PP
3456,kaylasea_,10/15/2017 7:26,0,0,anyone see happy death day wanna see,,,9.19525e+17,-0.0516,0.31,0.294,0.397,NN
3457,Guxrockz,10/15/2017 7:25,0,0,happy death day,,,9.19525e+17,-0.0516,0.453,0.43,0.116,NN
3458,AllTrailersHD,10/15/2017 7:22,0,0,happy death day tv spot playing thriller jessica israel,,,9.19524e+17,0.25,0.247,0.437,0.316,PP
3459,sarahmhdzr,10/15/2017 7:17,0,1,days happy death day really want watch movie,,,9.19523e+17,0.101,0.275,0.373,0.352,PP
3460,fadzrulafzal,10/15/2017 7:15,2,4,still yet watch comes,,#HappyDeathDay #Geostorm #Flatliners #ThorRagnarok,9.19522e+17,0.0,0.0,0.0,1.0,NN
3461,Zalaxy143,10/15/2017 7:09,0,1,watching happy death day best friend,,,9.19521e+17,0.802,0.229,0.653,0.118,PP
3462,itsmechlo,10/15/2017 7:09,0,1,going see happy death day day comes waited sooooo,,,9.1952e+17,-0.0516,0.267,0.253,0.479,NN
3463,sachiqt,10/15/2017 7:08,0,1,uy seryoso kami ni baluts nunuod kami happy death day magdecorate ng booth sa sabado hahshahhshs,,,9.1952e+17,-0.0516,0.181,0.171,0.648,NN
3464,sunnysideupdo,10/15/2017 7:08,1,3,happy death day leng friends pls,,,9.1952e+17,0.4939,0.279,0.579,0.143,PP
3465,anaketjil,10/15/2017 7:08,0,0,happy death day review,,,9.1952e+17,-0.0516,0.406,0.385,0.208,NN
3466,OnlyTrailers,10/15/2017 7:07,0,0,happy death day trailers clips movieclips trailer,,,9.1952e+17,-0.0516,0.31,0.294,0.397,NN
3467,prideofmisfits,10/15/2017 7:07,0,0,go see happy death day flatliners,,,9.1952e+17,-0.0516,0.336,0.319,0.345,NN
3468,jaclynpascual,10/15/2017 7:06,0,0,someone watch happy death day w next weekend,,,9.1952e+17,-0.0516,0.31,0.294,0.397,NN
3469,twelvemonks,10/15/2017 7:04,0,1,quero assistir happy death day que rola,,,9.19519e+17,-0.0516,0.31,0.294,0.397,NN
3470,miliaazman,10/15/2017 7:02,0,1,tak sabar nak tengok happy death day,,,9.19519e+17,-0.0516,0.31,0.294,0.397,NN
3471,manateluguguru,10/15/2017 7:00,0,0,happy death day marshall weekend ticket mana telugu guru,,,9.19518e+17,-0.0516,0.267,0.253,0.479,NN
3472,Redroadmaster,10/15/2017 6:56,0,0,box happy death day kills open live trading news via,@livetradingnews,,9.19517e+17,-0.5719,0.409,0.204,0.387,Neg
3473,iPlagueNetwork,10/15/2017 6:56,0,1,happy death day seems fun enough,,,9.19517e+17,0.4767,0.281,0.504,0.216,PP
3474,saraacarvalhooo,10/15/2017 6:53,0,0,quero tanto ir ver happy death day,,,9.19517e+17,-0.0516,0.31,0.294,0.397,NN
3475,Melboggia1,10/15/2017 6:53,0,1,para ver al cine super happy death day flatliners,,,9.19516e+17,0.5719,0.223,0.434,0.343,PP
3476,KMinoogouty,10/15/2017 6:51,0,0,happy death day review popsugar entertainment,,,9.19516e+17,0.3818,0.291,0.485,0.224,PP
3477,itsmellyboo,10/15/2017 6:47,0,1,watched happy death day actually good,,,9.19515e+17,0.4019,0.289,0.489,0.222,PP
3478,maukegi,10/15/2017 6:47,0,0,quite enjoyed happy death day lol satisfying ending,,,9.19515e+17,0.8484,0.203,0.651,0.146,PP
