Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
2959,josepipc_mclane,10/14/2017 7:28,3,3,de happy death day bizarre adventure errementari game death secret santa,,#Sitges2017,9.19163e+17,-0.6249,0.457,0.271,0.271,Neg
2960,aleighkinz,10/14/2017 7:26,0,2,happy death day recommend watching,,,9.19163e+17,0.3182,0.322,0.512,0.165,PP
2961,Bambie998,10/14/2017 7:26,0,0,gonna see happy death day today hopefully stupid looks,,,9.19162e+17,-0.2263,0.39,0.342,0.267,Neg
2962,aceyrob,10/14/2017 7:25,0,1,went see happy death day last night care previews father figures coming kat williams back,,,9.19162e+17,0.4588,0.171,0.303,0.526,PP
2963,tododesdemisofa,10/14/2017 7:25,0,2,neutral,,#Sitges50 #JupitersMoon #HappyDeathDay #SurvivalFamily #JojosAdventureBizarre #Howtotalktogirlsatparties,9.19162e+17,0.0,0.0,0.0,1.0,NN
2964,HaileyRenee25,10/14/2017 7:24,0,4,wanna see happy death day tonight,,,9.19162e+17,-0.0516,0.336,0.319,0.345,NN
2965,Annackins,10/14/2017 7:22,0,1,fui ver happy death day frustrante mas pretty cool,,,9.19161e+17,0.6486,0.215,0.508,0.276,PP
2966,edmkh,10/14/2017 7:21,0,0,box happy death day poised exceed initial estimates million weekend,@variety,#utm_medium,9.19161e+17,0.2023,0.235,0.343,0.422,PP
2967,vanbenschoten12,10/14/2017 7:20,1,1,someone go see,,#HappyDeathDay,9.19161e+17,0.0,0.0,0.0,1.0,NN
2968,vdotvaldez,10/14/2017 7:20,0,0,dopeee stayin farrrrrrrr far away,,#happydeathday #movie,9.19161e+17,0.0,0.0,0.0,1.0,NN
2969,favflicks1,10/14/2017 7:20,0,0,happy death day fails answer biggest question director christopher landon tells,,,9.19161e+17,-0.4588,0.364,0.201,0.435,Neg
2970,FurryFantasies,10/14/2017 7:20,0,0,liked video happy death day,@YouTube,,9.19161e+17,0.3818,0.315,0.524,0.161,PP
2971,BMToday,10/14/2017 7:17,0,0,happy death day playing theaters,,,9.1916e+17,0.1531,0.342,0.482,0.175,PP
2972,naynayAB,10/14/2017 7:17,0,0,happy death day kayaknya menarique hm,,,9.1916e+17,-0.0516,0.336,0.319,0.345,NN
2973,BMToday,10/14/2017 7:17,0,0,happy death day playing theaters bye business minds today,,,9.1916e+17,0.1531,0.253,0.357,0.39,PP
2974,Messi_TheBoss10,10/14/2017 7:16,0,0,ayer vi happy death day en el bastante divertida de las que vale la pena ver en un cine lleno de gente,,,9.1916e+17,-0.0516,0.141,0.134,0.725,NN
2975,RatuJp,10/14/2017 7:15,0,0,baru happy death day puncaki box office,,,9.1916e+17,-0.0516,0.31,0.294,0.397,NN
2976,JayCNoir,10/14/2017 7:14,0,1,see happy death day plenty actually,@LexG_III,,9.1916e+17,-0.0516,0.336,0.319,0.345,NN
2977,smervinn12,10/14/2017 7:14,0,1,happy death day would recommend,,,9.19159e+17,0.3182,0.322,0.512,0.165,PP
2978,shop_deskmat,10/14/2017 7:13,0,0,happy death day behind scenes,,,9.19159e+17,-0.0516,0.368,0.349,0.283,NN
2979,AmazingAntonia,10/14/2017 7:13,0,0,happy death day actually good funny af tbh,,,9.19159e+17,0.6808,0.224,0.546,0.23,PP
2980,layardotid,10/14/2017 7:12,0,0,film happy death day siapa mau mati dan hidup,,,9.19159e+17,-0.0516,0.267,0.253,0.479,NN
2981,Scara_Ha,10/14/2017 7:11,0,0,oh look nash grier,,,9.19159e+17,0.0,0.0,0.0,1.0,NN
2982,pullomjr,10/14/2017 7:09,0,0,happy death day weekend,,,9.19158e+17,-0.0516,0.406,0.385,0.208,NN
2983,jucnliet,10/14/2017 7:08,0,0,pen nonton happy death day tp jam set kalo ama doi,,,9.19158e+17,-0.0516,0.235,0.223,0.542,NN
2984,QuadaFrancis,10/14/2017 7:08,0,0,watching happy death day,,,9.19158e+17,-0.0516,0.406,0.385,0.208,NN
2985,JoyPixelID,10/14/2017 7:08,0,0,time loop mencekam tapi seru,,#HappyDeathDay,9.19158e+17,0.0,0.0,0.0,1.0,NN
2986,parasomnia,10/14/2017 7:06,0,3,happy death day en,@sitgesfestival,#GroundhogDay,9.19157e+17,-0.0516,0.406,0.385,0.208,NN
2987,paullferrer,10/14/2017 7:05,0,1,opening teen horror competition problem certificate kill uk,,#HappyDeathDay #FridayThe13th,9.19157e+17,-0.9022,0.689,0.0,0.311,Neg
2988,Film_Bunker,10/14/2017 7:05,0,0,stuck time simon hall reviews happy death day latest spin,,,9.19157e+17,-0.296,0.355,0.223,0.422,Neg
2989,paullferrer,10/14/2017 7:02,1,1,takes ww budget vs marketing vs rentals vs profit vs,,#HappyDeathDay,9.19156e+17,0.4404,0.0,0.244,0.756,PP
2990,SkyPelham,10/14/2017 7:00,0,3,happy death day,,,9.19156e+17,-0.0516,0.453,0.43,0.116,NN
2991,NEhorrorwriters,10/14/2017 7:00,0,0,happy death day delivers horror fun,,#horror #movies,9.19156e+17,-0.1531,0.458,0.422,0.12,Neg
2992,RapplerID,10/14/2017 7:00,3,2,film happy death day bisa dibilang sebagai versi apakah kombinasi ini akan,,,9.19156e+17,-0.0516,0.222,0.21,0.568,NN
2993,RobMeer,10/14/2017 6:58,0,0,top filmbezoek spuimarkt op vrijdag oktober,@Pathe @bladerunner @IMAX,#Pathe #AmericanAssasin #HappyDeathDay,9.19155e+17,0.2023,0.0,0.265,0.735,PP
2994,toki_dou,10/14/2017 6:56,0,0,happy death day death director days shoot key scene,,#39 #39,9.19155e+17,-0.7579,0.54,0.196,0.265,Neg
2995,gabriellawella,10/14/2017 6:54,0,0,believe see happy death day yesterday,,,9.19154e+17,-0.0516,0.336,0.319,0.345,NN
2996,clearlyanathema,10/14/2017 6:53,0,2,actual people going see happy death day bc think looks good literally,,,9.19154e+17,0.4019,0.2,0.338,0.462,PP
2997,blogueandoatope,10/14/2017 6:53,0,0,de,@IMDb,#Cinema #HappyDeathDay,9.19154e+17,0.0,0.0,0.0,1.0,NN
2998,PDClark0602,10/14/2017 6:52,0,1,saw happy death day last night pretty,,,9.19154e+17,0.4588,0.264,0.466,0.27,PP
2999,laaiinz,10/14/2017 6:52,0,1,tbh happy death day guuuud movie,,,9.19154e+17,-0.0516,0.336,0.319,0.345,NN
3000,paullferrer,10/14/2017 6:52,0,3,success bugeted vs disappointments change way studios greenlight thier,,#HappyDeathDay #BladeRunner2049,9.19154e+17,0.1779,0.219,0.27,0.511,PP
3001,Cinephile1994,10/14/2017 6:52,0,0,great happy death day,@jessica_rothe,,9.19154e+17,0.5994,0.307,0.614,0.079,PP
3002,selenalkan71,10/14/2017 6:51,0,1,happy death day kutlu tam korku filmi izleme,@Cinemaximum,,9.19154e+17,-0.0516,0.287,0.272,0.441,NN
3003,CINEMANIA_ID,10/14/2017 6:49,4,2,jadi pembunuhnya tuh,,#InstantReview #HappyDeathDay,9.19153e+17,0.0,0.0,0.0,1.0,NN
3004,AgoraMagazLatin,10/14/2017 6:49,0,0,happy death day lidera las carteleras en eeuu,,,9.19153e+17,-0.0516,0.287,0.272,0.441,NN
3005,thegorecast,10/14/2017 6:48,0,0,happy death day review,,,9.19153e+17,-0.0516,0.406,0.385,0.208,NN
3006,MovieFeednieuws,10/14/2017 6:47,0,0,happy death day,,,9.19153e+17,-0.0516,0.453,0.43,0.116,NN
3007,CINEMANIA_ID,10/14/2017 6:46,1,1,reaksi pertama kami setelah nonton rilis perdana midnight ini,,#HappyDeathDay,9.19152e+17,0.0,0.0,0.0,1.0,NN
3008,CINEMANIA_ID,10/14/2017 6:42,8,3,ini tanggapan pertama kami untuk bisa ditonton midnight mari,@CenayangFilm,#HappyDeathDay,9.19151e+17,0.0,0.0,0.0,1.0,NN
3009,newsaINDONESIA,10/14/2017 6:41,0,0,happy death day sedang trending di baca berita terkini di,,,9.19151e+17,-0.0516,0.25,0.237,0.513,NN
3010,devinharris032,10/14/2017 6:40,0,0,pretty straight tho,,#HappyDeathDay,9.19151e+17,0.6249,0.0,0.836,0.164,PP
3011,breepajaro,10/14/2017 6:38,0,0,oo hahhaa pero mas interesting ang happy death day kay naay,,,9.1915e+17,0.3612,0.213,0.35,0.437,PP
3012,CINEMANIA_ID,10/14/2017 6:38,3,1,ada rencana untuk nonton midnight still good time,,#HappyDeathDay #InstantReview,9.1915e+17,0.4404,0.0,0.293,0.707,PP
3013,SabrinaBitch13,10/14/2017 6:37,0,3,going see,,#HappyDeathDay,9.1915e+17,0.0,0.0,0.0,1.0,NN
3014,fannyismayanti,10/14/2017 6:35,0,0,happy death day misteri wanita dibunuh berulang kali,,,9.1915e+17,-0.0516,0.287,0.272,0.441,NN
3015,Berita_Haris,10/14/2017 6:35,0,0,happy death day misteri wanita dibunuh berulang kali,,,9.1915e+17,-0.0516,0.287,0.272,0.441,NN
3016,GhostFrontal,10/14/2017 6:35,0,0,happy death day misteri wanita dibunuh berulang kali,,,9.1915e+17,-0.0516,0.287,0.272,0.441,NN
3017,favflicks1,10/14/2017 6:35,0,0,happy death day director already sequel happy death day director chris landon already plan,,,9.1915e+17,-0.1027,0.31,0.294,0.397,Neg
3018,bnsuzynp,10/14/2017 6:34,0,1,bir salonda diger tarafta happy death day mutluluktan oldum,,,9.19149e+17,-0.0516,0.267,0.253,0.479,NN
3019,paulnextdoor,10/14/2017 6:34,0,0,happy death day going second though,,,9.19149e+17,-0.0516,0.336,0.319,0.345,NN
3020,kabarberita,10/14/2017 6:31,0,0,happy death day misteri wanita dibunuh berulang kali,,,9.19149e+17,-0.0516,0.287,0.272,0.441,NN
3021,mania_case,10/14/2017 6:30,0,0,happy death day trailers clips,,,9.19148e+17,-0.0516,0.368,0.349,0.283,NN
3022,DAY6BASSlST,10/14/2017 6:27,0,0,happy death day,,,9.19148e+17,-0.0516,0.453,0.43,0.116,NN
3023,httpcsprs,10/14/2017 6:27,0,0,showing na yung happy death day sad,,,9.19148e+17,-0.5106,0.476,0.252,0.272,Neg
3024,camsizzler,10/14/2017 6:25,0,9,happy death day sonunda istiyodum,,,9.19147e+17,-0.0516,0.368,0.349,0.283,NN
3025,iits_rj,10/14/2017 6:24,1,4,yall happy death day,,,9.19147e+17,-0.0516,0.406,0.385,0.208,NN
3026,VIVAlife_,10/14/2017 6:22,0,0,happy death day misteri wanita dibunuh berulang kali,,,9.19146e+17,-0.0516,0.287,0.272,0.441,NN
3027,reggieundead1,10/14/2017 6:22,0,0,oh happy death day got good reviews,,,9.19146e+17,0.4019,0.269,0.455,0.276,PP
3028,azany_10,10/14/2017 6:21,0,1,happy death day,,,9.19146e+17,-0.0516,0.453,0.43,0.116,NN
3029,uipmoviesph,10/14/2017 6:18,0,1,special press screening last night,,#FridayThe13th #HappyDeathDay,9.19145e+17,0.4019,0.0,0.403,0.597,PP
3030,FauztNix,10/14/2017 6:16,0,0,liked video happy death day,@YouTube,,9.19145e+17,0.3818,0.315,0.524,0.161,PP
3031,WigginAndrew,10/14/2017 6:15,0,0,happy death day trailers clips check compilation trailers clips,,,9.19145e+17,-0.0516,0.267,0.253,0.479,NN
3032,sociallinkm,10/14/2017 6:15,0,0,happy death day trailers clips,,,9.19145e+17,-0.0516,0.368,0.349,0.283,NN
3033,okkennaa,10/14/2017 6:14,0,0,happy death day horrible,,,9.19144e+17,-0.5719,0.612,0.306,0.083,Neg
3034,MrMisingno,10/14/2017 6:12,0,3,mi top macarradas mayhem downrange mom dad brawl cell block happy death day,,#Sitges50,9.19144e+17,-0.3182,0.319,0.258,0.423,Neg
3035,TRU_PacMan,10/14/2017 6:12,0,0,happy death day,,#trakt,9.19144e+17,-0.0516,0.453,0.43,0.116,NN
3036,alifasbani,10/14/2017 6:12,0,0,mbah weekend ini enaknya nonton geostrom apa happy death day,@CenayangFilm,,9.19144e+17,-0.0516,0.25,0.237,0.513,NN
3037,ElDanGarza,10/14/2017 6:11,0,0,happy death day,,,9.19144e+17,-0.0516,0.453,0.43,0.116,NN
3038,meowrielpz,10/14/2017 6:10,0,0,tell die bcs celebrating happy death day,,,9.19143e+17,-0.1027,0.429,0.407,0.165,Neg
3039,babblebyKEV,10/14/2017 6:10,0,1,people able see explain,@uipmoviesph,#HappyDeathDay,9.19143e+17,0.0,0.0,0.0,1.0,NN
3040,cineycine,10/14/2017 6:10,0,1,este finde se estrena en usa nosotros nos en esto es lo que ofrece,,#HappyDeathDay,9.19143e+17,0.0,0.0,0.0,1.0,NN
3041,RieJuneise,10/14/2017 6:09,0,0,happy death day x,,,9.19143e+17,-0.0516,0.453,0.43,0.116,NN
3042,chesarito,10/14/2017 6:09,0,0,moviebob happy death day,,,9.19143e+17,-0.0516,0.406,0.385,0.208,NN
3043,LightfootInHwd,10/14/2017 6:08,0,0,weekend box happy death day scaring,,,9.19143e+17,-0.4767,0.504,0.274,0.222,Neg
3044,Highlighthwd,10/14/2017 6:08,0,0,weekend box happy death day scaring,,,9.19143e+17,-0.4767,0.504,0.274,0.222,Neg
3045,alfikamaya,10/14/2017 6:07,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19143e+17,-0.0516,0.25,0.237,0.513,NN
3046,horrormoviesgr,10/14/2017 6:07,0,0,happy death day,,#Trailer #horrormoviesgr #horrormovies,9.19143e+17,-0.0516,0.453,0.43,0.116,NN
3047,iyaibrdlza,10/14/2017 6:06,0,1,sa october pa pala yung happy death day dito sa ph,,,9.19142e+17,-0.0516,0.235,0.223,0.542,NN
3048,zaddypxnda,10/14/2017 6:06,0,0,happy death day sounds like dumb ass tf makes stupid,,,9.19142e+17,-0.836,0.58,0.255,0.165,Neg
3049,HooplaNu,10/14/2017 6:05,0,0,despite going full comedy exactly promises,,#HappyDeathDay #horror,9.19142e+17,0.1255,0.242,0.299,0.459,PP
3050,salsakamaya,10/14/2017 6:05,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3051,obviouslyalexs,10/14/2017 6:05,0,0,disappointed killer turned happy death day obvious hell,,,9.19142e+17,-0.9217,0.704,0.164,0.133,Neg
3052,tiadewita,10/14/2017 6:04,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3053,_LowkeyAssPURP,10/14/2017 6:04,0,0,happy death day good asf,,,9.19142e+17,0.4019,0.312,0.528,0.16,PP
3054,restikamaya,10/14/2017 6:04,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3055,nadyagresik,10/14/2017 6:04,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3056,akuratco,10/14/2017 6:04,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3057,rima_dewita,10/14/2017 6:04,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3058,yunitaputeri_,10/14/2017 6:04,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3059,huseyinyldrmm_,10/14/2017 6:03,0,0,happy death day official trailer via,@YouTube,,9.19142e+17,-0.0516,0.336,0.319,0.345,NN
3060,TextRena,10/14/2017 6:03,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3061,sarahazhawy,10/14/2017 6:03,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3062,mozakamaya,10/14/2017 6:03,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3063,putridewita_,10/14/2017 6:03,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3064,lauraelsha,10/14/2017 6:03,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19142e+17,-0.0516,0.25,0.237,0.513,NN
3065,Beacon1101,10/14/2017 6:02,0,0,happy death day,,,9.19141e+17,-0.0516,0.453,0.43,0.116,NN
3066,windiazhawy,10/14/2017 6:02,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3067,nindygresik,10/14/2017 6:02,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3068,salwagresik,10/14/2017 6:02,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3069,niaramira,10/14/2017 6:02,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3070,Q8Maia,10/14/2017 6:02,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3071,iraibardaloza,10/14/2017 6:01,0,3,may happy death day na ba sa labyu sa sasagot,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3072,riaazhawy,10/14/2017 6:01,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3073,vani_laura_,10/14/2017 6:01,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3074,widigresik,10/14/2017 6:01,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3075,sedotbudi,10/14/2017 6:01,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3076,lunadewita,10/14/2017 6:01,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3077,sashaazhawy,10/14/2017 6:01,0,0,petaka dalam ini fakta lain di film happy death day,,,9.19141e+17,-0.0516,0.25,0.237,0.513,NN
3078,Rosie_Armitage,10/14/2017 5:58,0,5,tad concerned film girl murdered repeatedly birthday coming birthday,,#HappyDeathDay,9.1914e+17,-0.6597,0.355,0.0,0.645,Neg
3079,_yannaDGAF,10/14/2017 5:56,0,0,saw happy death day,,,9.1914e+17,-0.0516,0.406,0.385,0.208,NN
3080,travelcircular,10/14/2017 5:55,0,0,mortal de la suspense con acabado divertida,@blumhouse,#Sitges50 #HappyDeathDay #sitges2017,9.1914e+17,0.0,0.0,0.0,1.0,NN
3081,markeal_marais,10/14/2017 5:55,0,1,hey maybe give chance try everything power see,,#HappyDeathDay,9.1914e+17,0.25,0.0,0.222,0.778,PP
3082,Krissykins1,10/14/2017 5:55,0,0,hey happy death day added genre,@boxofficemojo,,9.1914e+17,-0.0516,0.336,0.319,0.345,NN
3083,Kayla_Breann69,10/14/2017 5:54,0,2,friday happy death day,,,9.19139e+17,-0.0516,0.406,0.385,0.208,NN
3084,mariamongeau,10/14/2017 5:54,0,55,need watch happy death day aswell come pls im desperate,@tanamongeau,,9.19139e+17,-0.296,0.36,0.291,0.349,Neg
3085,TristSartorius,10/14/2017 5:52,0,2,watching lux,@HoytsAustralia,#HappyDeathDay,9.19139e+17,0.0,0.0,0.0,1.0,NN
3086,markeal_marais,10/14/2017 5:52,0,0,neutral,,#HappyDeathDay,9.19139e+17,0.0,0.0,0.0,1.0,NN
3087,MyraEmily,10/14/2017 5:51,0,0,need watch,,#HappyDeathDay,9.19139e+17,0.0,0.0,0.0,1.0,NN
3088,CaseyEggleston_,10/14/2017 5:50,0,1,watching lux,@HoytsAustralia,#HappyDeathDay,9.19138e+17,0.0,0.0,0.0,1.0,NN
3089,PRODlGY_,10/14/2017 5:49,0,1,blade runner happy death day,,,9.19138e+17,-0.0516,0.368,0.349,0.283,NN
3090,eltochobtf,10/14/2017 5:47,0,0,mezclar scream atrapado en el los secundarios curiosa,,#Sitges50 #HappyDeathDay,9.19138e+17,-0.4019,0.278,0.0,0.722,Neg
3091,Shhhhenna,10/14/2017 5:46,0,6,uy gusto ko mapanuod yung happy death day,,,9.19137e+17,-0.0516,0.287,0.272,0.441,NN
3092,NishaJ__,10/14/2017 5:46,0,0,happy death day,,,9.19137e+17,-0.0516,0.453,0.43,0.116,NN
3093,staraeri,10/14/2017 5:46,0,0,liked video happy death day official trailer theaters friday october,@YouTube,,9.19137e+17,0.3818,0.224,0.374,0.402,PP
3094,uipmoviesph,10/14/2017 5:46,0,1,tag friends watch ph cinemas,,#HappyDeathDay,9.19137e+17,0.4767,0.0,0.437,0.563,PP
3095,toki_dou,10/14/2017 5:45,0,0,death horror flick watch,,#39 #39 #39 #39,9.19137e+17,-0.8225,0.792,0.0,0.208,Neg
3096,FrobanTheSaloon,10/14/2017 5:44,0,1,sum bite za,,#HappyDeathDay,9.19137e+17,0.0,0.0,0.0,1.0,NN
3097,Alextoo_dopee,10/14/2017 5:41,0,1,happy death day definitely maybe geekin whole time,,,9.19136e+17,0.3612,0.255,0.418,0.327,PP
3098,abridgment_new,10/14/2017 5:40,0,0,happy death day horror flick watch friday entertainment tonight,,#T,9.19136e+17,-0.2732,0.398,0.34,0.262,Neg
3099,VacadeTwister,10/14/2017 5:39,0,1,resumen de nuestro viernes en,,#Sitges50 #HappyDeathDay #Errementari #BladeofImmortal,9.19136e+17,0.0,0.0,0.0,1.0,NN
3100,BestVideospk,10/14/2017 5:39,0,1,movies playing tonight happy death day marshall,,,9.19136e+17,0.1531,0.291,0.41,0.299,PP
3101,Ergo_Liculmno,10/14/2017 5:39,0,0,saw loved twist familiar jessica think good,,#HappyDeathDay,9.19135e+17,0.7783,0.0,0.576,0.424,PP
3102,zlazrl,10/14/2017 5:37,0,0,happy death day,,,9.19135e+17,-0.0516,0.453,0.43,0.116,NN
3103,sophiedeconingh,10/14/2017 5:35,0,1,mijn eentje de bioscoop voor happy death day en hoop dat degene naast het niet vervelend vindt als ik zijn haar hand vast,,,9.19135e+17,0.4588,0.127,0.224,0.649,PP
3104,ladylxzarus,10/14/2017 5:35,0,2,feel like josh legitimately saw happy death day today nicest thing ever done,,,9.19134e+17,0.6705,0.175,0.422,0.404,PP
3105,Big_Albowski,10/14/2017 5:34,0,1,friend reviews good via,@geeksheaux @youtube,#HappyDeathDay #Halloween #geek,9.19134e+17,0.7269,0.0,0.753,0.247,PP
3106,mary_hope2,10/14/2017 5:33,0,0,first friday seeing happy death day theatre,,,9.19134e+17,-0.0516,0.31,0.294,0.397,NN
3107,brad8280,10/14/2017 5:33,0,0,happy death day director already sequel,,,9.19134e+17,-0.0516,0.336,0.319,0.345,NN
3108,EduNavasB,10/14/2017 5:27,0,0,liked video happy death day,@YouTube,,9.19133e+17,0.3818,0.315,0.524,0.161,PP
3109,AdiWriter,10/14/2017 5:27,0,0,blumhouse plenty smile happy death day scares via,@deadline,,9.19133e+17,-0.0258,0.382,0.376,0.242,NN
3110,LEEJendary_,10/14/2017 5:26,0,0,happy death day surprisingly,,,9.19132e+17,0.25,0.361,0.546,0.093,PP
3111,ovocorey18,10/14/2017 5:25,0,0,happy death day girl really fire,,,9.19132e+17,-0.4391,0.496,0.278,0.226,Neg
3112,_AlohAndrea,10/14/2017 5:24,0,8,recommend happy death day lol,,,9.19132e+17,0.6249,0.281,0.647,0.072,PP
3113,TreyHilburn,10/14/2017 5:23,0,2,enough people r talking fun genre centric babysitter get skip bs happy death day,,,9.19131e+17,0.4767,0.187,0.335,0.478,PP
3114,ValeriaBraholla,10/14/2017 5:23,0,1,wait,,#HappyDeathDay,9.19131e+17,0.0,0.0,0.0,1.0,NN
3115,FilmWatchNB,10/14/2017 5:22,0,0,happy death day review goomba stomp happy death day fun right scares may,,,9.19131e+17,0.128,0.366,0.384,0.251,PP
3116,abi_luv14,10/14/2017 5:22,0,0,happy death day fun,,,9.19131e+17,0.4767,0.328,0.588,0.084,PP
3117,JWUniverse3,10/14/2017 5:20,0,0,liked video happy death day movie review double toasted,@YouTube,,9.19131e+17,0.3818,0.238,0.396,0.366,PP
3118,HeartbreakJas,10/14/2017 5:20,0,0,happy death day chic flick obviously girl liked,,,9.19131e+17,0.5719,0.236,0.521,0.242,PP
3119,Brittanyaaa,10/14/2017 5:19,0,2,happy death day mygoshhh ang late ko na,,,9.1913e+17,-0.0516,0.287,0.272,0.441,NN
3120,AlanaEWoods,10/14/2017 5:19,0,0,see happy death day via,@DeluxeVideoOL,,9.1913e+17,-0.0516,0.368,0.349,0.283,NN
3121,StarvingAuthor,10/14/2017 5:18,0,0,movie happy death day finally came,,,9.1913e+17,-0.0516,0.336,0.319,0.345,NN
3122,Themoviescout,10/14/2017 5:18,0,0,box office blade runner happy death day,,,9.1913e+17,-0.0516,0.31,0.294,0.397,NN
3123,canbernard,10/14/2017 5:16,0,1,watching happy death day tonight excited,@Enigmaticos94,,9.1913e+17,0.296,0.3,0.469,0.231,PP
3124,redcarpetcrash,10/14/2017 5:15,0,0,movie happy death day,,,9.19129e+17,-0.0516,0.406,0.385,0.208,NN
3125,SamTheMailman,10/14/2017 5:15,0,0,movie happy death day,,,9.19129e+17,-0.0516,0.406,0.385,0.208,NN
3126,kassandraaach,10/14/2017 5:14,0,1,happy death day goodddd,,,9.19129e+17,-0.0516,0.406,0.385,0.208,NN
3127,JALIRENA,10/14/2017 5:12,1,1,happy death day greaaat,,,9.19129e+17,-0.0516,0.406,0.385,0.208,NN
3128,leticiaadri_,10/14/2017 5:11,0,3,happy death day good movie,,,9.19128e+17,0.4019,0.312,0.528,0.16,PP
3129,JMoVS,10/14/2017 5:10,0,0,gonna watch happy death day,@zcichy,,9.19128e+17,-0.0516,0.368,0.349,0.283,NN
3130,spoookykc,10/14/2017 5:10,0,0,saw happy death day expected shit omg loved,,,9.19128e+17,0.0258,0.393,0.398,0.209,NN
3131,loooiquinto,10/14/2017 5:10,0,1,pag may nang spoil sa akin sa happy death day bubuljakin ko yun,,,9.19128e+17,-0.0516,0.21,0.199,0.591,NN
3132,SkyBarFilms,10/14/2017 5:10,0,0,happy death day director already sequel plans,,#SkyBarFilms #Followback,9.19128e+17,-0.0516,0.31,0.294,0.397,NN
3133,DeggiMirch,10/14/2017 5:10,0,2,yes hi would like point called killer within first minutes,,#HappyDeathDay,9.19128e+17,-0.0258,0.261,0.315,0.424,NN
3134,AyeHeSaucyy,10/14/2017 5:08,0,1,happy death day lowkey coo,,,9.19128e+17,-0.0516,0.368,0.349,0.283,NN
3135,Maddy12840,10/14/2017 5:08,0,0,late say even though,,#HappyFridayThe13th #HappyDeathDay #HalloweenDaily #HalloweenSociety,9.19128e+17,0.0,0.0,0.0,1.0,NN
3136,MSofficialTV,10/14/2017 5:07,0,0,happy death day trailers clips movieclips trailer,@YouTube,,9.19128e+17,-0.0516,0.31,0.294,0.397,NN
3137,grinddesignphx,10/14/2017 5:06,0,0,bored go check awesome nice see classic slasher flick,,#HappyDeathDay,9.19127e+17,0.7003,0.14,0.46,0.4,PP
3138,Nashtopia,10/14/2017 5:06,0,0,liked video midnight screenings happy death day,@YouTube,,9.19127e+17,0.3818,0.271,0.451,0.278,PP
3139,GradisJack,10/14/2017 5:05,0,1,way better right see packed great time movies,,#HappyDeathDay,9.19127e+17,0.7906,0.0,0.538,0.462,PP
3140,Kenz_Miller17,10/14/2017 5:04,0,0,happy death day shook whole time lmao,,,9.19127e+17,0.5106,0.333,0.478,0.189,PP
3141,watvrliz,10/14/2017 5:03,1,0,happy death day good,,,9.19127e+17,0.4019,0.339,0.574,0.087,PP
3142,Nashtopia,10/14/2017 5:01,0,0,liked video happy death day,@YouTube,,9.19126e+17,0.3818,0.315,0.524,0.161,PP
3143,ChanceIsFrosty,10/14/2017 5:00,0,0,tv dead,,#HappyDeathDay,9.19126e+17,-0.6486,0.811,0.0,0.189,Neg
