Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
805,monique_sonnier,10/17/2017 12:52,1,1,great movie,,#HappyDeathDay,9.20332e+17,0.6249,0.0,0.804,0.196,PP
806,La_RisaP,10/17/2017 12:51,0,3,eel de noviembre es mi,,#HappyDeathDay,9.20331e+17,0.0,0.0,0.0,1.0,NN
807,wyomoviesRS,10/17/2017 12:51,0,0,last happy death day premium cinema flatliners end,,,9.20331e+17,-0.0516,0.287,0.272,0.441,NN
808,killlakels_,10/17/2017 12:51,1,3,happy death day dumbest movie ever saw,,,9.20331e+17,-0.5423,0.483,0.248,0.268,Neg
809,cdcra11,10/17/2017 12:50,1,0,quero ir ver happy death day ao,,,9.20331e+17,-0.0516,0.31,0.294,0.397,NN
810,AlushiFarhan,10/17/2017 12:50,0,1,happy death day need something get ready personal,,,9.20331e+17,0.3182,0.258,0.411,0.331,PP
811,merlle_,10/17/2017 12:50,0,2,got fed fake birthday wishes wishes happy death day theaters friday,,#notsponsored,9.20331e+17,-0.2732,0.352,0.347,0.302,Neg
812,cocinsa,10/17/2017 12:50,6,22,si vamos estrenar una de terror que te pensando si supieras que en te van matar nov,,#HappyDeathDay,9.20331e+17,-0.5267,0.175,0.0,0.825,Neg
813,magiccola,10/17/2017 12:50,0,2,blade runner goes box office failure happy death day successful going go nuclear,,,9.20331e+17,0.0772,0.304,0.316,0.38,PP
814,fiImjauregui,10/17/2017 12:49,0,1,always good singing songs yesterday watched seeing happy death day jessica,,,9.20331e+17,0.4019,0.211,0.357,0.432,PP
815,MichXue,10/17/2017 12:49,0,0,happy death day,,,9.20331e+17,-0.0516,0.453,0.43,0.116,NN
816,lyla18,10/17/2017 12:49,0,0,happy death day new,,,9.20331e+17,-0.0516,0.406,0.385,0.208,NN
817,sfgains,10/17/2017 12:48,0,0,happy death day wack movie,,,9.20331e+17,-0.0516,0.368,0.349,0.283,NN
818,rephie11,10/17/2017 12:48,0,0,someone watch happy death day please,,,9.20331e+17,0.2732,0.302,0.465,0.233,PP
819,gaitoulabackder,10/17/2017 12:45,0,0,happy death day new spy armed,,,9.2033e+17,-0.0516,0.336,0.319,0.345,NN
820,InversorMex,10/17/2017 12:45,0,0,young audiences flock happy death day,,,9.2033e+17,-0.0516,0.336,0.319,0.345,NN
821,afreeeena,10/17/2017 12:45,0,0,weh patung dalam happy death day ni seram,,,9.2033e+17,-0.0516,0.287,0.272,0.441,NN
822,CLNS_Nick,10/17/2017 12:44,0,0,brunch happy death day,,,9.2033e+17,-0.0516,0.406,0.385,0.208,NN
823,SuperNoBueno,10/17/2017 12:44,0,0,neutral,@UniversalHorror @jessica_rothe @jason_blum @creetureshow @ScottyLobdell @israelbroussard @RubyModine,,9.2033e+17,0.0,0.0,0.0,1.0,NN
824,YankeesTwitt2,10/17/2017 12:44,0,1,success think could revive another iconic slasher,@ColliderVideo,#HappyDeathDay #Blumhouse #FridayThe13th,9.2033e+17,0.7269,0.0,0.55,0.45,PP
825,PyT_JuvIeEKee16,10/17/2017 12:44,0,0,really wanna go watch happy death day,,,9.2033e+17,-0.0516,0.31,0.294,0.397,NN
826,PeteBlackburn,10/17/2017 12:44,0,3,new new movie rating scale review happy death day care,@ListenToBrunch,,9.2033e+17,0.4588,0.219,0.388,0.393,PP
827,imnayeoff,10/17/2017 12:44,0,3,sorry went happy death day w crush missed everything kekeke,,,9.2033e+17,-0.5106,0.539,0.222,0.24,Neg
828,caspermovies,10/17/2017 12:43,0,0,last battle sexes happy death day premium cinema end,,,9.20329e+17,-0.4215,0.401,0.228,0.37,Neg
829,ZelebTV,10/17/2017 12:43,3,1,la de terror teen low cost que ha desbancado,,#HappyDeathDay #BladeRunner2049,9.20329e+17,-0.4767,0.396,0.173,0.432,Neg
830,unite_and_fight,10/17/2017 12:41,0,0,cinemas colonie center rpx,@Regal,#HappyDeathDay #TheSnowman #HorrorMovies #Thrillers,9.20329e+17,0.0,0.0,0.0,1.0,NN
831,ListenToBrunch,10/17/2017 12:41,4,7,happy death day new movie rating scale putting slasher film test,,,9.20329e+17,-0.0516,0.235,0.223,0.542,NN
832,saddthot,10/17/2017 12:41,0,6,terrrrribleeeeeeee time last lucky got high friends went see happy death day good,,,9.20329e+17,0.8225,0.16,0.512,0.328,PP
833,FazieyanaRazali,10/17/2017 12:41,0,0,nk tgk nk tgk cite happy death day,,,9.20329e+17,-0.0516,0.287,0.272,0.441,NN
834,CLNSMedia,10/17/2017 12:40,0,0,happy death day via,@YouTube,,9.20329e+17,-0.0516,0.406,0.385,0.208,NN
835,CLNSMedia,10/17/2017 12:40,1,0,happy death day via,@YouTube,,9.20329e+17,-0.0516,0.406,0.385,0.208,NN
836,5hyrina,10/17/2017 12:40,1,3,gonna see happy death day tomorrow,,,9.20329e+17,-0.0516,0.336,0.319,0.345,NN
837,stcmovieaddict,10/17/2017 12:39,0,4,neutral,@UniversalHorror @greglovesmovies @Marcus_Theatres,,9.20328e+17,0.0,0.0,0.0,1.0,NN
838,heyim_maddy,10/17/2017 12:39,0,0,waiting months see happy death day excited,,,9.20328e+17,0.296,0.279,0.436,0.286,PP
839,Ivyyy_Rose,10/17/2017 12:38,0,0,wanna go date see happy death day,,,9.20328e+17,-0.0516,0.31,0.294,0.397,NN
840,hasyanabilah_,10/17/2017 12:38,0,0,anw happy death day cenggini plot twist boek ah,,,9.20328e+17,-0.0516,0.267,0.253,0.479,NN
841,daanieyy,10/17/2017 12:38,0,0,kecewa sikit dgn happy death day maybe sbb expect something lagi,,,9.20328e+17,-0.0516,0.235,0.223,0.542,NN
842,LexieCalvin,10/17/2017 12:38,1,0,need see happy death day,,,9.20328e+17,-0.0516,0.368,0.349,0.283,NN
843,Foreverxamber_,10/17/2017 12:38,1,2,want movie date ls watch happy death day,,,9.20328e+17,0.0258,0.281,0.36,0.36,NN
844,BeatnEats,10/17/2017 12:37,0,0,happy death day podcast rolls new movie rating scale puts slasher film test,,,9.20328e+17,-0.0516,0.21,0.199,0.591,NN
845,CLNSMedia,10/17/2017 12:37,0,0,happy death day podcast rolls new movie rating scale puts slasher film test,,,9.20328e+17,-0.0516,0.21,0.199,0.591,NN
846,CLNS_Nick,10/17/2017 12:37,0,1,happy death day podcast rolls new movie rating scale puts slasher film test,,,9.20328e+17,-0.0516,0.21,0.199,0.591,NN
847,pearlynnx,10/17/2017 12:37,0,1,happy death day nc gg sad please let yo ass watch,,,9.20328e+17,-0.5106,0.443,0.346,0.211,Neg
848,Lixa123,10/17/2017 12:36,0,0,happy death day reminds one spn episode,,,9.20328e+17,-0.0516,0.31,0.294,0.397,NN
849,Kobe_Carter,10/17/2017 12:35,0,0,mind going see happy death day,,,9.20327e+17,-0.0516,0.336,0.319,0.345,NN
850,yudichu,10/17/2017 12:35,0,1,israel broussard gemasssss,,#HappyDeathDay,9.20327e+17,0.0,0.0,0.0,1.0,NN
851,colinjo20515845,10/17/2017 12:35,1,0,happy death day,,,9.20327e+17,-0.0516,0.453,0.43,0.116,NN
852,syazasyahira99,10/17/2017 12:34,0,1,happy death day must watch,,,9.20327e+17,-0.0516,0.368,0.349,0.283,NN
853,zakiahanimm,10/17/2017 12:34,0,0,happy death day bad,,,9.20327e+17,-0.5719,0.612,0.306,0.083,Neg
854,_xcupkate,10/17/2017 12:33,0,0,lapit na mag showing yung jigsaw dko parin npapanuod yung geostorm saka happy death day anes,,,9.20327e+17,-0.0516,0.181,0.171,0.648,NN
855,jennieca_,10/17/2017 12:31,1,4,happy death day showing,,,9.20326e+17,-0.0516,0.406,0.385,0.208,NN
856,MrStax,10/17/2017 12:31,0,0,big full set quick trip grreat presentation happy death day,@edithmayhall,#happydeathdaymovie,9.20326e+17,-0.0516,0.25,0.237,0.513,NN
857,fayzo6roez,10/17/2017 12:31,0,0,happy death day,,,9.20326e+17,-0.0516,0.453,0.43,0.116,NN
858,erniraeha,10/17/2017 12:31,0,0,happy death day screen cinemas wp,@Golden @gscinemas,,9.20326e+17,0.2023,0.31,0.452,0.238,PP
859,trashbagkatie,10/17/2017 12:30,0,0,really wanna see happy death day,,,9.20326e+17,0.0164,0.329,0.334,0.337,NN
860,makeemsay_yae,10/17/2017 12:30,0,0,want go movies see happy death day though,,,9.20326e+17,0.0258,0.281,0.36,0.36,NN
861,Mr_heybet,10/17/2017 12:30,0,1,happy death day shit,,,9.20326e+17,-0.5859,0.615,0.303,0.082,Neg
862,KosyCam,10/17/2017 12:30,1,1,really tryna go see happy death day,,,9.20326e+17,-0.0516,0.31,0.294,0.397,NN
863,oddcrest,10/17/2017 12:30,0,0,happy death day plays fun scary,,#scifi,9.20326e+17,0.2263,0.415,0.526,0.058,PP
864,zionsarreaga,10/17/2017 12:29,0,0,need stop soft im going see happy death day maybe death day bye,,,9.20326e+17,-0.743,0.441,0.163,0.396,Neg
865,nigeriaenews,10/17/2017 12:29,0,0,box happy death day crushes runner,,,9.20326e+17,-0.4767,0.504,0.274,0.222,Neg
866,ayybraiebraie,10/17/2017 12:27,0,14,seen happy death day first killer,,,9.20325e+17,-0.6705,0.55,0.248,0.201,Neg
867,Horustoo,10/17/2017 12:27,0,0,box happy death day crushes runner million,,,9.20325e+17,-0.4767,0.469,0.255,0.276,Neg
868,smhtaylor,10/17/2017 12:27,0,2,seeing happy death day,,,9.20325e+17,-0.0516,0.406,0.385,0.208,NN
869,ebony_alderson,10/17/2017 12:25,0,1,happy death day,@emilyannbowie,,9.20325e+17,-0.0516,0.453,0.43,0.116,NN
870,babyymulatto,10/17/2017 12:25,11,3,still wanna see happy death day,,,9.20325e+17,-0.0516,0.336,0.319,0.345,NN
871,blackefron,10/17/2017 12:25,0,1,speaking shows,@MarshallMovie @UniversalHorror @ForeignerMovie @onlythebrave,,9.20325e+17,0.0,0.0,0.0,1.0,NN
872,malaymango,10/17/2017 12:25,0,8,cant get fun happy death day desperately need quality slasher flicks,,,9.20325e+17,-0.9042,0.635,0.0,0.365,Neg
873,jcAgudon,10/17/2017 12:24,0,0,wants watch happy death day,,,9.20325e+17,-0.0516,0.368,0.349,0.283,NN
874,aikal_kamal,10/17/2017 12:23,0,0,happy death day bad,,,9.20324e+17,-0.5719,0.612,0.306,0.083,Neg
875,aini_greybiebs,10/17/2017 12:23,0,6,happy death day dah keluar weyhhhhhh,,,9.20324e+17,-0.0516,0.336,0.319,0.345,NN
876,jjasmints,10/17/2017 12:22,0,0,somebody come see happy death day look like fucking loser,,,9.20324e+17,-0.3384,0.384,0.313,0.303,Neg
877,COZYDanii,10/17/2017 12:22,3,2,go see happy death day,,,9.20324e+17,-0.0516,0.368,0.349,0.283,NN
878,celestinuuhh,10/17/2017 12:21,0,0,wanna go see happy death day everyone already seen,,,9.20324e+17,-0.0516,0.267,0.253,0.479,NN
879,Chelserellie,10/17/2017 12:21,0,0,happy death day,@MarieAntoinette,,9.20324e+17,-0.0516,0.453,0.43,0.116,NN
880,okaycriti,10/17/2017 12:21,0,0,happy death day tonight,,,9.20324e+17,-0.0516,0.406,0.385,0.208,NN
881,BraceFace_Breee,10/17/2017 12:20,1,0,wanna go see happy death day,,,9.20324e+17,-0.0516,0.336,0.319,0.345,NN
882,fnhjh__,10/17/2017 12:19,0,2,rate happy death day,,,9.20323e+17,-0.0516,0.406,0.385,0.208,NN
883,taylorslaton95,10/17/2017 12:19,0,2,happy death day actually pretty great,,,9.20323e+17,0.7964,0.231,0.651,0.118,PP
884,wackdrugdealer,10/17/2017 12:19,0,0,wish saw cuz movie watched happy death day shit gave anxiety,,,9.20323e+17,-0.4215,0.426,0.296,0.278,Neg
885,_aih3,10/17/2017 12:18,7,7,wanna go see happy death day,,,9.20323e+17,-0.0516,0.336,0.319,0.345,NN
886,_MKennedy23,10/17/2017 12:18,1,3,happy death day,,,9.20323e+17,-0.0516,0.453,0.43,0.116,NN
887,ummisahira,10/17/2017 12:16,0,1,okayla even need explanation um rating guess,,#HappyDeathDay,9.20323e+17,0.0,0.0,0.0,1.0,NN
888,TheDevilsEyes1,10/17/2017 12:16,0,0,neutral,,#HappyDeathDay,9.20323e+17,0.0,0.0,0.0,1.0,NN
889,CuffDaddiDee,10/17/2017 12:16,0,0,wanna see happy death day weekend,,,9.20323e+17,-0.0516,0.336,0.319,0.345,NN
890,fattandcutee,10/17/2017 12:16,0,0,jeng happy death day screen cinemas kuala wp kuala lumpur,@Golden @gscinemas @teejinghan,,9.20323e+17,0.2023,0.235,0.343,0.422,PP
891,Dendodavinkeln,10/17/2017 12:16,0,0,vad det har blivit mixtra med tiden oavsett happy death day,,,9.20323e+17,-0.0516,0.235,0.223,0.542,NN
892,__luisafreitas,10/17/2017 12:16,0,0,primeiro filme sozinha gente nunca esquece happy death day porto,@GNC_Cinemas,,9.20323e+17,-0.0516,0.25,0.237,0.513,NN
893,shrlxne,10/17/2017 12:15,0,0,happy death day hehe petaling,@TGVCinemas,,9.20322e+17,-0.0516,0.368,0.349,0.283,NN
894,aliapoji,10/17/2017 12:15,0,1,happy death day macam bangangs,,,9.20322e+17,-0.0516,0.368,0.349,0.283,NN
895,snailbyy_mcally,10/17/2017 12:15,0,0,really wanna see happy death day seen text decide worth money,,,9.20322e+17,0.2415,0.22,0.33,0.45,PP
896,ChatttyBangBang,10/17/2017 12:13,0,0,really want see happy death day,,,9.20322e+17,0.1672,0.313,0.446,0.241,PP
897,TheRealRice22,10/17/2017 12:13,0,13,open invite whoever wants see happy death day jump opportunity,,,9.20322e+17,0.4939,0.217,0.45,0.333,PP
898,wjmldd,10/17/2017 12:12,0,0,yeay happy death day,,,9.20322e+17,-0.0516,0.406,0.385,0.208,NN
899,WinglessRobin,10/17/2017 12:11,0,1,see happy death day,,,9.20321e+17,-0.0516,0.406,0.385,0.208,NN
900,abbbyyyy0366,10/17/2017 12:10,1,7,someone go see happy death day w,,,9.20321e+17,-0.0516,0.336,0.319,0.345,NN
901,ralphjosol,10/17/2017 12:10,0,0,happy death day bad,,,9.20321e+17,-0.5719,0.612,0.306,0.083,Neg
902,tmazzzz,10/17/2017 12:09,0,1,plot twist happy death day,,,9.20321e+17,-0.0516,0.368,0.349,0.283,NN
903,FondueHellKat,10/17/2017 12:08,0,0,scary thing hollywood runs reboots happy death day meets,,,9.20321e+17,-0.5267,0.423,0.22,0.357,Neg
904,makeemsay_yae,10/17/2017 12:08,0,0,want go see happy death day today,,,9.2032e+17,0.0258,0.302,0.388,0.31,NN
905,Just_NaeNae,10/17/2017 12:07,0,0,happy death day good,,,9.2032e+17,0.4019,0.339,0.574,0.087,PP
906,Jan_LG,10/17/2017 12:07,0,0,may replacing showings happy death day,,,9.2032e+17,-0.0516,0.336,0.319,0.345,NN
907,IC_Southpoint,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
908,Imagine_CP,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
909,ImagineCinema6,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
910,ImagineWoodbine,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
911,ImagineMarketSq,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
912,ImagineCinemas,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
913,IC_ElginMills,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
914,ImagineVillage8,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
915,ImagineCarlton,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
916,IC_Frederick,10/17/2017 12:06,0,0,guess killed box office get tickets,,#HappyDeathDay,9.2032e+17,-0.6705,0.474,0.0,0.526,Neg
917,Tallomnimon5,10/17/2017 12:06,0,0,watching happy death day right,,,9.2032e+17,-0.0516,0.368,0.349,0.283,NN
918,lopes__07,10/17/2017 12:05,0,2,want see happy death day tn someone go w,,,9.2032e+17,0.0258,0.281,0.36,0.36,NN
919,karlahembr,10/17/2017 12:04,0,0,hala kailangan ko panoodin ung happy death day ahagagaagagasgagagagahhaahah,,,9.20319e+17,-0.0516,0.267,0.253,0.479,NN
920,NadhirahAddie,10/17/2017 12:03,0,0,happy death day,,#HappyDiwali,9.20319e+17,-0.0516,0.453,0.43,0.116,NN
921,asmabilazahan,10/17/2017 12:03,0,2,said really must watched omg wanna watch,,#HappyDeathDay,9.20319e+17,0.0,0.0,0.0,1.0,NN
922,Servo_Joe,10/17/2017 12:02,0,0,liked video happy death day,@YouTube,,9.20319e+17,0.3818,0.315,0.524,0.161,PP
923,Horrifyou,10/17/2017 12:01,0,0,really thing,@happydeathday,,9.20319e+17,0.0,0.0,0.0,1.0,NN
924,mxdwnmovies,10/17/2017 12:01,0,0,neutral,,#HappyDeathDay,9.20319e+17,0.0,0.0,0.0,1.0,NN
925,aimanishtafa,10/17/2017 12:01,0,0,happy death day,,,9.20319e+17,-0.0516,0.453,0.43,0.116,NN
926,huwslucian,10/17/2017 12:01,0,0,happy death day evil dead,,,9.20319e+17,-0.872,0.728,0.214,0.058,Neg
927,tinemanriza,10/17/2017 12:00,0,0,happy death day,,,9.20319e+17,-0.0516,0.453,0.43,0.116,NN
928,VOXCinemasOman,10/17/2017 12:00,2,7,days want others absolute get ready watch october,,#HappyDeathDay,9.20319e+17,0.4215,0.0,0.388,0.612,PP
929,Kerasotes,10/17/2017 12:00,0,0,friend get tickets,,#HappyDeathDay #SignInAndSave,9.20319e+17,0.4939,0.0,0.615,0.385,PP
930,ShowPlaceICON,10/17/2017 12:00,0,0,friend get tickets,,#HappyDeathDay #SignInAndSave,9.20319e+17,0.4939,0.0,0.615,0.385,PP
931,PvNDvchu,10/17/2017 12:00,0,0,liked video happy death day video experience horror,@YouTube,,9.20319e+17,-0.2732,0.42,0.359,0.221,Neg
932,ogobogocom,10/17/2017 12:00,0,0,happy death day almost,,,9.20318e+17,-0.0516,0.406,0.385,0.208,NN
933,seamus_winger,10/17/2017 11:59,0,0,young audiences flock happy death day,,,9.20318e+17,-0.0516,0.336,0.319,0.345,NN
934,charismacatches,10/17/2017 11:57,0,0,one wanna see happy death day,,,9.20318e+17,-0.0516,0.336,0.319,0.345,NN
935,SittiAmeera,10/17/2017 11:56,0,0,happy death day,,,9.20317e+17,-0.0516,0.453,0.43,0.116,NN
936,_imibh,10/17/2017 11:56,0,1,wanna watch happy death day,,,9.20317e+17,-0.0516,0.368,0.349,0.283,NN
937,TheONLYB_DaWg1,10/17/2017 11:55,0,2,taking requests whoever wants go see happy death day,,,9.20317e+17,-0.0516,0.267,0.253,0.479,NN
938,SitiNurAdleena,10/17/2017 11:54,0,1,tadi tgk happy death day rate besttttt mind blown,,,9.20317e+17,-0.0516,0.267,0.253,0.479,NN
939,qianxiaa,10/17/2017 11:53,0,0,wanna watch happy death day,,,9.20317e+17,-0.0516,0.368,0.349,0.283,NN
940,yabbadabba_do,10/17/2017 11:53,0,2,anyone wanna want watch happy death day,,,9.20317e+17,0.0258,0.302,0.388,0.31,NN
941,PilipinasMMA,10/17/2017 11:52,0,0,liked video box office happy death day blade runner,@YouTube,,9.20317e+17,0.3818,0.238,0.396,0.366,PP
942,leanne_noakes,10/17/2017 11:51,0,0,happy death day pile crap,,,9.20316e+17,-0.4215,0.533,0.303,0.164,Neg
943,DexBuenaventura,10/17/2017 11:51,0,0,wants watch happy death day,,,9.20316e+17,-0.0516,0.368,0.349,0.283,NN
944,BiohusetVanlose,10/17/2017 11:50,0,0,happy death day premiere oktober din lidt mere se,,,9.20316e+17,-0.0516,0.267,0.253,0.479,NN
945,kertgotclout,10/17/2017 11:48,0,0,bro remember part happy death day died,,,9.20316e+17,-0.5859,0.493,0.243,0.263,Neg
946,IndieClubNYC,10/17/2017 11:48,0,0,happy death day almost ended,,,9.20316e+17,-0.0516,0.368,0.349,0.283,NN
947,MapsoPapi,10/17/2017 11:48,0,0,want go see happy death day today,,,9.20316e+17,0.0258,0.302,0.388,0.31,NN
948,TheAnarCHris,10/17/2017 11:48,0,1,alternatively sneak screening happy death day make,,,9.20315e+17,-0.0516,0.31,0.294,0.397,NN
949,PAPASIFAZZI_COM,10/17/2017 11:48,0,0,happy death day film clip,,,9.20315e+17,-0.0516,0.368,0.349,0.283,NN
950,Swagnuz,10/17/2017 11:47,0,2,ngl saw trailer happy death day saw new kingsmen thought looked absolutely horrible,,,9.20315e+17,-0.6115,0.36,0.173,0.467,Neg
951,ProducerBooster,10/17/2017 11:45,0,0,happy death day,,,9.20315e+17,-0.0516,0.453,0.43,0.116,NN
952,e_diginet,10/17/2017 11:45,0,0,happy death day almost ended spoiler following post dives ending happy death day,,,9.20315e+17,-0.1027,0.322,0.306,0.372,Neg
953,UFOtekkie,10/17/2017 11:45,0,3,happy death day worst finally doomed repeatedly brought back life,,,9.20315e+17,-0.8591,0.557,0.169,0.274,Neg
954,mythmanjay,10/17/2017 11:45,0,0,beneath glow box office happy death day blade runner,,,9.20315e+17,-0.0516,0.267,0.253,0.479,NN
955,CheharniqueH_,10/17/2017 11:45,14,5,wanna go see happy death day,,,9.20315e+17,-0.0516,0.336,0.319,0.345,NN
956,SyazaAn,10/17/2017 11:44,0,0,happy death day little pony wanna waaaatchhh,,,9.20315e+17,-0.0516,0.31,0.294,0.397,NN
957,adornarmani__,10/17/2017 11:43,1,1,movies wanna see happy death day,,,9.20314e+17,-0.0516,0.336,0.319,0.345,NN
958,SyafiqRozi,10/17/2017 11:43,0,0,neutral,@aireenfitra_,,9.20314e+17,0.0,0.0,0.0,1.0,NN
959,FahmiDunya,10/17/2017 11:42,0,3,happy death day cam gini,,,9.20314e+17,-0.0516,0.368,0.349,0.283,NN
960,fathinhilda,10/17/2017 11:42,1,0,happy death day really made recall last movie watched good regrets worth,,,9.20314e+17,0.2732,0.292,0.388,0.32,PP
961,limecyoj,10/17/2017 11:41,0,0,happy death day homie,,,9.20314e+17,-0.0516,0.406,0.385,0.208,NN
962,theJaypocalypse,10/17/2017 11:41,3,23,happy death day looks like fucking shit beat blade runner box office,,,9.20314e+17,-0.3804,0.354,0.282,0.364,Neg
963,WickedD365,10/17/2017 11:40,0,0,happy death day sdx theaters put silly slasher flick atmos action,,,9.20314e+17,-0.0258,0.234,0.287,0.479,NN
964,Mayacarolina9,10/17/2017 11:39,1,1,happy death day full movie,,,9.20313e+17,-0.0516,0.368,0.349,0.283,NN
965,fieraahmad,10/17/2017 11:37,1,0,nak bagi review pasal overall bagi cerita dia tak banyak bunuh bunuh sangat lawak lawak daripada suspense,,#HappyDeathDay,9.20313e+17,0.0,0.0,0.0,1.0,NN
966,Dolledup_DOMO,10/17/2017 11:37,1,0,anyone see happy death day,,,9.20313e+17,-0.0516,0.368,0.349,0.283,NN
967,yusrismile_,10/17/2017 11:36,0,1,boleh tahan la movie happy death day saya kasi yow,,,9.20313e+17,-0.0516,0.25,0.237,0.513,NN
968,Luisanthony65A,10/17/2017 11:36,0,1,happy death day fun entertaining slasher film great charmed whole,,,9.20313e+17,0.9201,0.157,0.683,0.161,PP
969,adrinktothepast,10/17/2017 11:36,0,4,watched last night stupid expected totally slasher resurgence,,#HappyDeathDay,9.20313e+17,-0.5267,0.327,0.0,0.673,Neg
970,danayasmsn,10/17/2017 11:35,0,1,bukas na yung happy death day huhuhuhu,,,9.20312e+17,-0.0516,0.31,0.294,0.397,NN
971,IzzahKhumaira,10/17/2017 11:34,0,4,happy death day best,,,9.20312e+17,0.6124,0.305,0.617,0.078,PP
972,movietubeplus,10/17/2017 11:34,0,0,happy death day almost ended,,#movies,9.20312e+17,-0.0516,0.368,0.349,0.283,NN
973,fieraahmad,10/17/2017 11:34,0,0,sis dah tengok cerita,,#HappyDeathDay,9.20312e+17,0.0,0.0,0.0,1.0,NN
974,bayumhndr,10/17/2017 11:33,0,0,happy death day udah tayang,,,9.20312e+17,-0.0516,0.368,0.349,0.283,NN
975,_Reeexx,10/17/2017 11:32,0,0,happy death day,,,9.20312e+17,-0.0516,0.453,0.43,0.116,NN
976,SyahirahDeen,10/17/2017 11:31,0,0,happy death day,,,9.20311e+17,-0.0516,0.453,0.43,0.116,NN
977,TheBrendanV,10/17/2017 11:31,0,0,liked video box office happy death day blade runner,@YouTube,,9.20311e+17,0.3818,0.238,0.396,0.366,PP
978,socialmediavip1,10/17/2017 11:31,4,6,feliz de tu muerte arrasa en las lo que sabias sobre la del,,#HappyDeathDay,9.20311e+17,0.0,0.0,0.0,1.0,NN
979,chollywoodtube,10/17/2017 11:30,0,0,box office happy death day blade runner like us,@fb,,9.20311e+17,0.3182,0.242,0.385,0.373,PP
980,ShahroolBon,10/17/2017 11:29,0,0,woo wanna watch happy death day,,,9.20311e+17,0.4404,0.285,0.496,0.219,PP
981,dbrhngrg,10/17/2017 11:29,0,0,happy death day cinemas,@MBO,,9.20311e+17,-0.0516,0.406,0.385,0.208,NN
982,05jfabian,10/17/2017 11:27,0,0,happy death day,,,9.2031e+17,-0.0516,0.453,0.43,0.116,NN
983,bghorror,10/17/2017 11:27,0,1,tonight sit talk happy death day next bgh send questions,,#askbgh,9.2031e+17,-0.0516,0.25,0.237,0.513,NN
984,clipsonlinetv,10/17/2017 11:27,0,0,box happy death day takes blade runner,,#Movies #Film,9.2031e+17,-0.0516,0.31,0.294,0.397,NN
985,nuhajauregui,10/17/2017 11:26,0,0,happy death day rate,,,9.2031e+17,-0.0516,0.406,0.385,0.208,NN
986,TODDCastPodcast,10/17/2017 11:25,0,1,trolls target latest powered,@Penthouse604,#Letterman #LAGuns #HappyDeathDay #CHIRP,9.2031e+17,0.0,0.0,0.0,1.0,NN
987,iamkrystalh_,10/17/2017 11:24,0,1,want go see happy death day,,,9.2031e+17,0.0258,0.328,0.42,0.252,NN
988,TEAMBLISSBOSS,10/17/2017 11:23,0,0,movie night happy death day moved meet sign,@1800 @SAC,,9.20309e+17,-0.0516,0.287,0.272,0.441,NN
989,GajahMadaCinema,10/17/2017 11:23,4,4,cinema happy death day,,,9.20309e+17,-0.0516,0.406,0.385,0.208,NN
990,NotTHATAshanti,10/17/2017 11:23,0,0,listened happy death day review mtr network,@Stitcher @insanityreport,,9.20309e+17,-0.0516,0.31,0.294,0.397,NN
991,jordanm785,10/17/2017 11:21,0,0,looks fucking genius like groundhog day halloween special,@blumhouse,#HappyDeathDay,9.20309e+17,0.6682,0.0,0.477,0.523,PP
992,fitzgeraldb_,10/17/2017 11:21,0,0,happy death day ngn flatliners sure make work mheheheh,,,9.20309e+17,0.2732,0.245,0.377,0.377,PP
993,jscomunicadores,10/17/2017 11:20,0,1,el film de horror happy death day domina la taquilla norteamericana,,#Cine,9.20309e+17,-0.5994,0.394,0.192,0.415,Neg
994,malaymango,10/17/2017 11:20,0,0,eh takdela bukan tak best cuma think baik tgk happy death day,,,9.20309e+17,0.6124,0.188,0.38,0.433,PP
995,LoveeeZoeee,10/17/2017 11:20,0,0,going see happy death day today,,,9.20309e+17,-0.0516,0.336,0.319,0.345,NN
996,lulukobuta,10/17/2017 11:20,0,0,happy death day official trailer theaters friday,@YouTube,,9.20309e+17,-0.0516,0.31,0.294,0.397,NN
