Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
4772,darkprince5646,10/13/2017 9:15,0,0,ready see happy death day today,,,9.19e+17,0.3182,0.298,0.473,0.229,PP
4773,IrishMemeTrash,10/13/2017 9:14,0,3,shit didnt realize already friday anyone else think happy death day looks like piece,,,9.19e+17,-0.3182,0.316,0.262,0.422,Neg
4774,RuthlessBiiitch,10/13/2017 9:14,1,1,happy,,#FridayThe13th #HappyDeathDay,9.19e+17,0.5719,0.0,1.0,0.0,PP
4775,GoHeadJas,10/13/2017 9:14,0,0,tryna go see happy death day tonight,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4776,finnkeerys,10/13/2017 9:14,0,0,hunter wants take see happy death day today lets hope doesnt stand,,,9.19e+17,0.4019,0.2,0.338,0.462,PP
4777,aboveunique_,10/13/2017 9:13,0,0,taking see happy death day tonight,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4778,GregVellante,10/13/2017 9:13,0,1,happy death day review,@EdgeMediaNet,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4779,itsmeteteng,10/13/2017 9:13,0,2,gusto ko panoorin geostorm happy death day huehue,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4780,JacobMCallahan,10/13/2017 9:13,1,1,bars,@YowellJohn,#happydeathday,9.19e+17,0.0,0.0,0.0,1.0,NN
4781,rcalderon__,10/13/2017 9:13,1,0,quien se tira conmigo ver happy death day,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4782,taylermq,10/13/2017 9:12,0,1,day,,,9.19e+17,0.0,0.0,0.0,1.0,NN
4783,clintcardoza7,10/13/2017 9:11,0,0,happy friday happy death day starring jessica rothe ruby modine opens movie lucky,,,9.19e+17,0.743,0.169,0.442,0.39,PP
4784,charcoalbranden,10/13/2017 9:11,0,2,well um tryna go see happy death day,,#FridayThe13th,9.19e+17,0.2263,0.265,0.395,0.34,PP
4785,Justalilhopee,10/13/2017 9:11,0,0,yay wait see happy death day,,,9.19e+17,0.4939,0.279,0.507,0.214,PP
4786,jaylynmckenzie,10/13/2017 9:11,0,0,ready see happy death day tonight waiting day since beginning summer,,,9.19e+17,0.3182,0.215,0.343,0.442,PP
4787,tibyx3,10/13/2017 9:10,0,0,even like watching scary movies really wanna go see happy death day,,,9.19e+17,-0.2263,0.333,0.291,0.376,Neg
4788,nkush42,10/13/2017 9:10,0,0,check latest review site,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4789,Babble_Movie,10/13/2017 9:10,1,2,check latest review site,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4790,SummerBaker12,10/13/2017 9:10,0,0,go see happy death day kingsman,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4791,SpicyFineapple,10/13/2017 9:10,0,0,happy,,#FridayThe13th #HappyFriday #HappyDeathDay #FridayFeeling #fridaythirteen #Thirteen #boo,9.19e+17,0.5719,0.0,1.0,0.0,PP
4792,PrestigebyPak,10/13/2017 9:10,0,0,going security tonight see happy death day,,,9.19e+17,0.296,0.279,0.436,0.286,PP
4793,ithasleaked,10/13/2017 9:09,0,0,bear mccreary happy death day motion,,#FilmSoundtrack #Instrumental #Orchestral #leak #albumleak,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4794,kamorej,10/13/2017 9:09,0,0,taking daughter see happy death day bs scary movies,,,9.19e+17,-0.5267,0.423,0.22,0.357,Neg
4795,UniversalMX,10/13/2017 9:09,10,40,hoy es de octubre en,,#Viernes13 #HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4796,Dhomegods1,10/13/2017 9:08,1,0,happy death day trailer,,#MovieBox,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4797,tru_luxx,10/13/2017 9:08,11,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4798,andrumarino,10/13/2017 9:08,0,10,happy death day everyone,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4799,tajibby,10/13/2017 9:08,1,1,want go see happy death day,,,9.19e+17,0.0258,0.328,0.42,0.252,NN
4800,macy_carol98,10/13/2017 9:07,0,1,friday means happy death day comes actually,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4801,dionwevans,10/13/2017 9:07,0,13,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4802,scottaawilson,10/13/2017 9:07,0,1,happy death day horror,,,9.19e+17,-0.5994,0.618,0.301,0.081,Neg
4803,CanadaGlobe,10/13/2017 9:07,0,0,happy death day silly horror movie laughs scares,,,9.19e+17,-0.4588,0.5,0.4,0.1,Neg
4804,kelseyheb,10/13/2017 9:07,0,3,happy death day filmed school go see,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4805,NOTLP,10/13/2017 9:07,3,5,discussion happy death day,@UniversalHorror,#HappyDeathDay #horror #podcast,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4806,Bobster_s,10/13/2017 9:07,0,0,ik wil zo graag happy death day zien maar ik ben nog niet en hij draait niet,,,9.19e+17,-0.0516,0.173,0.164,0.664,NN
4807,MyTrAnCe0609,10/13/2017 9:07,0,0,watching happy death day imax mongolia,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4808,Jigga773,10/13/2017 9:07,0,0,happy death day come today ion get paid till monday bull shit,,,9.19e+17,-0.5859,0.371,0.183,0.446,Neg
4809,JemIzzyStyles,10/13/2017 9:07,0,1,birthday friday plans go lunch grandparents go see,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4810,mcunninghamm_,10/13/2017 9:06,1,4,someone go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4811,elytugano,10/13/2017 9:06,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4812,lyfeinTweetform,10/13/2017 9:06,0,0,happy death day comes kinda wanna go see,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4813,Dhomegods1,10/13/2017 9:06,0,0,stop killer happy death day,,#MovieBox,9.19e+17,-0.7717,0.689,0.245,0.066,Neg
4814,matthewrmcd,10/13/2017 9:06,0,1,assume showing,@WFODicks,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4815,FireballQueen85,10/13/2017 9:06,0,0,neutral,,#FridayThe13th #HappyDeathDay #Superstitious #FridayFeeling #Friday13th,9.19e+17,0.0,0.0,0.0,1.0,NN
4816,Yung_ak47,10/13/2017 9:05,0,0,watching happy death day favs tonight,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4817,myles_swish,10/13/2017 9:05,0,0,happy death day look hella spooky,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4818,marine_boy13,10/13/2017 9:05,0,1,happy death day everyone,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4819,CW44_TampaBay,10/13/2017 9:05,0,1,check review new horror flick,@tmpowellCW44,#HappyDeathDay,9.19e+17,-0.5719,0.481,0.0,0.519,Neg
4820,nataliedalmeida,10/13/2017 9:04,0,2,hoje tem happy death day cm vakation,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4821,jerseypunks,10/13/2017 9:04,0,0,saw happy death day looks altho hate mask wanna see snowman comes next,,,9.19e+17,-0.5994,0.357,0.174,0.469,Neg
4822,IllRay6,10/13/2017 9:04,0,0,wanna go see movie happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4823,Bad_A55_AA,10/13/2017 9:03,0,0,going watch happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4824,youh8jordan,10/13/2017 9:03,0,1,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4825,DevHuncho,10/13/2017 9:03,0,1,definitely gotta see happy death day,,,9.19e+17,0.3612,0.293,0.481,0.226,PP
4826,helenlexo,10/13/2017 9:02,0,1,happy death day expected loved,,,9.19e+17,0.5719,0.289,0.563,0.148,PP
4827,holyshxtdee,10/13/2017 9:02,0,0,happy death day studio movie grill drinks think yesssssss,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4828,moandrama,10/13/2017 9:02,0,0,oh happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4829,TwerksOnHisFace,10/13/2017 9:02,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4830,zimsights,10/13/2017 9:01,0,0,happy death day trailer one annoying accidentally clicked quiet morning got hear,,,9.19e+17,-0.6486,0.435,0.179,0.386,Neg
4831,edescaladax,10/13/2017 9:01,0,4,wla pa diay happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4832,jessimxrie,10/13/2017 9:01,0,1,yikes take also find someone watch happy death day whatever get paid monday probably next weekend,,,9.19e+17,-0.0516,0.181,0.171,0.648,NN
4833,__morgandenisee,10/13/2017 9:01,1,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4834,gabibaehr,10/13/2017 9:01,12,3,need see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4835,LaceeUp,10/13/2017 9:01,0,0,one see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4836,MelaniieGrace,10/13/2017 9:01,0,1,realllyyyyy wanna go see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4837,apriljonez,10/13/2017 9:00,0,1,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4838,jenny_1207,10/13/2017 9:00,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4839,AAPLUG_,10/13/2017 9:00,0,2,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4840,Dayewalker,10/13/2017 9:00,0,2,going see happy death day actually paid ticket today cause feel like waiting till,,,9.19e+17,0.3182,0.185,0.294,0.521,PP
4841,MovieTickets,10/13/2017 9:00,7,9,happy friday playing theaters,,#MarshallMovie #TheForeigner #HappyDeathDay,9.19e+17,0.6705,0.0,0.733,0.267,PP
4842,byStevenRamirez,10/13/2017 9:00,0,0,blumhouse makes wish another opener happy death day via,@boxofficemojo,#Movies #BoxOffice,9.19e+17,0.3612,0.239,0.393,0.368,PP
4843,Sammiegarciiaa,10/13/2017 8:59,1,0,happy death day comes todayyyyy wana see,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4844,aliasantiago_xo,10/13/2017 8:59,0,1,happy death day better bomb ass movie bc high expectations already,,,9.19e+17,-0.6124,0.457,0.284,0.259,Neg
4845,finnkeerys,10/13/2017 8:59,0,3,uhh happy death day comes today weeee,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4846,roccotrinacria,10/13/2017 8:59,1,2,weekend box office projections happy death day runner,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4847,WKNYRadio,10/13/2017 8:58,0,0,happy death day killer movie,,,9.19e+17,-0.6705,0.59,0.266,0.144,Neg
4848,therocksfilms,10/13/2017 8:58,0,0,neutral,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4849,1965EPerez,10/13/2017 8:58,0,0,multiple final destination movies kick next week going see happy death day,,,9.19e+17,-0.0516,0.222,0.21,0.568,NN
4850,rebrandingnow,10/13/2017 8:58,0,1,jas seeing happy death day tomorrow,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4851,coolmoviepix,10/13/2017 8:58,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4852,PopLifeCTV,10/13/2017 8:58,0,0,ontario,@poplifectv @Toronto,#happydeathday #jessicarothe #poplifectv,9.19e+17,0.0,0.0,0.0,1.0,NN
4853,leffamaailma,10/13/2017 8:58,0,0,tukka hyvin kaikki happy death day tulossa,,#HappyDeathDay,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4854,agaroxoxo,10/13/2017 8:57,0,0,wait see happy death day tonight,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4855,Ekay_22,10/13/2017 8:57,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4856,aturdokht8,10/13/2017 8:57,2,6,rang midnight showing full review,@UniversalHorror,#FridayThe13th #HappyDeathDay #cogpod,9.19e+17,0.0,0.0,0.0,1.0,NN
4857,McSweynC12,10/13/2017 8:57,1,8,friday date night see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4858,mariodmgonzalez,10/13/2017 8:56,0,0,veo muy buenas impresiones de todo lo que tiene que ver con blumhouse tiene ya la,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4859,beautifulcity,10/13/2017 8:55,0,2,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4860,sKooTeRmlZ,10/13/2017 8:55,0,0,happy death day,@UniversalHorror,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4861,aobajoltsai,10/13/2017 8:55,0,0,happy death day film actually makes cringing curious time go,,,9.19e+17,0.2732,0.231,0.355,0.414,PP
4862,michellerae15,10/13/2017 8:55,0,6,looking someone trying get spoopy today go see happy death day,,,9.19e+17,-0.0516,0.235,0.223,0.542,NN
4863,moser_bridget,10/13/2017 8:55,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4864,john_tiv,10/13/2017 8:55,0,0,tonight,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4865,Ant_bknowing,10/13/2017 8:54,0,0,guess fuck happy death day shit look type good,,,9.19e+17,-0.6597,0.509,0.306,0.185,Neg
4866,melxmarissa,10/13/2017 8:54,1,0,wanna go see happy death day tonight,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4867,EthanTsunami,10/13/2017 8:53,0,0,ok seeing happy death day lmaoo going,,,9.19e+17,0.25,0.283,0.428,0.29,PP
4868,FalishaFauzi,10/13/2017 8:53,0,1,macam nak tengok happy death day je hm,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4869,Sheadillon_,10/13/2017 8:53,0,1,shhsuskjsixxkb said thinggg,,,9.19e+17,0.0,0.0,0.0,1.0,NN
4870,shawncphillips,10/13/2017 8:53,0,0,hey rachel check happy death day parody movie review,@raylynn93,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4871,alexisgoodman22,10/13/2017 8:53,0,0,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4872,krystich,10/13/2017 8:53,0,0,lo mau tapi ga yaudah nanti nonton happy death day,,,9.19e+17,-0.0516,0.25,0.237,0.513,NN
4873,razilujor_krsss,10/13/2017 8:53,1,1,happy death day full movie hd free israel broussard jessica rothe via,@YouTube,,9.19e+17,0.4767,0.196,0.352,0.452,PP
4874,imjoannazhang,10/13/2017 8:53,0,0,happy death day going watch someone kill already dead,,#FridayThe13th,9.19e+17,-0.8807,0.597,0.171,0.231,Neg
4875,shawncphillips,10/13/2017 8:52,0,0,hey ruby check happy death day parody movie review,@RubyModine,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4876,sergxque,10/13/2017 8:52,5,2,need watch happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4877,Food_lover19,10/13/2017 8:52,0,0,happy death day looks must,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4878,enriquelavigne,10/13/2017 8:52,3,23,que divertida es happy death day listo es jason blum que de negocio es disfrute total en,@blumhouse @sitgesfestival,,9.19e+17,-0.0516,0.173,0.164,0.664,NN
4879,MimiVRose,10/13/2017 8:51,0,0,supposed horrific experience dealing mrkting team show giveaways,@UniversalHorror,#HappyDeathDay,9.19e+17,-0.6597,0.386,0.0,0.614,Neg
4880,Quianaaaaaa,10/13/2017 8:51,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4881,BOB949FM,10/13/2017 8:50,0,0,new movies happy death day,,#BOB94 #Nancy,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4882,hungcao1606,10/13/2017 8:50,0,0,happy death day happy death day release happy death day trailer,,,9.19e+17,-0.1531,0.421,0.399,0.18,Neg
4883,shawncphillips,10/13/2017 8:50,0,0,hey israel check happy death day parody movie review,@israelbroussard,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4884,JohnsonKory,10/13/2017 8:50,0,1,chayne imma fuck telling killer happy death day,,,9.19e+17,-0.8402,0.603,0.191,0.206,Neg
4885,_liljazzie_,10/13/2017 8:50,0,0,happy death day lol,,,9.19e+17,0.3818,0.342,0.57,0.088,PP
4886,Tboost21,10/13/2017 8:49,1,0,happy death day movie might lit,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4887,shawncphillips,10/13/2017 8:49,0,0,hey jessica check happy death day parody movie review,@jessica_rothe,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4888,kymonahh_,10/13/2017 8:49,0,4,wanna go see happy death day bad today,,,9.19e+17,-0.5719,0.46,0.23,0.311,Neg
4889,shawncphillips,10/13/2017 8:49,0,0,hey scott check happy death day parody movie review,@ScottyLobdell,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4890,_janetmarie,10/13/2017 8:48,0,0,trynna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4891,nsmbushow,10/13/2017 8:48,2,0,favorite movie,,#FridayThe13th #Jason #slasher #campcrystallake #HappyDeathDay #Halloween #FridayFeeling,9.19e+17,0.4588,0.0,0.75,0.25,PP
4892,LegitBossFan100,10/13/2017 8:48,0,2,friday happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4893,shawncphillips,10/13/2017 8:48,0,0,hey jason check happy death day parody movie review,@jason_blum,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4894,WARGAMIg,10/13/2017 8:48,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4895,MimiVRose,10/13/2017 8:48,0,0,mrkting team screening late team promised promo tank never showed,@UniversalHorror,#HappyDeathDay,9.19e+17,0.3612,0.0,0.217,0.783,PP
4896,shawncphillips,10/13/2017 8:48,0,1,hey christopher check happy death day parody movie review,@creetureshow,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4897,ReinaLovee_,10/13/2017 8:47,0,0,really wanna see happy death day,,,9.19e+17,0.0164,0.329,0.334,0.337,NN
4898,Arantxa_Acosta,10/13/2017 8:47,0,0,ni comedia ni parece que tenga como hacer un,,#HappyDeathDay #AtrapadoEnElTiempo #NO #Sitges50,9.19e+17,0.0,0.0,0.0,1.0,NN
4899,shelbyyyraeee,10/13/2017 8:47,0,10,friday go get piercing go see happy death day exactly point today,,,9.19e+17,-0.0516,0.222,0.21,0.568,NN
4900,Tropicalooza_,10/13/2017 8:47,0,0,tryna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4901,BeatzByT_Will,10/13/2017 8:47,0,1,trying go see happy death day tonight,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4902,shawncphillips,10/13/2017 8:47,0,0,check happy death day parody movie review,@UniversalHorror,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4903,brittneyleanne_,10/13/2017 8:46,1,3,happy birthday love boo hope great day also happy death day ight,@Laurencook08,,9.19e+17,0.9403,0.137,0.653,0.211,PP
4904,juancarlosmm77,10/13/2017 8:46,0,0,happy death day calienta la cartelera estadounidense de cara halloween tendencias,@juancarlosmm77,,9.19e+17,-0.0516,0.235,0.223,0.542,NN
4905,buckylikewoah,10/13/2017 8:46,0,0,going see happy death day tonight,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4906,shawncphillips,10/13/2017 8:46,0,0,check happy death day parody movie review,@blumhouse,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4907,SpokenEdition,10/13/2017 8:46,0,0,happy death day review,@ign,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4908,realskyploom,10/13/2017 8:46,0,1,want see happy death day,,,9.19e+17,0.0258,0.358,0.459,0.183,NN
4909,cinemacafeva,10/13/2017 8:46,0,0,added video playlist happy death day trailer movieclips trailers,@YouTube,#1,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4910,shawncphillips,10/13/2017 8:45,0,0,hey ryan check happy death day parody movie review,@_RyanTurek,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4911,HorrorFatale,10/13/2017 8:45,0,0,happy death day theaters,,#HappyDeathDay,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4912,Mferner_,10/13/2017 8:45,0,1,kind wish girl happy death day keep dying everyday lol,,,9.19e+17,0.8271,0.181,0.586,0.233,PP
4913,MailV2com,10/13/2017 8:45,0,0,trending happy death day join,,,9.19e+17,0.25,0.331,0.5,0.169,PP
4914,thelycansreview,10/13/2017 8:44,0,0,foreigner happy death day lookout search facebook,@thelycanmr,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4915,izzy_nikki,10/13/2017 8:44,0,0,neutral,,#happydeathday,9.19e+17,0.0,0.0,0.0,1.0,NN
4916,alistkariss,10/13/2017 8:44,0,1,definitely seeing toooooo,,#HappyDeathDay,9.19e+17,0.4019,0.0,0.574,0.426,PP
4917,ceezykissel,10/13/2017 8:43,0,1,trying see happy death day movie lol,,,9.19e+17,0.3818,0.271,0.451,0.278,PP
4918,MrClutch__,10/13/2017 8:42,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4919,NoRequestsTheDJ,10/13/2017 8:42,4,5,bday show nd take see happy death day afterwards,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4920,paastelphan_,10/13/2017 8:40,0,1,guys happy death day suchhh good movie,,,9.19e+17,0.4019,0.269,0.455,0.276,PP
4921,AleteiaEN,10/13/2017 8:40,1,1,happy death day basically reimagined teenage slasher movie,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4922,ayreonnnna,10/13/2017 8:39,3,1,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4923,BeastlyMcFuzz,10/13/2017 8:39,0,1,happy death day mean girls meets groundhog day meets friday,,,9.19e+17,-0.0516,0.25,0.237,0.513,NN
4924,MyJanae101,10/13/2017 8:39,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4925,Ethan_Blake1408,10/13/2017 8:39,0,1,happy happydeathdaymovie,,#fridaythe13th #happydeathday #teamlivebadass,9.19e+17,0.5719,0.0,0.787,0.213,PP
4926,WhatsDTR,10/13/2017 8:39,0,0,really wanna see,,,9.19e+17,0.0,0.0,0.0,1.0,NN
4927,home_business_o,10/13/2017 8:38,0,0,happy death day movie review,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4928,nyjah_kamiree,10/13/2017 8:38,0,2,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4929,juaymahibrahim,10/13/2017 8:38,0,2,happy death day food park buddy pls,,,9.19e+17,0.0258,0.302,0.388,0.31,NN
4930,MainStMovies5,10/13/2017 8:36,0,0,main street movies happy death day opens friday,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4931,EmilyJazzKim,10/13/2017 8:36,0,0,watched happy death day last great either tho,,,9.19e+17,0.5994,0.234,0.467,0.299,PP
4932,MainStMovies5,10/13/2017 8:36,0,0,main street movies happy death day opens friday,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4933,thiccethan,10/13/2017 8:36,0,0,im gonna go see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4934,SarahRHatch,10/13/2017 8:36,1,22,watched happy death day reading someone inside house really getting halloween spirit,,,9.19e+17,0.1935,0.21,0.305,0.485,PP
4935,NickWhitaker22,10/13/2017 8:36,0,7,first friday october happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4936,Bleu__Profond,10/13/2017 8:36,0,0,happy death day literally source college sorority girls,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4937,UIPSA,10/13/2017 8:35,1,0,phone call one week left experience,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4938,guiadeeventos,10/13/2017 8:35,0,0,happy death day lidera las carteleras en eeuu,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
4939,imJordi_,10/13/2017 8:35,1,1,neutral,@Farinurlaub606,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4940,MayaShangelou,10/13/2017 8:34,0,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4941,marvelnerd127,10/13/2017 8:34,0,1,happy death day coming today,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4942,_iHatejeffff,10/13/2017 8:33,1,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4943,_CarterxNicole,10/13/2017 8:33,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4944,AceSenpai44,10/13/2017 8:32,0,0,anyone tell saw happy death day want know good,,,9.19e+17,0.4588,0.232,0.47,0.298,PP
4945,BethanysAngel22,10/13/2017 8:32,0,1,see one commercial happy death day going jump window,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4946,Allegheny_Rome,10/13/2017 8:30,0,0,wanna see happy death day wanna go,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4947,Tweetstuffy,10/13/2017 8:30,0,0,blumhouse makes wish another opener happy death day,,#BoxOffice #1,9.19e+17,0.3612,0.255,0.418,0.327,PP
4948,98frogonline,10/13/2017 8:30,0,0,happy death day among new releases entertainment news abc news radio,,,9.19e+17,0.3818,0.212,0.353,0.435,PP
4949,WZIPOldies,10/13/2017 8:30,0,0,happy death day among new releases entertainment news abc news radio,,,9.19e+17,0.3818,0.212,0.353,0.435,PP
4950,MrHorror,10/13/2017 8:30,0,0,happy death day,,#HappyDeathDay #horror,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4951,maraislawley,10/13/2017 8:29,0,5,im watching happy death day tonight im nervous stand horror movies years since seen one,,,9.19e+17,-0.7184,0.398,0.152,0.451,Neg
4952,danielleasube,10/13/2017 8:29,0,2,wants watch happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
4953,MRLAMBORGHINI4,10/13/2017 8:29,0,0,happy death day got ad hundreds,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4954,esbarzer_roig,10/13/2017 8:29,1,0,neutral,@DalasReview,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
4955,AanikaKuipers,10/13/2017 8:29,0,1,someone come see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4956,taylorlawson06,10/13/2017 8:28,1,5,want go see happy death day tonight,,,9.19e+17,0.0258,0.302,0.388,0.31,NN
4957,bkm3_23,10/13/2017 8:28,3,1,wanna see happy death day somebody,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
4958,DonteDodson3,10/13/2017 8:27,0,1,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
4959,anglgrrl,10/13/2017 8:27,0,0,taking kiddo kk get new friday happy death day movies texas roadhouse lol,,#Fridaythe13th,9.19e+17,0.6249,0.178,0.411,0.411,PP
4960,sauceysimon6,10/13/2017 8:27,0,0,happy death day comes,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
4961,chethangoud143,10/13/2017 8:27,0,0,happy death day movie review ratings via movies review latest hollywood movies,@Hollywood,,9.19e+17,-0.0516,0.222,0.21,0.568,NN
4962,doseofsymone,10/13/2017 8:27,0,0,got paid today im wanna see happy death day,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
4963,kadirbilirmisin,10/13/2017 8:26,0,0,happy death day official trailer theaters friday,@YouTube,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
4964,LaV_bat,10/13/2017 8:25,1,5,happydeathday,,,9.19e+17,0.0,0.0,0.0,1.0,NN
