Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
2358,StefanieJoy7,10/16/2017 2:44,0,21,happy death day good fuck,,,9.19816e+17,-0.2023,0.493,0.44,0.067,Neg
2359,BasicallyHooDin,10/16/2017 2:42,0,1,happy death day,,,9.19816e+17,-0.0516,0.453,0.43,0.116,NN
2360,DRaayJ,10/16/2017 2:42,0,0,happy death day pretty,,,9.19816e+17,0.4588,0.331,0.585,0.085,PP
2361,firasfauzi_,10/16/2017 2:41,0,0,mcm x ngam happy death day minat x nak tgkk,,,9.19816e+17,-0.0516,0.287,0.272,0.441,NN
2362,luisawisasisa,10/16/2017 2:41,0,0,someone ruin movie killer happy death day,,,9.19816e+17,-0.8519,0.642,0.198,0.16,Neg
2363,cbs46,10/16/2017 2:41,0,0,happy death day scares box office,,,9.19815e+17,-0.3818,0.485,0.285,0.231,Neg
2364,Brand_44,10/16/2017 2:40,0,1,need watch happy death day,@jessicarnoSIO,,9.19815e+17,-0.0516,0.368,0.349,0.283,NN
2365,movingpictureTV,10/16/2017 2:39,0,0,another win weekend box interested see,,#HappyDeathDay,9.19815e+17,0.7579,0.0,0.619,0.381,PP
2366,SMF_Frieza,10/16/2017 2:38,4,29,happy death day actually enjoyed movie lot,,,9.19815e+17,0.4767,0.262,0.47,0.268,PP
2367,wtevrrose,10/16/2017 2:37,0,0,lmao love happy death day,,,9.19815e+17,0.836,0.234,0.707,0.06,PP
2368,Syedsahil74,10/16/2017 2:37,0,0,box happy death day crushes runner million,,,9.19814e+17,-0.4767,0.469,0.255,0.276,Neg
2369,tifflee97,10/16/2017 2:37,0,4,person weak actually genuinely interested watching happy death day,,,9.19814e+17,-0.1027,0.374,0.352,0.275,Neg
2370,idgaf_either2,10/16/2017 2:36,0,0,another movie like comedy,,#HappyDeathDay,9.19814e+17,0.6124,0.0,0.714,0.286,PP
2371,Embalajedigital,10/16/2017 2:35,0,0,happy death day box horror continues totally kill embalajedigital,,,9.19814e+17,-0.8718,0.591,0.174,0.235,Neg
2372,Marasantikawt,10/16/2017 2:34,0,0,ada yang udah nonton bagus mana sama happy death day ku cuman lht,,,9.19814e+17,-0.0516,0.21,0.199,0.591,NN
2373,MovieCockroach,10/16/2017 2:34,0,0,happy death day trailers clips,,,9.19814e+17,-0.0516,0.368,0.349,0.283,NN
2374,filmsi,10/16/2017 2:34,0,0,filmsi happy death day runner box american,,#FilmSi,9.19814e+17,-0.0516,0.31,0.294,0.397,NN
2375,francepcm,10/16/2017 2:33,0,4,bad genius kaya happy death day guys plssss,,,9.19814e+17,-0.5719,0.46,0.23,0.311,Neg
2376,Iri_Neto18,10/16/2017 2:33,0,0,gostei de um morte te happy death day,@YouTube,,9.19813e+17,-0.0516,0.287,0.272,0.441,NN
2377,wow_keren,10/16/2017 2:33,0,0,baru happy death day berhasil geser harrison ford,,#film #HappyDeathDay #JessicaRothe,9.19813e+17,-0.0516,0.287,0.272,0.441,NN
2378,missmota915_,10/16/2017 2:32,0,0,want see happy death day,,,9.19813e+17,0.0258,0.358,0.459,0.183,NN
2379,thetimesbusines,10/16/2017 2:31,0,0,happy death day trailers clips movieclips trailer times business,,,9.19813e+17,-0.0516,0.267,0.253,0.479,NN
2380,TheBookTheFilm,10/16/2017 2:30,0,0,happy death day jason blum interview,,#jasonblum,9.19813e+17,-0.0516,0.336,0.319,0.345,NN
2381,thenowentertain,10/16/2017 2:30,0,0,box death crushes runner million,,#039 #039 #039 #039,9.19813e+17,-0.7783,0.694,0.0,0.306,Neg
2382,hisnameisreyes,10/16/2017 2:30,1,0,happy death day,,,9.19813e+17,-0.0516,0.453,0.43,0.116,NN
2383,greg_ivan,10/16/2017 2:29,0,0,abis fun bareng happy death day netflix juga punya gore somb nerd really love,,,9.19813e+17,0.7501,0.229,0.432,0.338,PP
2384,denisseresendiz,10/16/2017 2:28,0,0,expecting happy death day good mask creepy though,,,9.19812e+17,0.4019,0.252,0.426,0.323,PP
2385,SalmanRKI,10/16/2017 2:28,0,0,box happy death day crushes runner million,,,9.19812e+17,-0.4767,0.469,0.255,0.276,Neg
2386,peetzacoke,10/16/2017 2:27,0,0,watching happy death day real excited,,,9.19812e+17,0.296,0.3,0.469,0.231,PP
2387,typicaltiffani,10/16/2017 2:27,0,0,happy death day,,,9.19812e+17,-0.0516,0.453,0.43,0.116,NN
2388,TeachFilm,10/16/2017 2:26,0,0,happy death day smells sweet weekend box office,,,9.19812e+17,0.4215,0.25,0.429,0.321,PP
2389,nahturrlee,10/16/2017 2:26,0,0,turned tv abc channel anchor called horror movie happy earth instead happy death day,,,9.19812e+17,-0.0516,0.304,0.296,0.4,NN
2390,YaBoiShockz,10/16/2017 2:25,0,4,anyone wants go see happy death day ya bucks killer chick handed,,,9.19812e+17,-0.6705,0.392,0.177,0.431,Neg
2391,bethcougs,10/16/2017 2:24,0,3,really wanna see happy death day someone gooooo,,,9.19811e+17,0.0164,0.281,0.286,0.433,NN
2392,Mattswerte,10/16/2017 2:23,0,0,happy death day opens scares,@uipmoviesph,,9.19811e+17,-0.3818,0.525,0.308,0.167,Neg
2393,pinoyexchange,10/16/2017 2:23,0,0,opens october,,#HappyDeathDay,9.19811e+17,0.0,0.0,0.0,1.0,NN
2394,kayhiggs4,10/16/2017 2:23,0,3,happy death day literally made head hurt,,,9.19811e+17,-0.5574,0.487,0.247,0.267,Neg
2395,maqsood43914422,10/16/2017 2:23,0,1,box happy death day crushes runner million,,,9.19811e+17,-0.4767,0.469,0.255,0.276,Neg
2396,JaimeEnFuego,10/16/2017 2:22,0,0,continues slay box office,@blumhouse,#Horror #HappyDeathDay,9.19811e+17,0.0,0.0,0.0,1.0,NN
2397,itschristethys,10/16/2017 2:21,0,0,happy death day,,,9.19811e+17,-0.0516,0.453,0.43,0.116,NN
2398,sndratnx,10/16/2017 2:21,0,2,want watch happy death day,,,9.1981e+17,0.0258,0.358,0.459,0.183,NN
2399,Sammlopez15,10/16/2017 2:21,0,0,happy death day good fr,,,9.1981e+17,0.4019,0.312,0.528,0.16,PP
2400,supfissh17,10/16/2017 2:20,0,0,happy death day pretty good tbh,,,9.1981e+17,0.7096,0.248,0.624,0.127,PP
2401,JEberstark,10/16/2017 2:20,0,0,happy death day box horror continues totally kill,,#success #allonkhakshouri #lifeandlove,9.1981e+17,-0.8718,0.621,0.182,0.197,Neg
2402,MirazulIslamMz,10/16/2017 2:20,20,21,happy death day scares box via,@dailyjuezmz,,9.1981e+17,-0.3818,0.485,0.285,0.231,Neg
2403,GoIntoTheStory,10/16/2017 2:20,3,9,horror comedy happy death day opens read interview screenwriter,,#1 #scriptchat #movies,9.1981e+17,-0.34,0.404,0.33,0.266,Neg
2404,Iam_SnowBlack,10/16/2017 2:18,0,5,spoiler watched happy death day roommate jealously sad,,,9.1981e+17,-0.743,0.565,0.209,0.226,Neg
2405,tylermarcantel,10/16/2017 2:17,0,1,wondering happy death day awesome movie,,,9.1981e+17,0.5994,0.265,0.531,0.204,PP
2406,Hareuz,10/16/2017 2:17,0,0,happy death day,,,9.19809e+17,-0.0516,0.453,0.43,0.116,NN
2407,LombardLoyLand,10/16/2017 2:16,0,0,feeling,,,9.19809e+17,0.128,0.0,1.0,0.0,PP
2408,Kevin_Dith,10/16/2017 2:16,0,0,el terror de happy death day conquista la taquilla el universal,,,9.19809e+17,-0.5574,0.384,0.195,0.421,Neg
2409,chaaandree,10/16/2017 2:16,0,0,happy death day gosh really wanna watch,,,9.19809e+17,-0.0516,0.31,0.294,0.397,NN
2410,josemora933,10/16/2017 2:16,0,0,happy death day es en las taquillas la de terror happy death day al primer lugar,,,9.19809e+17,-0.5859,0.378,0.25,0.372,Neg
2411,alondraabeey,10/16/2017 2:16,0,1,happy death day alright,,,9.19809e+17,0.2023,0.368,0.538,0.094,PP
2412,NetoPeriodista,10/16/2017 2:15,0,0,happy death day desplaza blade runner del primer lugar en taquilla,,,9.19809e+17,-0.0516,0.235,0.223,0.542,NN
2413,TIMES_indonesia,10/16/2017 2:15,0,0,happy death day memukau box office klik,,,9.19809e+17,-0.0516,0.31,0.294,0.397,NN
2414,pxlyboii,10/16/2017 2:15,0,0,happy death day dude,,,9.19809e+17,-0.0516,0.406,0.385,0.208,NN
2415,paigeaicher,10/16/2017 2:14,0,4,happy death day looks good,,,9.19809e+17,0.4019,0.312,0.528,0.16,PP
2416,kyycrowe,10/16/2017 2:14,0,1,saw happy death day pretty sure caty ideas kill,,#scared #prayforme #crazyroomate,9.19809e+17,-0.1027,0.394,0.422,0.183,Neg
2417,QRuck,10/16/2017 2:14,0,0,neutral,,#HappyDeathDay,9.19809e+17,0.0,0.0,0.0,1.0,NN
2418,daily_jang,10/16/2017 2:14,0,0,box happy death day crushes runner million,,,9.19809e+17,-0.4767,0.469,0.255,0.276,Neg
2419,HorrorHoes,10/16/2017 2:14,0,0,really liked excited see happy death day,,,9.19809e+17,0.6779,0.238,0.579,0.183,PP
2420,FilmFeeder,10/16/2017 2:13,0,0,new murder victim finds repeating day happy death day,,,9.19809e+17,-0.7906,0.552,0.191,0.258,Neg
2421,mtrivedi1,10/16/2017 2:13,0,0,hi watched happy death day entertaining film good officially fan moment get say actor guy,,,9.19809e+17,0.7845,0.152,0.459,0.389,PP
2422,QRuck,10/16/2017 2:13,0,0,neutral,,#HappyDeathDay,9.19809e+17,0.0,0.0,0.0,1.0,NN
2423,MaiIslas,10/16/2017 2:13,0,0,happy death day surprisingly knew right cupcake,,,9.19808e+17,0.25,0.283,0.428,0.29,PP
2424,romerohesus,10/16/2017 2:13,0,0,happy death day ight,,,9.19808e+17,-0.0516,0.406,0.385,0.208,NN
2425,BigA2417,10/16/2017 2:12,0,1,give heads podcast still itunes know something wrong wanted let,,,9.19808e+17,-0.4767,0.256,0.0,0.744,Neg
2426,news_eigajouhou,10/16/2017 2:11,3,1,happy death day,,,9.19808e+17,-0.0516,0.453,0.43,0.116,NN
2427,DaisyV__,10/16/2017 2:11,0,0,forgot update happy death day wrong thinking going good bc really recommend,,,9.19808e+17,0.3384,0.299,0.402,0.299,PP
2428,PersistiveMedia,10/16/2017 2:11,0,0,box office happy death day opens big claim,,#1 #marketingstrategy,9.19808e+17,-0.0516,0.287,0.272,0.441,NN
2429,CoyJorden,10/16/2017 2:11,0,3,happy death day actually decent go check,,,9.19808e+17,-0.0516,0.31,0.294,0.397,NN
2430,pauclpz,10/16/2017 2:11,0,0,happy death day nice,,,9.19808e+17,0.3818,0.342,0.57,0.088,PP
2431,PoshVargas,10/16/2017 2:09,0,0,profe ver lo mismo que edge,@duendecallejero,#HappyDeathDay,9.19808e+17,0.0,0.0,0.0,1.0,NN
2432,geonews_english,10/16/2017 2:09,0,5,box happy death day crushes runner million,,,9.19808e+17,-0.4767,0.469,0.255,0.276,Neg
2433,BrookeHairston,10/16/2017 2:08,0,0,wanna go see happy death day,,,9.19807e+17,-0.0516,0.336,0.319,0.345,NN
2434,pad_kamin,10/16/2017 2:07,0,0,happy death day trailer movieclips trailers youtube,,#1,9.19807e+17,-0.0516,0.31,0.294,0.397,NN
2435,zoohey,10/16/2017 2:07,0,0,described newcomers mix groundhog day new movie happy death day lol,,,9.19807e+17,0.3818,0.212,0.353,0.435,PP
2436,OnlyTrailers,10/16/2017 2:07,0,0,happy death day trailers clips movieclips trailer,,,9.19807e+17,-0.0516,0.31,0.294,0.397,NN
2437,Arielrocks5,10/16/2017 2:06,0,0,happy death day crazy easily top ten,,,9.19807e+17,0.1531,0.389,0.488,0.123,PP
2438,kanchi_mgc,10/16/2017 2:06,0,1,happy death day trailer movieclips trailers,@YouTube,#1,9.19807e+17,-0.0516,0.336,0.319,0.345,NN
2439,Kingo51,10/16/2017 2:06,0,0,happy death day stupid ass movie,,,9.19807e+17,-0.7964,0.655,0.224,0.121,Neg
2440,Artpigandtad,10/16/2017 2:05,0,0,meant talk blade runner good get happy death day looks fun tbh,,,9.19807e+17,0.7184,0.179,0.454,0.367,PP
2441,Hubby_9,10/16/2017 2:05,0,2,lmk happy death day worth watch cause kinda looks corny af lowkey,,,9.19806e+17,0.1779,0.211,0.303,0.486,PP
2442,penasaranlagi,10/16/2017 2:04,0,0,review film happy death day penasaran lagi,,,9.19806e+17,-0.0516,0.31,0.294,0.397,NN
2443,Bubba_Gumm,10/16/2017 2:03,0,1,happy death day actually really expecting suck,,,9.19806e+17,-0.5233,0.479,0.25,0.271,Neg
2444,Corduroyalist,10/16/2017 2:03,0,0,think happy death day movie parody hollywood disappear,,,9.19806e+17,-0.2732,0.4,0.255,0.345,Neg
2445,felizdominguine,10/16/2017 2:03,0,0,happy death day desplaza en taquilla,,#Ent #BladeRuner2049,9.19806e+17,-0.0516,0.336,0.319,0.345,NN
2446,jorge_hernn_and,10/16/2017 2:03,0,0,happy death day desplaza en taquilla,,#Ent #BladeRuner2049,9.19806e+17,-0.0516,0.336,0.319,0.345,NN
2447,KarenGarciaRoch,10/16/2017 2:03,0,0,milenio happy death day desplaza en taquilla,,#Ent #BladeRuner2049,9.19806e+17,-0.0516,0.31,0.294,0.397,NN
2448,Alex_Eisenhauer,10/16/2017 2:02,0,0,play cent happy death day,,,9.19806e+17,0.296,0.325,0.508,0.167,PP
2449,kenziietaylor,10/16/2017 2:02,0,2,went saw happy death day umm okay say screamed least cried good af,,,9.19806e+17,0.5399,0.26,0.447,0.293,PP
2450,blueberry_ava,10/16/2017 2:02,0,0,happy death day trailer movieclips trailers,@YouTube,#1,9.19806e+17,-0.0516,0.336,0.319,0.345,NN
2451,WSJeurope,10/16/2017 2:01,0,0,happy death day scares runner box,,,9.19806e+17,-0.3818,0.485,0.285,0.231,Neg
2452,badtasteit,10/16/2017 2:01,0,0,vince il weekend con milioni di dollari,,#BoxOffice #HappyDeathDay,9.19805e+17,0.0,0.0,0.0,1.0,NN
2453,stevejoezip,10/16/2017 2:00,0,3,watched happy death day fun,,,9.19805e+17,0.4767,0.302,0.543,0.155,PP
2454,dancamsam,10/16/2017 2:00,0,0,alright happy death day decent forgot chapstick theater lips hurt,,,9.19805e+17,-0.3818,0.384,0.3,0.316,Neg
2455,CONKJR,10/16/2017 2:00,0,0,latest corner,,#snl #happydeathday,9.19805e+17,0.0,0.0,0.0,1.0,NN
2456,kailea_alexa,10/16/2017 2:00,1,4,tells friends stop walgreens tell think going kill,,#HappyDeathDay,9.19805e+17,-0.5859,0.46,0.207,0.333,Neg
2457,Margagoh,10/16/2017 2:00,0,1,want watch happy death day soon,,,9.19805e+17,0.0258,0.328,0.42,0.252,NN
2458,chollywoodtube,10/16/2017 2:00,0,0,happy death day dies thrives box office breakdown october like us,@fb,,9.19805e+17,0.3182,0.215,0.343,0.442,PP
2459,kattgcc,10/16/2017 2:00,0,3,happy death day great movie go watch,,,9.19805e+17,0.5994,0.248,0.497,0.255,PP
2460,DreamSteez,10/16/2017 1:59,0,0,im debating foreigner happy death day prolly foreigner,,,9.19805e+17,-0.0516,0.287,0.272,0.441,NN
2461,eternalfratboy1,10/16/2017 1:59,0,0,happy death day slays weekend box via,@JustJared,,9.19805e+17,-0.0516,0.31,0.294,0.397,NN
2462,names__will,10/16/2017 1:59,0,0,happydeathday,,,9.19805e+17,0.0,0.0,0.0,1.0,NN
2463,Xx_Asrii_xX,10/16/2017 1:59,0,0,happy death day,,,9.19805e+17,-0.0516,0.453,0.43,0.116,NN
2464,ambsunfleur,10/16/2017 1:59,1,8,see happy death day unless u want wish ur actual death day every moment fun would see,,,9.19805e+17,0.296,0.271,0.382,0.347,PP
2465,sfeldstein,10/16/2017 1:58,0,3,happy death day surprisingly entertaining ground hog day wanted scream queens,,#31horrorfilms31days,9.19805e+17,0.296,0.308,0.411,0.28,PP
2466,AbangNoneID,10/16/2017 1:58,0,0,happy death day geser blade runner di puncak box office,,,9.19805e+17,-0.0516,0.25,0.237,0.513,NN
2467,Papaxy,10/16/2017 1:58,1,0,latest magsons,,#snl #happydeathday,9.19805e+17,0.0,0.0,0.0,1.0,NN
2468,NovaSpec,10/16/2017 1:57,0,0,happy death day also funniest imagery ive seen clock tower,,,9.19805e+17,0.5267,0.214,0.401,0.385,PP
2469,KokeReport,10/16/2017 1:57,0,1,happy death day place opening weekend,,#HappyDeathDay,9.19805e+17,-0.0516,0.336,0.319,0.345,NN
2470,_OkBro,10/16/2017 1:57,0,1,wanna go see happy death day,,,9.19804e+17,-0.0516,0.336,0.319,0.345,NN
2471,kidlamy,10/16/2017 1:57,0,0,ok happy death day go see comedy good,,,9.19804e+17,0.7506,0.214,0.621,0.165,PP
2472,Celebrilizer,10/16/2017 1:57,0,0,weekend box happy death day another win horror,,#Marston #Marshall #Professor,9.19804e+17,-0.0258,0.398,0.393,0.209,NN
2473,rumi3o51,10/16/2017 1:56,0,0,btw talking,,#happydeathday,9.19804e+17,0.0,0.0,0.0,1.0,NN
2474,NovaSpec,10/16/2017 1:56,0,0,went happy death day wanting love came pissed last father daughter restaurant scene good tho,,,9.19804e+17,0.4019,0.28,0.374,0.346,PP
2475,gee4oo,10/16/2017 1:56,0,0,happy death day actually pretty dope lol,,,9.19804e+17,0.7003,0.235,0.584,0.181,PP
2476,BigAshley_,10/16/2017 1:56,0,0,happy death day trip,,,9.19804e+17,-0.0516,0.406,0.385,0.208,NN
2477,hunter_hmcc7,10/16/2017 1:56,1,8,happy death day give maybe cause like name carter,,,9.19804e+17,0.3182,0.242,0.385,0.373,PP
2478,_Mehrr,10/16/2017 1:56,0,0,bruh seen happy death day beliver real life hoe like nigga,,,9.19804e+17,0.3182,0.215,0.343,0.442,PP
2479,twit_artis,10/16/2017 1:55,0,0,baru happy death day berhasil geser harrison ford di box,,#hiburan,9.19804e+17,-0.0516,0.25,0.237,0.513,NN
2480,warawiriID,10/16/2017 1:55,0,0,happy death day geser blade runner di puncak box office,,,9.19804e+17,-0.0516,0.25,0.237,0.513,NN
2481,gosipartisyuk,10/16/2017 1:55,0,0,baru happy death day berhasil geser harrison ford di box office,,#gosipartisyuk,9.19804e+17,-0.0516,0.235,0.223,0.542,NN
2482,filmtvz,10/16/2017 1:54,0,1,happy death day college student relives day murder,,#,9.19804e+17,-0.7096,0.497,0.214,0.289,Neg
2483,iSyaShaNuFa,10/16/2017 1:54,0,1,happy death day,,,9.19804e+17,-0.0516,0.453,0.43,0.116,NN
2484,Senlac_Hill,10/16/2017 1:54,0,0,college student relives day murder,,#HappyDeathDay,9.19804e+17,-0.6908,0.54,0.0,0.46,Neg
2485,yaszy_,10/16/2017 1:54,0,0,happy death day pretty,,,9.19804e+17,0.4588,0.331,0.585,0.085,PP
2486,fucku_bitch7,10/16/2017 1:54,0,3,happy death day good movie,,,9.19804e+17,0.4019,0.312,0.528,0.16,PP
2487,ScootsRiver,10/16/2017 1:54,0,0,happy death day looked,,,9.19804e+17,-0.0516,0.406,0.385,0.208,NN
2488,starr_erwin,10/16/2017 1:53,0,0,finally finna see happy death day,,,9.19803e+17,-0.0516,0.336,0.319,0.345,NN
2489,djproperoficial,10/16/2017 1:53,0,0,happy death day ahuyenta de primer lugar,,,9.19803e+17,-0.0516,0.31,0.294,0.397,NN
2490,jenny_alvina,10/16/2017 1:53,0,0,lanjutkan dominasi film happy death day kuasai box office,,,9.19803e+17,-0.0516,0.267,0.253,0.479,NN
2491,_1bdc,10/16/2017 1:53,0,2,happy death day solid,,,9.19803e+17,0.1027,0.382,0.52,0.098,PP
2492,robledo_ryan,10/16/2017 1:52,1,6,happy death day actually really,,,9.19803e+17,-0.0516,0.368,0.349,0.283,NN
2493,Yourfavelex,10/16/2017 1:52,5,3,wanna go see happy death day lol,,,9.19803e+17,0.3818,0.271,0.451,0.278,PP
2494,ELiZ2point0,10/16/2017 1:52,0,0,happy death day john hughes side stabbing sfist,,,9.19803e+17,-0.0516,0.287,0.272,0.441,NN
2495,TydeTalksMovies,10/16/2017 1:51,0,0,still planning review happy death day thought really flick would,@GraceRandolph,,9.19803e+17,-0.0516,0.25,0.237,0.513,NN
2496,mundojameswalle,10/16/2017 1:51,1,2,feliz dia de tu muerte happy death day critica de james wallestein,,,9.19803e+17,-0.0516,0.222,0.21,0.568,NN
2497,beenotbea,10/16/2017 1:51,0,0,overall really enjoyed however tasteless deaf joke hard get,,#HappyDeathDay,9.19803e+17,0.659,0.106,0.439,0.455,PP
2498,JessicaTan86,10/16/2017 1:51,0,0,happy death day regular passes giveaway via,@saysdotcom,,9.19803e+17,-0.0516,0.31,0.294,0.397,NN
2499,cappucani,10/16/2017 1:51,0,0,katanya mau nonton yang happy death day,,,9.19803e+17,-0.0516,0.31,0.294,0.397,NN
2500,jazzo_my_clazzo,10/16/2017 1:51,0,0,finished watching happy death day,,,9.19803e+17,-0.0516,0.368,0.349,0.283,NN
2501,CBSDFW,10/16/2017 1:51,1,1,happy death day scares box office,,,9.19803e+17,-0.3818,0.485,0.285,0.231,Neg
2502,duaslena,10/16/2017 1:50,0,0,happy death day,,,9.19803e+17,-0.0516,0.453,0.43,0.116,NN
2503,MoneyyRobbie_s,10/16/2017 1:50,1,1,happy death day movie weak fuck,,,9.19803e+17,-0.765,0.644,0.231,0.125,Neg
2504,KaceyKells,10/16/2017 1:50,0,0,weekend box happy death day another win horror,,,9.19803e+17,-0.0258,0.398,0.393,0.209,NN
2505,Morningtyas,10/16/2017 1:50,0,0,baru happy death day berhasil geser harrison ford di b,@null,,9.19803e+17,-0.0516,0.267,0.253,0.479,NN
2506,emaaalaaay_,10/16/2017 1:50,0,0,happy death day whack lmao,,,9.19803e+17,0.5719,0.289,0.563,0.148,PP
2507,mthai,10/16/2017 1:50,2,1,happy death day blade runner,,,9.19803e+17,-0.0516,0.368,0.349,0.283,NN
2508,tlarn,10/16/2017 1:49,0,1,slides heck may like horror movie came happy death day saw liked fun,,,9.19803e+17,0.5719,0.283,0.457,0.26,PP
2509,nurfazlinn,10/16/2017 1:49,0,2,mok diat flatliner dgn happy death day,,,9.19802e+17,-0.0516,0.31,0.294,0.397,NN
2510,T_Rey42,10/16/2017 1:49,0,0,saw happy death day thursday honestly say good thoroughly enjoyed wish spill,,,9.19802e+17,0.9056,0.15,0.62,0.23,PP
2511,HalfABlueeSkyy,10/16/2017 1:48,0,1,wants see happy death day free movie tickets broke bitches lmao,,,9.19802e+17,0.0772,0.4,0.411,0.189,PP
2512,emrytting,10/16/2017 1:48,1,10,fall happy death day thinking going wake tomorrow going sunday,,,9.19802e+17,-0.0516,0.25,0.237,0.513,NN
2513,neunquote,10/16/2017 1:48,0,0,happy death day kayaknya bagus,,,9.19802e+17,-0.0516,0.368,0.349,0.283,NN
2514,Trunks2015,10/16/2017 1:48,1,0,watched recommend yall movie definitely plot,,#HappyDeathDay,9.19802e+17,0.6369,0.0,0.565,0.435,PP
2515,sarahbearr16,10/16/2017 1:47,0,0,care anyone happy death day cool movie,,,9.19802e+17,0.6486,0.242,0.571,0.186,PP
2516,TheFatHonestAbe,10/16/2017 1:47,1,5,happy death day lot better thought gonna,,,9.19802e+17,0.4019,0.269,0.455,0.276,PP
2517,Khyyyyy_,10/16/2017 1:47,0,1,happy death day pretty cool,,,9.19802e+17,0.6486,0.277,0.652,0.071,PP
2518,xoalyssamae,10/16/2017 1:46,0,1,happy death day craaaaazy,,,9.19802e+17,-0.0516,0.406,0.385,0.208,NN
2519,michellemmar,10/16/2017 1:46,0,1,happy death day good,,,9.19802e+17,0.4019,0.339,0.574,0.087,PP
2520,ChesterA420,10/16/2017 1:46,0,0,happy death day via,@YouTube,,9.19802e+17,-0.0516,0.406,0.385,0.208,NN
2521,bryanbenbailey,10/16/2017 1:46,0,0,happy death day lets give israel broussard acting,,,9.19802e+17,-0.0516,0.287,0.272,0.441,NN
2522,abbear111,10/16/2017 1:46,0,0,college student relives day murder thr,,#HappyDeathDay,9.19802e+17,-0.6908,0.485,0.0,0.515,Neg
2523,yasminmitri,10/16/2017 1:45,0,0,happy death day stands among weak lineup wide releases los angeles,,#Entertainment #YasminMitri,9.19802e+17,-0.4767,0.368,0.2,0.432,Neg
2524,muasnow,10/16/2017 1:45,0,3,happy death day,,,9.19801e+17,-0.0516,0.453,0.43,0.116,NN
2525,sahabat_jurnas,10/16/2017 1:45,0,0,happy death day geser blade runner di puncak box office,,,9.19801e+17,-0.0516,0.25,0.237,0.513,NN
2526,1066Live,10/16/2017 1:45,0,0,college student relives day murder,,#HappyDeathDay,9.19801e+17,-0.6908,0.54,0.0,0.46,Neg
2527,revistasisomos,10/16/2017 1:45,0,0,happy death day desplaza en taquilla,,#Ent #BladeRuner2049,9.19801e+17,-0.0516,0.336,0.319,0.345,NN
2528,harmonyfmserang,10/16/2017 1:45,0,0,pekan ini film happy death day kalahkan runner di box office,,#MOVIE,9.19801e+17,-0.0516,0.235,0.223,0.542,NN
2529,najjamia,10/16/2017 1:45,0,0,able see happy death day next,,,9.19801e+17,-0.0516,0.336,0.319,0.345,NN
2530,KyleShultzy,10/16/2017 1:45,0,0,movie see,,#LEGONINJAGOmovie #TheMountainBetweenUs #IT #WindRiver #HappyDeathDay,9.19801e+17,0.0,0.0,0.0,1.0,NN
2531,jessikacesilia,10/16/2017 1:44,0,0,happy death day good,,,9.19801e+17,0.4019,0.339,0.574,0.087,PP
2532,Savsss_210,10/16/2017 1:44,0,0,happy death day movie today mah baby prettt good ass movie,,,9.19801e+17,-0.2023,0.352,0.314,0.333,Neg
2533,renzgleek,10/16/2017 1:44,0,0,nood tayo happy death day pls,,,9.19801e+17,0.0258,0.328,0.42,0.252,NN
2534,Kingtardems,10/16/2017 1:43,1,5,remember money tells hollywood make see blade runner happy death day encourage true effort,,,9.19801e+17,0.7096,0.165,0.414,0.422,PP
2535,21Square1,10/16/2017 1:43,0,0,happy death day watch,,,9.19801e+17,-0.0516,0.406,0.385,0.208,NN
2536,THR,10/16/2017 1:43,21,50,college student relives day murder,,#HappyDeathDay,9.19801e+17,-0.6908,0.54,0.0,0.46,Neg
2537,timinphuket,10/16/2017 1:43,0,0,box happy death day crushes runner million seen either,,,9.19801e+17,-0.4767,0.412,0.224,0.364,Neg
2538,hahananifauzi,10/16/2017 1:42,0,0,tapi esok happy death day keluar,,,9.19801e+17,-0.0516,0.336,0.319,0.345,NN
2539,Maraorllana,10/16/2017 1:42,0,0,happy death day ahuyenta de primer lugar,,,9.19801e+17,-0.0516,0.31,0.294,0.397,NN
2540,Atr1zzle710,10/16/2017 1:41,0,0,wanna go see happy death day tomorrow,,,9.19801e+17,-0.0516,0.31,0.294,0.397,NN
2541,brandonfsu_,10/16/2017 1:41,0,1,im hype see happy death day wtf,,,9.198e+17,-0.6124,0.5,0.24,0.26,Neg
2542,AdamYIssa,10/16/2017 1:41,1,2,blade runner deserves happy death day,,,9.198e+17,-0.0516,0.336,0.319,0.345,NN
2543,Kevin_Allen25,10/16/2017 1:40,0,0,happy death day good,,,9.198e+17,0.4019,0.339,0.574,0.087,PP
2544,S3TTR4D3NEWS,10/16/2017 1:40,0,0,happy death day,,,9.198e+17,-0.0516,0.453,0.43,0.116,NN
2545,ONGazette,10/16/2017 1:40,0,0,newest story happy death day movie north america shared online,,,9.198e+17,0.296,0.229,0.359,0.412,PP
2546,HyruleAnime,10/16/2017 1:40,0,0,happy death day review via,@YouTube,,9.198e+17,-0.0516,0.368,0.349,0.283,NN
2547,rockyy7_,10/16/2017 1:40,0,0,go see happy death day,,,9.198e+17,-0.0516,0.368,0.349,0.283,NN
2548,claudiaaa_o3,10/16/2017 1:39,1,5,happy death day gooooood movie,,,9.198e+17,-0.0516,0.368,0.349,0.283,NN
2549,Bran__flakes_,10/16/2017 1:39,0,2,happy death day,,,9.198e+17,-0.0516,0.453,0.43,0.116,NN
